Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - ShepHertz,https://www.crunchbase.com/funding_round/shephertz-technologies-pvt-ltd-series-unknown--b5ff018e,"Analytics, Enterprise Software, Marketing Automation, PaaS, SaaS","Palo Alto, California, United States, North America",Venture - Series Unknown,1200000,USD,1200000,2014-07-05,ShepHertz,https://www.crunchbase.com/organization/shephertz-technologies-pvt-ltd,http://www.shephertz.com,,,,"Blume Ventures, growX ventures, Kae Capital, Kishore Ganji, LetsVenture, Mumbai Angels, Sashi Reddi",Omnichannel Enterprise Platform for Digitization,,Yes,,1300000,USD,1300000,,3,,7,2,"481,600"
Series D - MobiKwik,https://www.crunchbase.com/funding_round/mobikwik-series-d--0d2c0263,"Consumer Lending, Financial Services, FinTech, Lending, Mobile Payments, Payments, Wealth Management","Gurgaon, Haryana, India, Asia",Series D,2250000000,INR,35317939,2017-08-03,MobiKwik,https://www.crunchbase.com/organization/mobikwik,https://www.mobikwik.com,,,,"Bajaj Finserv, Brand Capital","MobiKwik is a financial services company that provides a fintech platform designed for online payments, life insurance, and loans.",Late Stage Venture,Yes,$10M to $50M,177440183,USD,177440183,Late Stage Venture,19,Bajaj Finserv,2,1,"481,632"
Seed Round - Erickson Motor,https://www.crunchbase.com/funding_round/erickson-motor-seed--e5f2a852,"Industrial Engineering, Mechanical Engineering","Fort Wayne, Indiana, United States, North America",Seed,80000,USD,80000,2022-07-05,Erickson Motor,https://www.crunchbase.com/organization/erickson-motor,http://ericksonmotors.com,,,,Elevate Ventures,Erickson Motors is the MCC engine commercial development company which also provides commercial engineering and machining services.,Seed,Yes,,80000,USD,80000,Seed,1,Elevate Ventures,1,1,"481,677"
Seed Round - Easiest Credit Card To Get Approved For,https://www.crunchbase.com/funding_round/easiest-credit-card-to-get-approved-for-seed--26502d53,"Credit Cards, Information Technology, Internet, Social Media","Brentwood, Tennessee, United States, North America",Seed,25000,USD,25000,2012-05-01,Easiest Credit Card To Get Approved For,https://www.crunchbase.com/organization/easiest-credit-card-to-get-approved-for,http://www.EasiestCreditCardToGetApprovedFor.com,,,,,Easiest Credit Card To Get Approved For is an information portal providing unbiased information for people looking to obtain credit cards.,Seed,Yes,,25000,USD,25000,Seed,1,,,,"481,679"
Venture Round - newBrandAnalytics,https://www.crunchbase.com/funding_round/newbrandanalytics-series-unknown--0ff4597f,"Analytics, Enterprise Software, Hospitality, Social Media Management","Washington, District of Columbia, United States, North America",Venture - Series Unknown,5032735,USD,5032735,2014-04-29,newBrandAnalytics,https://www.crunchbase.com/organization/newbrandanalytics,http://www.newbrandanalytics.com,,,,,newBrandAnalytics offers social BI solutions that deliver consumer intelligence and competitive insights for the hospitality sector.,,Yes,$10M to $50M,35032734,USD,35032734,M&A,3,,,,"481,680"
Seed Round - SetJam,https://www.crunchbase.com/funding_round/setjam-seed--56c7fda2,"Social, TV, Video","New York, New York, United States, North America",Seed,100000,USD,100000,2009-06-01,SetJam,https://www.crunchbase.com/organization/setjam,http://www.setjam.com,,,,,"SetJam offers a personal, interactive and social TV that can be watched online.",Seed,Yes,,694000,USD,694000,M&A,3,,,,"481,693"
Non Equity Assistance - Opsin Biotherapeutics,https://www.crunchbase.com/funding_round/opsin-biotherapeutics-non-equity-assistance--c3dc3c4d,"Biotechnology, Genetics, Life Science, Medical Device, Therapeutics","Bedford, Texas, United States, North America",Non-equity Assistance,,,,2021-07-07,Opsin Biotherapeutics,https://www.crunchbase.com/organization/opsin-biotherapeutics,https://opsinbio.com,,,,MassChallenge,Opsin Biotherapeutics develops a pipeline of opsin-based gene therapies for pain management,,No,,327864,USD,327864,,2,MassChallenge,1,,"481,739"
Debt Financing - NewPace Technology Development,https://www.crunchbase.com/funding_round/newpace-technology-development-debt-financing--a0236aef,"Android, Apps, iOS, Mobile, Software","Bedford, Quebec, Canada, North America",Debt Financing,750000,CAD,728485,2011-11-29,NewPace Technology Development,https://www.crunchbase.com/organization/newpace-technology-development,http://www.newpace.com,,,,BDC Venture Capital,NewPace Technology Development specializes in developing software solutions for business systems operation and management.,,No,$1M to $10M,850000,CAD,833204,,2,,1,,"481,747"
Angel Round - F3TCH,https://www.crunchbase.com/funding_round/f3tch-angel--9ca47805,"Apps, Hospitality, Hotel","Wilmington, North Carolina, United States, North America",Angel,70000,USD,70000,2022-03-28,F3TCH,https://www.crunchbase.com/organization/f3tch,https://www.f3tch.com/,1500000,USD,1500000,,F3TCH is a mobile app that provides hotel services and amenities through the guest's own smartphone.,Seed,Yes,$1M to $10M,302500,USD,302500,Seed,3,,,,"481,748"
Series C - Neuralitic Systems,https://www.crunchbase.com/funding_round/neuralitic-systems-series-c--aaf13d6c,"Analytics, Data Center, Mobile, Mobile Devices","Montréal, Quebec, Canada, North America",Series C,8100000,USD,8100000,2011-01-31,Neuralitic Systems,https://www.crunchbase.com/organization/neuralitic-systems,http://www.neuralitic.com,,,,"BDC Venture Capital, BlackBerry Partners Fund, GO Capital Fund, Vertex Ventures, Vertex Ventures Israel",Neuralitic Systems™ helps mobile service operators understand the mobile data user behaviors that influence data service adoption.,Late Stage Venture,Yes,,28100000,USD,28100000,M&A,4,,5,2,"481,778"
Seed Round - PublicVibe,https://www.crunchbase.com/funding_round/newsdistill-seed--6abadba4,"Crowdsourcing, Mobile, Social Media","Hyderabad, Andhra Pradesh, India, Asia",Seed,1120000,USD,1120000,2019-04-10,PublicVibe,https://www.crunchbase.com/organization/newsdistill,http://www.publicvibe.com/,,,,Prashant Pahade,"Vernacular hyper local community news platform for public to share news, issues, experiences and opinions with people in their neighborhood",Seed,Yes,$1M to $10M,2233700,USD,2233700,,7,,1,,"481,786"
