Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - BrownPacket- Healthcare at your doorstep,https://www.crunchbase.com/funding_round/brownpacket-seed--2ebacffe,"Health Care, Mobile Apps, Pharmaceutical","Bangalore City, Karnataka, India, Asia",Seed,100000,INR,1502,2016-04-08,BrownPacket- Healthcare at your doorstep,https://www.crunchbase.com/organization/brownpacket,https://brownpacket.com,,,,,BrownPacket is a mobile app to get medicines and healthcare products from nearest pharmacy stores,Seed,Yes,$1M to $10M,2200000,INR,33997,Seed,3,,,,"321,605"
Seed Round - Pod Trackers,https://www.crunchbase.com/funding_round/pod-trackers-seed--ca7787e2,"GPS, Hardware, Internet of Things, Software","Santa Monica, California, United States, North America",Seed,1200000,USD,1200000,2016-04-22,Pod Trackers,https://www.crunchbase.com/organization/pod-trackers,https://podtrackers.com,,,,,Pod Trackers is a smallest & lightest GPS + WiFi pet tracker.,Seed,Yes,Less than $1M,3038005,USD,3038005,Seed,5,,,,"321,613"
Seed Round - Blueland,https://www.crunchbase.com/funding_round/blueland-seed--c3639e44,"Environmental Engineering, Water Purification","New York, New York, United States, North America",Seed,3000000,USD,3000000,2018-09-20,Blueland,https://www.crunchbase.com/organization/blueland,https://www.blueland.com/,,,,"Adrian Grenier, BAM Ventures, Brian Lee, Comcast Ventures, Global Founders Capital, Jennifer Fleiss, Justin Timberlake, MaC Venture Capital, Nick Green, Nicolas Jammet",Blueland is a eco-friendly refillable cleaning supply retailer.,Seed,Yes,$1M to $10M,23000000,USD,23000000,Seed,3,Global Founders Capital,10,1,"321,630"
Seed Round - ЭМИИА ИИ (EMIIA.AI),https://www.crunchbase.com/funding_round/emiia-ai-seed--508d7832,"Artificial Intelligence (AI), Information Technology","Moscow, Moscow City, Russian Federation, Europe",Seed,50000,USD,50000,2021-01-01,ЭМИИА ИИ (EMIIA.AI),https://www.crunchbase.com/organization/emiia-ai,https://www.emiia.ai,50000,USD,50000,FASIE,EMIIA.AI SDK Machine Radio vision — neural network library for signal processing and data visualization,Seed,Yes,,322448,USD,322448,Seed,3,FASIE,1,,"321,632"
Venture Round - Vametco,https://www.crunchbase.com/funding_round/vametco-series-unknown--c194547f,"Mining, Natural Resources, Precious Metals","Brits, NA - South Africa, South Africa, Africa",Venture - Series Unknown,,,,2007-01-31,Vametco,https://www.crunchbase.com/organization/vametco,,,,,Aka Capital,Vametco is a vanadium mining operation located near Brits in South Africa's North West province.,,Yes,,,USD,,,1,,1,,"321,650"
Series A - Rezolve AI,https://www.crunchbase.com/funding_round/rezolve-ai-series-a--a1300e80,"Artificial Intelligence (AI), Computer, Human Resources, Information Technology, Machine Learning, Software","San Ramon, California, United States, North America",Series A,,,,2021-10-23,Rezolve AI,https://www.crunchbase.com/organization/rezolve-ai,https://www.rezolve.ai/,,,,9Unicorns Accelerator Fund,Rezolve AI platform implements AI-powered auto resolution skills to deliver a highly autonomous employee servicing experience.,Early Stage Venture,Yes,$1M to $10M,22500000,USD,22500000,Early Stage Venture,5,9Unicorns Accelerator Fund,1,,"321,682"
Series C - Fios Genomics,https://www.crunchbase.com/funding_round/fios-genomics-series-c--85496c7e,"Biotechnology, Clinical Trials, Medical","Edinburgh, Edinburgh, City of, United Kingdom, Europe",Series C,300000,GBP,509381,2014-06-16,Fios Genomics,https://www.crunchbase.com/organization/fios-genomics,https://www.fiosgenomics.com/,,,,TRICAPITAL,Bioinformatics Biology & Statistics ImageFios Genomics is a provider of an extensive range of bioinformatics data analysis services.,Late Stage Venture,Yes,$1M to $10M,1850000,GBP,2909844,Late Stage Venture,4,TRICAPITAL,1,,"321,683"
Series A - Miles,https://www.crunchbase.com/funding_round/getmilesapp-series-a--9fc1544e,"Apps, Lifestyle, Loyalty Programs, Predictive Analytics, Transportation","Redwood City, California, United States, North America",Series A,12500000,USD,12500000,2021-07-21,Miles,https://www.crunchbase.com/organization/getmilesapp,https://www.getmiles.com,,,,"Aioi Nissay Dowa Insurance, Ashish Toshniwal, Chenxi Wang, Harris Barton, Japan Airlines (JAL), Liil Ventures, Porsche Ventures, Scrum Ventures, Synapse Partners, TechNexus Venture Collaborative, Translink Capital","Miles is a startup that offers rewards for traveling, regardless of the mode of transportation.",Early Stage Venture,Yes,$1M to $10M,20000000,USD,20000000,Early Stage Venture,4,Scrum Ventures,11,2,"321,689"
Seed Round - TieiT,https://www.crunchbase.com/funding_round/tieit-seed--56cdebba,"Apps, Email Marketing, Information Technology, Marketing Automation, Sales Automation, Social Media Marketing, Software","Newmarket, Ontario, Canada, North America",Seed,,,,2016-11-13,TieiT,https://www.crunchbase.com/organization/tieit,https://www.tieit.ai/,,,,Ontario Centres of Excellence,"TieiT app is an all in one business management, sales and marketing automation platform.",Seed,Yes,$1M to $10M,,USD,,Seed,2,,1,,"321,699"
Venture Round - Hachidori,https://www.crunchbase.com/funding_round/hachidori-series-unknown--f73ac9e9,"Career Planning, Chatbot, Content, CRM, Employment, Human Resources, Marketing, Recruiting, Task Management","Tokyo, Tokyo, Japan, Asia",Venture - Series Unknown,,,,2018-10-31,Hachidori,https://www.crunchbase.com/organization/hachidori,http://hachidoriinc.com/,,,,Skyland Ventures,"Hachidori providing planning, development and sales of chatbot development tool.",,Yes,,920000000,JPY,8087971,,3,,1,,"321,704"
