Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - Aveeza,https://www.crunchbase.com/funding_round/aveeza-angel--aa20683c,"Apps, Automotive, Collaborative Consumption, Real Time, Transportation","Santiago, Region Metropolitana, Chile, South America",Angel,40000,USD,40000,2015-06-08,Aveeza,https://www.crunchbase.com/organization/aveeza,http://www.aveeza.com,2000000,USD,2000000,,Trusted Journeys For Busy Families,Seed,Yes,,206000,USD,206000,Seed,4,,,,"284,400"
Series A - COMCO AG,https://www.crunchbase.com/funding_round/comco-ag-series-a--22fae814,"Information Technology, Software","Dortmund, Nordrhein-Westfalen, Germany, Europe",Series A,,,,2005-07-12,COMCO AG,https://www.crunchbase.com/organization/comco-ag,,,,,"eCAPITAL ENTREPRENEURIAL PARTNERS, S-Venture Capital Dortmund","COMCO AG is an IT service company, software manufacturer in the field of IT security.",Early Stage Venture,Yes,,,USD,,Early Stage Venture,1,eCAPITAL ENTREPRENEURIAL PARTNERS,2,,"284,401"
Pre Seed Round - Globeflow,https://www.crunchbase.com/funding_round/globeflow-pre-seed--1081d466,"Consulting, Information Technology, Internet","Durham, Durham, United Kingdom, Europe",Pre-Seed,,,,2019-01-02,Globeflow,https://www.crunchbase.com/organization/globeflow,https://globeflow.com,,,,,Globeflow is an enterprise website management framework for complex global business,Seed,Yes,,,USD,,M&A,1,,,,"284,402"
Venture Round - Planet Forward,https://www.crunchbase.com/funding_round/planet-forward-5302-series-unknown--404ce66f,"News, Publishing","Washington, District of Columbia, United States, North America",Venture - Series Unknown,9961986,USD,9961986,2022-05-24,Planet Forward,https://www.crunchbase.com/organization/planet-forward-5302,https://www.planetforward.org/,,,,,Planet Forward engages college students in search of solutions to the biggest challenges facing our planet through storytelling.,,Yes,,12463580,USD,12463580,,2,,,,"284,404"
Series A - Comply365,https://www.crunchbase.com/funding_round/comply365-series-a--78d18030,"Document Management, Enterprise Software, Mobile, Software","Beloit, Wisconsin, United States, North America",Series A,12000000,USD,12000000,2014-10-07,Comply365,https://www.crunchbase.com/organization/comply365,http://comply365.com,,,,Drive Capital,Comply365 is a software company that offers a full suite of enterprise mobility software and solutions.,Early Stage Venture,Yes,$1M to $10M,14000000,USD,14000000,M&A,3,Drive Capital,1,,"284,405"
Series E - Gojek,https://www.crunchbase.com/funding_round/go-jek-series-e--0ef2f269,"Consumer Applications, E-Commerce, Food Delivery, Logistics, Payments, Transportation","Jakarta, Jakarta Raya, Indonesia, Asia",Series E,1500000000,USD,1500000000,2018-02-12,Gojek,https://www.crunchbase.com/organization/go-jek,https://www.gojek.io,3500000000,USD,3500000000,"Allianz X, Blibli, Google, Hera Capital, JD.com, Meituan, New World Strategic Investment, PT. Astra International Tbk, Temasek Holdings, Tencent, Via ID","Gojek is an app that provides a variety of services from payments, food delivery, transportation, and logistics.",Late Stage Venture,Yes,$500M to $1B,5293000000,USD,5293000000,IPO,13,Tencent,11,1,"284,406"
Debt Financing - DomiDocs,https://www.crunchbase.com/funding_round/domidocs-debt-financing--66868762,"Property Management, Real Estate, Software","Stuart, Florida, United States, North America",Debt Financing,,,,2023-01-17,DomiDocs,https://www.crunchbase.com/organization/domidocs,https://domidocs.com,,,,,HomeOwner Enablement Platform for residential real estate ownership and management,,No,$1M to $10M,4250000,USD,4250000,,5,,,,"284,409"
Pre Seed Round - AltaClaro,https://www.crunchbase.com/funding_round/altaclaro-pre-seed--b520c377,"EdTech, Education, Knowledge Management, Legal, Training","New York, New York, United States, North America",Pre-Seed,50000,USD,50000,2019-08-20,AltaClaro,https://www.crunchbase.com/organization/altaclaro,http://www.altaclaro.com/,,,,Lair East Labs,AltaClaro is an experiential learning platform providing attorneys with universal access to interactive professional education.,Seed,Yes,$1M to $10M,1960000,USD,1960000,Seed,8,,1,,"284,410"
Seed Round - S. R. Creations,https://www.crunchbase.com/funding_round/s-r-creations-seed--0576edbb,Civil Engineering,"Indore, Madhya Pradesh, India, Asia",Seed,60000,USD,60000,2008-01-25,S. R. Creations,https://www.crunchbase.com/organization/s-r-creations,,,,,Sundeep Gupta,Civil Contractors,Seed,Yes,,60000,USD,60000,Seed,1,Sundeep Gupta,1,,"284,411"
Venture Round - Santa Rosa Consulting,https://www.crunchbase.com/funding_round/santa-rosa-consulting-series-unknown--7c8ccb62,"Consulting, Health Care, Information Technology","Bloomfield Hills, Michigan, United States, North America",Venture - Series Unknown,25000000,USD,25000000,2010-07-02,Santa Rosa Consulting,https://www.crunchbase.com/organization/santa-rosa-consulting,http://www.santarosaconsulting.com,,,,"Camden Partners, Century Capital Management, Vineyard Capital Group",Santa Rosa Consulting provides information technology and management consulting services to the healthcare industry.,,Yes,$50M to $100M,35000000,USD,35000000,Private Equity,2,,3,,"284,413"
