Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
,https://www.crunchbase.com/funding_round/f6c5332e-ae2b-42e6-9fdd-130d9940415d,,,Debt Financing,8700000,USD,8700000,2010-11-10,,,,,,,,,,No,,,,,,,,,,"59,191"
Seed Round - Pattern Computer,https://www.crunchbase.com/funding_round/pattern-computer-seed--9c841d1c,"Analytics, Biopharma, Computer, Machine Learning, Software","Friday Harbor, Washington, United States, North America",Seed,3309929,USD,3309929,2017-10-17,Pattern Computer,https://www.crunchbase.com/organization/pattern-computer,https://www.patterncomputer.com/,25000000,USD,25000000,Santa Barbara Angel Alliance,Pattern Computer discovers valuable insights in complex data to transform business or research.,Seed,Yes,Less than $1M,26133686,USD,26133686,Early Stage Venture,5,,1,,"58,871"
Grant - Sequitur Health,https://www.crunchbase.com/funding_round/sequitur-health-grant--47f2cc57,"Health Diagnostics, Medical","Scottsdale, Arizona, United States, North America",Grant,542100,USD,542100,2023-09-25,Sequitur Health,https://www.crunchbase.com/organization/sequitur-health,https://sequiturhealth.com,,,,The Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),"Sequitur Health develops medical devices with the aim of saving, extending, and improving people's lives.",,No,,4595524,USD,4595524,,7,,1,,"58,875"
Pre Seed Round - Mzros,https://www.crunchbase.com/funding_round/mzros-pre-seed--ca33f429,,,Pre-Seed,120000,USD,120000,2023-09-21,Mzros,https://www.crunchbase.com/organization/mzros,,,,,FasterCapital,"Mzros Ventures is to produce tons of 1litre, 5-litres Mzros Pure Sunflower oil packed in plastic transparent bottles, primarily.",Seed,Yes,,120000,USD,120000,Seed,1,,1,,"58,847"
Seed Round - DRONAMICS,https://www.crunchbase.com/funding_round/dronamics-seed--67cc6f9b,"Aerospace, Drones, Logistics, Shipping","London, England, United Kingdom, Europe",Seed,2000000,EUR,2245684,2023-07-18,DRONAMICS,https://www.crunchbase.com/organization/dronamics,https://www.dronamics.com,,,,SeedBlink,DRONAMICS develops unmanned aerial systems for shipping commercial and special cargo applications.,Seed,Yes,$10M to $50M,64556924,USD,64556924,Seed,13,SeedBlink,1,1,"58,855"
Venture Round - BitCash,https://www.crunchbase.com/funding_round/bitcash-56ac-series-unknown--1bd99899,Payments,"Minato, Chiba, Japan, Asia",Venture - Series Unknown,,,,2001-01-01,BitCash,https://www.crunchbase.com/organization/bitcash-56ac,http://corp.bitcash.co.jp/,,,,UTC Investment Co.,BitCash makes internet payments safer and more convenient through electronic money.,,Yes,,,USD,,,1,,1,,"58,895"
Venture Round - Qian Zhuang Jiu Ye,https://www.crunchbase.com/funding_round/qian-zhuang-jiu-ye-series-unknown--a2546802,"Food and Beverage, Wine And Spirits, Winery","Zunyi, Guizhou, China, Asia",Venture - Series Unknown,,,,2023-03-01,Qian Zhuang Jiu Ye,https://www.crunchbase.com/organization/qian-zhuang-jiu-ye,http://www.qianzhuangjiuye.com/,,,,Direct Booking Group,Qian Zhuang Jiu Ye is a production area for Maotai-flavor liquor.,,Yes,,,USD,,,1,,1,,"58,920"
Seed Round - Hypernet Labs,https://www.crunchbase.com/funding_round/hypernet-labs-seed--944f6561,Web3,"Palo Alto, California, United States, North America",Seed,,,,2019-01-01,Hypernet Labs,https://www.crunchbase.com/organization/hypernet-labs,https://hypernetlabs.io/,,,,Praxis,Hypernet Labs is a cyber infrastructure company based in Silicon Valley,Seed,Yes,,,USD,,Seed,1,,1,,"58,911"
Grant - Central Wyoming College,https://www.crunchbase.com/funding_round/central-wyoming-college-grant--9053117b,"Communities, Education, Higher Education","Riverton, Wyoming, United States, North America",Grant,150000,USD,150000,2023-07-18,Central Wyoming College,https://www.crunchbase.com/organization/central-wyoming-college,http://www.cwc.edu/,,,,Lumina Foundation,"Central Wyoming College is a public community college located in Riverton, Wyoming.",,No,,150000,USD,150000,,1,Lumina Foundation,1,1,"58,932"
Pre Seed Round - Courus,https://www.crunchbase.com/funding_round/courus-pre-seed--4b9e673d,"Artificial Intelligence (AI), Machine Learning, Market Research","Newport Beach, California, United States, North America",Pre-Seed,375000,USD,375000,2023-03-01,Courus,https://www.crunchbase.com/organization/courus,https://www.courus.ai,10000000,USD,10000000,Travel Capitalist Ventures **Only Travel/Tourism**,Courus is an artificial intelligence company that provides real time market research and actionable insights.,Seed,Yes,,575000,USD,575000,Seed,2,,1,,"58,859"
