Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Patient Engagement Systems,https://www.crunchbase.com/funding_round/patient-engagement-systems-series-unknown--8c4466fa,"Biotechnology, Health Care, Medical, Primary and Urgent Care","Burlington, Vermont, United States, North America",Venture - Series Unknown,500000,USD,500000,2009-04-28,Patient Engagement Systems,https://www.crunchbase.com/organization/patient-engagement-systems,http://patientengagementsystems.com,,,,,Patient Engagement Systems delivers technologies that help primary care providers optimize their management of chronic care conditions.,,Yes,$1M to $10M,2159631,USD,2159631,Seed,5,,,,"462,406"
Post-IPO Equity - Lakeview Wine Co.,https://www.crunchbase.com/funding_round/diamond-estates-wines-spirits-post-ipo-equity--9141dac6,Wine And Spirits,"Niagara-on-the-lake, Ontario, Canada, North America",Post-IPO Equity,7011000,CAD,5325099,2019-07-29,Lakeview Wine Co.,https://www.crunchbase.com/organization/diamond-estates-wines-spirits,https://www.lakeviewwineco.com,,,,Lassonde,"Lakeview Wine Co. produces, sells, and exports wines and spirits in Canada, China, and internationally.",,Yes,$10M to $50M,19871916,USD,19871916,IPO,5,,1,,"462,415"
Series A - Rayion,https://www.crunchbase.com/funding_round/rayion-series-a--62439e04,"Home Improvement, Smart Home, Virtual Reality","Beijing, Beijing, China, Asia",Series A,20000000,CNY,3053062,2016-03-01,Rayion,https://www.crunchbase.com/organization/rayion,http://www.rayion.com,,,,Jia.com,Rayion is an enterprise that provides creative interactive display and scene-based marketing services.,Early Stage Venture,Yes,,43000000,CNY,6700541,Early Stage Venture,3,,1,,"462,422"
Seed Round - GonnaBe,https://www.crunchbase.com/funding_round/gonnabe-seed--e668b65d,"Apps, Events, Mobile, Network Hardware, Social, Software","Santa Monica, California, United States, North America",Seed,200000,USD,200000,2013-02-10,GonnaBe,https://www.crunchbase.com/organization/gonnabe,http://gonnabe.com,1000000,USD,1000000,"Behzad Kianmahd, Chris Hameetman, Emaan Amidi, Rahim Amidi, Tony Chen, VoiVoda Ventures",GonnaBe is a social planning platform that combines the social calendars of a user’s network with local event and promotion calendars.,Seed,Yes,$1M to $10M,200000,USD,200000,Seed,3,,6,,"462,426"
Seed Round - Near Space Labs,https://www.crunchbase.com/funding_round/near-space-labs-seed--f2594cde,"Aerospace, Computer Vision, Geospatial, Robotics, Software","Brooklyn, New York, United States, North America",Seed,,,,2018-08-01,Near Space Labs,https://www.crunchbase.com/organization/near-space-labs,https://www.nearspacelabs.com,,,,"Draper Associates, Third Sphere, URBAN-X",Near Space Labs is an aerial imagery company that provides timely wide-scale imagery from the stratosphere at affordable prices.,Seed,Yes,$1M to $10M,14500000,USD,14500000,Early Stage Venture,6,Draper Associates,3,,"462,428"
Seed Round - LemonSwan,https://www.crunchbase.com/funding_round/lemonswan-seed--cf376ac2,Dating,"Hamburg, Hamburg, Germany, Europe",Seed,,,,2019-01-21,LemonSwan,https://www.crunchbase.com/organization/lemonswan,https://www.lemonswan.de/,,,,"BPO Capital, Felix Haas, German Media Pool, Global Founders Capital, Monkfish Equity, Tim Schumacher",LemonSwan is the dating service for singles with serious intentions.,Seed,Yes,Less than $1M,,USD,,Seed,2,,6,,"462,429"
Seed Round - yeew,https://www.crunchbase.com/funding_round/yeew-seed--5d8a96cd,"Marketing, Mobile","Münster, Nordrhein-Westfalen, Germany, Europe",Seed,,,,2018-01-01,yeew,https://www.crunchbase.com/organization/yeew,https://yeew.de/,,,,Aschendorff NEXT,yeew also enables small and medium-sized companies mobile geofence marketing at the highest technical and design level.,Seed,Yes,,,USD,,Seed,1,,1,,"462,431"
Seed Round - ToRoots,https://www.crunchbase.com/funding_round/toroots-seed--1b99ed1e,"Leisure, Local, Tourism, Travel","Jaipur, Rajasthan, India, Asia",Seed,5600000,INR,82371,2018-05-20,ToRoots,https://www.crunchbase.com/organization/toroots,http://toroots.com,28000000,INR,411855,"Amit Dharod, Prajakt Raut, Sourabh Agarwal, Ujjwal Bhandari",A community driven platform for community driven experiential travel,Seed,Yes,,7100000,INR,104482,Seed,2,Sourabh Agarwal,4,,"462,447"
Post-IPO Equity - Ampio Pharmaceuticals,https://www.crunchbase.com/funding_round/ampio-pharmaceuticals-post-ipo-equity--7cd4158e,"Biotechnology, Health Care, Therapeutics","Greenwood Village, Colorado, United States, North America",Post-IPO Equity,63300000,USD,63300000,2014-03-05,Ampio Pharmaceuticals,https://www.crunchbase.com/organization/ampio-pharmaceuticals,http://ampiopharma.com,,,,,Ampio Pharmaceuticals is a biopharmaceutical firm that discovers and develops novel therapies for treating inflammatory conditions.,,Yes,Less than $1M,75885000,USD,75885000,IPO,3,,,,"462,462"
Series A - Revance Therapeutics,https://www.crunchbase.com/funding_round/revance-therapeutics-series-a--d73ca298,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Newark, California, United States, North America",Series A,1806000,USD,1806000,2003-05-27,Revance Therapeutics,https://www.crunchbase.com/organization/revance-therapeutics,http://www.revance.com,,,,,Revance Therapeutics develops and commercializes products and treatments for dermatological diseases.,Early Stage Venture,Yes,$10M to $50M,1579526000,USD,1579526000,IPO,16,,,,"462,464"
