Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Cureety,https://www.crunchbase.com/funding_round/cureety-seed--e40f5bc8,"Health Care, Medical, Telehealth","Dinan, Bretagne, France, Europe",Seed,1200000,EUR,1314197,2020-04-01,Cureety,https://www.crunchbase.com/organization/cureety,https://www.cureety.com/,,,,"Bpifrance, Crédit Agricole (CA) Bretagne, Crédit Mutuel Bretagne",Cureety is a telemedicine startup that improves the follow-up and care of patients.,Seed,Yes,,6200000,EUR,6975948,Early Stage Venture,2,,3,,"464,843"
Series A - Method:CRM,https://www.crunchbase.com/funding_round/method-crm-series-a--a5e4594b,"Accounting, CRM, SaaS, Small and Medium Businesses, Software","Toronto, Ontario, Canada, North America",Series A,2000000,CAD,1844259,2014-06-01,Method:CRM,https://www.crunchbase.com/organization/method-crm,https://www.method.me,,,,,Method builds a platform that delivers mass-personalization for small and medium sized businesses.,Early Stage Venture,Yes,,10250000,CAD,9465910,Early Stage Venture,4,,,,"464,847"
Grant - Capt'n Greenfin,https://www.crunchbase.com/funding_round/capt-n-greenfin-grant--75f5b89f,Sporting Goods,"Murten, Fribourg, Switzerland, Europe",Grant,10000,CHF,10412,2022-05-24,Capt'n Greenfin,https://www.crunchbase.com/organization/capt-n-greenfin,https://www.captngreenfin.ch/,,,,Venture Kick,Capt'n Greenfin is a new material for sustainable fishing baits and aims to revolutionize the sportfishing industry in a sustainable way.,,No,,270000,CHF,300672,,2,Venture Kick,1,,"464,919"
Seed Round - Unchorlight Kenya,https://www.crunchbase.com/funding_round/unchorlight-kenya-seed--46896588,"Financial Services, Information Services","Nairobi, Nairobi Area, Kenya, Africa",Seed,90000000,KES,744724,2022-09-30,Unchorlight Kenya,https://www.crunchbase.com/organization/unchorlight-kenya,https://ke.unchorlight.com,,,,"Honda Trading, Skylight Consulting",Unchorlight Kenya is a financial institution that delivers a Rent-to-Own model Finance services.,Seed,Yes,,90000000,KES,744725,Seed,1,,2,,"464,946"
Seed Round - Odne,https://www.crunchbase.com/funding_round/lumendo-seed--386e1adb,"Dental, Health Care, Medical Device, Productivity Tools, Wellness","Renens, Vaud, Switzerland, Europe",Seed,100000,CHF,100175,2019-10-03,Odne,https://www.crunchbase.com/organization/lumendo,http://www.lumendo.ch,,,,Foundation for Technological Innovation (FIT),Lumendo is a medtech startup that develops light-active medical fillers for elegant and time saving surgeries.,Seed,Yes,$1M to $10M,3610000,CHF,3890392,,8,,1,,"464,951"
Seed Round - Ample Organics,https://www.crunchbase.com/funding_round/ample-organics-seed--fb9a0051,"Cannabis, Enterprise Software, Organic, Software","Toronto, Ontario, Canada, North America",Seed,,,,2017-04-20,Ample Organics,https://www.crunchbase.com/organization/ample-organics,http://ampleorganics.com,,,,,Ample Organics is an information technology company that offers enterprise seed-to-sale inventory software for the cannabis industry.,Seed,Yes,$1M to $10M,2400000,CAD,1792040,M&A,4,,,,"464,958"
Series A - Zero Zero Robotics,https://www.crunchbase.com/funding_round/zero-zero-robotics-series-a--0712b2cc,"Artificial Intelligence (AI), Drones, Robotics","Beijing, Beijing, China, Asia",Series A,23000000,USD,23000000,2016-04-26,Zero Zero Robotics,https://www.crunchbase.com/organization/zero-zero-robotics,https://thehover.com,,,,"Chiratae Ventures, GSR Ventures, IDG Capital, ZhenFund, Zuig Investment",Zero Zero Robotics is working to develop an innovative new device called the Hover Camera.,Early Stage Venture,Yes,Less than $1M,26934642,USD,26934642,Early Stage Venture,5,,5,,"465,005"
Venture Round - Datavail,https://www.crunchbase.com/funding_round/datavail-series-unknown--f83a255f,"Hardware, Software","Broomfield, Colorado, United States, North America",Venture - Series Unknown,,,,2017-08-25,Datavail,https://www.crunchbase.com/organization/datavail,http://www.datavail.com,,,,ORIX Growth Capital,Datavail is a managed services company providing remote database management facilities for businesses.,,Yes,$50M to $100M,60690000,USD,60690000,M&A,6,ORIX Growth Capital,1,,"465,010"
Debt Financing - Event Farm,https://www.crunchbase.com/funding_round/event-farm-debt-financing--dd5ce9a7,"Brand Marketing, Event Management, Events, Software","Santa Monica, California, United States, North America",Debt Financing,925000,USD,925000,2013-10-15,Event Farm,https://www.crunchbase.com/organization/event-farm,http://www.eventfarm.com,500000,USD,500000,,"Event Farm provides event professionals invitation, registration, and event activation technologies to promote brands and engage audiences.",,No,$1M to $10M,7163929,USD,7163929,M&A,6,,,,"465,035"
Venture Round - Marketplacer,https://www.crunchbase.com/funding_round/marketplacer-series-unknown--dd901385,"E-Commerce, Lifestyle, Marketplace, Retail Technology, Software","Melbourne, Victoria, Australia, Oceania",Venture - Series Unknown,10000000,USD,10000000,2015-07-20,Marketplacer,https://www.crunchbase.com/organization/marketplacer,http://marketplacer.com,,,,"David Paradice, Gerry Ryan",Marketplacer is a marketplace software platform that offers various services to transform online businesses.,,Yes,$10M to $50M,85795869,USD,85795869,,7,,2,,"465,044"
Post-IPO Equity - Singapore Post,https://www.crunchbase.com/funding_round/singapore-post-post-ipo-equity--e66b18bd,"E-Commerce, Freight Service, Logistics, Retail, Supply Chain Management","Singapore, Central Region, Singapore, Asia",Post-IPO Equity,249000000,USD,249000000,2014-05-28,Singapore Post,https://www.crunchbase.com/organization/singapore-post,http://www.singpost.com/,2156797100,USD,2156797100,Alibaba Group,"Singapore Post provides an integrated suite of mail, logistics and retail solutions in Singapore and the Asia Pacific region.",,Yes,$1B to $10B,455850000,USD,455850000,IPO,2,Alibaba Group,1,,"465,060"
Pre Seed Round - BiiU,https://www.crunchbase.com/funding_round/biiuedu-pre-seed--6cabe07b,"EdTech, Enterprise Software, Productivity Tools, Professional Networking","Monterrey, Nuevo Leon, Mexico, North America",Pre-Seed,300000,USD,300000,2020-08-27,BiiU,https://www.crunchbase.com/organization/biiuedu,http://biiu.world,,,,Alejandro Zárate,"Empowering everyone, everywhere at school, work, and beyond. Join the #TheLearnerGeneration.",Seed,Yes,,2300000,USD,2300000,Seed,4,Alejandro Zárate,1,,"465,068"
Series A - Phantom Space,https://www.crunchbase.com/funding_round/phantom-space-corporation-series-a--e5716c62,"Aerospace, Space Travel, Transportation","Tucson, Arizona, United States, North America",Series A,,,,2021-09-01,Phantom Space,https://www.crunchbase.com/organization/phantom-space-corporation,http://www.phantomspace.com,,,,"Fady Hannah-Shmouni, MD FRCPC","Phantom Space focuses on space transportation technology including satellites, propulsion, and launch vehicles.",Early Stage Venture,Yes,$1M to $10M,27655605,USD,27655605,,5,,1,,"465,114"
Venture Round - tZERO,https://www.crunchbase.com/funding_round/tzero-series-unknown--93b5cc3d,"Blockchain, Financial Services, FinTech","Salt Lake City, Utah, United States, North America",Venture - Series Unknown,5000000,USD,5000000,2019-05-09,tZERO,https://www.crunchbase.com/organization/tzero,https://www.tzero.com,,,,GoldenSand Capital,"tZERO is a financial technology company providing transformative market-based solutions for companies, retail, and investors.",,Yes,$50M to $100M,159000000,USD,159000000,Early Stage Venture,7,,1,1,"465,182"
Debt Financing - Ardenton Capital,https://www.crunchbase.com/funding_round/ardenton-capital-debt-financing--65ec99de,"Asset Management, Business Development, Information and Communications Technology (ICT)","Vancouver, British Columbia, Canada, North America",Debt Financing,16034291,USD,16034291,2017-09-11,Ardenton Capital,https://www.crunchbase.com/organization/ardenton-capital,http://ardenton.com/,,,,,Ardenton Capital is a private equity firm specializes in buyout as well as making investments in mid-market companies.,,No,Less than $1M,19466943,USD,19466943,,5,,,,"465,213"
Venture Round - Scalent Systems,https://www.crunchbase.com/funding_round/scalent-systems-series-unknown--2c6d2349,"Cloud Computing, Enterprise Software, Software, Virtualization","Palo Alto, California, United States, North America",Venture - Series Unknown,11991390,USD,11991390,2009-04-22,Scalent Systems,https://www.crunchbase.com/organization/scalent-systems,http://www.scalent.com,,,,,Scalent Systems provides infrastructure virtualization software that enables data centers to handle the changing businesses environment.,,Yes,,48990390,USD,48990390,M&A,4,,,,"465,286"
Seed Round - Nosh,https://www.crunchbase.com/funding_round/nosh-4f82-seed--db66c762,"Delivery, Food and Beverage, Food Delivery","Osaka, Osaka, Japan, Asia",Seed,300000000,JPY,2719896,2018-05-15,Nosh,https://www.crunchbase.com/organization/nosh-4f82,https://nosh.jp,,,,Nissay Capital,Nosh is a delivery food service platform based in Osaka.,Seed,Yes,Less than $1M,760000000,JPY,6939131,Early Stage Venture,3,Nissay Capital,1,,"465,305"
Corporate Round - Rhelixa,https://www.crunchbase.com/funding_round/rhelixa-corporate-round--8ce4685b,"Analytics, Big Data, Biotechnology, Health Care","Tokyo, Tokyo, Japan, Asia",Corporate Round,250000000,JPY,2202512,2018-11-26,Rhelixa,https://www.crunchbase.com/organization/rhelixa,http://rhelixa.com/,,,,"Leave a Nest, Mitsubishi Corporation, Sompo Japan Nipponkoa Insurance",Rhelixa is a leader in epigenomic analysis.,,Yes,$1M to $10M,250000000,JPY,2202512,,3,,3,,"465,326"
Venture Round - Health Data Analytics Institute,https://www.crunchbase.com/funding_round/health-data-analytics-institute-series-unknown--d93170d5,"Analytics, Artificial Intelligence (AI), Big Data, Health Care, Information Technology, Software","Dedham, Massachusetts, United States, North America",Venture - Series Unknown,16000000,USD,16000000,2020-03-03,Health Data Analytics Institute,https://www.crunchbase.com/organization/health-data-analytics-institute,https://www.hda-institute.com/,,,,"Harald McPike, Invus",HDAI is an health care analytics company with a platform that creates a shared understanding of health risks and personalized care profiles.,,Yes,$1M to $10M,47000000,USD,47000000,Late Stage Venture,2,,2,,"465,328"
Debt Financing - Infochimps,https://www.crunchbase.com/funding_round/infochimps-debt-financing--9eeac011,"Analytics, Data Mining, Enterprise Software, Information Technology, SaaS, Software","Austin, Texas, United States, North America",Debt Financing,1900000,USD,1900000,2012-09-01,Infochimps,https://www.crunchbase.com/organization/infochimps,http://infochimps.com,,,,"DFJ Mercury, Dundee Venture Capital, ff Venture Capital, MFI Capital","Infochimps is a cloud service that streamlines building and managing complex big data environments, and distills analytics.",,No,$1M to $10M,5650000,USD,5650000,M&A,10,,4,2,"465,336"
Venture Round - Mooville,https://www.crunchbase.com/funding_round/mooville-series-unknown--5dea12c7,"Automotive, Product Design, Sales","Conflans-sainte-honorine, Ile-de-France, France, Europe",Venture - Series Unknown,,,,2013-04-17,Mooville,https://www.crunchbase.com/organization/mooville,https://www.mooville-muse.com/,,,,GoBeyond,"Muses designs, produces and sells vehicles for the 'last km' in cities under its product line 'Mooville'.",,Yes,,,USD,,,2,,1,1,"465,353"
