Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Debt Financing - Welspun Energy,https://www.crunchbase.com/funding_round/welspun-energy-debt-financing--e24013de,"Clean Energy, Energy, Renewable Energy, Solar, Wind Energy","New Delhi, Delhi, India, Asia",Debt Financing,452000000,USD,452000000,2015-10-13,Welspun Energy,https://www.crunchbase.com/organization/welspun-energy,http://welspunenergy.com,,,,"Asian Development Bank, General Electric","Welspun Energy is a solar, wind and coal power company based in New Delhi, India.",,No,$1B to $10B,979500000,USD,979500000,Private Equity,5,,2,,"255,002"
Series B - Cathay Biotech,https://www.crunchbase.com/funding_round/cathay-industrial-biotech-series-b--a8630482,"Biotechnology, Industrial, Manufacturing, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series B,69000000,CNY,9963323,2019-06-14,Cathay Biotech,https://www.crunchbase.com/organization/cathay-industrial-biotech,http://www.cathaybiotech.com/en/,,,,HBM Healthcare Investments AG,Cathay is a global technology leader in synthetic biology and the use of bio-processes to produce new materials on an industrial scale.,Early Stage Venture,Yes,$100M to $500M,69000000,CNY,9963323,IPO,2,HBM Healthcare Investments AG,1,,"255,031"
Venture Round - Crisp,https://www.crunchbase.com/funding_round/crisp-6432-series-unknown--a3cd55d7,"E-Commerce, Grocery, Marketplace","Amsterdam, Noord-Holland, The Netherlands, Europe",Venture - Series Unknown,8000000,EUR,8975170,2020-01-01,Crisp,https://www.crunchbase.com/organization/crisp-6432,https://www.crisp.nl/,,,,,Crisp is an app-only supermarket focused on ultra-fresh food,,Yes,$10M to $50M,156000000,EUR,165041580,Late Stage Venture,6,,,,"255,037"
Seed Round - ChainLab,https://www.crunchbase.com/funding_round/chainlab-seed--a74b5a68,"Apps, Finance","Zug, Zug, Switzerland, Europe",Seed,,,,2016-05-27,ChainLab,https://www.crunchbase.com/organization/chainlab,http://www.chainlab.net,,,,Bitmain,A decentralized network for creation,Seed,Yes,Less than $1M,1700000,USD,1700000,Seed,2,,1,,"255,048"
Debt Financing - Memento,https://www.crunchbase.com/funding_round/memento-debt-financing--6eb18fa5,"Compliance, Enterprise Software, Financial Services, Fraud Detection, Security","Concord, Massachusetts, United States, North America",Debt Financing,2000000,USD,2000000,2010-10-15,Memento,https://www.crunchbase.com/organization/memento,http://www.mementosecurity.com,,,,"Bain Capital Ventures, Boston Capital Ventures, Rock Maple Ventures",Memento delivers enterprise fraud and compliance solutions to credit unions and community banks in North America and Europe.,,No,$10M to $50M,28300000,USD,28300000,M&A,6,,3,,"255,155"
Series B - Shenzhen Science & Industry Park Corporation,https://www.crunchbase.com/funding_round/shenzhen-science-industry-park-corporation-series-b--f601c244,"Construction, Industrial, Real Estate","Nanshanqu, Guangdong, China, Asia",Series B,20000000,CNY,2494560,2006-04-24,Shenzhen Science & Industry Park Corporation,https://www.crunchbase.com/organization/shenzhen-science-industry-park-corporation,http://www.ssipc.com.cn/,,,,Science City,"Shenzhen Science & Industry Park Corporation is an industrial park development, construction and management company.",Early Stage Venture,Yes,,63000000,CNY,8458622,Late Stage Venture,4,,1,,"255,157"
Seed Round - pocketnest,https://www.crunchbase.com/funding_round/pocketnest-seed--9de466d2,"B2B, Financial Services, FinTech","Detroit, Michigan, United States, North America",Seed,2600000,USD,2600000,2022-12-14,pocketnest,https://www.crunchbase.com/organization/pocketnest,https://www.pocketnest.com/,,,,Reseda Group,Pocketnest provides comprehensive financial planning to financial institutions.,Seed,Yes,$1M to $10M,4600000,USD,4600000,,6,Reseda Group,1,1,"255,167"
Angel Round - Zoji,https://www.crunchbase.com/funding_round/zoji-angel--244999aa,"Event Management, Events, Web Browsers","Seattle, Washington, United States, North America",Angel,1500000,USD,1500000,2007-10-01,Zoji,https://www.crunchbase.com/organization/zoji,http://www.zoji.com,,,,,"Zoji offers an event planning website that allows users to organize and create groups and events, and send online invitations.",Seed,Yes,,1500000,USD,1500000,Seed,1,,,,"255,168"
Non Equity Assistance - ARCHON TECHNOLOGIES,https://www.crunchbase.com/funding_round/archon-dronics-non-equity-assistance--e22f6fc6,"Aerospace, Drones, Robotics, Security","Modena, Emilia-Romagna, Italy, Europe",Non-equity Assistance,500000,EUR,545430,2017-05-01,ARCHON TECHNOLOGIES,https://www.crunchbase.com/organization/archon-dronics,http://www.archon.ai,,,,,ARCHON TECHNOLOGIES,,No,Less than $1M,721429,EUR,788183,,3,,,,"255,173"
Seed Round - C.C. Busy,https://www.crunchbase.com/funding_round/c-c-busy-seed--ee039107,"Child Care, Education, Software, Virtual Assistant","Pittsburgh, Pennsylvania, United States, North America",Seed,25000,USD,25000,2018-06-07,C.C. Busy,https://www.crunchbase.com/organization/c-c-busy,https://www.ccbusy.com,,,,Innovation Works,C.C. Busy assists child care providers with the power of voice assistants to keep in compliance and better communicate with parents.,Seed,Yes,,185000,USD,185000,Seed,5,Innovation Works,1,,"255,181"
Series B - Rocket Racing League,https://www.crunchbase.com/funding_round/rocket-racing-league-series-b--e44bd799,"Gaming, Racing, Sports","Orlando, Florida, United States, North America",Series B,5000000,USD,5000000,2005-11-01,Rocket Racing League,https://www.crunchbase.com/organization/rocket-racing-league,http://www.rocketracingleague.com/,,,,,"The Rocket Racing League is takes the excitement of Indy Car Racing into the space age. Founded by Granger Whitelaw and Peter Diamandis,",Early Stage Venture,Yes,Less than $1M,20000000,USD,20000000,,4,,,,"255,206"
Seed Round - Bloodline Golf,https://www.crunchbase.com/funding_round/bloodline-golf-seed--99e8b86c,"Leisure, Retail","Palm Beach Gardens, Florida, United States, North America",Seed,300000,USD,300000,2021-11-24,Bloodline Golf,https://www.crunchbase.com/organization/bloodline-golf,https://bloodline.golf/,,,,,Bloodline Golf provides golf products for the premium performance in putter category.,Seed,Yes,,300000,USD,300000,Seed,1,,,,"255,218"
Pre Seed Round - OlaClick (YC W21),https://www.crunchbase.com/funding_round/olaclick-pre-seed--30d54fc8,"E-Commerce, Food and Beverage, Information Technology","Lima, Lima, Peru, South America",Pre-Seed,125000,USD,125000,2020-12-05,OlaClick (YC W21),https://www.crunchbase.com/organization/olaclick,https://www.ola.click/,,,,Y Combinator,OlaClick helps businesses receive simplified orders through WhatsApp,Seed,Yes,,6305000,USD,6305000,Seed,8,Y Combinator,1,,"255,232"
Pre Seed Round - Studeo.ai,https://www.crunchbase.com/funding_round/studeohq-com-pre-seed--e3156ae7,"Hospitality, Real Estate","Toronto, Ontario, Canada, North America",Pre-Seed,,,,2014-11-07,Studeo.ai,https://www.crunchbase.com/organization/studeohq-com,https://studeo.ai,,,,"DMZ, Ontario Centres of Excellence",The world's first automated interactive storytelling platform.,Seed,Yes,,,USD,,Seed,2,,2,,"255,248"
Series A - TellApart,https://www.crunchbase.com/funding_round/tellapart-series-a--ad3cea5a,"Analytics, Artificial Intelligence (AI), Big Data, E-Commerce, Machine Learning, SaaS","Burlingame, California, United States, North America",Series A,4750000,USD,4750000,2010-04-13,TellApart,https://www.crunchbase.com/organization/tellapart,http://www.tellapart.com,,,,"Dick Costolo, Greylock, Harrison Metal, Jeff Jordan, SVA",TellApart helps the world’s biggest retailers unlock the power of their customer data with the next-generation Customer Data Platform.,Early Stage Venture,Yes,$100M to $500M,17750000,USD,17750000,M&A,3,,5,3,"255,270"
Angel Round - AppointmentCity,https://www.crunchbase.com/funding_round/appointmentcity-angel--a7fca8b2,"Education, Health Care, Online Portals, Scheduling","Atlanta, Georgia, United States, North America",Angel,800000,USD,800000,2009-10-01,AppointmentCity,https://www.crunchbase.com/organization/appointmentcity,http://appointmentcity.com,,,,,AppointmentCity.com is an online service for patients and prospective patients allowing users for making an informed appointment.,Seed,Yes,,800000,USD,800000,M&A,1,,,,"255,288"
Seed Round - Kitchen X,https://www.crunchbase.com/funding_round/kitchen-x-seed--dd00f2d4,"E-Commerce, Food and Beverage, Food Delivery, Franchise, Restaurants","London, England, United Kingdom, Europe",Seed,,,,2022-07-25,Kitchen X,https://www.crunchbase.com/organization/kitchen-x,https://www.kitchenxbrands.com,,,,,Kitchen X offers kitchen operators a solution to launch delivery brands from existing kitchen operations.,Seed,Yes,,,USD,,Seed,1,,,,"255,332"
Venture Round - Illuno,https://www.crunchbase.com/funding_round/illuno-inc-series-unknown--e5e57f47,,"Dallas, Texas, United States, North America",Venture - Series Unknown,1250000,USD,1250000,2022-12-20,Illuno,https://www.crunchbase.com/organization/illuno-inc,https://www.illuno.com/,,,,,Illuno is a law enforcement technology company that offers a streamlined cloud-based application to businesses and police departments.,,Yes,,1250000,USD,1250000,,1,,,,"255,349"
