Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - QoreNext,https://www.crunchbase.com/funding_round/qore-237c-seed--a51e2ee7,"Artificial Intelligence (AI), B2B, Data Integration, Machine Learning","Singapore, Central Region, Singapore, Asia",Seed,1500000,USD,1500000,2021-10-25,QoreNext,https://www.crunchbase.com/organization/qore-237c,https://www.qorenext.com,,,,Wavemaker Partners,QoreNext is a cloud-based platform for enterprise data content.,Seed,Yes,$1M to $10M,1500000,USD,1500000,Seed,1,Wavemaker Partners,1,1,"410,813"
Seed Round - Getaway,https://www.crunchbase.com/funding_round/sucasa-seed--d7187a14,"Professional Services, Real Estate, Real Estate Investment","Miami, Florida, United States, North America",Seed,4400000,USD,4400000,2022-10-14,Getaway,https://www.crunchbase.com/organization/sucasa,https://getaway.co,,,,"Cowboy Ventures, Night Ventures, XYZ Venture Capital",Getaway assists investors in premier real estate through design and data services.,Seed,Yes,,5900000,USD,5900000,Seed,2,,3,,"410,814"
Series A - Novamera,https://www.crunchbase.com/funding_round/novamera-series-a--95a7057f,"Mining, Mining Technology","Mississauga, Ontario, Canada, North America",Series A,5000000,USD,5000000,2021-07-27,Novamera,https://www.crunchbase.com/organization/novamera,http://www.novamerainc.com/,,,,"Business Development Bank of Canada, Chrysalix Venture Capital","Novamera develops the technology or process for making mining safer, sustainable and more profitable.",Early Stage Venture,Yes,,5000000,USD,5000000,Early Stage Venture,3,Business Development Bank of Canada,2,2,"410,853"
Grant - Merit Network,https://www.crunchbase.com/funding_round/merit-network-grant--07527845,"Cloud Data Services, Information Technology, Internet, Non Profit, Professional Networking, Professional Services, Security, Social, Social Network, Training","Ann Arbor, Michigan, United States, North America",Grant,,,,2022-06-27,Merit Network,https://www.crunchbase.com/organization/merit-network,http://www.merit.edu,,,,National Telecommunications and Information Administration,"Merit Network is a nonprofit, member-owned organization formed in 1966 to design and implement a computer network between public",,No,$10M to $50M,,USD,,,1,National Telecommunications and Information Administration,1,,"410,862"
Pre Seed Round - Stryx,https://www.crunchbase.com/funding_round/stryx-pre-seed--996a3922,"Cosmetics, Fashion, Retail","Lawrence, New York, United States, North America",Pre-Seed,135000,USD,135000,2019-07-01,Stryx,https://www.crunchbase.com/organization/stryx,https://www.stryx.com/,,,,"Edward Lando, Pareto Holdings, XRC Ventures",Stryx offers men’s cosmetic and skincare products.,Seed,Yes,$1M to $10M,135000,USD,135000,,4,XRC Ventures,3,,"410,878"
Seed Round - Data Bridge,https://www.crunchbase.com/funding_round/data-bridge-seed--6d59daf7,"Analytics, Data Management, Marketing, Software","Kanagawa, Fukushima, Japan, Asia",Seed,,,,2021-03-11,Data Bridge,https://www.crunchbase.com/organization/data-bridge,http://data-bridge.co.jp/,,,,HAKUHODO PRODUCT’S,Data Bridge provides engineering consultation through data visualisation to support marketing data management and analysis.,Seed,Yes,,,USD,,Seed,1,HAKUHODO PRODUCT’S,1,,"410,882"
Grant - The ID Factory,https://www.crunchbase.com/funding_round/the-id-factory-grant--d2bfea2f,"Blockchain, Fashion, Retail Technology, Supply Chain Management, Sustainability","Arzignano, Veneto, Italy, Europe",Grant,110000,EUR,133900,2021-06-10,The ID Factory,https://www.crunchbase.com/organization/the-id-factory,https://theidfactory.com,,,,,The ID Factory provides supply chain traceability solutions for the fashion industry.,,No,$1M to $10M,579000,EUR,642622,,6,,,,"410,884"
Series A - Zurex Pharma,https://www.crunchbase.com/funding_round/zurex-pharma-series-a--571fd39c,"Biopharma, Health Care, Medical","Middleton, Wisconsin, United States, North America",Series A,6200000,USD,6200000,2012-05-22,Zurex Pharma,https://www.crunchbase.com/organization/zurex-pharma,http://www.zurex-pharma.com,,,,"Baird Capital, Partisan Management Group, Peak Ridge Capital, Wisconsin Investment Partners",Zurex Pharma develops a portfolio of antimicrobial products designed to prevent healthcare acquired infections.,Early Stage Venture,Yes,Less than $1M,38656797,USD,38656797,,8,"Baird Capital, Wisconsin Investment Partners",4,2,"410,893"
Seed Round - Wilshire Phoenix,https://www.crunchbase.com/funding_round/wilshire-phoenix-capital-seed--4b164df8,"Banking, Cryptocurrency, Finance, Financial Services, FinTech","New York, New York, United States, North America",Seed,,,,2019-10-18,Wilshire Phoenix,https://www.crunchbase.com/organization/wilshire-phoenix-capital,https://www.wilshirephoenix.com/,,,,,Wilshire bridges the gap by introducing institutional-like investment products to the market and making them available to all investors.,Seed,Yes,$10M to $50M,,USD,,Seed,4,,,,"411,010"
Equity Crowdfunding - Macrotherapy,https://www.crunchbase.com/funding_round/macrotherapy-equity-crowdfunding--ff9f19ea,"Health Care, Medical","Scottsdale, Arizona, United States, North America",Equity Crowdfunding,,,,2013-03-18,Macrotherapy,https://www.crunchbase.com/organization/macrotherapy,http://macrotherapy.com/,,,,,Macrotherapy is a provider of integrative health services that caters to individuals from all areas of life and ranging in age.,,Yes,Less than $1M,,USD,,,1,,,,"411,043"
