Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Non Equity Assistance - Amani Technologies,https://www.crunchbase.com/funding_round/amani-technologies-non-equity-assistance--1e2e0d3e,"Biometrics, Identity Management, Information Technology, Software","Dubai, Dubai, United Arab Emirates, Asia",Non-equity Assistance,,,,2018-11-01,Amani Technologies,https://www.crunchbase.com/organization/amani-technologies,https://www.amani.tech/,,,,DIFC FinTech Hive,100% proprietary micro SaaS Biometrics & Identity Verification (IDV) company based in Istanbul & Dubai.,,No,,,USD,,,1,,1,,"511,000"
Series D - Danke Apartment,https://www.crunchbase.com/funding_round/danke-apartment-series-d--29ef25fc,"Property Management, Real Estate, Rental Property","Beijing, Beijing, China, Asia",Series D,190000000,USD,190000000,2019-10-28,Danke Apartment,https://www.crunchbase.com/organization/danke-apartment,https://www.dankegongyu.com/,,,,"CMC Capital Group, Primavera Capital Group",Danke Apartment is a technology-enabled apartment management company.,Late Stage Venture,Yes,$100M to $500M,874733503,USD,874733503,IPO,6,"CMC Capital Group, Primavera Capital Group",2,,"511,001"
Debt Financing - PFI Acquisition,https://www.crunchbase.com/funding_round/pfi-acquisition-debt-financing--dc80a73a,"Computer, Enterprise Software, Information Technology","Fremont, California, United States, North America",Debt Financing,2500000,USD,2500000,2013-09-27,PFI Acquisition,https://www.crunchbase.com/organization/pfi-acquisition,,,,,,PFI Acquisition is a company operating in the technology sector.,,No,,6856582,USD,6856582,,3,,,,"511,002"
Grant - Corevist,https://www.crunchbase.com/funding_round/corevist-grant--f7658de6,"B2B, E-Commerce, SaaS, Software","Raleigh, North Carolina, United States, North America",Grant,,,,2008-01-01,Corevist,https://www.crunchbase.com/organization/corevist,https://www.corevist.com/,,,,NC IDEA,Corevist is a B2B software company that provides SAP-integrated eCommerce solutions to manufacturers and distributors.,,No,$1M to $10M,8200000,USD,8200000,Early Stage Venture,3,NC IDEA,1,,"511,003"
Private Equity Round - CollabNet,https://www.crunchbase.com/funding_round/collabnet-private-equity--a81b4f84,"Enterprise, Enterprise Software, Industrial, SaaS, Software","Brisbane, California, United States, North America",Private Equity,,,,2014-02-09,CollabNet,https://www.crunchbase.com/organization/collabnet,http://www.collab.net,,,,Vector Capital,CollabNet provides cloud-based application lifecycle management solutions for increasing enterprise agility and governance.,Private Equity,Yes,$50M to $100M,69600000,USD,69600000,M&A,9,,1,,"511,004"
Series A - Bitmain,https://www.crunchbase.com/funding_round/bitmain-series-a--0f4badde,"Application Specific Integrated Circuit (ASIC), Bitcoin, Electronics, Manufacturing, Semiconductor","Beijing, Beijing, China, Asia",Series A,50000000,USD,50000000,2017-09-04,Bitmain,https://www.crunchbase.com/organization/bitmain,https://www.bitmain.com,,,,"IDG Capital, Sequoia Capital China, Sinovation Ventures",Bitmain is a design and manufacture of high performance computing chips and software.,Early Stage Venture,Yes,$1B to $10B,764700000,USD,764700000,Early Stage Venture,3,"IDG Capital, Sequoia Capital China, Sinovation Ventures",3,,"511,007"
Series A - ArcSight,https://www.crunchbase.com/funding_round/arcsight-inc-series-a--b21e6291,"Cyber Security, Enterprise, Information Technology, Risk Management, Security, Software","Palo Alto, California, United States, North America",Series A,14439000,USD,14439000,2000-01-01,ArcSight,https://www.crunchbase.com/organization/arcsight-inc,https://www.microfocus.com,,,,,ArcSight provides security and compliance management solutions that identify and mitigate business risk for enterprises.,Early Stage Venture,Yes,$1M to $10M,26914000,USD,26914000,M&A,4,,,,"511,008"
Series A - Microverse,https://www.crunchbase.com/funding_round/microverse-series-a--48bbfb70,"Education, Internet, Software","San Francisco, California, United States, North America",Series A,,,,2021-02-19,Microverse,https://www.crunchbase.com/organization/microverse,https://www.microverse.org/,,,,AENU,Microverse is an online school for remote software developers that costs nothing until getting the job.,Early Stage Venture,Yes,Less than $1M,19700000,USD,19700000,Early Stage Venture,6,,1,,"511,009"
Pre Seed Round - Cannamplify,https://www.crunchbase.com/funding_round/cannamplify-pre-seed--b8d68013,"Brand Marketing, Cannabis, E-Commerce","London, England, United Kingdom, Europe",Pre-Seed,500000,USD,500000,2019-05-01,Cannamplify,https://www.crunchbase.com/organization/cannamplify,https://cannamplify.com/,,,,,"We are a strategic and creative, cannabis brand owner and manager, working at the crossroads of marketing, sales and distribution.",Seed,Yes,,500000,USD,500000,Seed,1,,,,"511,010"
Series B - Platform9,https://www.crunchbase.com/funding_round/platform9-systems-inc-series-b--a4966c14,"Cloud Computing, Enterprise Software, IT Infrastructure, SaaS","Mountain View, California, United States, North America",Series B,10000000,USD,10000000,2015-08-17,Platform9,https://www.crunchbase.com/organization/platform9-systems-inc,https://platform9.com,,,,"Menlo Ventures, Redpoint","Platform9 provides Kubernetes-as-a-Service for multi-cloud, on-premises, or at edge.",Early Stage Venture,Yes,$1M to $10M,100000000,USD,100000000,,8,Menlo Ventures,2,1,"511,011"
Non Equity Assistance - 16 Bit,https://www.crunchbase.com/funding_round/16-bit-non-equity-assistance--b63d1a2c,"Health Care, Medical, Medical Device","Toronto, Ontario, Canada, North America",Non-equity Assistance,1300000,CAD,957440,2020-06-17,16 Bit,https://www.crunchbase.com/organization/16-bit,https://www.16bit.ai/,,,,,Discovering Unseen Opportunities to Improve Healthcare,,No,,1407440,USD,1407440,Seed,3,,,,"511,012"
Series C - Visible World,https://www.crunchbase.com/funding_round/visible-world-series-c--4ade94bd,"Advertising, Marketing, TV","New York, New York, United States, North America",Series C,25000000,USD,25000000,2008-04-14,Visible World,https://www.crunchbase.com/organization/visible-world,http://visibleworld.com,,,,"Adams Street Partners, AllianceBernstein, Comcast Ventures, Dawntreader Ventures, Grey Ventures",Visible World provides targeted television advertising solutions for brands and agencies.,Late Stage Venture,Yes,,33000000,USD,33000000,M&A,4,"Adams Street Partners, AllianceBernstein",5,2,"511,013"
Venture Round - Nanomed,https://www.crunchbase.com/funding_round/nanomedical-diagnostics-series-unknown--33bbb094,"Biotechnology, Health Diagnostics, Manufacturing, Medical, Pharmaceutical","San Diego, California, United States, North America",Venture - Series Unknown,,,,2017-04-17,Nanomed,https://www.crunchbase.com/organization/nanomedical-diagnostics,http://www.nanomedical.com/,,,,Serra Ventures,"Nanomed is a provider of graphene biosensor products used in life science research, drug discovery, and diagnostics, and health-monitoring.",,Yes,Less than $1M,2400000,USD,2400000,Early Stage Venture,11,,1,,"511,014"
