Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Petainer,https://www.crunchbase.com/funding_round/petainer-series-unknown--539a80f7,"Developer Platform, Manufacturing, Packaging Services, Plastics and Rubber Manufacturing, Product Design","London, England, United Kingdom, Europe",Venture - Series Unknown,10000000,EUR,11404446,2017-07-13,Petainer,https://www.crunchbase.com/organization/petainer,http://www.petainer.com/,,,,Next Wave Partners,Petainer is a specialist engineering and technology business.,,Yes,$100M to $500M,150647477,USD,150647477,M&A,3,Next Wave Partners,1,1,"454,604"
Pre Seed Round - Nuntiux,https://www.crunchbase.com/funding_round/nuntiux-pre-seed--8c1a9a26,"Artificial Intelligence (AI), EdTech, Financial Services, FinTech, Information Technology, Machine Learning, Software","Newark, Delaware, United States, North America",Pre-Seed,128000,USD,128000,2018-01-01,Nuntiux,https://www.crunchbase.com/organization/nuntiux,http://www.nuntiux.io,2600000,USD,2600000,,"AI driven financial Platform enabling students to raise funds for university, Fintech and Edtech focused with a social mission.",Seed,Yes,,128000,USD,128000,Seed,1,,,,"454,608"
Seed Round - RevBio,https://www.crunchbase.com/funding_round/launchpad-medical-seed--1270dbb0,"Biotechnology, Health Care, Medical, Medical Device","Lowell, Massachusetts, United States, North America",Seed,9011630,USD,9011630,2021-06-11,RevBio,https://www.crunchbase.com/organization/launchpad-medical,https://revbio.com/,,,,,RevBio was started with one goal in mind—to end medicine’s 50-year search for a biocompatible bone adhesive.,Seed,Yes,$10M to $50M,37661630,USD,37661630,,21,,,,"454,641"
Seed Round - Iris Light Technologies,https://www.crunchbase.com/funding_round/iris-light-technologies-seed--4bc22821,"Artificial Intelligence (AI), Electronics, Nanotechnology","Chicago, Illinois, United States, North America",Seed,,,,2021-01-28,Iris Light Technologies,https://www.crunchbase.com/organization/iris-light-technologies,https://www.irislighttech.com/,,,,VoLo Earth Ventures,Iris Light Technologies is an electronic company that empowers the cloud through breakthrough on-chip laser technology.,Seed,Yes,,476000,USD,476000,Seed,4,,1,,"454,647"
Grant - Exigence Technologies,https://www.crunchbase.com/funding_round/exigence-technologies-grant--93c041bb,"B2B, Chemical, Chemical Engineering, Information Technology, Manufacturing","London, England, United Kingdom, Europe",Grant,,,,2016-01-01,Exigence Technologies,https://www.crunchbase.com/organization/exigence-technologies,http://exigencetechnologies.com/,,,,Horizon 2020,Exigence Technologies is an emerging B2B innovation partner serving the smart coatings and specialty chemicals industry.,,No,$1M to $10M,1493064,EUR,1573084,,2,Horizon 2020,1,,"454,648"
Seed Round - LocalLux,https://www.crunchbase.com/funding_round/locallux-seed--b11607cf,"E-Commerce, Marketplace, Mobile, Small and Medium Businesses","Chicago, Illinois, United States, North America",Seed,20000,USD,20000,2014-06-09,LocalLux,https://www.crunchbase.com/organization/locallux,http://localluxapp.com/,,,,"David Arnold, Mark Hasebroock, Straight Shot","LocalLux is an online marketplace for shoppers to discover unique local designer fashion, accessories, and home decor all-in-one place.",Seed,Yes,Less than $1M,25200,USD,25200,Seed,2,,3,,"454,656"
Venture Round - ApplianSys,https://www.crunchbase.com/funding_round/appliansys-series-unknown--21d7dbb5,"Messaging, Network Security, Web Design","Coventry, Coventry, United Kingdom, Europe",Venture - Series Unknown,620000,EUR,802697,2007-01-18,ApplianSys,https://www.crunchbase.com/organization/appliansys,http://www.appliansys.com/,,,,"London Technology Fund, The Capital Fund","ApplianSys is a UK-based server appliance specialist that designs, builds and markets a range of network appliances.",,Yes,$10M to $50M,620000,EUR,802697,,1,,2,,"454,661"
Seed Round - Solven,https://www.crunchbase.com/funding_round/solven-seed--89e727ec,"Credit, Financial Services, FinTech, Lending, Marketplace","Lima, Lima, Peru, South America",Seed,1250000,USD,1250000,2016-09-08,Solven,https://www.crunchbase.com/organization/solven,http://www.solven.la,8000000,USD,8000000,,Solven makes it easier for people to access financial services by connecting borrowers with financial entities online.,Seed,Yes,,1250000,USD,1250000,Seed,1,,,,"454,715"
Grant - CaterpillHERs,https://www.crunchbase.com/funding_round/caterpillhers-grant--ddb89792,"EdTech, Education, Internet","Karachi, Sindh, Pakistan, Asia",Grant,50000,USD,50000,2020-05-15,CaterpillHERs,https://www.crunchbase.com/organization/caterpillhers,https://caterpillhers.com,,,,,A talent marketplace and accelerator for women to launch and scale their careers in tech,,No,,268000,USD,268000,Seed,2,,,,"454,724"
Post-IPO Equity - WSP Global,https://www.crunchbase.com/funding_round/wsp-global-post-ipo-equity--958b1d34,"Advice, Civil Engineering, Construction, Consulting, Environmental Consulting, Industrial, Professional Services","Québec, Ontario, Canada, North America",Post-IPO Equity,64000000,USD,64000000,2020-06-01,WSP Global,https://www.crunchbase.com/organization/wsp-global,https://www.wsp.com,,,,"Caisse de Depot et Placement du Quebec, Canada Pension Plan Investment Board",WSP is one of the world’s leading professional services firm.,,Yes,$1B to $10B,977870745,USD,977870745,M&A,5,,2,,"454,735"
