Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Post-IPO Debt - Tapestry,https://www.crunchbase.com/funding_round/tapestry-aa5d-post-ipo-debt--21fb2da7,Fashion,"New York, New York, United States, North America",Post-IPO Debt,1500000000,EUR,1628180107,2023-11-15,Tapestry,https://www.crunchbase.com/organization/tapestry-aa5d,http://www.tapestry.com/,,,,,Tapestry is a global house of brands that embraces the exploration of individuality.,,No,$1B to $10B,1500000000,EUR,1628180107,IPO,1,,,,"10,800"
Seed Round - CogniCue,https://www.crunchbase.com/funding_round/cognicue-seed--39f359c9,Analytics,"Goa, Goa, India, Asia",Seed,,,,2022-01-01,CogniCue,https://www.crunchbase.com/organization/cognicue,https://www.cognicue.in/,,,,Pontaq,Converting emotions into meaningful data.,Seed,Yes,,,USD,,Seed,1,,1,,"10,801"
Seed Round - GET Protocol,https://www.crunchbase.com/funding_round/get-protocol-seed--a706d7e0,"Blockchain, Cryptocurrency, Finance, FinTech, Ticketing","Amsterdam, Noord-Holland, The Netherlands, Europe",Seed,4000000,EUR,4456223,2023-07-12,GET Protocol,https://www.crunchbase.com/organization/get-protocol,https://www.get-protocol.io,,,,"Animoca Brands, Flow ventures, FunFair Ventures, Redbeard Ventures, Sebastien Borget, Tezos Foundation","GET Protocol is a fintech company that provides ticketing solutions, event financing, token, white-label, and digital twin NFT services.",Seed,Yes,$1M to $10M,4000000,EUR,4456224,Seed,1,Flow ventures,6,1,"10,808"
Seed Round - Sentiment,https://www.crunchbase.com/funding_round/sentiment-f771-seed--1ffaf275,"Blockchain, Decentralized Finance (DeFi), Finance, Lending",,Seed,2400000,USD,2400000,2023-01-01,Sentiment,https://www.crunchbase.com/organization/sentiment-f771,https://www.sentiment.xyz/,,,,"Andra Nicolau, Archetype, Caballeros Capital, Castle Island Ventures, Connor Lin, DCF GOD, Matrixport, Ox Ventures, Shine Capital, Yunt Capital","Sentiment is a decentralized finance company that provides chainless, undercollateralized borrowing.",Seed,Yes,,2400000,USD,2400000,Seed,1,Archetype,10,1,"10,805"
Seed Round - Civitai,https://www.crunchbase.com/funding_round/civitai-seed--0c3c476a,"Artificial Intelligence (AI), Consumer Software, Social Network","Boise, Idaho, United States, North America",Seed,5100000,USD,5100000,2023-06-28,Civitai,https://www.crunchbase.com/organization/civitai,https://civitai.com,14900000,USD,14900000,Andreessen Horowitz,Civitai is a community platform dedicated to fine-tuning open-source AI models like Stable Diffusion.,Seed,Yes,,5100000,USD,5100000,Seed,1,Andreessen Horowitz,1,,"10,807"
Series B - Flutterwave,https://www.crunchbase.com/funding_round/flutterwave-series-b--032336aa,"Financial Services, FinTech, Payments","San Francisco, California, United States, North America",Series B,35000000,USD,35000000,2020-01-01,Flutterwave,https://www.crunchbase.com/organization/flutterwave,https://www.flutterwave.com,,,,"4DX Ventures, CRE Venture Capital, Endeavor, eVentures, FIS Impact Ventures, Golden Palm Investments, Green Visor Capital, Greycroft, Visa",Flutterwave is a fintech company that provides payment solutions for businesses.,Early Stage Venture,Yes,$100M to $500M,509530000,USD,509530000,Late Stage Venture,13,,9,,"10,806"
Seed Round - Lumus.ai,https://www.crunchbase.com/funding_round/lumus-ai-seed--763a7078,,"Boca Raton, Florida, United States, North America",Seed,65000,USD,65000,2024-01-09,Lumus.ai,https://www.crunchbase.com/organization/lumus-ai,https://www.lumus.ai,,,,,Lumus.ai is an emerging leader in the application of artificial intelligence to capital market analysis.,Seed,Yes,,65000,USD,65000,Seed,1,,,,"10,814"
Funding Round - Imagen Dental Partners,https://www.crunchbase.com/funding_round/imagen-dental-partners-undisclosed--f3f3545e,"Communities, Dental, Health Care, Medical","Scottsdale, Arizona, United States, North America",Funding Round,931480,USD,931480,2024-01-09,Imagen Dental Partners,https://www.crunchbase.com/organization/imagen-dental-partners,https://www.imagendentalpartners.com,,,,,"Imagen Dental Partners provides solutions and support for dentists aiming to expand their expertise, teams, and practices.",,Yes,$50M to $100M,41161141,USD,41161141,,22,,,,"10,812"
Post-IPO Equity - PopReach,https://www.crunchbase.com/funding_round/popreach-post-ipo-equity--d121955f,"Gaming, Online Games, PC Games","Toronto, Ontario, Canada, North America",Post-IPO Equity,127522,USD,127522,2024-01-09,PopReach,https://www.crunchbase.com/organization/popreach,http://popreach.com/,,,,,"PopReach mainly acquires, integrates, and manages a complementary portfolio of digital media companies.",,Yes,$10M to $50M,174492027,USD,174492027,IPO,6,,,,"10,809"
Seed Round - Naked Revival,https://www.crunchbase.com/funding_round/naked-revival-seed--c36e3437,"Fashion, Retail, Women's","Agassiz, British Columbia, Canada, North America",Seed,80000,USD,80000,2024-01-09,Naked Revival,https://www.crunchbase.com/organization/naked-revival,,,,,,Naked Revival is a retail company that offers modern lingerie and bathing suits.,Seed,Yes,,80000,USD,80000,Seed,1,,,,"10,817"
