Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series C - VisibleGains,https://www.crunchbase.com/funding_round/visiblegains-series-c--d292b287,"Apps, B2B, Messaging, Online Portals, Software, Video","Waltham, Massachusetts, United States, North America",Series C,9000000,USD,9000000,2007-06-13,VisibleGains,https://www.crunchbase.com/organization/visiblegains,http://www.visiblegains.com,,,,"Castile Ventures, Converge Ventures, Cramer, Inflection Point Ventures, MassVentures, PJC, SAS Investors, Venture Capital Fund of New England",VisibleGains provides products that help businesses better communicate with their customers.,Late Stage Venture,Yes,,18500000,USD,18500000,Seed,5,,8,,"602,221"
Series A - Crafty,https://www.crunchbase.com/funding_round/crafty-f183-series-a--c451db96,"Food and Beverage, Software, Virtual Workforce","Chicago, Illinois, United States, North America",Series A,10000000,USD,10000000,2022-04-26,Crafty,https://www.crunchbase.com/organization/crafty-f183,https://craftydelivers.com/,,,,"7BC Venture Capital, Bluestein Ventures, Firebrand Ventures, Gaingels, Greycroft, Manifold, OCA Ventures, Tribeca Venture Partners","Crafty offers a food management platform for managing pantry, catering, cafes, and supplies across multiple offices.",Early Stage Venture,Yes,$1M to $10M,16150000,USD,16150000,Early Stage Venture,6,Tribeca Venture Partners,8,1,"602,236"
Series A - WalkMe,https://www.crunchbase.com/funding_round/walkme-series-a--79d486ec,"E-Learning, Guides, Product Design, Product Management, Software","San Francisco, California, United States, North America",Series A,1000000,USD,1000000,2012-04-12,WalkMe,https://www.crunchbase.com/organization/walkme,http://www.walkme.com,,,,Mangrove Capital Partners,"WalkMe provides a digital adoption platform to let organizations measure, drive, and act to maximize their digital transformation.",Early Stage Venture,Yes,$100M to $500M,307500000,USD,307500000,IPO,10,Mangrove Capital Partners,1,1,"602,288"
Pre Seed Round - WhoPlusYou,https://www.crunchbase.com/funding_round/whoplusyou-pre-seed--ae9c25a2,"Professional Networking, Social Media, Social Network","Toronto, Ontario, Canada, North America",Pre-Seed,,,,2012-01-01,WhoPlusYou,https://www.crunchbase.com/organization/whoplusyou,http://whoplusyou.com,,,,DMZ,WhoPlusYou is a social media platform providing employment and professional networking opportunities.,Seed,Yes,,1313366,USD,1313366,,5,,1,,"602,294"
Debt Financing - Adams Farm,https://www.crunchbase.com/funding_round/adams-farm-debt-financing--b9d0078f,"Consumer Goods, Food and Beverage, Retail","Athol, Massachusetts, United States, North America",Debt Financing,150000,USD,150000,2023-02-07,Adams Farm,https://www.crunchbase.com/organization/adams-farm,https://adamsfarm.biz/,,,,North Central Massachusetts Development Corp,Adams Farm is a third-generation meat processor and retailer.,,No,,150000,USD,150000,,1,North Central Massachusetts Development Corp,1,,"602,304"
Series A - Shidai Jiaodian Jiaoyu,https://www.crunchbase.com/funding_round/shidai-jiaodian-jiaoyu-series-a--2bdccbc8,"Education, Information Services, Online Portals","Haidian, Beijing, China, Asia",Series A,3000000,USD,3000000,2013-02-01,Shidai Jiaodian Jiaoyu,https://www.crunchbase.com/organization/shidai-jiaodian-jiaoyu,http://www.focusclass.cn/,,,,DCM Ventures,Shidai Jiaodian Jiaoyu is a platform that focuses on the news and information about education.,Early Stage Venture,Yes,,3000000,USD,3000000,Early Stage Venture,1,,1,,"602,306"
Convertible Note - Recurrence,https://www.crunchbase.com/funding_round/recurrence-convertible-note--b9e68cff,"Big Data, Education, Enterprise Software, Gamification, Software","Bellevue, Washington, United States, North America",Convertible Note,529000,USD,529000,2016-11-01,Recurrence,https://www.crunchbase.com/organization/recurrence,http://recurrenceinc.com/,,,,,Recurrence offers a software platform that allows both enterprises and educational organizations to engage and educate users,,No,$1M to $10M,1397814,USD,1397814,,5,,,,"602,356"
Grant - HomeZada,https://www.crunchbase.com/funding_round/homezada-grant--5aa86128,"FinTech, Home Renovation, Property Insurance, Real Estate","El Dorado Hills, California, United States, North America",Grant,250000,USD,250000,2022-11-16,HomeZada,https://www.crunchbase.com/organization/homezada,http://www.HomeZada.com,,,,Wells Fargo,"HomeZada is a personal finance platform to help you manage, maintain, and improve your home, which is your largest financial asset",,No,$1M to $10M,2550000,USD,2550000,Seed,5,Wells Fargo,1,,"602,393"
Corporate Round - Notch Therapeutics,https://www.crunchbase.com/funding_round/notch-therapeutics-corporate-round--5839dba3,"Biotechnology, Developer Platform, Health Care","Toronto, Ontario, Canada, North America",Corporate Round,1000000,USD,1000000,2019-11-06,Notch Therapeutics,https://www.crunchbase.com/organization/notch-therapeutics,https://notchtx.com,,,,Allogene Therapeutics,Notch develops immune cell therapy developing a next-generation pipeline that is compatible and focuses on initial cancer cells.,,Yes,$1M to $10M,86000000,USD,86000000,Early Stage Venture,3,,1,,"602,396"
Convertible Note - Applaudable,https://www.crunchbase.com/funding_round/welivv-convertible-note--c2fd6645,"Social Media, Social Network","New York, New York, United States, North America",Convertible Note,1000000,USD,1000000,2018-11-15,Applaudable,https://www.crunchbase.com/organization/welivv,https://www.applaudable.com,20000000,USD,20000000,,Social Media Platform,,No,,5120000,USD,5120000,,6,,,,"602,405"
Venture Round - Salesnet,https://www.crunchbase.com/funding_round/salesnet-series-unknown--8f78d1cf,"CRM, Marketing Automation, Security, Software","Duluth, Georgia, United States, North America",Venture - Series Unknown,6100000,USD,6100000,2001-03-05,Salesnet,https://www.crunchbase.com/organization/salesnet,http://www.salesnet.com,,,,"Juniper Ventures, Prism Venture Management",Salesnet is the developer of SRM software that helps drive marketing and sales efforts.,,Yes,,23900000,USD,23900000,M&A,3,Prism Venture Management,2,,"602,456"
Equity Crowdfunding - Cozmik Body,https://www.crunchbase.com/funding_round/cozmik-body-equity-crowdfunding--35558cdc,"Beauty, Fitness, Health Care, Medical, Wellness","Atlanta, Georgia, United States, North America",Equity Crowdfunding,7000,USD,7000,2013-12-11,Cozmik Body,https://www.crunchbase.com/organization/cozmik-body,http://www.cozmikbody.com,,,,,Cozmik Body sells Top of the line products don't believe us then read our labels and compare our products to others.,,Yes,$1M to $10M,7000,USD,7000,,1,,,,"602,561"
Private Equity Round - Moly-Cop USA,https://www.crunchbase.com/funding_round/moly-cop-private-equity--0bd1e92d,Manufacturing,"Kansas City, Missouri, United States, North America",Private Equity,,,,2016-01-01,Moly-Cop USA,https://www.crunchbase.com/organization/moly-cop,http://www.molycop.us/,,,,Canada Pension Plan Investment Board,Moly-Cop USA is a manufacturer and distributor of grinding media products for the mining sectors.,Private Equity,Yes,$10M to $50M,,USD,,M&A,1,,1,,"602,569"
