Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Gigwell,https://www.crunchbase.com/funding_round/gigwell-2-seed--775ff218,"Enterprise Software, Event Management, Marketplace, Music, SaaS","San Francisco, California, United States, North America",Seed,1000000,USD,1000000,2017-01-01,Gigwell,https://www.crunchbase.com/organization/gigwell-2,http://www.gigwell.com,,,,Comcast Ventures,Gigwell is building the next generation collaborative gig booking platform for live entertainers and venues.,Seed,Yes,Less than $1M,1770000,USD,1770000,Seed,5,,1,,"550,001"
Venture Round - Phlatbed,https://www.crunchbase.com/funding_round/phlatbed-series-unknown--376a7333,"Information Services, Information Technology, Marketplace, Mobile Apps, Software","Norwalk, Connecticut, United States, North America",Venture - Series Unknown,500000,USD,500000,2018-05-12,Phlatbed,https://www.crunchbase.com/organization/phlatbed,https://www.phlatbed.com,,,,Connecticut Innovations,"Phlatbed is a marketplace that connects individuals to local drivers who can help them move stuff, remove junk, or provide general labor.",,Yes,$1M to $10M,710000,USD,710000,,3,Connecticut Innovations,1,1,"550,066"
Debt Financing - MotorK,https://www.crunchbase.com/funding_round/motork-2-debt-financing--346495f4,"Automotive, Information Services, Internet, SaaS, Software","Milano, Lombardia, Italy, Europe",Debt Financing,30000000,EUR,34047150,2018-12-05,MotorK,https://www.crunchbase.com/organization/motork-2,https://www.motork.io,,,,European Investment Bank,MotorK is a software company providing integrated digital solutions to automotive car manufacturers and dealers.,,No,$10M to $50M,64177290,USD,64177290,IPO,6,European Investment Bank,1,,"550,106"
Funding Round - Base4,https://www.crunchbase.com/funding_round/base4-undisclosed--7368a0a8,"Biotechnology, Life Science, Medical Device","Cambridge, Cambridgeshire, United Kingdom, Europe",Funding Round,1100000,GBP,1593872,2016-05-31,Base4,https://www.crunchbase.com/organization/base4,http://www.base4.co.uk,,,,,"A multi-disciplinary team, based in Cambridge, working to solve some of the most difficult problems in biotechnology.",,Yes,$1M to $10M,22477000,GBP,32586114,,12,,,,"550,111"
Venture Round - Swipes Incorporated,https://www.crunchbase.com/funding_round/swipes-app-series-unknown--ad4ef225,"Apps, Enterprise Software, Mobile","Palo Alto, California, United States, North America",Venture - Series Unknown,,,,2016-05-19,Swipes Incorporated,https://www.crunchbase.com/organization/swipes-app,http://www.swipesapp.com,,,,Alchemist Accelerator,Interface layer above your work apps.,,Yes,Less than $1M,,USD,,,3,,1,,"550,117"
Seed Round - SPREAD AI,https://www.crunchbase.com/funding_round/spread-d89f-seed--7e610a13,"Artificial Intelligence (AI), B2B, Industrial Engineering, Machine Learning, Software Engineering","Berlin, Berlin, Germany, Europe",Seed,,,,2021-04-29,SPREAD AI,https://www.crunchbase.com/organization/spread-d89f,https://www.spread.ai,,,,Till Reuter,SPREAD's Engineering Intelligence Network is the source of truth for complex mechatronic products,Seed,Yes,,18916930,USD,18916930,Early Stage Venture,4,Till Reuter,1,,"550,158"
Seed Round - Data Innovation Kft.,https://www.crunchbase.com/funding_round/data-innovation-kft-seed--a3b78546,"Data Management, Database, Digital Marketing","Tiszakécske, Bacs-Kiskun, Hungary, Europe",Seed,149000,EUR,165725,2019-12-19,Data Innovation Kft.,https://www.crunchbase.com/organization/data-innovation-kft,https://datainno.eu,,,,Hiventures,Data Innovation Kft is an online advertising enterprise that gives special profiling the data in the database.,Seed,Yes,,730000,EUR,842733,Seed,3,,1,,"550,159"
Pre Seed Round - GrainMonitor Kft.,https://www.crunchbase.com/funding_round/grainmonitor-kft-pre-seed--6e3821c8,"Information Services, Information Technology","Paks, Tolna, Hungary, Europe",Pre-Seed,,,,2020-06-01,GrainMonitor Kft.,https://www.crunchbase.com/organization/grainmonitor-kft,https://www.grainmonitor.net/hu/,,,,"Drukka Startup Studio, Intellitext",GrainMonitor is a company that specializes in agricultural technology.,Seed,Yes,,33333,EUR,36825,Seed,3,,2,,"550,172"
Venture Round - OneAPM,https://www.crunchbase.com/funding_round/oneapm-inc--series-unknown--cf45ccae,"Information Technology, Software","Beijing, Beijing, China, Asia",Venture - Series Unknown,11000000,CNY,1598883,2019-07-26,OneAPM,https://www.crunchbase.com/organization/oneapm-inc-,http://www.oneapm.com/,,,,Qiming Venture Partners,OneAPM is an IT operation and maintenance management software and service provider.,,Yes,,307700000,CNY,48042657,,6,,1,1,"550,187"
Venture Round - PVPower,https://www.crunchbase.com/funding_round/pvpower-series-unknown--9e621496,"Clean Energy, E-Commerce, Solar","Chicago, Illinois, United States, North America",Venture - Series Unknown,20000000,USD,20000000,2018-02-21,PVPower,https://www.crunchbase.com/organization/pvpower,http://www.PVPower.com,,,,VinaCapital Vietnam Opportunity Fund,"PVPower.com is focused on serving solar power products and easily understood information on solar, photovoltaic power and solar energy.",,Yes,$10M to $50M,20994000,USD,20994000,,3,VinaCapital Vietnam Opportunity Fund,1,,"550,220"
Grant - IBC ROBOTICS AB,https://www.crunchbase.com/funding_round/ibc-robotics-ab-grant--67c82a0f,"CleanTech, Industrial Automation, Industrial Engineering, Machinery Manufacturing, Mechanical Engineering, Robotics, Sensor, Transportation","Eskilstuna, Sodermanlands Lan, Sweden, Europe",Grant,50000,EUR,55245,2015-07-01,IBC ROBOTICS AB,https://www.crunchbase.com/organization/ibc-robotics-ab,http://www.ibcrobotics.se,,,,EASME - EU Executive Agency for SMEs,IBC ROBOTICS AB has developed a robotic cleaner patented in Sweden and other European countries.,,No,$1M to $10M,50000,EUR,55246,,1,,1,,"550,263"
Venture Round - L&P Cosmetic,https://www.crunchbase.com/funding_round/l-p-cosmetic-series-unknown--73dd7faf,"Beauty, Cosmetics, Pharmaceutical","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Venture - Series Unknown,,,,2017-05-30,L&P Cosmetic,https://www.crunchbase.com/organization/l-p-cosmetic,https://mediheal.com/us,,,,CDIB Capital,L&P Cosmetic primarily engages in the development of cosmeceutical products.,,Yes,$1M to $10M,40000000000,KRW,33259055,,2,CDIB Capital,1,,"550,286"
Series A - NemeriX,https://www.crunchbase.com/funding_round/nemerix-series-a--faac0ce2,"Enterprise Software, Navigation, Semiconductor, Software","Manno, Ticino, Switzerland, Europe",Series A,8300000,CHF,5649071,2002-07-23,NemeriX,https://www.crunchbase.com/organization/nemerix,http://www.nemerix.com,,,,Atila Venture,"NemeriX is a fast growing fabless semiconductor company that has developed an innovative RF, Baseband and Software platform.",Early Stage Venture,Yes,,65943845,USD,65943845,Late Stage Venture,4,Atila Venture,1,,"550,308"
Private Equity Round - Ganni,https://www.crunchbase.com/funding_round/ganni-private-equity--a59be674,"Apparel, Beauty, Fashion, Lifestyle","Copenhagen, Hovedstaden, Denmark, Europe",Private Equity,,,,2017-12-14,Ganni,https://www.crunchbase.com/organization/ganni,http://www.ganni.com,,,,L Catterton,GANNI is a Danish fashion brand headquartered in the heart of Copenhagen. ,Private Equity,Yes,$1M to $10M,,USD,,Private Equity,1,L Catterton,1,,"550,346"
Seed Round - Cub McPaws,https://www.crunchbase.com/funding_round/cub-mcpaws-seed--9a6cef01,"E-Commerce, Fashion","Mumbai, Maharashtra, India, Asia",Seed,2200000,USD,2200000,2022-03-22,Cub McPaws,https://www.crunchbase.com/organization/cub-mcpaws,https://www.cubmcpaws.com/,,,,,Cub McPaws is a kids clothing brand.,Seed,Yes,Less than $1M,3300000,USD,3300000,Seed,3,,,,"550,379"
Angel Round - Caicai Technology,https://www.crunchbase.com/funding_round/caicai-technology-angel--40104aca,Sports,"Beijing, Beijing, China, Asia",Angel,302100,USD,302100,2018-06-28,Caicai Technology,https://www.crunchbase.com/organization/caicai-technology,http://www.caicaipro.com,,,,,Caicai Technology is a Sports Company.,Seed,Yes,,302100,USD,302100,Seed,1,,,,"550,396"
