Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Post-IPO Equity - Osisko Development,https://www.crunchbase.com/funding_round/osisko-development-corp-post-ipo-equity--b413788e,"Mineral, Mining, Precious Metals","Montreal, Quebec, Canada, North America",Post-IPO Equity,1795000,USD,1795000,2022-04-21,Osisko Development,https://www.crunchbase.com/organization/osisko-development-corp,https://osiskodev.com/,,,,,Osisko Development is a gold mining company that mainly focuses on developing a mining camp.,,Yes,,238109340,USD,238109340,IPO,5,,,,"292,804"
Funding Round - Butn,https://www.crunchbase.com/funding_round/butn-undisclosed--1d4332a7,"Finance, Financial Services, FinTech","Sydney, New South Wales, Australia, Oceania",Funding Round,5000000,AUD,3886966,2021-03-01,Butn,https://www.crunchbase.com/organization/butn,https://www.butn.co,,,,,Butn offers a Funding Solution Suite that changes the way funding works in businesses.,,Yes,$1M to $10M,32500000,AUD,24271691,IPO,3,,,,"292,808"
Seed Round - JobsLab.io,https://www.crunchbase.com/funding_round/jobslab-seed--d64c97f2,"Artificial Intelligence (AI), Blockchain, Consumer Reviews, Cryptocurrency, Human Resources, Information Technology, InsurTech, Recruiting, Social Recruiting, Software","Hong Kong, Hong Kong Island, Hong Kong, Asia",Seed,600000,USD,600000,2020-01-02,JobsLab.io,https://www.crunchbase.com/organization/jobslab,https://www.jobslab.io,,,,"Bobby Gerjarusak, Charles Bhatana, Sofia Liang",Own it. Your network. Your future.,Seed,Yes,,600000,USD,600000,Seed,2,,3,,"292,820"
Pre Seed Round - We Can Charge,https://www.crunchbase.com/funding_round/we-can-charge-pre-seed--15d6c49f,"Autonomous Vehicles, Charging Infrastructure, Electric Vehicle","Braga, Braga, Portugal, Europe",Pre-Seed,100000,EUR,121937,2020-12-23,We Can Charge,https://www.crunchbase.com/organization/we-can-charge,http://www.wecancharge.com/,,,,Portugal Ventures,"We Can Charge a platform that provides all the tools to build, operate and control your own electric vehicle charging network.",Seed,Yes,,100000,EUR,121938,Seed,1,,1,,"292,848"
Series B - InDeco China,https://www.crunchbase.com/funding_round/indeco-china-series-b--23faf06b,Internet,"Beijing, Beijing, China, Asia",Series B,,,,2019-04-22,InDeco China,https://www.crunchbase.com/organization/indeco-china,http://in-deco.com/,,,,"Everbright, Ideate Investments, Qianzhang Investment, Red Avenue, Source Code Capital, ZhenFund",InDeco is a one-stop Internet space solution provider.,Early Stage Venture,Yes,,20000000,USD,20000000,Late Stage Venture,2,,6,,"292,867"
Angel Round - Yutai Intelligent,https://www.crunchbase.com/funding_round/yutai-intelligent-angel--8bc23ce8,"Artificial Intelligence (AI), Health Care","Xian, Hunan, China, Asia",Angel,,,,2019-09-24,Yutai Intelligent,https://www.crunchbase.com/organization/yutai-intelligent,,,,,Lenovo Capital and Incubator Group (LCIG),Yantai Intelligent is the brain-computer interface medical industrialization company,Seed,Yes,,,USD,,Seed,1,Lenovo Capital and Incubator Group (LCIG),1,,"292,885"
Series A - HIYAN,https://www.crunchbase.com/funding_round/hiyan-series-a--ded63f68,"Artificial Intelligence (AI), Big Data, Information Technology, Robotics, Software","Beijing, Beijing, China, Asia",Series A,,,,2022-11-16,HIYAN,https://www.crunchbase.com/organization/hiyan,http://www.hiyantech.com/index.html,,,,,HIYAN is a technology company that specializes in the field of automatic appearance detection and intelligent control of robots.,Early Stage Venture,Yes,,,USD,,Early Stage Venture,1,,,,"292,953"
Corporate Round - Pine Labs,https://www.crunchbase.com/funding_round/pinelabs-corporate-round--79cfd601,"Financial Services, FinTech, Payments","Noida, Uttar Pradesh, India, Asia",Corporate Round,1500000000,INR,20124730,2022-01-04,Pine Labs,https://www.crunchbase.com/organization/pinelabs,https://www.pinelabs.com,,,,State Bank of India,Pine Labs is a merchant commerce platform that provides financing and last-mile retail transaction technology to merchants.,,Yes,$10M to $50M,1238363529,USD,1238363529,Private Equity,13,State Bank of India,1,,"293,023"
Series A - HYPE Innovation,https://www.crunchbase.com/funding_round/hype-series-a--21bd4bb6,"Computer, Enterprise Software, Software","Bonn, Nordrhein-Westfalen, Germany, Europe",Series A,,,,2010-10-01,HYPE Innovation,https://www.crunchbase.com/organization/hype,http://www.hypeinnovation.com,,,,"Urs Ehrismann, ViewPoint Capital Partners",HYPE Innovation offers software and consulting for strategic innovation management,Early Stage Venture,Yes,$1M to $10M,,USD,,M&A,2,ViewPoint Capital Partners,2,1,"293,065"
Grant - Bridgit,https://www.crunchbase.com/funding_round/bridgit-grant--8d443043,"Big Data, Construction, Productivity Tools, Software","Kitchener, Ontario, Canada, North America",Grant,750000,USD,750000,2019-05-22,Bridgit,https://www.crunchbase.com/organization/bridgit,https://www.gobridgit.com,,,,FedDev,Bridgit is a workforce intelligence and planning tool for the construction industry.,,No,Less than $1M,41891521,USD,41891521,,15,FedDev,1,,"293,079"
Seed Round - Vital Financial,https://www.crunchbase.com/funding_round/vital-financial-269b-seed--cda3788c,"Business Development, Finance, Financial Services","Gibson Island, Maryland, United States, North America",Seed,269000,USD,269000,2014-09-10,Vital Financial,https://www.crunchbase.com/organization/vital-financial-269b,https://www.vitalfinancial.net/,,,,,Vital Financial operates as a management consulting and strategic advisory firm.,Seed,Yes,,269000,USD,269000,Seed,1,,,,"293,092"
Convertible Note - LevBet,https://www.crunchbase.com/funding_round/levbet-convertible-note--5f64c69f,"Internet, Sports","London, England, United Kingdom, Europe",Convertible Note,64736,EUR,89062,2014-05-12,LevBet,https://www.crunchbase.com/organization/levbet,http://www.levbet.net/,,,,Wayra,Employ leverage in sports betting.,,No,Less than $1M,64736,EUR,89062,,1,,1,,"293,097"
Equity Crowdfunding - Dublin Vinyl,https://www.crunchbase.com/funding_round/dublin-vinyl-equity-crowdfunding--9e7ad06c,Media and Entertainment,"Glasnevin, Dublin, Ireland, Europe",Equity Crowdfunding,149275,EUR,167250,2019-08-07,Dublin Vinyl,https://www.crunchbase.com/organization/dublin-vinyl,https://dublinvinyl.com,4600000,EUR,5153923,,Dublin Vinyl is a record manufacturer and a state-of-the-art Vinyl record pressing plant.,,Yes,,3799275,EUR,4190886,,5,,,,"293,112"
Venture Round - Magnolia Solar,https://www.crunchbase.com/funding_round/magnolia-solar-series-unknown--a4a44cf4,"Energy, Nanotechnology, Solar","Woburn, Massachusetts, United States, North America",Venture - Series Unknown,750000,USD,750000,2011-12-01,Magnolia Solar,https://www.crunchbase.com/organization/magnolia-solar,http://www.magnoliasolar.com,,,,,Magnolia Solar focuses on developing and commercializing thin film solar cell technology that employs nanostructured materials and designs.,,Yes,Less than $1M,1999985,USD,1999985,,3,,,,"293,113"
Venture Round - NAORIS,https://www.crunchbase.com/funding_round/naoris-series-unknown--fcbd9a1c,"Artificial Intelligence (AI), Cyber Security, Information Technology, Machine Learning, Software","Aveiro, Aveiro, Portugal, Europe",Venture - Series Unknown,11500000,USD,11500000,2022-07-27,NAORIS,https://www.crunchbase.com/organization/naoris,https://naoris.com,,,,"Brendan Holt Dunn, Draper Associates, EXPERT DOJO, Holdun Family Office, Level One Robotics And Controls,, The Holt Xchange, Uniera",Distributed cybersecurity ecosystem,,Yes,$1M to $10M,11500000,USD,11500000,,4,Draper Associates,7,1,"293,116"
Grant - Artaic,https://www.crunchbase.com/funding_round/artaic-grant--152a0ebf,"3D Printing, Architecture, Building Material, CAD, Enterprise Resource Planning (ERP), Interior Design, Robotics, Software","Boston, Massachusetts, United States, North America",Grant,82000,USD,82000,2012-07-27,Artaic,https://www.crunchbase.com/organization/artaic,http://www.artaic.com,,,,Commonwealth Corporation,"Artaic mass customization technologies, providing robotically assembled tile mosaics for the architecture and interior design industry.",,No,$1M to $10M,9271300,USD,9271300,,41,Commonwealth Corporation,1,,"293,158"
Angel Round - QDEGA Loyalty Solutions GmbH,https://www.crunchbase.com/funding_round/amsterdam-systems-angel--69c5566c,"CRM, Local, Mobile, Retail, SaaS, Shopping, Social Media","Cologne, Nordrhein-Westfalen, Germany, Europe",Angel,100000,USD,100000,2011-05-01,QDEGA Loyalty Solutions GmbH,https://www.crunchbase.com/organization/amsterdam-systems,https://www.qls.de/en/,,,,,"QDEGA Loyalty Solutions offers a B2B, SaaS-based suite that enables brands to identify and engage their core customers.",Seed,Yes,Less than $1M,260000,USD,260000,Seed,3,,,,"293,198"
Series A - LOGYSTO,https://www.crunchbase.com/funding_round/vueltap-series-a--9c2e5171,"E-Commerce, Logistics","Bogotá, Distrito Especial, Colombia, South America",Series A,,,,2022-04-05,LOGYSTO,https://www.crunchbase.com/organization/vueltap,http://www.logysto.co,,,,Carao Ventures,LatAm cloud based logistics platform,Early Stage Venture,Yes,$1M to $10M,2800000,USD,2800000,M&A,4,,1,,"293,199"
