Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Harvard University,https://www.crunchbase.com/funding_round/harvard-university-grant--e439eeb6,"Education, Higher Education, Universities","Cambridge, Massachusetts, United States, North America",Grant,65000,USD,65000,2020-10-07,Harvard University,https://www.crunchbase.com/organization/harvard-university,http://harvard.edu,,,,Massachusetts Clean Energy Center,Harvard University is a private research university and a member of the Ivy League.,,No,$1B to $10B,136082139,USD,136082139,,15,Massachusetts Clean Energy Center,1,1,"223,200"
Post-IPO Equity - Zur Rose Group AG,https://www.crunchbase.com/funding_round/zur-rose-group-ag-post-ipo-equity--cbadbc72,"Life Science, Medical, Pharmaceutical, Wholesale","Frauenfeld, Thurgau, Switzerland, Europe",Post-IPO Equity,44000000,CHF,44842546,2022-09-01,Zur Rose Group AG,https://www.crunchbase.com/organization/zur-rose-group-ag,https://www.zurrosegroup.com/,,,,,Zur Rose Group AG is an online pharmacy and wholesale supplier for medical practitioners.,,Yes,$1B to $10B,139000000,CHF,141661682,IPO,2,,,,"223,201"
Seed Round - LookBox Pro,https://www.crunchbase.com/funding_round/lookbox-pro-seed--393ab1b3,"Apparel, E-Commerce, Logistics","Moscow, Moscow City, Russian Federation, Europe",Seed,35000,USD,35000,2018-01-01,LookBox Pro,https://www.crunchbase.com/organization/lookbox-pro,https://lookbox.pro/,,,,Internet Initiatives Development Fund (IIDF),LookBox is an online style retailer of apparel using personal shoppers.,Seed,Yes,,35000,USD,35000,Seed,1,,1,,"223,202"
Series D - ImpactRx,https://www.crunchbase.com/funding_round/impactrx-series-d--5f7940f3,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Mount Laurel, New Jersey, United States, North America",Series D,14300003,USD,14300003,2004-08-23,ImpactRx,https://www.crunchbase.com/organization/impactrx,http://www.impactrx.com,,,,,ImpactRx operates as a promotion research organization for the pharmaceutical industry.,Late Stage Venture,Yes,$10M to $50M,18500003,USD,18500003,M&A,4,,,,"223,203"
Series A - Arcos Technologies,https://www.crunchbase.com/funding_round/arcos-technologies-series-a--7c482551,Web Hosting,"Petah Tiqva, HaMerkaz, Israel, Asia",Series A,500000,USD,500000,2005-01-30,Arcos Technologies,https://www.crunchbase.com/organization/arcos-technologies,http://www.arcostech.com,,,,Xenia Venture Capital,Arcos Technologies develops and markets solutions for cheaper digital media transmission protocols.,Early Stage Venture,Yes,$10M to $50M,500000,USD,500000,Early Stage Venture,1,Xenia Venture Capital,1,,"223,204"
Seed Round - Hummingbirds,https://www.crunchbase.com/funding_round/hummingbirds-184c-seed--2af67f73,SaaS,"Des Moines, Iowa, United States, North America",Seed,1000000,USD,1000000,2023-01-10,Hummingbirds,https://www.crunchbase.com/organization/hummingbirds-184c,https://www.thehummingbirds.co/,,,,"Innoventures, ISA Ventures, M25, Mango Seed Investments, Next Level Ventures",We're a SaaS-enabled marketplace that helps brands find & work with local content creators and influencers.,Seed,Yes,,4400000,USD,4400000,Seed,3,M25,5,1,"223,206"
Series A - Pedius,https://www.crunchbase.com/funding_round/pedius-series-a--a6756f78,"Mobile, Telecommunications","Rome, Lazio, Italy, Europe",Series A,1400000,EUR,1492935,2016-12-01,Pedius,https://www.crunchbase.com/organization/pedius,http://www.pedius.org/en,,,,"Invitalia Ventures, Principia SGR, TIM Ventures",Pedius is a communication system that allows deaf people to make normal phone calls.,Early Stage Venture,Yes,,2025960,USD,2025960,Early Stage Venture,5,,3,,"223,207"
Series C - Digital:Convergence Corporation,https://www.crunchbase.com/funding_round/digital-convergence-corporation-series-c--e05d1ac9,"E-Commerce, Information Technology, Internet, Software","Dallas, Texas, United States, North America",Series C,60000000,USD,60000000,2000-02-17,Digital:Convergence Corporation,https://www.crunchbase.com/organization/digital-convergence-corporation,http://cuecat.com/,750000000,USD,750000000,Sumitomo,"Printable codes linking physical places and products to URL's - Ticket-less Ticketing, Product Codes",Late Stage Venture,Yes,,207600000,USD,207600000,Late Stage Venture,6,Sumitomo,1,1,"223,209"
Series A - MindMatters Technologies,https://www.crunchbase.com/funding_round/mindmatters-technologies-series-a--4933ffde,"Computer, Enterprise Software, Information Technology, Management Information Systems, Software","Carnegie, Pennsylvania, United States, North America",Series A,1000000,USD,1000000,2001-01-01,MindMatters Technologies,https://www.crunchbase.com/organization/mindmatters-technologies,http://www.mindmatters.net/,,,,"Future Fund, Mid-Atlantic Venture Funds",MindMatters Technologies has developed Innovator™ Enterprise Management System software.,Early Stage Venture,Yes,$10M to $50M,3300000,USD,3300000,,4,"Future Fund, Mid-Atlantic Venture Funds",2,,"223,210"
Angel Round - Yami,https://www.crunchbase.com/funding_round/yami-angel--def7af23,"Food and Beverage, Food Processing","Beijing, Beijing, China, Asia",Angel,,,,2015-07-06,Yami,https://www.crunchbase.com/organization/yami,http://www.yamichefs.com,,,,"Gobi Partners, IDG Capital",Yami is committed to building China's largest high-end food and beverage trading platform.,Seed,Yes,$50M to $100M,,USD,,Seed,1,,2,,"223,211"
Series A - LogRocket,https://www.crunchbase.com/funding_round/logrocket-series-a--824e6e78,"Analytics, Information Technology, Network Security, Software","Boston, Massachusetts, United States, North America",Series A,11000000,USD,11000000,2019-03-21,LogRocket,https://www.crunchbase.com/organization/logrocket,https://logrocket.com,,,,"Battery Ventures, Matrix",LogRocket is a frontend monitoring and product analytics platform that enables developers to capture granular experience data.,Early Stage Venture,Yes,$1M to $10M,55000000,USD,55000000,Late Stage Venture,4,Battery Ventures,2,2,"223,212"
