Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Equity Crowdfunding - Matugga Distillery,https://www.crunchbase.com/funding_round/matugga-distillery-equity-crowdfunding--d6188feb,"Distillery, Wine And Spirits","Livingston, West Lothian, United Kingdom, Europe",Equity Crowdfunding,318220,GBP,419865,2022-03-24,Matugga Distillery,https://www.crunchbase.com/organization/matugga-distillery,https://www.matuggarum.com/,1252116,GBP,1652066,Crowdcube,Matugga Distillery is a Scottish Rum distillery.,,Yes,,318220,GBP,419866,,1,,1,,"55,875"
Pre Seed Round - CLAWZ,https://www.crunchbase.com/funding_round/clawz-pre-seed--cfab2986,"3D Printing, Art, Beauty, Fashion","Shanghai, Shanghai, China, Asia",Pre-Seed,17000,USD,17000,2014-08-01,CLAWZ,https://www.crunchbase.com/organization/clawz,http://clawz.co,,,,Orbit Startups,"CLAWZ is a China-based company that offers fingernail jewelry, 3D printed in metal, which can be worn multiple times.",Seed,Yes,$1M to $10M,44000,USD,44000,Seed,3,,1,,"55,860"
Seed Round - Relate,https://www.crunchbase.com/funding_round/pixelic-seed--cc9c8066,"Information Technology, Software","San Francisco, California, United States, North America",Seed,1900000000,KRW,1503777,2022-04-29,Relate,https://www.crunchbase.com/organization/pixelic,https://www.relate.so/,,,,"Base Investments, Han Ki yong, N Capital Partners, Translink Investment",Collaborative Sales Management and CRM Software,Seed,Yes,,2600000000,KRW,2102119,,6,,4,1,"55,896"
Pre Seed Round - Sericapay,https://www.crunchbase.com/funding_round/sericapay-pre-seed--c327603f,"E-Commerce, FinTech","San Francisco, California, United States, North America",Pre-Seed,,,,2015-08-22,Sericapay,https://www.crunchbase.com/organization/sericapay,https://sericapay.com/,,,,"reinmkr capital, Y Combinator",SericaPay makes it easy for customers to feel confident and secure to buy the products they need and to get on with their day.,Seed,Yes,Less than $1M,,USD,,Seed,1,,2,,"55,898"
Post-IPO Equity - Applied DNA Sciences,https://www.crunchbase.com/funding_round/applied-dna-sciences-post-ipo-equity--24dd28dc,"Life Science, Security, Service Industry","Stony Brook, New York, United States, North America",Post-IPO Equity,7500000,USD,7500000,2013-07-22,Applied DNA Sciences,https://www.crunchbase.com/organization/applied-dna-sciences,http://www.adnas.com,,,,Crede CapitalGroup,Applied DNA Sciences provides botanical DNA-based anti-counterfeiting and product authentication solutions.,,Yes,$1M to $10M,85396556,USD,85396556,IPO,16,Crede CapitalGroup,1,,"55,838"
Series A - WiBotic,https://www.crunchbase.com/funding_round/wibotic-corp-series-a--7889add3,"Battery, Hardware, Mobile, Robotics, Software, Wireless","Seattle, Washington, United States, North America",Series A,5700000,USD,5700000,2020-06-11,WiBotic,https://www.crunchbase.com/organization/wibotic-corp,http://www.wibotic.com,,,,"Aves Capital, Junson Capital, Rolling Bay Ventures, SV Tech Ventures, W Fund, WRF Capital, Yu Galaxy","WiBotic provides the most reliable wireless power solutions to charge your aerial, mobile and aquatic robot systems.",Early Stage Venture,Yes,$1M to $10M,8200000,USD,8200000,Early Stage Venture,2,,7,,"55,909"
Seed Round - Lot 3 Productions,https://www.crunchbase.com/funding_round/lot-3-productions-seed--a4fdef42,"Film, Film Production, TV Production","Los Angeles, California, United States, North America",Seed,,,,2013-01-01,Lot 3 Productions,https://www.crunchbase.com/organization/lot-3-productions,,,,,Praxis,"Lot 3 Productions is a company dedicated to bringing the best film ideas to life, and helping other creatives do the same.",Seed,Yes,,,USD,,Seed,1,,1,,"55,839"
Debt Financing - Express Wages,https://www.crunchbase.com/funding_round/express-wages-debt-financing--a2c8560e,"Business Development, Employee Benefits, Employment, Human Resources","Memphis, Tennessee, United States, North America",Debt Financing,250000,USD,250000,2023-10-17,Express Wages,https://www.crunchbase.com/organization/express-wages,,,,,,Express Wages is a business services company.,,No,,250000,USD,250000,,1,,,,"55,837"
Seed Round - Yae Labs,https://www.crunchbase.com/funding_round/yae-labs-e4a3-seed--06fe25e4,Art,,Seed,,,,2023-01-01,Yae Labs,https://www.crunchbase.com/organization/yae-labs-e4a3,,,,,"Block Crafters, Kingsley Ventures, SV Investment Partners",Yae Labs an art platform which connects artists and collectors through interactive content.,Seed,Yes,,,USD,,Seed,1,,3,,"55,953"
Series C - CellMax Life,https://www.crunchbase.com/funding_round/cellmax-series-c--2820db33,"Biotechnology, Health Care","Mountain View, California, United States, North America",Series C,,,,2021-03-23,CellMax Life,https://www.crunchbase.com/organization/cellmax,http://cellmaxlife.com/,,,,"Aflac Global Ventures, Artiman Ventures, iD Ventures America",CellMax Life is a biotechnology company that is focused on developments in early cancer detection and prevention.,Late Stage Venture,Yes,Less than $1M,14000000,USD,14000000,Late Stage Venture,3,,3,1,"55,982"
