Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series E - Maven Clinic,https://www.crunchbase.com/funding_round/maven-clinic-series-e--1aa20bec,"Family, Health Care, mHealth, Women's","New York, New York, United States, North America",Series E,90000000,USD,90000000,2022-11-14,Maven Clinic,https://www.crunchbase.com/organization/maven-clinic,http://www.mavenclinic.com,1260000000,USD,1260000000,"CVS Health Ventures, Dragoneer Investment Group, General Catalyst, Icon Ventures, Intermountain Ventures, La Famiglia, Lux Capital, Oak HC/FT, Sequoia Capital",Maven is a digital health platform that works with health plans and employers to offer virtual services for women’s and family health.,Late Stage Venture,Yes,$1M to $10M,292100000,USD,292100000,Late Stage Venture,7,General Catalyst,9,6,"117,660"
Series C - ABLY Corporation,https://www.crunchbase.com/funding_round/ably-corporation-series-c--aad4ded9,"Apps, Fashion, Shopping","Seocho, Seoul-t'ukpyolsi, South Korea, Asia",Series C,67000000000,KRW,55803106,2022-02-03,ABLY Corporation,https://www.crunchbase.com/organization/ably-corporation,https://a-bly.com/,833000000000,KRW,693790863,"Capstone Partners, InterVest Co., Kolon Investment, LB Investment, Shinhan Financial Group, SV Investment Corp",ABLY Corporation is a fashion platform and application.,Late Stage Venture,Yes,$50M to $100M,187894677,USD,187894677,Late Stage Venture,5,Shinhan Financial Group,6,,"117,625"
Series A - Intangles,https://www.crunchbase.com/funding_round/intangles-series-a--bed8380e,"Fleet Management, Information Technology, Machine Learning, Predictive Analytics, Software","Pune, Maharashtra, India, Asia",Series A,827000000,INR,9980467,2023-02-21,Intangles,https://www.crunchbase.com/organization/intangles,https://www.intangles.ai/,,,,Baring Private Equity Partners India,Intangles develops digital platform and tools using machine learning to predict and monitor fleet and vehicle operations.,Early Stage Venture,Yes,$10M to $50M,827000000,INR,9980467,Early Stage Venture,1,Baring Private Equity Partners India,1,1,"117,636"
Pre Seed Round - Lyto Brands Group,https://www.crunchbase.com/funding_round/lyto-brands-group-pre-seed--82efb77b,E-Commerce,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",Pre-Seed,,,,2021-08-01,Lyto Brands Group,https://www.crunchbase.com/organization/lyto-brands-group,https://www.lyto.group/,,,,,Lyto Brands Group is a digital growth platform for eCommerce brands in the personalized products space.,Seed,Yes,,,USD,,Seed,2,,,,"117,632"
Grant - Visolis,https://www.crunchbase.com/funding_round/visolis-bio-grant--ccd8a729,"Biotechnology, CleanTech, Environmental Engineering, Health Care, Renewable Energy, Sustainability","Hayward, California, United States, North America",Grant,1650000,USD,1650000,2023-02-22,Visolis,https://www.crunchbase.com/organization/visolis-bio,https://www.visolisbio.com,,,,US Department of Energy,"Visolis, a bioengineering company, develops carbon-negative and sustainable chemicals.",,No,$1M to $10M,11132364,USD,11132364,Seed,6,US Department of Energy,1,1,"117,699"
Grant - RadiaSoft,https://www.crunchbase.com/funding_round/radiasoft-grant--fbc2f5ea,"Artificial Intelligence (AI), Cloud Computing, Machine Learning, Open Source, Product Research, Software","Boulder, Colorado, United States, North America",Grant,1637399,USD,1637399,2023-02-22,RadiaSoft,https://www.crunchbase.com/organization/radiasoft,http://www.radiasoft.net,,,,US Department of Energy,"RadiaSoft is a R&D company that provides software development, COMSOL, science consulting and machine learning services.",,No,$1M to $10M,1637399,USD,1637399,,1,US Department of Energy,1,1,"117,726"
Series B - RenoRun,https://www.crunchbase.com/funding_round/renorun-series-b--c919367f,"Building Material, Construction, Retail Technology","Montréal, Quebec, Canada, North America",Series B,181000000,CAD,142627048,2022-02-01,RenoRun,https://www.crunchbase.com/organization/renorun,https://www.renorun.com,,,,"BDC Capital’s Women in Technology Venture Fund, Counterpart Advisors, Desjardins Venture Capital, Export Development Canada, Fifth Wall, Investissement Quebec, Nicola Wealth Management, SE Ventures, Sozo Ventures, Tiger Global Management, TriplePoint Capital",RenoRun is building a single source platform for general contractors to purchase materials.,Early Stage Venture,Yes,$1M to $10M,163727561,USD,163727561,Early Stage Venture,4,"Sozo Ventures, Tiger Global Management",11,2,"117,739"
Debt Financing - Foxtrot,https://www.crunchbase.com/funding_round/foxtrot-debt-financing--e0fcfe75,"Consumer Goods, Delivery, E-Commerce, Shopping","Chicago, Illinois, United States, North America",Debt Financing,18612265,USD,18612265,2023-02-27,Foxtrot,https://www.crunchbase.com/organization/foxtrot,http://www.foxtrotco.com,,,,,"Foxtrot is a mobile app that lets customers shop a curated collection of drinks, food, and everyday essentials.",,No,$1M to $10M,185362265,USD,185362265,Late Stage Venture,8,,,,"117,715"
Series A - Nutmeg,https://www.crunchbase.com/funding_round/nutmeg-series-a--771de3f0,"Finance, Financial Services, FinTech, Risk Management, Wealth Management","London, England, United Kingdom, Europe",Series A,3400000,GBP,5325238,2012-06-18,Nutmeg,https://www.crunchbase.com/organization/nutmeg,http://www.nutmeg.com,,,,"Armada Investment AG, Bart Swanson, Draper Associates, Jag Singh, Pentech Ventures, Philippe Bubb","Nutmeg is an online investment service that specializes in investments, ISAs and pensions.",Early Stage Venture,Yes,$1M to $10M,153552365,USD,153552365,M&A,8,"Armada Investment AG, Pentech Ventures",6,3,"117,716"
Debt Financing - Unity National Bank,https://www.crunchbase.com/funding_round/unity-national-bank-debt-financing--c144b9d7,"Banking, Financial Services","Gausach, Catalonia, Spain, Europe",Debt Financing,,,,2020-10-19,Unity National Bank,https://www.crunchbase.com/organization/unity-national-bank,https://www.unitybanktexas.com,,,,Bank of America,Unity National Bank is a banking firm.,,No,$1M to $10M,100000000,USD,100000000,,4,Bank of America,1,,"117,675"
