Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - OVO Vodka,https://www.crunchbase.com/funding_round/ovo-vodka-pre-seed--c0b18f07,"Food and Beverage, Wine And Spirits","Hoboken, New Jersey, United States, North America",Pre-Seed,500000,USD,500000,2021-05-31,OVO Vodka,https://www.crunchbase.com/organization/ovo-vodka,https://ovo.vodka,,,,,OVO Vodka is a food and beverage company that is changing the way people drink by providing premium vodka.,Seed,Yes,,500000,USD,500000,Seed,1,,,,"80,405"
Venture Round - Seil Hitec,https://www.crunchbase.com/funding_round/seil-hitec-series-unknown--292eee11,"Building Material, Industrial, Manufacturing","Cheongju, Ch'ungch'ong-bukto, South Korea, Asia",Venture - Series Unknown,,,,2016-01-01,Seil Hitec,https://www.crunchbase.com/organization/seil-hitec,http://www.seilhitec.com,,,,Hi Investment Partners,Seil Hitec manufactures adhesive plastic films that serve as a protective coating for electronics and walls.,,Yes,,,USD,,,1,,1,,"80,494"
Seed Round - Genoplan,https://www.crunchbase.com/funding_round/genoplan-seed--1f2b469e,"Artificial Intelligence (AI), Biotechnology, Genetics, Health Care, InsurTech, Life Science, Machine Learning, Predictive Analytics","Seocho, Seoul-t'ukpyolsi, South Korea, Asia",Seed,225000,USD,225000,2015-07-03,Genoplan,https://www.crunchbase.com/organization/genoplan,http://www.genoplan.com,,,,"CyberAgent, SparkLabs Accelerator",Genoplan is a biotechnology company that specializes in DNA testing and conducts genetic analysis.,Seed,Yes,$1M to $10M,27825000,USD,27825000,Late Stage Venture,5,,2,,"80,488"
Post-IPO Equity - AkzoNobel [Dulux Brand],https://www.crunchbase.com/funding_round/akzonobel-post-ipo-equity--eaef1c29,"Chemical Engineering, Electronics, Industrial, Industrial Automation, Sustainability","Amsterdam, Noord-Holland, The Netherlands, Europe",Post-IPO Equity,,,,2010-01-01,AkzoNobel [Dulux Brand],https://www.crunchbase.com/organization/akzonobel,http://www.akzonobel.com/,,,,Shaw Kwei & Partners,AkzoNobel operates as a paints and coatings company worldwide.,,Yes,$50M to $100M,,USD,,IPO,1,,1,,"80,489"
Non Equity Assistance - Adable,https://www.crunchbase.com/funding_round/adable-non-equity-assistance--051fa01a,"Manufacturing, Medical, Medical Device","Cheonan, Ch'ungch'ong-namdo, South Korea, Asia",Non-equity Assistance,,,,2022-09-27,Adable,https://www.crunchbase.com/organization/adable,http://www.smartbreathe.co.kr,,,,TIPS Program,Adable designs and manufactures breathing training devices.,,No,,,USD,,,1,TIPS Program,1,,"80,435"
Non Equity Assistance - Fides Advisory,https://www.crunchbase.com/funding_round/fides-advisory-non-equity-assistance--b6168f47,Consulting,"Mapo, Seoul-t'ukpyolsi, South Korea, Asia",Non-equity Assistance,,,,2022-10-20,Fides Advisory,https://www.crunchbase.com/organization/fides-advisory,http://www.fidesadvisory.co.kr/?act=info.page&pcode=greeting,,,,TIPS Program,"Fides Advisory works with the Financial Supervisory Service, commercial banks, and credit information companies on a variety of projects.",,No,,,USD,,,1,TIPS Program,1,,"80,436"
Non Equity Assistance - Binkiapp,https://www.crunchbase.com/funding_round/binkiapp-non-equity-assistance--eb939346,"Agriculture, AgTech, Software","Helsinki, Southern Finland, Finland, Europe",Non-equity Assistance,,,,2023-05-04,Binkiapp,https://www.crunchbase.com/organization/binkiapp,https://www.binkiapp.io,,,,Greentech Europe 2023,Binkiapp is a severe concern in the agriculture industry extreme weather occurrences are becoming more common as the climate changes.,,No,,,USD,,,1,Greentech Europe 2023,1,,"80,409"
Seed Round - Wildleaf,https://www.crunchbase.com/funding_round/wildleaf-seed--0716ecad,E-Commerce,"Bangalore, Karnataka, India, Asia",Seed,,,,2022-03-01,Wildleaf,https://www.crunchbase.com/organization/wildleaf,http://www.wildleaf.in,,,,EvolveX Accelerator,Wildleaf is an e-commerce platform.,Seed,Yes,,,USD,,Seed,1,EvolveX Accelerator,1,1,"80,476"
Secondary Market - Knowledge AI,https://www.crunchbase.com/funding_round/knowledge-ai-secondary-market--a7b3603b,"Computer, Software","Boston, Massachusetts, United States, North America",Secondary Market,1700000,USD,1700000,2023-05-24,Knowledge AI,https://www.crunchbase.com/organization/knowledge-ai,http://www.KAITSolutions.com,10300000,USD,10300000,,Knowledge AI is a software platform for teachers to create and upload assessments.,,No,,1700000,USD,1700000,,1,,,,"80,464"
Venture Round - Coredax,https://www.crunchbase.com/funding_round/coredax-series-unknown--c00db2ab,"Asset Management, Cryptocurrency, Trading Platform","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Venture - Series Unknown,22000000000,KRW,16789815,2022-07-24,Coredax,https://www.crunchbase.com/organization/coredax,https://www.coredax.com,,,,Tesla,Coredax is a trading platform for cryptocurrency that offers investment stock management services.,,Yes,,22000000000,KRW,16789816,,2,Tesla,1,,"80,425"
Grant - Agremo,https://www.crunchbase.com/funding_round/agremo-grant--3fbc7293,"Agriculture, Artificial Intelligence (AI), Computer Vision, Machine Learning, SaaS, Software","Belgrade, Vojvodina, Serbia, Europe",Grant,140000,EUR,154687,2015-07-01,Agremo,https://www.crunchbase.com/organization/agremo,https://www.agremo.com,,,,FRACTALS,Agremo is cloud-based software that performs analytics from aerial imagery to provide intelligence for management of agricultural processes.,,No,$1M to $10M,1333008,USD,1333008,Seed,3,FRACTALS,1,,"80,439"
"Pre Seed Round - Founders, Inc.",https://www.crunchbase.com/funding_round/founders-c414-pre-seed--a90cc57b,"Business Development, Software","San Francisco, California, United States, North America",Pre-Seed,,,,2021-01-01,"Founders, Inc.",https://www.crunchbase.com/organization/founders-c414,https://f.inc,,,,"Founders, Inc.",Where founders build epic companies.,Seed,Yes,,,USD,,Seed,1,,1,,"80,434"
Pre Seed Round - Agridesa,https://www.crunchbase.com/funding_round/agridesa-pre-seed--a03f7996,"Agriculture, AgTech, Farming","Jakarta, Jakarta Raya, Indonesia, Asia",Pre-Seed,200000,USD,200000,2022-09-16,Agridesa,https://www.crunchbase.com/organization/agridesa,https://www.agridesa.com/,,,,"Multifield International Holdings, TAP Group",Agridesa has created a closed-loop agriculture strategy that links landowners and producers.,Seed,Yes,,200000,USD,200000,Seed,1,,2,,"80,495"
Pre Seed Round - ONDO Smart Farming Solutions,https://www.crunchbase.com/funding_round/ondo-pre-seed--892e5ed5,"Agriculture, Consulting, Farming, Information Technology, Internet of Things, Software Engineering","Sofia, Grad Sofiya, Bulgaria, Europe",Pre-Seed,300000,EUR,334245,2020-03-13,ONDO Smart Farming Solutions,https://www.crunchbase.com/organization/ondo,https://ondo.io/,2500000,EUR,2785375,Eleven Ventures,ONDO helps to improve the sustainability and profitability of small & medium-sized crop farms by unlocking enterprise-grade farm automation.,Seed,Yes,,1607499,USD,1607499,Seed,3,Eleven Ventures,1,,"80,450"
Grant - Egalite,https://www.crunchbase.com/funding_round/egalitê-grant--52b1078c,"Employment, Human Resources, Recruiting","Porto Alegre, Rio Grande do Sul, Brazil, South America",Grant,225000,BRL,43249,2021-01-03,Egalite,https://www.crunchbase.com/organization/egalitê,https://www.egalite.com.br,,,,,Egalite is a HR Tech especialized in the employment of persons with disabilities,,No,,305656,USD,305656,,5,,,,"80,406"
