Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Equity Crowdfunding - Feed,https://www.crunchbase.com/funding_round/feed-aea3-equity-crowdfunding--840c5d8d,"Advertising, Apps, Digital Marketing, Marketing Automation, Mobile Apps, Software","London, England, United Kingdom, Europe",Equity Crowdfunding,153196,GBP,194773,2020-09-23,Feed,https://www.crunchbase.com/organization/feed-aea3,https://tryfeed.co/,,,,Crowdcube,"Set-and-forget digital advertising for creators and micro businesses. SaaS, B2(micro)B.",,Yes,,657870,GBP,874422,Seed,3,,1,,"145,992"
Seed Round - Gooder Foods,https://www.crunchbase.com/funding_round/gooder-foods-seed--e8c2182e,"Food and Beverage, Food Processing, Snack Food","Santa Cruz, California, United States, North America",Seed,6400000,USD,6400000,2021-11-16,Gooder Foods,https://www.crunchbase.com/organization/gooder-foods,https://goodles.com,,,,"1st Course Capital, Cosmic Venture Partners, Electric Feel Ventures, GingerBread Capital, Purple Arch Ventures, Springdale Ventures, Stardust Ventures, Third Craft, Willow Growth Partners",Gooder Foods is a manufacturer of processed food products.,Seed,Yes,$1M to $10M,23189993,USD,23189993,Early Stage Venture,4,,9,1,"146,038"
Grant - Sweetly Baked,https://www.crunchbase.com/funding_round/sweetly-baked-grant--a3738a5e,"Bakery, Confectionery, Food and Beverage, Retail","Milwaukee, Wisconsin, United States, North America",Grant,,,,2022-05-02,Sweetly Baked,https://www.crunchbase.com/organization/sweetly-baked,https://www.sweetlybaked.com/,,,,,"Sweetly Baked is a seller of macarons, chocolates, and baked goods.",,No,,,USD,,,1,,,,"146,040"
Series A - KZMall,https://www.crunchbase.com/funding_round/kzmall-cn-series-a--71fa9e41,"Automotive, Retail, Service Industry, Supply Chain Management","Hangzhou, Zhejiang, China, Asia",Series A,30000000,USD,30000000,2018-08-01,KZMall,https://www.crunchbase.com/organization/kzmall-cn,https://kzmall.cn/,,,,,KZMall provides a one-stop business solution supply chain service platform for auto repair companies.,Early Stage Venture,Yes,$10M to $50M,143619584,USD,143619584,Late Stage Venture,6,,,,"146,042"
Series A - Imperative Execution,https://www.crunchbase.com/funding_round/imperative-execution-series-a--9b3e25e5,"Financial Services, FinTech, Trading Platform","Stamford, Connecticut, United States, North America",Series A,9000000,USD,9000000,2018-12-04,Imperative Execution,https://www.crunchbase.com/organization/imperative-execution,http://www.imperativex.com,,,,,Imperative Execution builds efficient financial exchanges.,Early Stage Venture,Yes,$1M to $10M,9000000,USD,9000000,Early Stage Venture,2,,,,"146,045"
Pre Seed Round - YesPlz AI,https://www.crunchbase.com/funding_round/yesplz-9777-pre-seed--15cb4742,"Artificial Intelligence (AI), E-Commerce, Machine Learning, Retail Technology, SaaS","Santa Clara, California, United States, North America",Pre-Seed,140000,USD,140000,2019-01-14,YesPlz AI,https://www.crunchbase.com/organization/yesplz-9777,http://yesplz.ai,,,,,"SaaS, AI, the next gen visual search for eCommerce",Seed,Yes,$1M to $10M,1510000,USD,1510000,Seed,2,,,,"146,087"
Private Equity Round - Tiger Cool Express,https://www.crunchbase.com/funding_round/tiger-cool-express-private-equity--45af42bd,"Automotive, Transportation","Overland Park, Kansas, United States, North America",Private Equity,,,,2015-04-14,Tiger Cool Express,https://www.crunchbase.com/organization/tiger-cool-express,http://www.tigercoolexpress.com/,,,,Wood Creek Capital Management,Tiger Cool Express specializes in the efficient movement of temperature–controlled produce and other perishables.,Private Equity,Yes,$1M to $10M,15000000,USD,15000000,Private Equity,3,Wood Creek Capital Management,1,1,"146,094"
Funding Round - Agari Mediaware,https://www.crunchbase.com/funding_round/agari-mediaware-undisclosed--6c5bb86e,Software,"Herndon, Virginia, United States, North America",Funding Round,5000000,USD,5000000,2001-08-16,Agari Mediaware,https://www.crunchbase.com/organization/agari-mediaware,http://www.agarimediaware.com/,,,,,Agari Mediaware provides media middleware infrastructure software for organizations.,,Yes,,5000000,USD,5000000,,1,,,,"146,098"
Pre Seed Round - Sharonel Events Kft.,https://www.crunchbase.com/funding_round/sharonel-events-kft-pre-seed--dc67c3e1,"Event Management, Marketplace, Online Portals","Budapest, Budapest, Hungary, Europe",Pre-Seed,15000000,HUF,49172,2021-07-21,Sharonel Events Kft.,https://www.crunchbase.com/organization/sharonel-events-kft,https://www.sharonelevents.com/home,,,,Hiventures,They are building a platform where event organisers can meet with customers.,Seed,Yes,,15000000,HUF,49173,Seed,1,,1,,"146,118"
Series A - Green Throttle Games,https://www.crunchbase.com/funding_round/green-throttle-games-series-a--c04a896d,"Console Games, Consumer Electronics, Mobile","Santa Clara, California, United States, North America",Series A,6000000,USD,6000000,2012-08-01,Green Throttle Games,https://www.crunchbase.com/organization/green-throttle-games,http://www.greenthrottle.com,,,,"DCM Ventures, Trinity Ventures","Green Throttle Games develops quality, innovative games and hardware for mobile devices.",Early Stage Venture,Yes,$1M to $10M,6000000,USD,6000000,M&A,1,Trinity Ventures,2,1,"146,124"
