Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Computer Science For All,https://www.crunchbase.com/funding_round/computer-science-for-all-grant--788e8798,Education,"New York, New York, United States, North America",Grant,,,,2021-10-25,Computer Science For All,https://www.crunchbase.com/organization/computer-science-for-all,https://www.csforall.org,,,,National Science Foundation,"CSforALL is the national hub for the Computer Science to build rigorous, inclusive, & sustainable CS education for all students.",,No,$1M to $10M,500000,USD,500000,,3,National Science Foundation,1,,"395,800"
Pre Seed Round - Corcus,https://www.crunchbase.com/funding_round/corcus-pre-seed--56125db9,"Advertising, Marketplace","New York, New York, United States, North America",Pre-Seed,250000,USD,250000,2019-09-01,Corcus,https://www.crunchbase.com/organization/corcus,https://www.corcus.io,,,,Cornell Tech,Corcus is a marketplace that connects small content creators and brand sponsorship.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"395,801"
Venture Round - Fresh From Texas,https://www.crunchbase.com/funding_round/fresh-from-texas-series-unknown--74bb8964,"Food and Beverage, Food Processing, Grocery, Retail","San Antonio, Texas, United States, North America",Venture - Series Unknown,4405000,USD,4405000,2022-01-05,Fresh From Texas,https://www.crunchbase.com/organization/fresh-from-texas,https://www.freshtx.com/,,,,,"Fresh From Texas is a producer and supplier of fruits, vegetables, and herbs to retail grocery stores and foodservice companies.",,Yes,$1M to $10M,4405000,USD,4405000,,1,,,,"395,802"
Venture Round - XTIA,https://www.crunchbase.com/funding_round/optocomb-series-unknown--20e1dd9d,"3D Technology, Apps, Automotive, Manufacturing, Sales","Tokyo, Tokyo, Japan, Asia",Venture - Series Unknown,100000000,JPY,986540,2014-07-18,XTIA,https://www.crunchbase.com/organization/optocomb,https://xtia.co.jp/,,,,Nissay Capital,"XTIA is engaged in the development, manufacturing, and sales of high-precision measurement instruments and 3D scanners.",,Yes,$1M to $10M,4082000000,JPY,37089642,,10,Nissay Capital,1,,"395,803"
Post-IPO Equity - AvePoint,https://www.crunchbase.com/funding_round/avepoint-post-ipo-equity--7f8725e1,"Cloud Computing, Data Management, Document Management, Information Technology, SaaS, Software","Jersey City, New Jersey, United States, North America",Post-IPO Equity,140000000,USD,140000000,2021-07-02,AvePoint,https://www.crunchbase.com/organization/avepoint,http://www.avepoint.com,,,,"EDBI, Federated Kaufmann Fund, Franklin Templeton, Phoenix Insurance","AvePoint is a SaaS and data management platform provider, which helps to optimize SaaS operations and secure collaboration.",,Yes,$50M to $100M,541550000,USD,541550000,IPO,6,,4,,"395,804"
Pre Seed Round - Soundworks,https://www.crunchbase.com/funding_round/soundworks-media-inc-pre-seed--1a68daff,"Apps, Audio, Mobile Apps, Personal Health","Oakland, California, United States, North America",Pre-Seed,,,,2021-03-01,Soundworks,https://www.crunchbase.com/organization/soundworks-media-inc,https://www.soundworks.app,,,,Youcef Es-skouri,Meditation app that harnesses the potential of modern electronic sound design.,Seed,Yes,,,USD,,Seed,1,,1,,"395,805"
Seed Round - Wash·LB,https://www.crunchbase.com/funding_round/wash-lb-seed--c56ed3f3,"Automotive, Logistics, Mobile","Philadelphia, Pennsylvania, United States, North America",Seed,100000,USD,100000,2019-03-08,Wash·LB,https://www.crunchbase.com/organization/wash-lb,http://www.washlb.com,,,,Backstage Capital,Wash·LB is a mobile car wash and detailing service app.,Seed,Yes,Less than $1M,100000,USD,100000,Seed,1,Backstage Capital,1,,"395,806"
Equity Crowdfunding - Hiro,https://www.crunchbase.com/funding_round/hiro-14e1-equity-crowdfunding--4573dfc6,,"Harrow, Harrow, United Kingdom, Europe",Equity Crowdfunding,1766074,GBP,2399035,2021-01-18,Hiro,https://www.crunchbase.com/organization/hiro-14e1,https://gethiro.com/,5500000,GBP,7471201,,Hiro is providing home Insurance for smart people.,,Yes,,1766074,GBP,2399036,,1,,,,"395,807"
Series A - LoveIt,https://www.crunchbase.com/funding_round/loveit-series-a--77dc6a49,"Ediscovery, Sharing Economy, Social Network","Pasadena, California, United States, North America",Series A,6000000,USD,6000000,2012-06-07,LoveIt,https://www.crunchbase.com/organization/loveit,http://loveit.com,,,,"Juvo Capital, PG Ventures","LoveIt is a visual social platform allowing users to discover, collect, organize, and share their favorite web pages.",Early Stage Venture,Yes,,6000000,USD,6000000,Early Stage Venture,1,,2,,"395,808"
Series B - Yatsen Holding,https://www.crunchbase.com/funding_round/yasten-series-b--661c2473,"Beauty, Cosmetics, E-Commerce, Manufacturing","Guangzhou, Guangdong, China, Asia",Series B,11200000,USD,11200000,2018-09-05,Yatsen Holding,https://www.crunchbase.com/organization/yasten,http://www.yatsenglobal.com,,,,"Gaorong Capital, ZhenFund",Yasten is a beauty company that creates high-quality cosmetics and skincare products.,Early Stage Venture,Yes,$500M to $1B,255000000,USD,255000000,IPO,6,,2,,"395,809"
