Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Arcuity,https://www.crunchbase.com/funding_round/arcuity-ai-seed--d2c546cd,"Consulting, Information Services, Legal","Escondido, California, United States, North America",Seed,,,,2020-10-26,Arcuity,https://www.crunchbase.com/organization/arcuity-ai,https://www.arcuityai.com/,,,,Wavemaker 360,Arcuity provides legal and authenticated records for litigated and non-litigated cases.,Seed,Yes,,,USD,,Seed,1,,1,,"517,019"
Series A - Poco,https://www.crunchbase.com/funding_round/poco-series-a--641bffd1,"Photo Sharing, Photography, Social Media","Guanzhou, Guangdong, China, Asia",Series A,6000000,USD,6000000,2003-07-01,Poco,https://www.crunchbase.com/organization/poco,http://www.poco.cn,,,,IDG Capital,Poco is a video and photography sharing platform.,Early Stage Venture,Yes,,18000000,USD,18000000,Early Stage Venture,2,IDG Capital,1,,"517,033"
Seed Round - Commtimize,https://www.crunchbase.com/funding_round/commtimize-seed--aa53226c,"Advertising, E-Commerce, Information Technology, Internet, Real Time, Retail","Walnut Creek, California, United States, North America",Seed,250000,USD,250000,2013-08-12,Commtimize,https://www.crunchbase.com/organization/commtimize,http://www.commtimize.com,,,,,Real-time Conversion ptimRate Oization Platform,Seed,Yes,Less than $1M,250000,USD,250000,Seed,1,,,,"517,039"
Venture Round - NDD Medizintechnik,https://www.crunchbase.com/funding_round/ndd-medizintechnik-series-unknown--e5e8a5a4,"Manufacturing, Medical Device","Zürich, Zurich, Switzerland, Europe",Venture - Series Unknown,,,,2015-09-22,NDD Medizintechnik,https://www.crunchbase.com/organization/ndd-medizintechnik,http://www.ndd.ch/,,,,"BWK, SHS Capital",NDD Medizintechnik manufactures pulmonary function testing products.,,Yes,Less than $1M,,USD,,,1,,2,,"517,041"
Series C - Ikonisys,https://www.crunchbase.com/funding_round/ikonisys-series-c--912992da,"Biotechnology, Health Care, Health Diagnostics","New Haven, Connecticut, United States, North America",Series C,3500000,USD,3500000,2003-12-11,Ikonisys,https://www.crunchbase.com/organization/ikonisys,http://www.ikonisys.com,,,,,"Ikonisys is transforming diagnostic medicine by enabling early, accurate and non-invasive disease detection.",Late Stage Venture,Yes,$1M to $10M,49252272,USD,49252272,IPO,6,,,,"517,052"
Post-IPO Equity - IGM Biosciences,https://www.crunchbase.com/funding_round/igm-biosciences-post-ipo-equity--b87ba7f5,"Biotechnology, Medical, Therapeutics","Mountain View, California, United States, North America",Post-IPO Equity,230000000,USD,230000000,2020-12-08,IGM Biosciences,https://www.crunchbase.com/organization/igm-biosciences,https://igmbio.com,,,,,"IGM Biosciences is a biotechnology company that develops medicine for people with infectious infections, autoimmune diseases, and cancer.",,Yes,$10M to $50M,699301000,USD,699301000,IPO,6,,,,"517,063"
Corporate Round - G-cluster,https://www.crunchbase.com/funding_round/g-cluster-corporate-round--4307ed3d,"Cloud Data Services, Content, Gaming, Internet, Mobile Apps, Software","Tokyo, Tokyo, Japan, Asia",Corporate Round,650000000,JPY,6536557,2013-09-13,G-cluster,https://www.crunchbase.com/organization/g-cluster,https://gcluster.jp,,,,"NTT Communications, NTT Plala","G-cluster Global provides services worldwide, using its cloud-based content provision technology, G-cluster.",,Yes,,2126000000,JPY,23334267,,4,,2,,"517,069"
Seed Round - Global Surface Intelligence,https://www.crunchbase.com/funding_round/global-surface-intelligence-ltd-seed--7f1e973b,"Artificial Intelligence (AI), Big Data, Geospatial, Information Services, Information Technology, Machine Learning, Natural Resources","Edinburgh, Edinburgh, City of, United Kingdom, Europe",Seed,1000000,USD,1000000,2019-06-24,Global Surface Intelligence,https://www.crunchbase.com/organization/global-surface-intelligence-ltd,http://www.surfaceintelligence.com,,,,,Global Surface Intelligence is an Edinburgh-based earth observation and artificial-intelligence-as-a-service provider,Seed,Yes,,6322597,USD,6322597,,12,,,,"517,076"
Series A - Putiguo,https://www.crunchbase.com/funding_round/putiguo-series-a--67170313,"Child Care, Health Care, Medical, Nursing and Residential Care","Nankai, Tianjin, China, Asia",Series A,3000000,CNY,428818,2019-11-10,Putiguo,https://www.crunchbase.com/organization/putiguo,https://www.putibaby.com/,,,,Wu-Fu Chen,"Putiguo provides nursing, child care, and maternal services.",Early Stage Venture,Yes,,16000000,CNY,2482119,Early Stage Venture,3,,1,,"517,089"
Venture Round - Kuleana Spirits,https://www.crunchbase.com/funding_round/kuleana-spirits-series-unknown--92fb55ef,"Food and Beverage, Manufacturing","Kamuela, Hawaii, United States, North America",Venture - Series Unknown,4497666,USD,4497666,2017-12-13,Kuleana Spirits,https://www.crunchbase.com/organization/kuleana-spirits,,,,,,Kuleana Spirits is a Manufacturing Company.,,Yes,,4497666,USD,4497666,,1,,,,"517,091"
