Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Omni-ID,https://www.crunchbase.com/funding_round/omni-id-series-unknown--4b8c5bc4,"Hardware, Logistics, RFID","Rochester, New York, United States, North America",Venture - Series Unknown,21000000,USD,21000000,2016-01-19,Omni-ID,https://www.crunchbase.com/organization/omni-id,http://www.omni-id.com,,,,"GE Ventures, Topmark Partners, Trillium Group, YFY Inc.",Omni-ID is engaged in developing passive ultra-high radio frequency identification technology-related products.,,Yes,$1M to $10M,44000000,USD,44000000,M&A,3,"GE Ventures, YFY Inc.",4,,"583,600"
Venture Round - Quikly,https://www.crunchbase.com/funding_round/quikkly-series-unknown--32744cd9,"Advertising, Retail, Social Media","Detroit, Michigan, United States, North America",Venture - Series Unknown,,,,2020-01-01,Quikly,https://www.crunchbase.com/organization/quikkly,https://www.quikly.com,,,,Tech Startup Stabilization Fund,Quikly is a digital marketing platform that motivates consumers to react quickly.,,Yes,$10M to $50M,5613396,USD,5613396,,7,Tech Startup Stabilization Fund,1,,"583,601"
Series B - Sukedachi,https://www.crunchbase.com/funding_round/sukedachi-series-b--fe7bf65b,"Business Development, Construction, Enterprise, Marketing","Tokyo, Tokyo, Japan, Asia",Series B,500020000,JPY,4636888,2019-07-02,Sukedachi,https://www.crunchbase.com/organization/sukedachi,https://suke-dachi.jp/,,,,SPARX Group,Providing on-demand matching service between construction jobs and workers.,Early Stage Venture,Yes,Less than $1M,1280040000,JPY,11839907,Early Stage Venture,5,SPARX Group,1,,"583,602"
Post-IPO Equity - Alexco Resource,https://www.crunchbase.com/funding_round/alexco-resource-corporations-post-ipo-equity--f51c630d,"Chemical, Mining, Risk Management","Vancouver, British Columbia, Canada, North America",Post-IPO Equity,28750000,USD,28750000,2021-06-10,Alexco Resource,https://www.crunchbase.com/organization/alexco-resource-corporations,http://www.alexcoresource.com/s/Home.asp,,,,,"Alexco Resource provides scientific and engineering services to the mining, chemical, gas, and government clients.",,Yes,$1M to $10M,61947661,USD,61947661,M&A,6,,,,"583,604"
Angel Round - Nuode,https://www.crunchbase.com/funding_round/nuode-4bca-angel--bd1ea6fc,"Automotive, Energy, Industrial, Manufacturing","Jintan, Jiangsu, China, Asia",Angel,3000000,CNY,458882,2016-02-26,Nuode,https://www.crunchbase.com/organization/nuode-4bca,http://www.cznuode.com,,,,"Jiuzhou Venture, Kunlun Fund",Nuode provides wire harness products for industrial equipment and energy vehicle power systems.,Seed,Yes,,33000000,CNY,4916584,Early Stage Venture,3,,2,,"583,605"
Pre Seed Round - StandardC,https://www.crunchbase.com/funding_round/standard-c-pre-seed--fa8db042,"Banking, Blockchain, Financial Services, FinTech, Information Technology, Payments, Software","San Francisco, California, United States, North America",Pre-Seed,1500000,USD,1500000,2017-09-01,StandardC,https://www.crunchbase.com/organization/standard-c,https://www.standardc.io/,5000000,USD,5000000,,"The StandardC portable business identity simplifies access to banking, lending, payroll and insurance services for the cannabis industry.",Seed,Yes,$1M to $10M,5025000,USD,5025000,Seed,3,,,,"583,606"
Private Equity Round - Aldevron,https://www.crunchbase.com/funding_round/aldevron-private-equity--ffe2c47c,"Biotechnology, Commercial, Industrial, Manufacturing","Fargo, North Dakota, United States, North America",Private Equity,,,,2019-01-01,Aldevron,https://www.crunchbase.com/organization/aldevron,http://www.aldevron.com/,,,,Canada Pension Plan Investment Board,Aldevron is a biological development and manufacturing organization specializing in cell and genetic engineering.,Private Equity,Yes,$10M to $50M,,USD,,M&A,2,,1,,"583,607"
Series A - Waterdrop,https://www.crunchbase.com/funding_round/waterdrop-series-a--187d883f,"Consumer Goods, Water, Water Purification","Osterreicher, Steiermark, Austria, Europe",Series A,,,,2020-01-03,Waterdrop,https://www.crunchbase.com/organization/waterdrop,https://www.waterdrop.com/,,,,Romain Afflelou,Waterdrop encourage to drink more water with its flavored cubes dissolving in water to enrich it with fruit & plant extracts.,Early Stage Venture,Yes,$100M to $500M,60000000,EUR,67376364,Seed,5,,1,,"583,608"
Private Equity Round - Zunder,https://www.crunchbase.com/funding_round/zunder-1b7f-private-equity--ae586cc4,Electric Vehicle,"Palencia, Castilla y Leon, Spain, Europe",Private Equity,100000000,EUR,97006947,2022-10-11,Zunder,https://www.crunchbase.com/organization/zunder-1b7f,https://www.zunder.com/,300000000,EUR,291020842,"Mirova, White Summit Capital",Zunder operates as an electric vehicle charging company.,Private Equity,Yes,,162500000,EUR,163968465,Private Equity,3,Mirova,2,2,"583,609"
Series A - TaiRui,https://www.crunchbase.com/funding_round/tairui-series-a--034df647,"Health Care, Manufacturing, Medical","Yinchuan, Ningxia, China, Asia",Series A,10000000,CNY,1515720,2011-02-14,TaiRui,https://www.crunchbase.com/organization/tairui,https://www.tairuiworld.com,,,,"Everbright, Fuho Capital, Haitong Capital, Huagong Venture Capital, Puhong Guxi Touzi, T.H.E. Capital & Lab",TaiRui specializes in the production and marketing of veterinary APIs and formulations.,Early Stage Venture,Yes,,13000000,CNY,1955152,Early Stage Venture,2,,6,,"583,611"
