Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Shift Cryptosecurity,https://www.crunchbase.com/funding_round/shift-cryptosecurity-seed--5f2d7f69,"Bitcoin, Blockchain, Cryptocurrency, Cyber Security, Manufacturing, Network Security, Security","Adliswil, Zurich, Switzerland, Europe",Seed,,,,2018-11-12,Shift Cryptosecurity,https://www.crunchbase.com/organization/shift-cryptosecurity,https://bitbox.swiss/,,,,SIX FinTech Ventures,"Shift Cryptosecurity designs and manufactures the BitBox, the world’s most secure, cryptographically protected hardware wallet.",Seed,Yes,,71429,EUR,81868,Seed,2,SIX FinTech Ventures,1,,"477,445"
Seed Round - Teemo,https://www.crunchbase.com/funding_round/databerries-seed--76284b4f,"Advertising, Mobile, Software","Paris, Ile-de-France, France, Europe",Seed,,,,2015-05-05,Teemo,https://www.crunchbase.com/organization/databerries,http://www.teemo.co,,,,Sebastien Badault,Teemo offers digital and personalized marketing solutions leveraging consumers offline behavior.,Seed,Yes,$1M to $10M,17860194,USD,17860194,M&A,3,,1,,"477,518"
Series B - Tiqets,https://www.crunchbase.com/funding_round/tiqets-series-b--2267de00,"Media and Entertainment, Museums and Historical Sites, Ticketing, Travel","Amsterdam, Noord-Holland, The Netherlands, Europe",Series B,23000000,USD,23000000,2018-11-12,Tiqets,https://www.crunchbase.com/organization/tiqets,http://www.tiqets.com,,,,HPE Growth,"Tiqets is a ticketing platform where visitors can find, buy, and use tickets for museums and attractions.",Early Stage Venture,Yes,Less than $1M,105450000,USD,105450000,Late Stage Venture,7,HPE Growth,1,1,"477,523"
Seed Round - Twijector,https://www.crunchbase.com/funding_round/twijector-seed--7655c7f5,"Events, Internet, Social Network","Saint Petersburg, Saint Petersburg City, Russian Federation, Europe",Seed,50000,USD,50000,2013-09-01,Twijector,https://www.crunchbase.com/organization/twijector,http://twijector.com/,,,,Michael Kechinov,Twijector is a free online service for webcasting tweets regarding various events.,Seed,Yes,$1M to $10M,50000,USD,50000,Seed,1,,1,,"477,528"
Seed Round - Shenzhen Blue Mushroom,https://www.crunchbase.com/funding_round/shenzhen-blue-mushroom-seed--68d0c55b,"Education, Training","Shenzhen, Guangdong, China, Asia",Seed,,,,2018-07-23,Shenzhen Blue Mushroom,https://www.crunchbase.com/organization/shenzhen-blue-mushroom,,,,,Science and Technology Sinan Capital Investment,Shenzhen Blue Mushroom is street dance training service provider for children.,Seed,Yes,,,USD,,Seed,1,Science and Technology Sinan Capital Investment,1,,"477,529"
Venture Round - Wrapp,https://www.crunchbase.com/funding_round/wrapp-series-unknown--85f81ab7,"Apps, FinTech, Gift Card, Mobile, Social Media","Stockholm, Stockholms Lan, Sweden, Europe",Venture - Series Unknown,,,,2016-12-01,Wrapp,https://www.crunchbase.com/organization/wrapp,http://www.wrapp.com,,,,"Collector Ventures, Länsförsäkringar",Wrapp is The New Standard for rewarding purchases and customer loyalty.,,Yes,$10M to $50M,37540124,USD,37540124,M&A,9,,2,,"477,543"
Corporate Round - InSightec,https://www.crunchbase.com/funding_round/insightec-corporate-round--345f2307,"Biotechnology, Health Care, Manufacturing, Medical Device, Therapeutics","Tirat Carmel, Hefa, Israel, Asia",Corporate Round,,,,2020-11-24,InSightec,https://www.crunchbase.com/organization/insightec,http://www.insightec.com,,,,NHS England,InSightec develops and manufactures MR-guided ultrasound technology devices for image-guided acoustic surgery.,,Yes,$10M to $50M,732900000,USD,732900000,,11,NHS England,1,,"477,559"
Grant - Genesys Works,https://www.crunchbase.com/funding_round/genesys-works-grant--10d4dd2d,Education,"Houston, Texas, United States, North America",Grant,,,,2020-10-01,Genesys Works,https://www.crunchbase.com/organization/genesys-works,http://www.genesysworks.org,,,,Dell Technologies,Genesys Works is a not-for-profit organization with a proven record of enabling inner-city high school students to succeed as corporate,,No,$1M to $10M,,USD,,,3,Dell Technologies,1,1,"477,642"
Series A - China Liangtse,https://www.crunchbase.com/funding_round/china-liangtse-series-a--01945d66,"Health Care, Therapeutics, Wellness","Jinan, Shandong, China, Asia",Series A,20350000,CNY,2980804,2010-04-01,China Liangtse,https://www.crunchbase.com/organization/china-liangtse,http://www.huaxialiangzi.com/,,,,Oriental Fortune Capital,China Liangtse offers health care and therapy services.,Early Stage Venture,Yes,,20350000,CNY,2980805,Early Stage Venture,1,Oriental Fortune Capital,1,,"477,666"
Series B - Sunverge Energy,https://www.crunchbase.com/funding_round/sunverge-energy-inc-series-b--2d73b074,"Clean Energy, Energy, GreenTech, Renewable Energy, Software, Solar","San Francisco, California, United States, North America",Series B,15000000,USD,15000000,2014-06-17,Sunverge Energy,https://www.crunchbase.com/organization/sunverge-energy-inc,https://www.sunverge.com/,,,,"Next47, Southern Cross Venture Partners, TotalEnergies Ventures",Sunverge Energy provides integrated solar solutions for distributed generation and storage.,Early Stage Venture,Yes,$10M to $50M,77346814,USD,77346814,,6,,3,1,"477,699"
Seed Round - Sibaritus,https://www.crunchbase.com/funding_round/sibaritus-seed--a74cf696,"E-Commerce, Hospitality, Lifestyle, Nightclubs","Barcelona, Catalonia, Spain, Europe",Seed,120000,EUR,156175,2012-05-08,Sibaritus,https://www.crunchbase.com/organization/sibaritus,http://www.sibarit.us,,,,,Sibaritus operates an online club that offers chef made delicacies for foodies.,Seed,Yes,,120000,EUR,156176,Seed,1,,,,"477,725"
Venture Round - simfy,https://www.crunchbase.com/funding_round/simfy-series-unknown--69c810a6,"Apps, Internet, Music","Cologne, Nordrhein-Westfalen, Germany, Europe",Venture - Series Unknown,,,,2009-09-29,simfy,https://www.crunchbase.com/organization/simfy,http://www.simfy.de,,,,Earlybird Venture Capital,"simfy is an online music platform that enables its users to stream, share, and store music.",,Yes,$1M to $10M,23035149,USD,23035149,,3,Earlybird Venture Capital,1,,"477,789"
Angel Round - Celsia,https://www.crunchbase.com/funding_round/celsia-4949-angel--a74ef657,"CleanTech, Information Technology, SaaS, Software","Oslo, Oslo, Norway, Europe",Angel,624100,USD,624100,2021-11-17,Celsia,https://www.crunchbase.com/organization/celsia-4949,https://www.celsia.io/,2200000,USD,2200000,"Firda, RunwayFBU, Startuplab",The simplest way to your EU Taxonomy score. Assess your operations and get & improve your score.,Seed,Yes,,2624100,USD,2624100,Seed,2,,3,,"477,847"
Series B - African Leadership Academy,https://www.crunchbase.com/funding_round/african-leadership-academy-series-b--dbcad27e,"E-Learning, Education, Tutoring","Johannesburg, NA - South Africa, South Africa, Africa",Series B,30000000,USD,30000000,2019-01-04,African Leadership Academy,https://www.crunchbase.com/organization/african-leadership-academy,http://www.africanleadershipacademy.org/,,,,Anders Holch Povlsen,"African Leadership Academy (ALA) seeks to transform Africa by developing a powerful network of over 6,000 leaders.",Early Stage Venture,Yes,,83198022,USD,83198022,Early Stage Venture,5,Anders Holch Povlsen,1,,"477,876"
Funding Round - apeman,https://www.crunchbase.com/funding_round/apeman-undisclosed--d18b0c4a,"Hardware, Intelligent Systems, Smart Home","Longgang, Guangdong, China, Asia",Funding Round,50000000,CNY,7070835,2020-06-08,apeman,https://www.crunchbase.com/organization/apeman,http://www.apeman.com.cn/,,,,Angel Plus China,Apeman is a manufacturer of computers and electronics products.,,Yes,,50000000,CNY,7070836,,1,Angel Plus China,1,,"477,907"
