Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Debt Financing - Africa Finance Corporation,https://www.crunchbase.com/funding_round/africa-finance-corporation-debt-financing--f988cefc,"Banking, Finance, Financial Services","Lagos, Lagos, Nigeria, Africa",Debt Financing,100000000,USD,100000000,2021-08-31,Africa Finance Corporation,https://www.crunchbase.com/organization/africa-finance-corporation,http://africafc.org,,,,India Exim Bank,AFC is an investment grade multilateral finance institution.,,No,,1930303494,USD,1930303494,,9,India Exim Bank,1,1,"598,601"
Funding Round - Genesis 1:11,https://www.crunchbase.com/funding_round/genesis-1-11-undisclosed--8925d79a,"Home and Garden, Landscaping, Outdoors","Jonesboro, Arkansas, United States, North America",Funding Round,1125,USD,1125,2020-04-03,Genesis 1:11,https://www.crunchbase.com/organization/genesis-1-11,https://www.genesisoneeleven.us,,,,,Christian Lawn Care & Landscaping,,Yes,,2625,USD,2625,,2,,,,"598,623"
Series A - Illumix Software,https://www.crunchbase.com/funding_round/illumix-software-series-a--67d1a693,"Business Intelligence, Software","Guildford, Surrey, United Kingdom, Europe",Series A,3000000,USD,3000000,2008-11-01,Illumix Software,https://www.crunchbase.com/organization/illumix-software,,,,,"Hotspur Capital, Northstar Ventures",Illumix Software provides services to manage and maintain IT infrastructures.,Early Stage Venture,Yes,,3000000,USD,3000000,Early Stage Venture,1,,2,,"598,628"
Seed Round - Alauda,https://www.crunchbase.com/funding_round/alauda-seed--e7dd743c,"Cloud Infrastructure, Computer, DevOps, Software","Haidian, Beijing, China, Asia",Seed,,,,2014-10-01,Alauda,https://www.crunchbase.com/organization/alauda,http://www.alauda.cn/,,,,Gaorong Capital,Alauda is a pioneer cloud platform provider that focuses on containers and microservices.,Seed,Yes,,15000000,USD,15000000,,4,,1,,"598,636"
Grant - Bauer Media,https://www.crunchbase.com/funding_round/bauer-media-grant--0abcbee6,"Broadcasting, Digital Media, Media and Entertainment, News, Publishing","Hamburg, Hamburg, Germany, Europe",Grant,1800000,GBP,2189900,2017-01-12,Bauer Media,https://www.crunchbase.com/organization/bauer-media,https://www.bauermedia.com,,,,,"Bauer Media is a publisher of a variety of media, with a focus on magazines.",,No,Less than $1M,1800000,GBP,2189901,,1,,,,"598,650"
Series A - Cultiva,https://www.crunchbase.com/funding_round/cultiva-series-a--1fa61cab,"Agriculture, Farming, Organic Food, Virtual Reality","Swanton, Vermont, United States, North America",Series A,3950000,USD,3950000,2015-05-27,Cultiva,https://www.crunchbase.com/organization/cultiva,http://www.cultiva.com/,,,,Advantage Capital,Cultiva offers easy-to use agricultural guidance systems that combine state-of-the-art GPS technology with virtual reality display software.,Early Stage Venture,Yes,Less than $1M,8790000,USD,8790000,M&A,5,Advantage Capital,1,,"598,673"
Series A - Limitless,https://www.crunchbase.com/funding_round/limitless-bfe4-series-a--fe861f6f,"Information Technology, Software, Web Development","Lanzhou, Gansu, China, Asia",Series A,20000000,CNY,2900400,2017-05-04,Limitless,https://www.crunchbase.com/organization/limitless-bfe4,http://www.ewuqiongda.com/,,,,,Limitless is an information technology company that develops software and websites.,Early Stage Venture,Yes,,20000000,CNY,2900400,Early Stage Venture,1,,,,"598,705"
Venture Round - Winder Power,https://www.crunchbase.com/funding_round/winder-power-series-unknown--bac7d810,"Electronics, Manufacturing","Pudsey, York, United Kingdom, Europe",Venture - Series Unknown,,,,2017-04-21,Winder Power,https://www.crunchbase.com/organization/winder-power,https://www.winderpower.co.uk/,,,,Mercia Fund Managers,Winder Power is a leading UK manufacturer of power and distribution transformers and generator equipment.,,Yes,$10M to $50M,,USD,,,2,Mercia Fund Managers,1,,"598,721"
Seed Round - Wool Couture,https://www.crunchbase.com/funding_round/wool-couture-seed--3ca0de22,,"Barnsley, Gloucestershire, United Kingdom, Europe",Seed,,,,2017-11-01,Wool Couture,https://www.crunchbase.com/organization/wool-couture,https://www.woolcouturecompany.com/,,,,Stepan Galaev,Wool Couture is a designer and seller of woollen products for consumers.,Seed,Yes,,,USD,,Seed,1,,1,,"598,729"
Seed Round - Hublo,https://www.crunchbase.com/funding_round/hublo-seed--e81f35af,"Health Care, Software","Paris, Ile-de-France, France, Europe",Seed,120000,USD,120000,2014-08-19,Hublo,https://www.crunchbase.com/organization/hublo,https://www.hublo.com,,,,Y Combinator,Hublo provides software that ease healthcare professionals daily life so that they can focus on taking care of patients.,Seed,Yes,$1M to $10M,26105285,USD,26105285,Early Stage Venture,4,,1,,"598,730"
