Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - PerimeterX,https://www.crunchbase.com/funding_round/perimeterx-inc--series-a--83664ae1,"Computer, Network Security, Security","San Mateo, California, United States, North America",Series A,9000000,USD,9000000,2015-09-30,PerimeterX,https://www.crunchbase.com/organization/perimeterx-inc-,https://www.perimeterx.com,,,,"DCVC, Vertex Ventures, Vertex Ventures US","PerimeterX offers a web security service, protecting web sites from modern security threats.",Early Stage Venture,Yes,$10M to $50M,148500000,USD,148500000,M&A,6,Vertex Ventures US,3,1,"271,804"
Seed Round - Inkbay,https://www.crunchbase.com/funding_round/inkbay-seed--fde8ede9,"Art, Communities, Cosmetics, Customer Service, E-Commerce, Marketplace","Stockholm, Stockholms Lan, Sweden, Europe",Seed,5500000,SEK,649067,2018-04-13,Inkbay,https://www.crunchbase.com/organization/inkbay,https://inkbay.tattoo/,,,,Zenith Venture Capital,Inkbay is the first tattoo community marketplace in the world offering instant booking with some of the best tattooers around.,Seed,Yes,Less than $1M,11500000,SEK,1320936,Seed,3,,1,,"271,823"
Funding Round - Pana,https://www.crunchbase.com/funding_round/pana-undisclosed--5564a28d,"Apps, Mobile, Software, Tourism, Travel","Denver, Colorado, United States, North America",Funding Round,200000,USD,200000,2016-08-26,Pana,https://www.crunchbase.com/organization/pana,https://www.pana.com/,,,,Techstars,"Pana is a computer software company that specializes in mobile, online travel, and mobile commerce.",,Yes,$10M to $50M,15818152,USD,15818152,M&A,9,Techstars,1,,"271,830"
Venture Round - Epigeneron,https://www.crunchbase.com/funding_round/epigeneron-series-unknown--f470758e,"Biotechnology, Manufacturing","Tokyo, Tokyo, Japan, Asia",Venture - Series Unknown,,,,2018-03-12,Epigeneron,https://www.crunchbase.com/organization/epigeneron,https://epigeneron.com/,,,,UTEC - The University of Tokyo Edge Capital Partners,Epigeneron Inc. is a  Drug discovery and detection of gene mutation Company.,,Yes,$1M to $10M,368000000,JPY,3498589,Early Stage Venture,3,UTEC - The University of Tokyo Edge Capital Partners,1,,"271,835"
Debt Financing - OpenReel,https://www.crunchbase.com/funding_round/openreel-debt-financing--e2e4d6ce,"Digital Media, Online Portals, Software","New York, New York, United States, North America",Debt Financing,300000,USD,300000,2018-12-01,OpenReel,https://www.crunchbase.com/organization/openreel,http://www.openreel.com,,,,,Global enterprises use OpenReel to remotely film and collaborate on HD video projects via mobile device or webcam from over 125 countries.,,No,$1M to $10M,23860000,USD,23860000,Early Stage Venture,7,,,,"271,840"
Seed Round - Aniways,https://www.crunchbase.com/funding_round/aniways-seed--a607fb31,"Advertising, Apps, Mobile, Social Media, Software","Tel Aviv-yafo, Tel Aviv, Israel, Asia",Seed,120000,USD,120000,2014-03-23,Aniways,https://www.crunchbase.com/organization/aniways,http://www.aniways.com,,,,"Jeremy Yap, John Henderson, Sagi Shorrer, Tilli Kalisky-Bannett",Aniways is an animated ad solution that enables chat and messaging app owners to monetize their products with interactive ads.,Seed,Yes,$1M to $10M,1890000,USD,1890000,Seed,4,,4,,"271,849"
Venture Round - Spectra Securities Software,https://www.crunchbase.com/funding_round/spectra-securities-software-series-unknown--f93bba9c,"Delivery, E-Commerce, Financial Services, Software","New York, New York, United States, North America",Venture - Series Unknown,15000000,USD,15000000,2000-06-21,Spectra Securities Software,https://www.crunchbase.com/organization/spectra-securities-software,http://www.spectrasoftware.com/,,,,"CIBC World Markets, TD Securities, Yorkton Securities Inc.",Spectra Securities Software is a world leader in the development and delivery of eCommerce solutions.,,Yes,,15000000,USD,15000000,M&A,2,Yorkton Securities Inc.,3,,"271,863"
Seed Round - Authenticiti,https://www.crunchbase.com/funding_round/authenticiti-seed--982dd5db,"Blockchain, Information Technology, Internet, Security","San Francisco, California, United States, North America",Seed,,,,2020-06-17,Authenticiti,https://www.crunchbase.com/organization/authenticiti,http://authenticiti.io/,,,,"Gravity Ranch, Holt Ventures, Scopus Ventures, SRI International",Authenticiti Platform is a service layer built on blockchain technology to enable the secure hand-off of physical & digital assets.,Seed,Yes,$1M to $10M,,USD,,Seed,2,Gravity Ranch,4,3,"271,872"
Series A - eWingz,https://www.crunchbase.com/funding_round/ewingz-series-a--a0721059,"Collaboration, Enterprise Software, Messaging, Mobile","Sunnyvale, California, United States, North America",Series A,3500000,USD,3500000,2001-08-31,eWingz,https://www.crunchbase.com/organization/ewingz,http://www.ewingz.com/,,,,,Provides mobile messaging and entertainment services.,Early Stage Venture,Yes,,3500000,USD,3500000,Early Stage Venture,1,,,,"271,876"
Venture Round - PneumRx,https://www.crunchbase.com/funding_round/pneumrx-series-unknown--1311a20f,"Alternative Medicine, Biotechnology, Health Care, Medical, Medical Device","Mountain View, California, United States, North America",Venture - Series Unknown,33000000,USD,33000000,2011-01-04,PneumRx,https://www.crunchbase.com/organization/pneumrx,http://www.pneumrx.com,,,,"Adams Street Partners, Alta Partners, Endeavour Vision, Forbion Capital Partners, Leader Ventures, Silicon Valley Bank, Spray Venture Partners, Telegraph Hill Partners",PneumRx is a medical device company focused on developing minimally-invasive solutions for unmet medical needs in pulmonary medicine.,,Yes,$10M to $50M,73125000,USD,73125000,M&A,4,Forbion Capital Partners,8,7,"271,884"
Venture Round - AlphaServ.com,https://www.crunchbase.com/funding_round/alphaserv-com-series-unknown--334282ad,"B2B, Information Technology, Professional Services","Santa Ana, California, United States, North America",Venture - Series Unknown,14600000,USD,14600000,2000-03-30,AlphaServ.com,https://www.crunchbase.com/organization/alphaserv-com,http://www.alphaserv.com/,,,,Hampshire Equity Partners,AlphaServ.com premier provider of business-to-business Internet technology & professional services to information technology marketplace.,,Yes,,19600000,USD,19600000,,2,Hampshire Equity Partners,1,,"271,896"
Venture Round - Asia Media,https://www.crunchbase.com/funding_round/asia-media-series-unknown--076f1d2a,"Digital Entertainment, TV, TV Production","Beijing, Beijing, China, Asia",Venture - Series Unknown,,,,2005-09-01,Asia Media,https://www.crunchbase.com/organization/asia-media,http://www.asiamedia.jp/jp/,,,,Mobile Internet Capital,Television guide channels in China,,Yes,,,USD,,,1,,1,,"271,906"
Series A - Hosta Labs,https://www.crunchbase.com/funding_round/hosta-labs-series-a--fc9959d5,"3D Technology, Image Recognition, Software","Cambridge, Massachusetts, United States, North America",Series A,11500000,USD,11500000,2021-10-29,Hosta Labs,https://www.crunchbase.com/organization/hosta-labs,https://hostalabs.com,,,,"American Financial Group, Brick & Mortar Ventures, Eclipse Ventures, Motivate Venture Capital, Spider Capital, The Massive Fund, USAA",Hosta Labs automates the analysis of images of interior property structures to provide in-depth property data and technical drawings.,Early Stage Venture,Yes,,14742466,USD,14742466,Early Stage Venture,6,Eclipse Ventures,7,1,"271,910"
Grant - Artaic,https://www.crunchbase.com/funding_round/artaic-grant--a1beefcb,"3D Printing, Architecture, Building Material, CAD, Enterprise Resource Planning (ERP), Interior Design, Robotics, Software","Boston, Massachusetts, United States, North America",Grant,10000,USD,10000,2017-03-20,Artaic,https://www.crunchbase.com/organization/artaic,http://www.artaic.com,,,,,"Artaic mass customization technologies, providing robotically assembled tile mosaics for the architecture and interior design industry.",,No,$1M to $10M,9271300,USD,9271300,,41,,,,"271,922"
Series A - RetailersMarketXchange,https://www.crunchbase.com/funding_round/retailersmarketxchange-series-a--c86284c8,"Advertising, Consulting, E-Commerce, Information Technology, Internet, Software","Concord, California, United States, North America",Series A,50000000,USD,50000000,2000-11-30,RetailersMarketXchange,https://www.crunchbase.com/organization/retailersmarketxchange,,,,,"Chevron Technology Ventures, Oracle, Walmart",B2B Ecommerce Enterprise Platform with Fortune 500 Clients,Early Stage Venture,Yes,,50000000,USD,50000000,Early Stage Venture,1,,3,,"271,924"
Grant - OroraTech,https://www.crunchbase.com/funding_round/ororatech-grant--7934c6e9,"Business Intelligence, Consulting, Environmental Engineering, Forestry, Geospatial, GreenTech, Information Services, Insurance, Predictive Analytics, Sustainability","Munich, Bayern, Germany, Europe",Grant,50000,EUR,56012,2019-05-01,OroraTech,https://www.crunchbase.com/organization/ororatech,https://ororatech.com,,,,EASME - EU Executive Agency for SMEs,OroraTech is a software development company that provides thermal intelligence and wildfire solutions from space for a sustainable earth. ​,,No,$10M to $50M,23415000,EUR,25560087,Early Stage Venture,8,EASME - EU Executive Agency for SMEs,1,,"271,934"
