Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Baubap,https://www.crunchbase.com/funding_round/baubap-seed--9bd99561,"Consumer Lending, FinTech, Micro Lending","Mexico City, Distrito Federal, Mexico, North America",Seed,,,,2019-10-10,Baubap,https://www.crunchbase.com/organization/baubap,https://www.baubap.com,,,,99 Startups,Baubap is a developer of a microlending financial platform that offers personal loans.,Seed,Yes,$1M to $10M,23520000,USD,23520000,,10,,1,,"108,066"
Venture Round - sesu.ai,https://www.crunchbase.com/funding_round/sesu-ai-series-unknown--c5d2ce2a,,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Venture - Series Unknown,,,,2020-01-01,sesu.ai,https://www.crunchbase.com/organization/sesu-ai,https://sesu.ai/,,,,ActnerLab,Sesu.ai is a renewable energy digitalization platform company that conducts business to expand the use of renewable energy.,,Yes,,,USD,,,1,,1,,"108,037"
Seed Round - MONEYPIN,https://www.crunchbase.com/funding_round/moneypin-seed--40946826,"Accounting, Apps, Financial Services","Yeoksamdong, Seoul-t'ukpyolsi, South Korea, Asia",Seed,700000000,KRW,582096,2022-02-01,MONEYPIN,https://www.crunchbase.com/organization/moneypin,https://moneypin.biz,,,,Evergreen Investment Partners,MONEYPIN is an app for financial services.,Seed,Yes,,1500000000,KRW,1227569,Seed,4,,1,,"108,073"
Series A - Heatmap News,https://www.crunchbase.com/funding_round/heatmap-news-series-a--cf3d33ed,"Environmental Consulting, News, Social News","Larchmont, New York, United States, North America",Series A,4000000,USD,4000000,2023-03-03,Heatmap News,https://www.crunchbase.com/organization/heatmap-news,https://heatmap.news/,7500000,USD,7500000,Autumn Road Capital,Heatmap News is a geographical news aggregation focusing on changing the planet.,Early Stage Venture,Yes,,4000000,USD,4000000,Early Stage Venture,1,Autumn Road Capital,1,1,"108,008"
Seed Round - Çorapla Kazan,https://www.crunchbase.com/funding_round/çorapla-kazan-seed--5e8d1bcc,"Advertising, Internet, Marketing, Software","Konya, Konya, Turkey, Europe",Seed,100000,USD,100000,2023-03-21,Çorapla Kazan,https://www.crunchbase.com/organization/çorapla-kazan,https://coraplakazan.com,1000000,USD,1000000,,Make Money Online Application,Seed,Yes,,100000,USD,100000,Seed,1,,,,"108,080"
Venture Round - MetaBora,https://www.crunchbase.com/funding_round/metabora-0421-series-unknown--fb62494d,"Blockchain, Cryptocurrency, Digital Entertainment, Financial Services, Video Games","Seongnam, Kyonggi-do, South Korea, Asia",Venture - Series Unknown,,,,2023-03-27,MetaBora,https://www.crunchbase.com/organization/metabora-0421,https://www.metabora.io/,,,,CRIT Ventures,"MetaBora is a fintech firm that offers cryptocurrencies, NFTs, entertainment, video games, and blockchain.",,Yes,,,USD,,,1,,1,,"108,100"
Seed Round - Tablero,https://www.crunchbase.com/funding_round/tablero-seed--31c87f10,"Business Development, Consulting, Service Industry","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2021-05-10,Tablero,https://www.crunchbase.com/organization/tablero,https://www.tablero.co.kr/,,,,TIPS Program,Tablero is a service platform company that supports easy offline ordering with an NFC-based simple order/payment order service.,Seed,Yes,,3100000000,KRW,2463760,Seed,4,,1,,"108,105"
Private Equity Round - Innopack,https://www.crunchbase.com/funding_round/innopack-c4d6-private-equity--dbe2f985,"Manufacturing, Packaging Services","Toluca, Chiapas, Mexico, North America",Private Equity,,,,2000-01-01,Innopack,https://www.crunchbase.com/organization/innopack-c4d6,,,,,Nexxus Capital,Innopack manufactures packaging products for the beverage industry.,Private Equity,Yes,,,USD,,Private Equity,1,,1,,"108,094"
Seed Round - Skylark Labs,https://www.crunchbase.com/funding_round/skylark-labs-seed--bf1fac25,"Artificial Intelligence (AI), Computer Vision, Machine Learning, National Security, Physical Security, Security","Palo Alto, California, United States, North America",Seed,750000,USD,750000,2023-02-22,Skylark Labs,https://www.crunchbase.com/organization/skylark-labs,https://skylarklabs.ai/,,,,CP Ventures,Skylark Labs develops Dual-Use Self-Learning AI that provides analytics to strengthen National Security.,Seed,Yes,$1M to $10M,3510000,USD,3510000,Seed,2,,1,,"108,097"
Grant - CuePlay,https://www.crunchbase.com/funding_round/cueplay-grant--b184c58d,Financial Services,"Kansas City, Missouri, United States, North America",Grant,,,,2021-10-14,CuePlay,https://www.crunchbase.com/organization/cueplay,https://cueplay.net,,,,Digital Sandbox KC,CuePlay provides a mobile app and solution which also publishes and manages tournament and league results.,,No,,,USD,,,1,Digital Sandbox KC,1,,"108,007"
Grant - BOYDSense,https://www.crunchbase.com/funding_round/boydsense-grant--99651a7c,"Health Care, Health Diagnostics, Medical Device","South San Francisco, California, United States, North America",Grant,2500000,EUR,2823751,2022-01-06,BOYDSense,https://www.crunchbase.com/organization/boydsense,https://www.boydsense.com/company/,,,,European Innovation Council,BOYDSense specializes in developing non-invasive and affordable tools for measuring critical biomarkers via the exhaled breath.,,No,$1M to $10M,2500000,EUR,2823752,,1,European Innovation Council,1,,"108,017"
Pre Seed Round - Funngro,https://www.crunchbase.com/funding_round/funngro-pre-seed--050384d1,"Finance, Financial Services, FinTech","Mumbai, Maharashtra, India, Asia",Pre-Seed,5000000,INR,61189,2023-03-03,Funngro,https://www.crunchbase.com/organization/funngro,https://www.funngro.com,,,,"Amit Jain, Namita Thapar, SucSEED Indovation",Funngro is an online money earn platform.,Seed,Yes,$1M to $10M,5000000,INR,61190,Seed,1,,3,,"108,061"
Grant - enGenome,https://www.crunchbase.com/funding_round/engenome-grant--466d926e,"Bioinformatics, Biotechnology, Genetics, Health Care","Pavia, Lombardia, Italy, Europe",Grant,1682538,EUR,1951205,2021-10-13,enGenome,https://www.crunchbase.com/organization/engenome,https://www.engenome.com,,,,European Innovation Council,enGenome provides bioinformatics solutions for translational research and clinical routine.,,No,$1M to $10M,1682538,EUR,1951205,Private Equity,2,European Innovation Council,1,,"108,003"
Seed Round - XELIN Corporation,https://www.crunchbase.com/funding_round/xelin-corporation-seed--4dd74c06,Manufacturing,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2020-03-01,XELIN Corporation,https://www.crunchbase.com/organization/xelin-corporation,http://www.xelin.co.kr/,,,,TIPS Program,Ultrafast laser application development for semiconductor,Seed,Yes,,10000,USD,10000,Seed,2,TIPS Program,1,,"108,008"
Series C - P.T.S ( Proweb Tech Solution ),https://www.crunchbase.com/funding_round/proweb-solutions-limited-series-c--26d0c59d,"Information Technology, Software, Web Design","Noida, Uttar Pradesh, India, Asia",Series C,30000000,USD,30000000,2021-04-10,P.T.S ( Proweb Tech Solution ),https://www.crunchbase.com/organization/proweb-solutions-limited,https://www.prowebtechsolution.com/,30000000,USD,30000000,SoftBank Vision Fund,""""P.T.S ( Proweb Tech Solution ) is Asia's largest Managed Marketplace for Digital Services.,Late Stage Venture,Yes,,150000000,USD,150000000,Late Stage Venture,5,SoftBank Vision Fund,1,,"108,009"
Seed Round - Ssgsag,https://www.crunchbase.com/funding_round/ssgsag-seed--ccb17dd0,"Apps, Education, Information Services, Software, Universities","Mapo, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2022-01-06,Ssgsag,https://www.crunchbase.com/organization/ssgsag,http://www.ssgsag.kr/,,,,Korea Venture Investment Corp,Ssgsag is an application that offers information about colleges and universities.,Seed,Yes,Less than $1M,150000000,KRW,136251,Seed,4,,1,,"108,052"
Seed Round - The Daebak Company,https://www.crunchbase.com/funding_round/snackfever-seed--183de117,E-Commerce,"Los Angeles, California, United States, North America",Seed,200000000,KRW,169247,2019-11-30,The Daebak Company,https://www.crunchbase.com/organization/snackfever,http://daebak.co,8000000000,KRW,6769907,Synergy IB Investment,The Daebak Company is a community-driven e-commerce platform that aims to unite and inspire the global Hallyu community.,Seed,Yes,Less than $1M,700000000,KRW,612317,Seed,6,,1,,"108,053"
Seed Round - Ssgsag,https://www.crunchbase.com/funding_round/ssgsag-seed--7a9a2eef,"Apps, Education, Information Services, Software, Universities","Mapo, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2020-07-13,Ssgsag,https://www.crunchbase.com/organization/ssgsag,http://www.ssgsag.kr/,,,,AIM Investment,Ssgsag is an application that offers information about colleges and universities.,Seed,Yes,Less than $1M,150000000,KRW,136251,Seed,4,,1,,"108,057"
Grant - SeaChange Biochemistry,https://www.crunchbase.com/funding_round/seachange-biochemistry-grant--4028278a,"Biotechnology, Cosmetics","Halifax, Nova Scotia, Canada, North America",Grant,25000,USD,25000,2020-09-30,SeaChange Biochemistry,https://www.crunchbase.com/organization/seachange-biochemistry,https://seachangebiochemistry.com,,,,Ocean Startup Project,SeaChange Biochemistry ensures the purest and most effective ingredients from sustainably sourced seaweed for global health.,,No,,25000,USD,25000,,2,Ocean Startup Project,1,1,"108,005"
