Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Nuve,https://www.crunchbase.com/funding_round/nuve-series-unknown--762c8150,"Internet of Things, SaaS, Security, Software","Austin, Texas, United States, North America",Venture - Series Unknown,6210525,USD,6210525,2014-12-12,Nuve,https://www.crunchbase.com/organization/nuve,http://nuve.us,,,,,Nuve is a software company that develops and delivers asset management and fraud prevention solutions.,,Yes,$1M to $10M,8347525,USD,8347525,Early Stage Venture,3,,,,"531,400"
Series B - Roambee,https://www.crunchbase.com/funding_round/roambee-corporation-series-b--42b242d8,"Asset Management, Internet of Things, Logistics, Real Time, SaaS, Shipping, Supply Chain Management","Santa Clara, California, United States, North America",Series B,18000000,USD,18000000,2021-02-10,Roambee,https://www.crunchbase.com/organization/roambee-corporation,http://www.roambee.com,,,,Reefknot Investments,Better Supply Chain Visibility & Intelligence,Early Stage Venture,Yes,$10M to $50M,43399838,USD,43399838,Early Stage Venture,5,Reefknot Investments,1,1,"531,401"
Grant - Marquette University College of Health Sciences,https://www.crunchbase.com/funding_round/marquette-university-college-of-health-sciences-grant--9949d26f,"Health Care, Higher Education, Medical","Milwaukee, Wisconsin, United States, North America",Grant,1000000,USD,1000000,2017-11-15,Marquette University College of Health Sciences,https://www.crunchbase.com/organization/marquette-university-college-of-health-sciences,https://www.marquette.edu/health-sciences/,,,,"Jeanne Schmitz, Michael Schmitz",Marquette University College of Health Sciences is one of the primary colleges at Marquette University.,,No,,2000000,USD,2000000,,2,"Jeanne Schmitz, Michael Schmitz",2,,"531,402"
Debt Financing - Fondo de Desarrollo Local,https://www.crunchbase.com/funding_round/fondo-de-desarrollo-local-debt-financing--614bf7ec,"Finance, Financial Services, Lending, Micro Lending","Matagalpa, Matagalpa, Nicaragua, North America",Debt Financing,2000000,EUR,2401542,2021-05-05,Fondo de Desarrollo Local,https://www.crunchbase.com/organization/fondo-de-desarrollo-local,https://www.fdl.com.ni,,,,Belgian Investment Company for Developing Countries,Fondo de Desarrollo Local is a regulated financial institution that provides micro-financing services.,,No,,5674000,EUR,6477294,,2,,1,,"531,403"
Grant - Leagues,https://www.crunchbase.com/funding_round/leagues-f5d0-grant--7a7c1bb3,"eSports, Gaming, SaaS, Software","Copenhagen, Hovedstaden, Denmark, Europe",Grant,195000,EUR,214760,2022-03-10,Leagues,https://www.crunchbase.com/organization/leagues-f5d0,https://leagues.gg,,,,Innovation Fund Denmark,"Leagues is a platform for esports, we strive to be the future driver for all gamers that want to become players.",,No,,1227500,EUR,1372883,Seed,5,Innovation Fund Denmark,1,,"531,404"
Venture Round - Terra's Kitchen,https://www.crunchbase.com/funding_round/terra-s-kitchen-series-unknown--44f38523,"Delivery, E-Commerce, Food and Beverage, Recipes","Baltimore, Maryland, United States, North America",Venture - Series Unknown,2155000,USD,2155000,2017-05-09,Terra's Kitchen,https://www.crunchbase.com/organization/terra-s-kitchen,http://blog.terraskitchen.com/,,,,,"The quickest, easiest, healthiest meal kit service and marketplace delivering washed and prepped ingredients for meals in 15-30 minutes.",,Yes,Less than $1M,2155000,USD,2155000,,2,,,,"531,405"
Non Equity Assistance - VineView,https://www.crunchbase.com/funding_round/skysquirrel-technologies-non-equity-assistance--c475712c,"Agriculture, Drones, Farming, Robotics","Halifax, Nova Scotia, Canada, North America",Non-equity Assistance,15000,EUR,16007,2017-02-16,VineView,https://www.crunchbase.com/organization/skysquirrel-technologies,https://www.vineview.com,,,,The Pearse Lyons Accelerator,VineView provides grape growers with specialized aerial data solutions developed specifically for the complexities of vineyards.,,No,$1M to $10M,4946159,USD,4946159,,4,,1,,"531,406"
Private Equity Round - Barrington James,https://www.crunchbase.com/funding_round/barrington-james-private-equity--df7912e6,"Health Care, Recruiting","New York, New York, United States, North America",Private Equity,,,,2022-10-05,Barrington James,https://www.crunchbase.com/organization/barrington-james,https://barringtonjames.com/,,,,Orangewood Partners,"Barrington James has a true global reach, with its international HQ in London-Gatwick, continental hubs in Singapore.",Private Equity,Yes,$10M to $50M,,USD,,Private Equity,1,Orangewood Partners,1,1,"531,407"
Venture Round - Open CS,https://www.crunchbase.com/funding_round/open-cs-series-unknown--7322260a,Software,"Paris, Ile-de-France, France, Europe",Venture - Series Unknown,363000,USD,363000,2006-01-19,Open CS,https://www.crunchbase.com/organization/open-cs,http://www.opencs.net,,,,IDF CAPITAL,Open CS designs and develops software applications.,,Yes,,363000,USD,363000,,1,,1,,"531,408"
Seed Round - APE Payment,https://www.crunchbase.com/funding_round/ape-payment-seed--16f65cb2,"Information Services, Information Technology, Software","Espoo, Southern Finland, Finland, Europe",Seed,,,,2010-05-10,APE Payment,https://www.crunchbase.com/organization/ape-payment,https://www.apepayment.com,,,,First Fellow Partners,APE Payment is a solution to collect payments online quickly and cost-effectively.,Seed,Yes,,,USD,,M&A,1,,1,,"531,409"
