Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Freebird Semiconductor,https://www.crunchbase.com/funding_round/freebird-semiconductor-series-unknown--adccd0e9,"Internet of Things, Manufacturing, Semiconductor","North Andover, Massachusetts, United States, North America",Venture - Series Unknown,3000000,USD,3000000,2016-04-27,Freebird Semiconductor,https://www.crunchbase.com/organization/freebird-semiconductor,http://freebirdsemi.com,,,,,Freebird Semiconductor is a manufacturer of high-reliability GaN HEMTs.,,Yes,Less than $1M,4748332,USD,4748332,,3,,,,"332,403"
Grant - Aasan Solar Power,https://www.crunchbase.com/funding_round/aasan-solar-power-llp-grant--be4957f4,"Clean Energy, Electrical Distribution, Energy, Renewable Energy, Solar","Rajkot, Gujarat, India, Asia",Grant,110000,EUR,127533,2021-10-01,Aasan Solar Power,https://www.crunchbase.com/organization/aasan-solar-power-llp,,120000,EUR,139127,Sagar Ratilal Bavarva,"A energy company which mainly focuses over Engineering, Procurement and Commissioning.",,No,,3272000,EUR,3677040,Private Equity,3,Sagar Ratilal Bavarva,1,,"332,412"
Grant - NestQuest Houston,https://www.crunchbase.com/funding_round/nestquest-houston-grant--06a667c5,Non Profit,"Houston, Texas, United States, North America",Grant,,,,2022-06-02,NestQuest Houston,https://www.crunchbase.com/organization/nestquest-houston,https://nestquesthouston.com/,,,,Houston Methodist Hospital,NestQuest Houston is a nonprofit organization changing the future of Houston’s children.,,No,,,USD,,,2,Houston Methodist Hospital,1,1,"332,414"
Post-IPO Equity - SANUWAVE Health,https://www.crunchbase.com/funding_round/sanuwave-health-post-ipo-equity--19b53510,"Biotechnology, Health Care, Health Diagnostics, Manufacturing, Medical Device","Alpharetta, Georgia, United States, North America",Post-IPO Equity,,,,2021-04-28,SANUWAVE Health,https://www.crunchbase.com/organization/sanuwave-health,http://www.sanuwave.com,,,,,"SANUWAVE Health develops a shock wave technology used in devices for the repair and regeneration of bones, muscles, tendons, and skin.",,Yes,Less than $1M,47730000,USD,47730000,IPO,12,,,,"332,430"
Post-IPO Equity - Sphinx Resources,https://www.crunchbase.com/funding_round/sphinx-resources-post-ipo-equity--a8150102,Mining,"Montréal, Quebec, Canada, North America",Post-IPO Equity,7940000,CAD,8274600,2011-07-13,Sphinx Resources,https://www.crunchbase.com/organization/sphinx-resources,https://sphinxresources.ca/,,,,,The world’s most attractive mining jurisdictions.,,Yes,,76868408,USD,76868408,IPO,23,,,,"332,461"
Angel Round - SessionStack,https://www.crunchbase.com/funding_round/sessionstack-angel--9748d8b1,"Analytics, Business Intelligence, Customer Service, Enterprise Software, Product Research, SaaS, Technical Support","Sofia, Grad Sofiya, Bulgaria, Europe",Angel,305000,EUR,340181,2019-04-24,SessionStack,https://www.crunchbase.com/organization/sessionstack,https://www.sessionstack.com,,,,Startup Wise Guys,SessionStack is a Digital Experience Insights platform that empowers product teams to analyze user behavior and drive product adoption.,Seed,Yes,Less than $1M,1175000,EUR,1332260,Seed,4,,1,,"332,473"
Seed Round - Anaxago,https://www.crunchbase.com/funding_round/anaxago-seed--5941deae,"Crowdfunding, Finance, Financial Services, Funding Platform, Internet, Lending, Non Profit","Paris, Ile-de-France, France, Europe",Seed,2000000,EUR,2625853,2014-09-01,Anaxago,https://www.crunchbase.com/organization/anaxago,http://www.anaxago.com,,,,,Anaxago is a brand new crowdfunding platform dedicated to innovative companies.,Seed,Yes,$1M to $10M,2000000,EUR,2625854,Seed,2,,,,"332,565"
Grant - Shift Bias,https://www.crunchbase.com/funding_round/shift-bias-grant--09b5ba60,"Software, Training, Virtual Reality","Bend, Oregon, United States, North America",Grant,45000,USD,45000,2018-06-18,Shift Bias,https://www.crunchbase.com/organization/shift-bias,https://www.shiftbias.com,,,,,Shift provides VR and AI-based training that allows people to recognize their own biases and gain tools to address them.,,No,,1172000,USD,1172000,Seed,6,,,,"332,591"
Non Equity Assistance - ReNeuroGen,https://www.crunchbase.com/funding_round/reneurogen-non-equity-assistance--7a783ab8,"Health Care, Pharmaceutical","Elm Grove, Wisconsin, United States, North America",Non-equity Assistance,,,,2016-04-06,ReNeuroGen,https://www.crunchbase.com/organization/reneurogen,https://www.rngen.com/,,,,gbeta,ReNeuroGen is a virtual pharmaceutical company.,,No,,75000,USD,75000,,2,gbeta,1,,"332,607"
Series C - ReVision Optics,https://www.crunchbase.com/funding_round/revision-optics-series-c--f8c2df41,"Biotechnology, Health Care, Manufacturing, Medical, Product Design","Lake Forest, California, United States, North America",Series C,5470000,USD,5470000,2004-12-14,ReVision Optics,https://www.crunchbase.com/organization/revision-optics,http://www.revisionoptics.com,,,,"Canaan Partners, InterWest Partners","ReVision Optics offers PRESBYLENS, a refractive surgery solution to correct vision loss by the natural aging process.",Late Stage Venture,Yes,$100M to $500M,194889998,USD,194889998,,10,,2,1,"332,611"
Grant - SixRing,https://www.crunchbase.com/funding_round/sixring-grant--3ae13535,"Biofuel, Energy","Calgary, Alberta, Canada, North America",Grant,1400000,USD,1400000,2022-09-06,SixRing,https://www.crunchbase.com/organization/sixring,https://www.sixring.com/,,,,Agriculture Clean Technology Program,"SixRing created a collection of patented chemical formulas, and low-energy processes for delignifying biomass to produce biofuels.",,No,,1400000,USD,1400000,,1,Agriculture Clean Technology Program,1,,"332,621"
Series A - Wenzel Spine,https://www.crunchbase.com/funding_round/wenzel-spine-series-a--dcb71827,"Health Care, Health Diagnostics, Life Science, Medical, Medical Device","Austin, Texas, United States, North America",Series A,2500000,USD,2500000,2009-03-01,Wenzel Spine,https://www.crunchbase.com/organization/wenzel-spine,http://www.wenzelspine.com,,,,TEXO Ventures,Wenzel Spine is a spine technology company focused on innovative diagnostic and treatment solutions for the treatment of spinal disorders.,Early Stage Venture,Yes,$10M to $50M,7500000,USD,7500000,,4,TEXO Ventures,1,,"332,626"
Seed Round - Certified Cell,https://www.crunchbase.com/funding_round/certified-cell-seed--0b25bcbf,"Funding Platform, Mobile Devices, Procurement, Telecommunications, Wireless","Omaha, Nebraska, United States, North America",Seed,500000,USD,500000,2022-04-26,Certified Cell,https://www.crunchbase.com/organization/certified-cell,https://www.certifiedcell.com/,,,,Invest Nebraska,Certified Cell provides consignment cell phone inventory to retail partners.,Seed,Yes,,2070000,USD,2070000,Seed,5,Invest Nebraska,1,,"332,633"
Grant - Actuation Lab,https://www.crunchbase.com/funding_round/actuation-lab-grant--635653ab,Industrial,"Bristol, Bristol, City of, United Kingdom, Europe",Grant,300000,GBP,392320,2020-01-16,Actuation Lab,https://www.crunchbase.com/organization/actuation-lab,https://actuationlab.com/,,,,Innovate UK,Actuation Lab is addressing the problems of high servicing requirements and poor longevity of current actuators.,,No,,300000,GBP,392321,Seed,2,Innovate UK,1,,"332,656"
