Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Panal Coworking,https://www.crunchbase.com/funding_round/panal-coworking-pre-seed--e61c6941,"Angel Investment, Coworking","Guayaquil, Guayas, Ecuador, South America",Pre-Seed,500000,USD,500000,2016-01-05,Panal Coworking,https://www.crunchbase.com/organization/panal-coworking,https://panalcoworking.com/,,,,,"Panal Coworking offers private offices, coworking space, and meeting rooms to share and grow together with an inspiring community.",Seed,Yes,Less than $1M,1250000,USD,1250000,Seed,2,,,,"144,009"
Series A - MAGIC AI,https://www.crunchbase.com/funding_round/magic-ai-series-a--e181452b,"Artificial Intelligence (AI), Content Creators, Machine Learning, Metaverse, Virtual Reality","Haidian, Beijing, China, Asia",Series A,10000000,CNY,1445191,2018-11-06,MAGIC AI,https://www.crunchbase.com/organization/magic-ai,http://www.qihuankeji.cn/,,,,Iflytek,MAGIC AI is a creative content company that creates intelligent virtual human and use it for VR / AR creative content.,Early Stage Venture,Yes,,51881659,USD,51881659,Early Stage Venture,3,Iflytek,1,,"144,060"
Seed Round - Userpilot,https://www.crunchbase.com/funding_round/userpilot-seed--c036a61e,"Enterprise Software, Product Design, Product Management, SaaS, UX Design","Austin, Texas, United States, North America",Seed,4600000,USD,4600000,2022-09-05,Userpilot,https://www.crunchbase.com/organization/userpilot,https://userpilot.com,,,,"500 Global, ScOp Venture Capital, Silicon Badia",Userpilot helps product teams increase user adoption through powerful in-app experiences and actionable product insights.,Seed,Yes,Less than $1M,5850000,USD,5850000,Seed,4,Silicon Badia,3,1,"144,061"
Grant - Kinestica,https://www.crunchbase.com/funding_round/kinestica-grant--62ac2491,"Health Care, Manufacturing, Medical Device, Robotics","Ljubljana, Ljubljana Urban Commune, Slovenia, Europe",Grant,72000,EUR,94294,2013-01-04,Kinestica,https://www.crunchbase.com/organization/kinestica,http://kinestica.com/,,,,Slovene Enterprise Fund,"Kinestica designs, creates, and globally distributes innovative medical devices.",,No,$1M to $10M,582000,EUR,681251,Seed,4,Slovene Enterprise Fund,1,,"144,111"
Pre Seed Round - MUST HAD,https://www.crunchbase.com/funding_round/must-had-pre-seed--c84bdfa9,"Consumer Goods, Customer Service, Online Portals","Torino, Piemonte, Italy, Europe",Pre-Seed,80000,EUR,82099,2022-08-01,MUST HAD,https://www.crunchbase.com/organization/must-had,https://musthad.com,,,,,Must Had fosters the transition towards circularity by empowering sustainable businesses specialised in creating value from textile waste.,Seed,Yes,,130000,EUR,141306,Seed,2,,,,"144,129"
Venture Round - Green Stick,https://www.crunchbase.com/funding_round/green-sticks-series-unknown--9ac65aaa,"Advertising, Information Technology, Marketing, Transportation",,Venture - Series Unknown,,,,2019-01-01,Green Stick,https://www.crunchbase.com/organization/green-sticks,,,,,WhileOfOne Innovation Labs,Green Stick is a marketing company.,,Yes,,,USD,,,1,WhileOfOne Innovation Labs,1,,"144,130"
Grant - HekeTiss,https://www.crunchbase.com/funding_round/heketiss-grant--69b879cb,"Medical, Medical Device","Little Switzerland, North Carolina, United States, North America",Grant,50000,CHF,54086,2021-12-17,HekeTiss,https://www.crunchbase.com/organization/heketiss,https://www.heketiss.ch,,,,FONGIT Innovation Fund,"HekeTiss developed TrophiPatch, a pharma solution for patients affected by non-healing chronic wounds.",,No,,50000,CHF,54086,,1,FONGIT Innovation Fund,1,,"144,134"
Series B - Netbiscuits,https://www.crunchbase.com/funding_round/netbiscuits-series-b--45005ab8,"Analytics, Information Technology, Mobile, Software","Kaiserslautern, Rheinland-Pfalz, Germany, Europe",Series B,,,,2011-01-18,Netbiscuits,https://www.crunchbase.com/organization/netbiscuits,http://www.netbiscuits.com,,,,"Creathor Ventures, Deutsche Telekom Strategic Investments",Netbiscuits is a leader in mobile analytics and device detection.,Early Stage Venture,Yes,Less than $1M,27000000,USD,27000000,,3,,2,1,"144,238"
Seed Round - Faros AI,https://www.crunchbase.com/funding_round/faros-80df-seed--a892fb02,"Artificial Intelligence (AI), Data Integration","San Francisco, California, United States, North America",Seed,3750000,USD,3750000,2019-10-01,Faros AI,https://www.crunchbase.com/organization/faros-80df,https://www.faros.ai/,,,,,The Connected Engineering Operations Platform,Seed,Yes,$1M to $10M,36000000,USD,36000000,Early Stage Venture,3,,,,"144,245"
Grant - Lithion Recycling,https://www.crunchbase.com/funding_round/lithion-recycling-grant--ce4aff0e,"Electric Vehicle, Manufacturing, Recycling, Semiconductor, Sustainability","Quebec, Quebec, Canada, North America",Grant,3800000,USD,3800000,2018-10-04,Lithion Recycling,https://www.crunchbase.com/organization/lithion-recycling,https://www.lithionrecycling.com/,,,,Sustainable Development Technology Canada,Lithion Recycling is a Company that allows environmentally responsible and economically viable management of lithium-ion batteries.,,No,$1M to $10M,102800883,USD,102800883,Early Stage Venture,3,Sustainable Development Technology Canada,1,,"144,251"
Seed Round - RecycleSmart,https://www.crunchbase.com/funding_round/recyclesmart-seed--ded99e03,"Recycling, Waste Management","Sydney, New South Wales, Australia, Oceania",Seed,750000,AUD,562301,2021-06-30,RecycleSmart,https://www.crunchbase.com/organization/recyclesmart,https://www.recyclesmart.com/,7000000,AUD,5248143,Antler Australia,RecycleSmart is an innovative waste management company that focuses on strives to revolutionize the recycling industry.,Seed,Yes,,990000,AUD,725162,Seed,3,,1,,"144,292"
