Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - CMR Surgical,https://www.crunchbase.com/funding_round/cmr-surgical-series-a--3c0822ac,"Health Care, Medical Device, Robotics","Cambridge, Cambridgeshire, United Kingdom, Europe",Series A,26000000,USD,26000000,2017-09-18,CMR Surgical,https://www.crunchbase.com/organization/cmr-surgical,https://cmrsurgical.com,,,,"ABB Technology Ventures, Cambridge Innovation Capital, Escala Capital, LGT Capital Partners, Watrium AS",CMR Surgical develops a surgical robotic system for minimal access surgery.,Early Stage Venture,Yes,$10M to $50M,1138629847,USD,1138629847,Late Stage Venture,6,,5,2,"193,801"
Private Equity Round - Navi Technologies,https://www.crunchbase.com/funding_round/bac-acquisition-private-equity--d5c09a7c,"Banking, Financial Services, FinTech, Insurance","Bengaluru, Karnataka, India, Asia",Private Equity,2040000000,INR,26751028,2020-04-13,Navi Technologies,https://www.crunchbase.com/organization/bac-acquisition,https://www.navi.com,,,,"Gaja Capital, Nitin Jagpratap, Ramesh Sundare, Sharad Sundarmony, Sunil Edward","Navi is a Bengaluru-based firm helping build consumer-centric businesses in the BFSI (Banking, Financial Services & Insurance) space.",Private Equity,Yes,$1M to $10M,659452402,USD,659452402,Private Equity,6,Gaja Capital,5,,"193,808"
Post-IPO Equity - Adani Green Energy,https://www.crunchbase.com/funding_round/adani-green-energy-post-ipo-equity--8b29184c,"Clean Energy, Renewable Energy, Solar","Ahmedabad, Gujarat, India, Asia",Post-IPO Equity,37070000000,INR,490052217,2020-04-07,Adani Green Energy,https://www.crunchbase.com/organization/adani-green-energy,https://www.adanigreenenergy.com,,,,Total,"Adani Green Energy is a renewable energy company that develops, builds, operates, and maintains solar and wind farm projects.",,Yes,$100M to $500M,4528922751,USD,4528922751,M&A,8,Total,1,,"193,810"
Venture Round - Sigrid Therapeutics,https://www.crunchbase.com/funding_round/sigrid-therapeutics-series-unknown--70b419da,"Biotechnology, Medical Device","Stockholm, Stockholms Lan, Sweden, Europe",Venture - Series Unknown,10600000,SEK,1017755,2023-01-16,Sigrid Therapeutics,https://www.crunchbase.com/organization/sigrid-therapeutics,http://www.sigridthx.com/,,,,Mattias Ankarberg,Sigrid Therapeutics is developing an ingested medical device for lowering blood sugar in prediabetics.,,Yes,Less than $1M,32517756,USD,32517756,,6,,1,,"193,812"
Grant - GlucoSet,https://www.crunchbase.com/funding_round/glucoset-grant--abe64176,"Health Care, Medical, Medical Device","Trondhjem, Sor-Trondelag, Norway, Europe",Grant,50000,EUR,55926,2016-06-01,GlucoSet,https://www.crunchbase.com/organization/glucoset,http://glucoset.com,,,,EASME - EU Executive Agency for SMEs,GlucoSet is medical device company that is developing sensor technology for improved glucose control in intensive care units.,,No,Less than $1M,12150721,USD,12150721,Early Stage Venture,7,,1,,"193,814"
Venture Round - Tradecloud,https://www.crunchbase.com/funding_round/tradecloud-nl-series-unknown--7a3bbda9,"Enterprise Software, Information Technology, Software","Delft, Zuid-Holland, The Netherlands, Europe",Venture - Series Unknown,,,,2014-07-21,Tradecloud,https://www.crunchbase.com/organization/tradecloud-nl,https://www.tradecloud1.com,,,,Peak,Tradecloud1.com is a mid market supply chain platform,,Yes,,,USD,,,2,Peak,1,,"193,835"
Angel Round - TruRating,https://www.crunchbase.com/funding_round/trurating-angel--18072d2f,"Analytics, Customer Service, Market Research, Payments, Service Industry","London, England, United Kingdom, Europe",Angel,1500000,GBP,2399546,2014-11-01,TruRating,https://www.crunchbase.com/organization/trurating,https://www.trurating.com,,,,MBM Capital Partners,TruRating offers businesses with a POP rating system that analyses customer satisfaction.,Seed,Yes,$1M to $10M,15595288,GBP,21563114,,5,,1,,"193,850"
Grant - Goodwill Industries of Southwest Florida,https://www.crunchbase.com/funding_round/goodwill-industries-of-southwest-florida-grant--677b0b0f,Non Profit,"Fort Myers, Florida, United States, North America",Grant,15000,USD,15000,2021-11-08,Goodwill Industries of Southwest Florida,https://www.crunchbase.com/organization/goodwill-industries-of-southwest-florida,https://www.goodwillswfl.org,,,,Truist,Goodwill Industries of Southwest Florida is a nonprofit organization committed to serving people with disabilities and disadvantages.,,No,,90000,USD,90000,,3,Truist,1,1,"193,851"
Pre Seed Round - One Dollar TV,https://www.crunchbase.com/funding_round/one-dollar-tv-pre-seed--444d0985,"Blockchain, Content, Digital Entertainment, Digital Media, Film, Media and Entertainment, Professional Networking, Video, Video on Demand","Tbilisi, Dushet'is Raioni, Georgia, Asia",Pre-Seed,350000,USD,350000,2022-02-01,One Dollar TV,https://www.crunchbase.com/organization/one-dollar-tv,https://onedollar.tv,,,,,1$TV is a unique streaming where people directly access talented filmmakers and help them monetize films or raise funds for new stories.,Seed,Yes,,350000,USD,350000,Seed,1,,,,"193,854"
Pre Seed Round - Plover,https://www.crunchbase.com/funding_round/plover-pre-seed--f0bd9ff6,"Automotive, Information Technology, Mechanical Engineering","Portland, Oregon, United States, North America",Pre-Seed,,,,2019-04-02,Plover,https://www.crunchbase.com/organization/plover,https://www.ploverwash.com/,,,,Trucks Venture Capital,Plover is a venture-backed start-up looking to revolutionize the car wash industry by building a next-generation automated car wash system.,Seed,Yes,,,USD,,Seed,2,Trucks Venture Capital,1,,"193,855"
Grant - MapHabit,https://www.crunchbase.com/funding_round/maphabit-grant--5ed3a07b,,"Atlanta, Georgia, United States, North America",Grant,48435,USD,48435,2019-01-09,MapHabit,https://www.crunchbase.com/organization/maphabit,http://www.maphabit.com,,,,Georgia Research Alliance,"MapHabit is a personalized, visual task mapping system that simplifies care management for payers and providers.",,No,$1M to $10M,2071925,USD,2071925,Seed,4,Georgia Research Alliance,1,,"193,856"
Seed Round - Personify,https://www.crunchbase.com/funding_round/personify-3-seed--8b9d9b6f,"Presentations, Software, Video","Chicago, Illinois, United States, North America",Seed,650000,USD,650000,2010-11-01,Personify,https://www.crunchbase.com/organization/personify-3,https://personifyinc.com/,,,,,"Video Conversation, With a Hint of Teleportation.",Seed,Yes,$1M to $10M,8037173,USD,8037173,,6,,,,"193,857"
Venture Round - Spur Petroleum,https://www.crunchbase.com/funding_round/spur-petroleum-series-unknown--38df1408,"Asset Management, Natural Resources, Oil and Gas","Calgary, Alberta, Canada, North America",Venture - Series Unknown,683000,USD,683000,2020-01-01,Spur Petroleum,https://www.crunchbase.com/organization/spur-petroleum,https://spurpetroleum.ca/,,,,SaskWorks Venture Fund,Spur Resources has oil and gas assets in Alberta and Saskatchewan and is well-regarded for its operating efficiencies,,Yes,,683000,USD,683000,,1,,1,,"193,872"
Venture Round - Biotheryx,https://www.crunchbase.com/funding_round/biotheryx-series-unknown--5f641499,"Biotechnology, Health Care, Medical, Therapeutics","San Diego, California, United States, North America",Venture - Series Unknown,150000,USD,150000,2014-09-12,Biotheryx,https://www.crunchbase.com/organization/biotheryx,http://biotheryx.com,,,,,Biotheryx is a clinical-stage biopharmaceutical company that focuses on the development of protein degrader therapies,,Yes,$10M to $50M,134650000,USD,134650000,,6,,,,"193,886"
Grant - South Florida Regional Planning Council,https://www.crunchbase.com/funding_round/south-florida-regional-planning-council-grant--029481e8,"Communities, Government, Health Care, Non Profit","Hollywood, Florida, United States, North America",Grant,400000,USD,400000,2020-08-11,South Florida Regional Planning Council,https://www.crunchbase.com/organization/south-florida-regional-planning-council,https://sfregionalcouncil.org,,,,"US Department of Commerce, Economic Development Administation","SFRPC is a regional planning council that provides regional convening, dispute resolution, and economic analysis services.",,No,$1M to $10M,400000,USD,400000,,1,"US Department of Commerce, Economic Development Administation",1,1,"193,887"
Seed Round - Instawerk GmbH - CNC-Frästeile Online fertigen lassen,https://www.crunchbase.com/funding_round/instawerk-frästeile-online-seed--cf92376e,"E-Commerce Platforms, Industrial Manufacturing, Information Technology, Machinery Manufacturing, Manufacturing","Stuttgart, Baden-Wurttemberg, Germany, Europe",Seed,,,,2020-12-01,Instawerk GmbH - CNC-Frästeile Online fertigen lassen,https://www.crunchbase.com/organization/instawerk-frästeile-online,https://www.instawerk.de,,,,L-Bank,"Order CNC-machined parts with just 10 clicks. InstaWerk enables fast, simple and inexpensive procurement of custom CNC-machined components.",Seed,Yes,,,USD,,Seed,2,,1,,"193,892"
Convertible Note - Wivity Inc.,https://www.crunchbase.com/funding_round/wivity-inc-convertible-note--6f185c0b,"Blockchain, Cyber Security, Internet of Things, Power Grid, Security, Solar, Web3","San Francisco, California, United States, North America",Convertible Note,400000,USD,400000,2016-10-01,Wivity Inc.,https://www.crunchbase.com/organization/wivity-inc,https://wivity.com,,,,"Al Hamra Group, LaunchCapital",Governance and SaaS infrastructure for industry Web3 collaborations,,No,$1M to $10M,1100000,USD,1100000,,6,,2,,"193,894"
Seed Round - Bodhi Health Education,https://www.crunchbase.com/funding_round/bodhi-health-education-seed--ce66fb9e,"Education, Health Care, Hospital","Gurgaon, Haryana, India, Asia",Seed,,,,2014-08-23,Bodhi Health Education,https://www.crunchbase.com/organization/bodhi-health-education,http://www.bodhihealthedu.org/,,,,VilCap Investments,Delivering knowledge to the last mile,Seed,Yes,,,USD,,,4,,1,,"193,897"
Seed Round - 500Friends,https://www.crunchbase.com/funding_round/500friends-seed--035ae8cf,"Advertising, E-Commerce, Enterprise Software, Internet, Loyalty Programs, Marketing","San Francisco, California, United States, North America",Seed,1400000,USD,1400000,2009-12-15,500Friends,https://www.crunchbase.com/organization/500friends,http://www.500Friends.com,,,,"Alex Le, Anurag (Anu) Nigam, Babak Nivi, Chris Yeh, Dan Martin, David Li, Eric Chen, Implistic Capital, Justin Yoshimura, Naval Ravikant, Quest Venture Partners, Richard Chen, Steve Newcomb, Y Combinator",500friend provides loyalty marketing solutions for internet retailers and brands.,Seed,Yes,$1M to $10M,12900000,USD,12900000,M&A,6,,14,,"193,923"
Grant - Sis ID,https://www.crunchbase.com/funding_round/sis-id-grant--b372149a,Financial Services,"Lyon, Rhone-Alpes, France, Europe",Grant,50000,EUR,57307,2019-01-01,Sis ID,https://www.crunchbase.com/organization/sis-id,https://www.sis-id.com/,,,,EASME - EU Executive Agency for SMEs,Sis ID's platform is the first community of financial departments that preserves transfer fraud.,,No,$1M to $10M,5050000,EUR,6127096,Early Stage Venture,2,,1,,"193,925"
