Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - CTCF,https://www.crunchbase.com/funding_round/ctcf-angel--3e99bde2,"Credit, Financial Services, Information Technology","Hongkou, Shanghai, China, Asia",Angel,3000000,CNY,468440,2015-12-07,CTCF,https://www.crunchbase.com/organization/ctcf,http://www.chinatopcredit.com/,,,,"China Union Holdings, Foshan Nanhai Jinglong Invest Holding, Liyue Investment, ShouTaiJinXin Fund, Teda Venture Capital",CTCF provides technology services in consumer finance.,Seed,Yes,,33000000,CNY,4941336,Early Stage Venture,3,,5,,"572,200"
Debt Financing - & Sons,https://www.crunchbase.com/funding_round/sons-18ae-debt-financing--425e0554,Restaurants,,Debt Financing,,,,2021-10-20,& Sons,https://www.crunchbase.com/organization/sons-18ae,,,,,Feenix Venture Partners LLC,Restaurant,,No,,,USD,,,1,Feenix Venture Partners LLC,1,,"572,201"
Seed Round - Hard 8 Games,https://www.crunchbase.com/funding_round/hard-8-games-seed--4fee6964,"Gaming, Online Games, Video Games","Framingham, Massachusetts, United States, North America",Seed,1500000,USD,1500000,2011-09-13,Hard 8 Games,https://www.crunchbase.com/organization/hard-8-games,,,,,,Hard 8 Games is a Massachusetts-based game development company.,Seed,Yes,,1500000,USD,1500000,Seed,1,,,,"572,204"
Private Equity Round - Industrial Specialty Fabrics,https://www.crunchbase.com/funding_round/industrial-specialty-fabrics-private-equity--33161dfc,"Industrial, Industrial Engineering, Manufacturing",,Private Equity,,,,2001-03-01,Industrial Specialty Fabrics,https://www.crunchbase.com/organization/industrial-specialty-fabrics,,,,,Azalea Capital,"Industrial Specialty Fabrics is a manufacturer of engineered, wide woven substrates to the mechanical rubber goods market.",Private Equity,Yes,,,USD,,Private Equity,1,,1,,"572,205"
Post-IPO Equity - Bio-Path Holdings,https://www.crunchbase.com/funding_round/bio-path-holdings-post-ipo-equity--8f455662,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Houston, Texas, United States, North America",Post-IPO Equity,923000,USD,923000,2010-06-02,Bio-Path Holdings,https://www.crunchbase.com/organization/bio-path-holdings,http://www.biopathholdings.com,,,,,Bio-Path Holdings is a biotechnology company developing therapeutic products for the liposomal delivery of nucleic acids in cancer patients.,,Yes,Less than $1M,48117000,USD,48117000,IPO,10,,,,"572,206"
Series A - Atomberg Technology,https://www.crunchbase.com/funding_round/atomberg-technology-series-a--d63a0794,"Consumer Electronics, Energy Efficiency, Internet of Things","Mumbai, Maharashtra, India, Asia",Series A,10000000,USD,10000000,2019-09-04,Atomberg Technology,https://www.crunchbase.com/organization/atomberg-technology,http://atomberg.com,,,,"A91 Partners, Sandeep Tandon, Survam Partners, Whiteboard Capital",Atomberg Technology is a manufacturer of smart and energy-efficient household appliances.,Early Stage Venture,Yes,$50M to $100M,126494635,USD,126494635,Late Stage Venture,8,A91 Partners,4,3,"572,207"
Series A - Immense,https://www.crunchbase.com/funding_round/immense-simulations-series-a--216bbe73,"Artificial Intelligence (AI), Automotive, Electric Vehicle, Fleet Management, Intelligent Systems, Machine Learning, SaaS, Simulation, Software, Transportation","City Of London, England, United Kingdom, Europe",Series A,4600000,USD,4600000,2019-05-21,Immense,https://www.crunchbase.com/organization/immense-simulations,https://www.immense.ai,,,,"31Ventures, Amadeus Capital Partners, Global Brain Corporation",A global decision-support platform for new mobility,Early Stage Venture,Yes,,4600000,USD,4600000,Early Stage Venture,1,"Amadeus Capital Partners, Global Brain Corporation",3,1,"572,208"
Series C - Valyoo Technologies,https://www.crunchbase.com/funding_round/valyoo-technologies-series-c--d47f561a,"E-Commerce, Fashion, Lifestyle, Shopping","New Delhi, Delhi, India, Asia",Series C,21200000,USD,21200000,2015-01-06,Valyoo Technologies,https://www.crunchbase.com/organization/valyoo-technologies,http://www.valyoo.in,,,,,Valyoo Technologies is an India-based online retailer offering luxury fashion accessories.,Late Stage Venture,Yes,$10M to $50M,35200000,USD,35200000,Late Stage Venture,3,,,,"572,209"
Series B - SuperFan,https://www.crunchbase.com/funding_round/superfan-series-b--1209a8a9,"Media and Entertainment, Social, Social Media","San Francisco, California, United States, North America",Series B,,,,2014-07-17,SuperFan,https://www.crunchbase.com/organization/superfan,http://www.SuperFan.com,,,,The JumpFund,Fan-driven social entertainment site,Early Stage Venture,Yes,Less than $1M,,USD,,Early Stage Venture,1,,1,,"572,210"
Series A - Remedy Partners,https://www.crunchbase.com/funding_round/remedy-partners-series-a--07482e51,"Finance, Health Care, Hospital, Software","Norwalk, Connecticut, United States, North America",Series A,35900000,USD,35900000,2014-07-23,Remedy Partners,https://www.crunchbase.com/organization/remedy-partners,http://remedypartners.com,,,,,Remedy Partners is a healthcare technology company.,Early Stage Venture,Yes,$50M to $100M,96150000,USD,96150000,M&A,3,,,,"572,211"
