Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - SiamCarDeal,https://www.crunchbase.com/funding_round/siamcardeal-seed--627199c7,"Information Technology, News","Bangkok, Krung Thep, Thailand, Asia",Seed,,,,2020-01-30,SiamCarDeal,https://www.crunchbase.com/organization/siamcardeal,http://www.siamcardeal.com/th,,,,500 Global,SiamCarDeal is an online car listing platform in Thailand,Seed,Yes,,300000,USD,300000,Seed,2,,1,,"333,000"
Pre Seed Round - luuk,https://www.crunchbase.com/funding_round/luuk-d076-pre-seed--85095d2f,"Delivery, Retail","San Salvador, San Salvador, El Salvador, North America",Pre-Seed,,,,2020-01-01,luuk,https://www.crunchbase.com/organization/luuk-d076,https://goluuk.com,,,,,luuk is a digital platform of personal shoppers in El salvador.,Seed,Yes,,250000,USD,250000,Seed,3,,,,"333,015"
Seed Round - Familio,https://www.crunchbase.com/funding_round/familio-seed--4b40f406,"Photo Sharing, Photography","Timur, Jawa Barat, Indonesia, Asia",Seed,,,,2012-01-01,Familio,https://www.crunchbase.com/organization/familio,http://www.familio.com,,,,lool ventures,"Familio is a photo and video sharing service for families, letting families share moments and memories together.",Seed,Yes,,,USD,,Seed,1,,1,1,"333,021"
Seed Round - HandyMama,https://www.crunchbase.com/funding_round/handymama-seed--2866cd79,"CRM, E-Commerce, Information Technology, Internet, Mobile","Dhaka, Dhaka, Bangladesh, Asia",Seed,,,,2021-04-17,HandyMama,https://www.crunchbase.com/organization/handymama,http://handymama.co/,,,,Accelerating Asia,HandyMama is UBER for handymen services for both households and businesses.,Seed,Yes,Less than $1M,,USD,,Seed,2,Accelerating Asia,1,2,"333,033"
Pre Seed Round - Eneryield,https://www.crunchbase.com/funding_round/eneryield-pre-seed--83a98237,"Analytics, Artificial Intelligence (AI), Energy, Energy Efficiency, Machine Learning, Predictive Analytics","Gothenburg, Vastra Gotaland, Sweden, Europe",Pre-Seed,,,,2019-10-14,Eneryield,https://www.crunchbase.com/organization/eneryield,http://www.eneryield.com,,,,Chalmers Ventures AB,Eneryield develops machine learning algorithms for advanced energy analytics.,Seed,Yes,,120000,USD,120000,Seed,2,Chalmers Ventures AB,1,,"333,034"
Series A - RenalSense,https://www.crunchbase.com/funding_round/renalsense-series-a--4c2e8920,"Biotechnology, Health Diagnostics","Jerusalem, Yerushalayim, Israel, Asia",Series A,14000000,USD,14000000,2021-11-22,RenalSense,https://www.crunchbase.com/organization/renalsense,http://www.renalsense.com,,,,BlueRed Partners,"RenalSense is building a Realtime Diagnostic Platform for Acute Kidney Injury (AKI) in Critical Care: Detection, Prevention, Management",Early Stage Venture,Yes,$1M to $10M,14825832,USD,14825832,Early Stage Venture,2,BlueRed Partners,1,1,"333,037"
Grant - Native American Connections (NAC),https://www.crunchbase.com/funding_round/native-american-connections-nac-grant--d2199261,"Health Care, Wellness","Phoenix, Arizona, United States, North America",Grant,420000,USD,420000,2019-07-01,Native American Connections (NAC),https://www.crunchbase.com/organization/native-american-connections-nac,https://www.nativeconnections.org/,,,,The Bob & Renee Parsons Foundation,Native American Connections (NAC) is an innovative multi-service organization working to improve community health and wellness,,No,$10M to $50M,1120000,USD,1120000,,3,The Bob & Renee Parsons Foundation,1,,"333,048"
Series B - Leading Smart Holdings Limited,https://www.crunchbase.com/funding_round/leading-smart-holdings-limited-series-b--c73a0c06,"Advertising, Internet, Marketing","Beijing, Beijing, China, Asia",Series B,,,,2011-10-24,Leading Smart Holdings Limited,https://www.crunchbase.com/organization/leading-smart-holdings-limited,,,,,"Kleiner Perkins, Redpoint, WPP Ventures",Leading Smart Holdings Limited is the digital advertising measurement company in China.,Early Stage Venture,Yes,,,USD,,Late Stage Venture,3,,3,,"333,075"
Non Equity Assistance - Antera Therapeutics,https://www.crunchbase.com/funding_round/antera-therapeutics-non-equity-assistance--1764beea,"Biotechnology, Health Care, Organic Food","Boston, Massachusetts, United States, North America",Non-equity Assistance,,,,2016-05-19,Antera Therapeutics,https://www.crunchbase.com/organization/antera-therapeutics,https://aralyte.com/,,,,MassChallenge,Antera Therapeutics is creating therapies that will prevent allergy development in children.,,No,$1M to $10M,2284751,USD,2284751,Seed,3,,1,,"333,087"
Pre Seed Round - Joltee,https://www.crunchbase.com/funding_round/joltee-pre-seed--671ea71b,"Auto Insurance, Insurance, InsurTech","Aulnay-sous-bois, Ile-de-France, France, Europe",Pre-Seed,460000,EUR,520676,2021-12-01,Joltee,https://www.crunchbase.com/organization/joltee,https://www.joltee.fr,1500000,EUR,1697858,,Joltee offers electric car insurance services.,Seed,Yes,,460000,EUR,520677,Seed,2,,,,"333,102"
Angel Round - TradeYourTrip,https://www.crunchbase.com/funding_round/tradeyourtrip-angel--03a425f5,"E-Commerce, Leisure, Marketplace, Travel","Haarlem, Noord-Holland, The Netherlands, Europe",Angel,,,,2016-05-01,TradeYourTrip,https://www.crunchbase.com/organization/tradeyourtrip,https://www.tradeyourtrip.com,,,,,TradeYourTrip is a marketplace where you can re-sell your holiday if you’ve changed your plans. Sell directly or buy a last-minute holiday.,Seed,Yes,Less than $1M,,USD,,Seed,3,,,,"333,113"
Seed Round - thingk.systems,https://www.crunchbase.com/funding_round/thingk-systems-seed--95570c76,"Consumer Electronics, Electronics, Information Technology, Telecommunications","Berlin, Berlin, Germany, Europe",Seed,300000,USD,300000,2020-09-03,thingk.systems,https://www.crunchbase.com/organization/thingk-systems,https://thingk.systems,2500000,EUR,2960184,,rethinking things connected,Seed,Yes,,300000,USD,300000,Seed,1,,,,"333,130"
Seed Round - ForwardMetrics,https://www.crunchbase.com/funding_round/forwardmetrics-seed--c17690cc,"Career Planning, Cloud Computing, Education, Enterprise Software, Software, Training","Encinitas, California, United States, North America",Seed,1000000,USD,1000000,2013-07-22,ForwardMetrics,https://www.crunchbase.com/organization/forwardmetrics,http://www.forwardmetrics.com,,,,,"ForwardMetrics provides cloud-based, enterprise-class visual planning and project execution tools.",Seed,Yes,$1M to $10M,1000000,USD,1000000,Seed,1,,,,"333,137"
Seed Round - Intruder,https://www.crunchbase.com/funding_round/intruder-seed--51cf3dc5,"Cyber Security, Software","London, England, United Kingdom, Europe",Seed,600000,GBP,773100,2020-10-01,Intruder,https://www.crunchbase.com/organization/intruder,https://www.intruder.io/,,,,,Intruder is a cloud-based vulnerability scanner that finds cyber security weaknesses in your external infrastructure.,Seed,Yes,$1M to $10M,915000,GBP,1178070,Seed,5,,,,"333,143"
Equity Crowdfunding - Empact Interactive Media,https://www.crunchbase.com/funding_round/empact-interactive-media-inc-equity-crowdfunding--516a3f93,"Advertising, News","Mesa, Arizona, United States, North America",Equity Crowdfunding,,,,2008-04-15,Empact Interactive Media,https://www.crunchbase.com/organization/empact-interactive-media-inc,,,,,,Empact is a advertising service that maps products or services to content displayed in media.,,Yes,,,USD,,,1,,,,"333,157"
Angel Round - Dial-A-Pirate,https://www.crunchbase.com/funding_round/dial-a-pirate-angel--8bd3670a,"Art, Consumer","Manhattan, New York, United States, North America",Angel,,,,2021-12-01,Dial-A-Pirate,https://www.crunchbase.com/organization/dial-a-pirate,http://dialapirate.store,,,,Damn Ventures,A direct-to-consumer brand from renowned artist William Hawkins,Seed,Yes,,,USD,,Seed,2,,1,,"333,175"
Grant - NanoValent Pharmaceuticals,https://www.crunchbase.com/funding_round/nanovalent-pharmaceuticals-grant--5469e4f5,"Biotechnology, Pharmaceutical, Therapeutics","Bozeman, Montana, United States, North America",Grant,510000,USD,510000,2013-09-16,NanoValent Pharmaceuticals,https://www.crunchbase.com/organization/nanovalent-pharmaceuticals,http://nanovalent.com,,,,National Science Foundation,NanoValent Pharmaceuticals is a pharmaceutical company.,,No,Less than $1M,510000,USD,510000,,1,National Science Foundation,1,,"333,196"
