Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - PolyActiva,https://www.crunchbase.com/funding_round/polyactiva-series-a--87b1343f,"Biotechnology, Health Care, Medical, Pharmaceutical","Melbourne, Victoria, Australia, Oceania",Series A,1600000,USD,1600000,2011-07-21,PolyActiva,https://www.crunchbase.com/organization/polyactiva,http://www.polyactiva.com,,,,State Government of Victoria,PolyActiva develops products that enable drug release from medical devices.,Early Stage Venture,Yes,,11464771,USD,11464771,Early Stage Venture,2,,1,,"268,210"
Private Equity Round - e123,https://www.crunchbase.com/funding_round/enrollment123-private-equity--3e8f9fbb,"Health Care, Health Insurance, Internet, Life Insurance, Service Industry","Laguna Beach, California, United States, North America",Private Equity,,,,2020-06-01,e123,https://www.crunchbase.com/organization/enrollment123,https://e123insurtech.com,,,,Housatonic Partners,The leading life and health insurance distribution management system.,Private Equity,Yes,$1M to $10M,,USD,,Private Equity,1,,1,,"268,218"
Series A - Frengo,https://www.crunchbase.com/funding_round/frengo-series-a--3534602c,"Internet, Online Games, Social Media","San Mateo, California, United States, North America",Series A,5700000,USD,5700000,2007-05-03,Frengo,https://www.crunchbase.com/organization/frengo,http://www.frengo.com,,,,"Index Ventures, Khosla Ventures, Trilogy Equity Partners","Frengo is an online community for users to share a buzz — a stream of opinions, updates, questions, predictions and games.",Early Stage Venture,Yes,Less than $1M,8000000,USD,8000000,Early Stage Venture,2,Trilogy Equity Partners,3,1,"268,232"
Venture Round - Lightico,https://www.crunchbase.com/funding_round/lightico-series-unknown--89833197,"Document Management, E-Signature, InsurTech, Payments, Software","New York, New York, United States, North America",Venture - Series Unknown,,,,2018-01-31,Lightico,https://www.crunchbase.com/organization/lightico,http://www.lightico.com,,,,"lool ventures, Mangrove Capital Partners","Lightico is a digital completion platform that offers e-forms, ID verification, document collection, and payment solutions.",,Yes,$10M to $50M,42027581,USD,42027581,Early Stage Venture,5,lool ventures,2,2,"268,242"
Seed Round - Heart Walk,https://www.crunchbase.com/funding_round/heart-walk-seed--b80508ed,"Health Care, Wellness","Dallas, Texas, United States, North America",Seed,500000,USD,500000,2016-04-04,Heart Walk,https://www.crunchbase.com/organization/heart-walk,http://www.heartwalk.org/,,,,,The Heart Walk is the American Heart Association's premiere event,Seed,Yes,$10M to $50M,500000,USD,500000,Seed,1,,,,"268,248"
Pre Seed Round - Covalo,https://www.crunchbase.com/funding_round/covalo-pre-seed--f676c084,"Chemical, Collaboration, Consumer Goods, Food and Beverage, Green Consumer Goods, Sustainability","Zürich, Zurich, Switzerland, Europe",Pre-Seed,,,,2021-10-01,Covalo,https://www.crunchbase.com/organization/covalo,https://covalo.com/,,,,SICTIC,Covalo is disrupting how formulation-driven products are developed in the consumer goods industry.,Seed,Yes,,,USD,,Seed,2,SICTIC,1,,"268,254"
Series A - khedutagro.com,https://www.crunchbase.com/funding_round/khedutagro-com-series-a--f3da9e66,"Commercial, Farming, Industrial, Industrial Engineering, Machinery Manufacturing, Manufacturing","Rajkot, Gujarat, India, Asia",Series A,1300000,USD,1300000,2012-10-01,khedutagro.com,https://www.crunchbase.com/organization/khedutagro-com,http://www.khedutagro.com/,,,,Omnivore,khedutagro.com is an engineering company that exports and manufactures of farm equipment and implements.,Early Stage Venture,Yes,,2300000,USD,2300000,Early Stage Venture,2,,1,,"268,284"
Pre Seed Round - Justmarkt,https://www.crunchbase.com/funding_round/justmarkt-pre-seed--752c0bbf,"Delivery, Delivery Service, E-Commerce, Grocery, Logistics, Mobile Apps, Same Day Delivery, Software","Vienna, Wien, Austria, Europe",Pre-Seed,,,,2021-02-01,Justmarkt,https://www.crunchbase.com/organization/justmarkt,https://www.justmarkt.at,,,,,Justmarkt is an online grocery store which is delivering supermarket products at supermarket prices.,Seed,Yes,,,USD,,Seed,2,,,,"268,322"
Private Equity Round - Xtend Healthcare,https://www.crunchbase.com/funding_round/xtend-healthcare-private-equity--d4f2aaac,"Health Care, Software","Hendersonville, Tennessee, United States, North America",Private Equity,,,,2014-04-09,Xtend Healthcare,https://www.crunchbase.com/organization/xtend-healthcare,http://www.xtendhealthcare.net/,,,,WestView Capital Partners,Xtend Healthcare is a provider of revenue cycle software for the healthcare market.,Private Equity,Yes,$10M to $50M,,USD,,M&A,1,WestView Capital Partners,1,,"268,324"
Grant - Element 16 Technologies,https://www.crunchbase.com/funding_round/element-16-technologies-grant--7f17747a,"Energy, Energy Efficiency, Energy Storage, Manufacturing, Renewable Energy, Solar, Sustainability","Arcadia, California, United States, North America",Grant,1500000,USD,1500000,2017-04-03,Element 16 Technologies,https://www.crunchbase.com/organization/element-16-technologies,https://element16.com,,,,California Energy Commission,Element 16 is a developer of energy storage system.,,No,Less than $1M,7720000,USD,7720000,Seed,7,,1,,"268,367"
Venture Round - Skyline Partners,https://www.crunchbase.com/funding_round/skyline-partners-series-unknown--a57bfd80,"Finance, Insurance, InsurTech","London, England, United Kingdom, Europe",Venture - Series Unknown,,,,2018-10-23,Skyline Partners,https://www.crunchbase.com/organization/skyline-partners,https://skylinepartners.org,,,,OneAdvent,Skyline Partners is an nnsurtech company that provides geospatial risk intelligence and event-driven insurance.,,Yes,Less than $1M,2855491,USD,2855491,,3,OneAdvent,1,,"268,368"
Seed Round - StudySoup,https://www.crunchbase.com/funding_round/studysoup-seed--bd68e526,"Content, Education, Marketplace, Publishing, Universities","San Francisco, California, United States, North America",Seed,,,,2014-09-22,StudySoup,https://www.crunchbase.com/organization/studysoup,http://studysoup.com,,,,1776 Ventures,StudySoup is an exchange where students can upload or download class notes.,Seed,Yes,$1M to $10M,2106349,USD,2106349,Seed,6,,1,1,"268,370"
Series A - Teabox,https://www.crunchbase.com/funding_round/teabox-series-a--e1caa7e7,"Delivery, E-Commerce, Food and Beverage, Sales, Tea","Darjeeling, West Bengal, India, Asia",Series A,6000000,USD,6000000,2015-03-24,Teabox,https://www.crunchbase.com/organization/teabox,https://in.teabox.com/,,,,"Accel, Dragoneer Investment Group, JAFCO Asia, Keystone Group",Teabox develops an online platform that offers organic tea and tea-based products direct from the source.,Early Stage Venture,Yes,$10M to $50M,14000000,USD,14000000,,9,JAFCO Asia,4,1,"268,371"
Venture Round - Ammado AG,https://www.crunchbase.com/funding_round/ammado-series-unknown--1e303a80,"Non Profit, Web Development","Zug, Zug, Switzerland, Europe",Venture - Series Unknown,9000000,USD,9000000,2012-02-20,Ammado AG,https://www.crunchbase.com/organization/ammado,http://www.ammado.com,,,,"John Ryan, Saffelberg Investments","Ammado provides global online donation and fundraising tools to individuals, companies and nonprofits.",,Yes,$1M to $10M,9000000,USD,9000000,,1,Saffelberg Investments,2,,"268,381"
Equity Crowdfunding - Gramovox,https://www.crunchbase.com/funding_round/gramovox-equity-crowdfunding--44c63506,"Consumer Electronics, E-Commerce, Electronics","Chicago, Illinois, United States, North America",Equity Crowdfunding,1500000,USD,1500000,2015-07-27,Gramovox,https://www.crunchbase.com/organization/gramovox,http://gramovox.com/,,,,,Gramovox reimagines vintage A/V equipment into functional contemporary art.,,Yes,Less than $1M,2150000,USD,2150000,,2,,,,"268,382"
Pre Seed Round - MamaMend,https://www.crunchbase.com/funding_round/mamamend-pre-seed--6008a16d,"Fitness, Health Care, Information Technology","Boulder, Colorado, United States, North America",Pre-Seed,120000,USD,120000,2018-07-16,MamaMend,https://www.crunchbase.com/organization/mamamend,https://www.mamamend.com,,,,Techstars,"MamaMend is a personalized health companion for new moms that provides fast, relevant answers and curated connections to practitioners.",Seed,Yes,Less than $1M,120000,USD,120000,Seed,1,,1,1,"268,389"
Seed Round - DadShed,https://www.crunchbase.com/funding_round/dadshed-seed--e6c6b02c,"Enterprise Software, Property Management, Real Estate, Service Industry","Manchester, Manchester, United Kingdom, Europe",Seed,16125,USD,16125,2014-08-08,DadShed,https://www.crunchbase.com/organization/dadshed,https://www.dadshed.co.uk/,375000,USD,375000,,DadShed Provides Business-to-Business-to-Consumer Services.,Seed,Yes,$1M to $10M,57161,USD,57161,Seed,4,,,,"268,394"
Series B - ConveyIQ,https://www.crunchbase.com/funding_round/conveyiq-series-b--3a7670bc,"Human Resources, Messaging, SaaS, Scheduling, Software, Video","New York, New York, United States, North America",Series B,5500000,USD,5500000,2018-10-16,ConveyIQ,https://www.crunchbase.com/organization/conveyiq,https://www.conveyiq.com,,,,"3TS Capital Partners, StarVest Partners",ConveyIQ provides an intelligent candidate engagement platform.,Early Stage Venture,Yes,$1M to $10M,19562505,USD,19562505,M&A,9,,2,2,"268,412"
