Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Alice Biometrics,https://www.crunchbase.com/funding_round/alice-biometrics-grant--5d738ade,"Biometrics, FinTech, Information Technology, Software","Vigo, Galicia, Spain, Europe",Grant,,,,2023-05-26,Alice Biometrics,https://www.crunchbase.com/organization/alice-biometrics,https://www.alicebiometrics.com/,,,,"ENISA, The EmprendeXXI Awards",Alice Biometrics is an online identity verification solution for digital on-boarding and KYC/AML compliance.,,No,,,USD,,,1,"ENISA, The EmprendeXXI Awards",2,,"53,494"
Funding Round - Bungaejangter,https://www.crunchbase.com/funding_round/quicket-undisclosed--082699cb,"E-Commerce, Marketplace, Mobile, Secondhand Goods","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Funding Round,52000000000,KRW,43418179,2022-01-07,Bungaejangter,https://www.crunchbase.com/organization/quicket,https://bgzt.co.kr/,,,,"Atinum Partners, Mirae Asset Capital, Praxis Capital Partners, Signite Partners",Bungaejangter is an operator of an online C2C secondhand marketplace.,,Yes,$10M to $50M,138000000000,KRW,113630697,M&A,4,,4,,"53,495"
Seed Round - SperoSpace,https://www.crunchbase.com/funding_round/sperospace-seed--7e4a76ae,"Aerospace, Industrial Automation, Manufacturing, Robotics","Chippendale, New South Wales, Australia, Oceania",Seed,20000,AUD,14683,2021-08-01,SperoSpace,https://www.crunchbase.com/organization/sperospace,https://www.sperospace.com/,,,,UNSW Founders,"Sperospace is developing robotic systems for on-orbit servicing, assembly, and manufacturing (OSAM)",Seed,Yes,,20000,AUD,14684,Seed,1,,1,,"53,587"
Post-IPO Equity - Range Impact,https://www.crunchbase.com/funding_round/malachite-innovations-post-ipo-equity--3315f221,"Health Care, Pharmaceutical, Wellness","Cleveland, Ohio, United States, North America",Post-IPO Equity,410000,USD,410000,2023-04-13,Range Impact,https://www.crunchbase.com/organization/malachite-innovations,https://rangeimpact.com,,,,"Bernie Kosar, Edward F. Feighan, Morla Ventures, Rebecca Wharton, Stonewall Capital",Range Impact focuses on enhancing the health and wellbeing of both individuals and the environment.,,Yes,$10M to $50M,3110000,USD,3110000,IPO,3,"Morla Ventures, Stonewall Capital",5,,"53,579"
Venture Round - Parallel Markets,https://www.crunchbase.com/funding_round/parallel-markets-series-unknown--76bbbce2,"Enterprise Software, Financial Services, FinTech, Identity Management","New York, New York, United States, North America",Venture - Series Unknown,8619900,USD,8619900,2023-04-07,Parallel Markets,https://www.crunchbase.com/organization/parallel-markets,https://parallelmarkets.com,,,,Timber Grove Ventures,Parallel Markets is an Identity verification and accreditation platform for financial platforms.,,Yes,$1M to $10M,19934889,USD,19934889,,3,,1,,"53,637"
Grant - Adbuy,https://www.crunchbase.com/funding_round/adbuy-dd6a-grant--13d965b4,"Advertising, Advertising Platforms, Social Media Advertising","Wilmington, Delaware, United States, North America",Grant,8500,USD,8500,2022-07-01,Adbuy,https://www.crunchbase.com/organization/adbuy-dd6a,https://adbuy.me,,,,Chernovetskyi Investment Group,Adbuy is an AI tool for quickly launching effective multi-channel advertising for small businesses.,,No,,25000,USD,25000,,3,,1,,"53,570"
Seed Round - Macroact,https://www.crunchbase.com/funding_round/macroact-seed--2c16ee9b,"Artificial Intelligence (AI), Machine Learning, Robotics","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2021-12-29,Macroact,https://www.crunchbase.com/organization/macroact,https://macroact.com,,,,"CNTTECH, Hankook Technology Group",Macroact is an AI and robotics firm that develops machine learning solutions for the development of adaptive robots.,Seed,Yes,,,USD,,Seed,1,,2,,"53,566"
Seed Round - Social Investing Lab,https://www.crunchbase.com/funding_round/social-investing-lab-seed--a59b955d,"Apps, Financial Services, FinTech, Online Portals","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2022-03-24,Social Investing Lab,https://www.crunchbase.com/organization/social-investing-lab,https://socialinvestinglab.com,,,,"Industrial Bank of Korea, SK Securities",Social Investing Lab is an online stock investing platfiorm that offers an app to enable users to access stocks and invest through SNS.,Seed,Yes,,,USD,,Seed,3,"Industrial Bank of Korea, SK Securities",2,,"53,542"
Venture Round - SSOE,https://www.crunchbase.com/funding_round/ssoe-series-unknown--44c2ccf9,"Architecture, Construction, Interior Design, Project Management","Toledo, Ohio, United States, North America",Venture - Series Unknown,927500,USD,927500,2023-10-26,SSOE,https://www.crunchbase.com/organization/ssoe,https://www.ssoe.com/,,,,,SSOE is an architecture and engineering firm that offers construction and design services to the semiconductor industry.,,Yes,,9677250,USD,9677250,,3,,,,"53,597"
Seed Round - Havoc Resources,https://www.crunchbase.com/funding_round/havoc-resources-seed--19eb53e5,"Energy, Oil and Gas","Wichita, Kansas, United States, North America",Seed,1000000,USD,1000000,2023-10-27,Havoc Resources,https://www.crunchbase.com/organization/havoc-resources,,,,,,Havoc Resources is an oil and gas company.,Seed,Yes,,1000000,USD,1000000,Seed,1,,,,"53,528"
Series C - dYdX,https://www.crunchbase.com/funding_round/dydx-series-c--663cf3e3,"Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Finance, Financial Services, Internet","San Francisco, California, United States, North America",Series C,65000000,USD,65000000,2021-06-15,dYdX,https://www.crunchbase.com/organization/dydx,https://dydx.exchange/,,,,"Abstract Ventures, Andreessen Horowitz, CMS Holdings, CMT Digital Ventures, Delphi Ventures, Electric Capital, Finlink Capital, Hashkey Exchange, Kronos Research, Menai Financial Group, mgnr.io, Paradigm, Polychain, QCP Capital, Sixtant, StarkWare Industries, Three Arrows Capital, Toy Ventures, Wintermute","dYdX is a leading decentralized exchange offering Perpetual, Margin, & Spot trading, as well as borrow / lend pools on Ethereum.",Late Stage Venture,Yes,$1M to $10M,87000000,USD,87000000,Late Stage Venture,4,Paradigm,19,2,"53,531"
Seed Round - Heirloom,https://www.crunchbase.com/funding_round/heirloom-d756-seed--c7ead97f,Carbon Capture,"San Francisco, California, United States, North America",Seed,,,,2021-05-10,Heirloom,https://www.crunchbase.com/organization/heirloom-d756,https://www.heirloomcarbon.com/,,,,"Breakthrough Energy Ventures, Lowercarbon Capital, Prelude Ventures, Yes VC","Heirloom, a direct air capture company permanently removing CO2 from the atmosphere",Seed,Yes,$1M to $10M,54255737,USD,54255737,Early Stage Venture,4,,4,2,"53,516"
Grant - BrokerBotics,https://www.crunchbase.com/funding_round/brokerbotics-grant--4be5ac38,"FinTech, Information Technology","Charlottesville, Virginia, United States, North America",Grant,20000,USD,20000,2023-10-31,BrokerBotics,https://www.crunchbase.com/organization/brokerbotics,https://brokerbotics.com,,,,434 Catalyst Accelerator,Automate Options Income. Simply.,,No,,20000,USD,20000,,1,434 Catalyst Accelerator,1,,"53,426"
Pre Seed Round - Salvor,https://www.crunchbase.com/funding_round/salvor-pre-seed--c33fd5b2,"Art, Blockchain, Cryptocurrency, Marketplace",,Pre-Seed,100000,USD,100000,2023-01-01,Salvor,https://www.crunchbase.com/organization/salvor,https://salvor.io,4000000,USD,4000000,"Engin Utkan, Omer Erkmen, Utku Subakan",Salvor is a combination of fresh understanding of contemporary digital arts and assets. NFT marketplace on Avalanche,Seed,Yes,,100000,USD,100000,Seed,1,Omer Erkmen,3,,"53,454"
Funding Round - LIBRODEPASES,https://www.crunchbase.com/funding_round/librodepases-undisclosed--0172d2c0,"B2B, Enterprise Applications, Enterprise Software, Information Technology, SaaS, Soccer, Social Media, Software, Sports","Buenos Aires, Distrito Federal, Argentina, South America",Funding Round,645000,USD,645000,2022-01-03,LIBRODEPASES,https://www.crunchbase.com/organization/librodepases,https://www.librodepases.com,,,,HacelaRodar,"AI-powered scouting platform allowing soccer players, agents and clubs around the world to efficiently connect based on data and AI",,Yes,,845000,USD,845000,,2,HacelaRodar,1,,"53,455"
