Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Wazypark,https://www.crunchbase.com/funding_round/wazypark-seed--a184a1e4,"Apps, Navigation, Parking, Software, Transportation","Madrid, Madrid, Spain, Europe",Seed,,,,2016-01-01,Wazypark,https://www.crunchbase.com/organization/wazypark,http://wazypark.com/,,,,"Bankinter, Bonsai Venture Capital SCR",Wazypark is an application to communicate with car drivers to find parking spots.,Seed,Yes,Less than $1M,100000,EUR,110128,,5,Bonsai Venture Capital SCR,2,,"312,601"
Seed Round - Elder,https://www.crunchbase.com/funding_round/elder-edbc-seed--84e18877,,"Brooklyn, New York, United States, North America",Seed,,,,2022-05-12,Elder,https://www.crunchbase.com/organization/elder-edbc,https://elder.us/,,,,,Elder utilizes voice and computer vision to connect seniors to their caregiver network and emergency services.,Seed,Yes,,,USD,,Seed,2,,,,"312,667"
Seed Round - 360Learning,https://www.crunchbase.com/funding_round/360learning-seed--864b1b8a,"B2B, Corporate Training, E-Learning, EdTech, Human Resources, Productivity Tools, SaaS","New York, New York, United States, North America",Seed,,,,2011-01-01,360Learning,https://www.crunchbase.com/organization/360learning,http://360learning.com,,,,Sebastien Breteau,360Learning develops a collaborative learning solution to help companies unlock learning based on collective expertise.,Seed,Yes,$10M to $50M,242622790,USD,242622790,Private Equity,6,,1,,"312,689"
Convertible Note - 10XTS,https://www.crunchbase.com/funding_round/10xts-convertible-note--57e0741e,"Artificial Intelligence (AI), Blockchain, Enterprise Software, Financial Services, FinTech, GovTech, Legal Tech, Machine Learning, Software, Software Engineering","Cincinnati, Ohio, United States, North America",Convertible Note,600000,USD,600000,2019-09-01,10XTS,https://www.crunchbase.com/organization/10xts,https://10xts.com,,,,LOUD Capital,"We make governance, risk, and compliance simple.",,No,Less than $1M,2400000,USD,2400000,Seed,3,,1,,"312,649"
Series D - Tiantian Paiche,https://www.crunchbase.com/funding_round/tiantian-paiche-series-d--bfea10b3,"Automotive, E-Commerce, Online Portals","Shanghai, Shanghai, China, Asia",Series D,168000000,USD,168000000,2020-10-29,Tiantian Paiche,https://www.crunchbase.com/organization/tiantian-paiche,http://www.ttpai.cn,,,,Autohome,Tiantian Paiche is a Chinese online used-car trading platform.,Late Stage Venture,Yes,,448000000,USD,448000000,Late Stage Venture,4,Autohome,1,1,"312,680"
Seed Round - Nomax Therapeutics,https://www.crunchbase.com/funding_round/nomax-therapeutics-seed--d5392302,"Biotechnology, Health Care, Information Technology, Life Science","North Miami Beach, Florida, United States, North America",Seed,100000,USD,100000,2021-11-17,Nomax Therapeutics,https://www.crunchbase.com/organization/nomax-therapeutics,https://nomaxtherapeutics.com/,,,,,Nomax Therapeutics develops a healthcare technology platform to provide therapies for neurodegenerative diseases.,Seed,Yes,,934200,USD,934200,Seed,3,,,,"312,686"
Private Equity Round - Wanrun New Energy,https://www.crunchbase.com/funding_round/wanrun-new-energy-private-equity--ba316cac,"Battery, Energy, Energy Efficiency","Shiyan, Hubei, China, Asia",Private Equity,,,,2017-08-29,Wanrun New Energy,https://www.crunchbase.com/organization/wanrun-new-energy,http://www.hbwanrun.com/,,,,Pusu Capital,Wanrun New Energy produces cathode materials and precursors for lithium-ion power batteries and energy storage batteries.,Private Equity,Yes,$1M to $10M,,USD,,Private Equity,1,,1,,"312,691"
Seed Round - GreenBoxNY,https://www.crunchbase.com/funding_round/greenboxny-seed--0d4e7508,"GreenTech, Waste Management","New York, New York, United States, North America",Seed,50000,USD,50000,2009-05-01,GreenBoxNY,https://www.crunchbase.com/organization/greenboxny,http://greenboxny.com/,,,,Eugene M. Lang Entrepreneurial Initiative Fund,GreenBox designs and develops eco-friendly food packaging products.,Seed,Yes,Less than $1M,50000,USD,50000,Seed,1,,1,,"312,695"
Venture Round - Gura,https://www.crunchbase.com/funding_round/gura-series-unknown--d64865e5,"E-Learning, EdTech, Video Streaming","Brooklyn, New York, United States, North America",Venture - Series Unknown,,,,2021-10-15,Gura,https://www.crunchbase.com/organization/gura,https://gura.io/,,,,SuperCharger,An advisory board in your back pocket,,Yes,,,USD,,,2,,1,,"312,698"
Seed Round - Recurate,https://www.crunchbase.com/funding_round/recurate-resale-made-easy-seed--7b39156c,"Consumer, E-Commerce, Internet, Sales","Washington, District of Columbia, United States, North America",Seed,3250000,USD,3250000,2021-05-05,Recurate,https://www.crunchbase.com/organization/recurate-resale-made-easy,https://www.recurate.com,,,,"Gradient Ventures, Revolution’s Rise of the Rest Seed Fund, Third Kind Venture Capital",Recurate is a full-service recommerce partner that enables a used product P2P market directly on e-commerce stores.,Seed,Yes,$1M to $10M,17385000,USD,17385000,Early Stage Venture,3,Gradient Ventures,3,1,"312,723"
