Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Fashion For Home,https://www.crunchbase.com/funding_round/fashion-for-home-series-unknown--fcc8a45e,"E-Commerce, Furniture","Berlin, Berlin, Germany, Europe",Venture - Series Unknown,,,,2012-07-03,Fashion For Home,https://www.crunchbase.com/organization/fashion-for-home,http://www.fashionforhome.com,,,,"Acton Capital, HV Capital","Fashion For Home is a furniture shop that operates both online and offline, serving Germany, Austria, and the Netherlands.",,Yes,,,USD,,M&A,1,,2,1,"481,024"
Series A - Sintratec,https://www.crunchbase.com/funding_round/sintratec-series-a--da3a44a2,"3D Printing, Hardware, Manufacturing","Brugg, Aargau, Switzerland, Europe",Series A,2000000,CHF,1996705,2018-07-13,Sintratec,https://www.crunchbase.com/organization/sintratec,http://sintratec.com/,,,,"AM Ventures, EXTOREL",Sintratec is Switzerland's leading manufacturer of 3D printers for professional use.,Early Stage Venture,Yes,Less than $1M,5220000,CHF,5337154,Early Stage Venture,4,"AM Ventures, EXTOREL",2,,"481,030"
Seed Round - Chassis Autonomy,https://www.crunchbase.com/funding_round/chassis-autonomy-seed--1e105df4,"Automotive, Manufacturing","Trollhättan, Vastra Gotaland, Sweden, Europe",Seed,,,,2022-12-19,Chassis Autonomy,https://www.crunchbase.com/organization/chassis-autonomy,https://www.chassisautonomy.com/,,,,European Innovation Council,Chassis Autonomy enables autonomous mobility through actuation.,Seed,Yes,,2497305,EUR,2650240,Early Stage Venture,4,European Innovation Council,1,,"481,055"
Venture Round - Ionetix,https://www.crunchbase.com/funding_round/ionetix-series-unknown--bf19c1bb,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","San Francisco, California, United States, North America",Venture - Series Unknown,37288167,USD,37288167,2018-12-14,Ionetix,https://www.crunchbase.com/organization/ionetix,http://www.ionetix.com,,,,,Ionetix is a pioneering end-to-end radiopharmaceutical provider for cardiac PET imaging.,,Yes,$1M to $10M,48757167,USD,48757167,,2,,,,"481,057"
Series B - DBV Technologies,https://www.crunchbase.com/funding_round/dbv-technologies-series-b--d99355c1,"Biopharma, Biotechnology, Health Care, Health Diagnostics","Bagneux, Ile-de-France, France, Europe",Series B,6000000,EUR,7791651,2009-01-22,DBV Technologies,https://www.crunchbase.com/organization/dbv-technologies,http://www.dbv-technologies.com,,,,"ALK Abelló, Sofinnova Partners",DBV Technologies focuses on the development of innovative products for the diagnosis and treatment of food allergies.,Early Stage Venture,Yes,$10M to $50M,243320571,USD,243320571,M&A,7,Sofinnova Partners,2,2,"481,063"
Seed Round - SozializeMe,https://www.crunchbase.com/funding_round/sozializeme-seed--2ac6d142,"Information Technology, Social Media, Software","San Vicente Del Raspeig, Comunidad Valenciana, Spain, Europe",Seed,100000,USD,100000,2013-11-08,SozializeMe,https://www.crunchbase.com/organization/sozializeme,http://sozializeme.com/,3000000,USD,3000000,Alfonso Lopez,SozializeMe is a provider of a social network management platform,Seed,Yes,,100000,USD,100000,Seed,1,,1,,"481,068"
Venture Round - Textura,https://www.crunchbase.com/funding_round/textura-series-unknown--3f6b4ce4,"Collaboration, Construction, Financial Services, Software","Deerfield, Illinois, United States, North America",Venture - Series Unknown,7500000,USD,7500000,2013-01-31,Textura,https://www.crunchbase.com/organization/textura,http://www.texturacorp.com,,,,,Textura is an online collaboration platform for the construction industry.,,Yes,$100M to $500M,14250000,USD,14250000,M&A,2,,,,"481,075"
Pre Seed Round - ComposedPro,https://www.crunchbase.com/funding_round/composedpro-pre-seed--31c57e08,Financial Services,"Houston, Texas, United States, North America",Pre-Seed,250000,USD,250000,2018-09-30,ComposedPro,https://www.crunchbase.com/organization/composedpro,https://www.composedpro.com,,,,,"A digital investment introducing the Employer-Coordinated Portfolio™.  Finally, someone looking at the big picture of all your accounts.",Seed,Yes,,250000,USD,250000,Seed,1,,,,"481,091"
Seed Round - THIRTEENTH FLOOR Corp.,https://www.crunchbase.com/funding_round/thirteenth-floor-corp-seed--ee17ddbc,Virtual Reality,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2018-10-12,THIRTEENTH FLOOR Corp.,https://www.crunchbase.com/organization/thirteenth-floor-corp,http://thirteenthfloorcorp.com/,,,,SparkLabs Accelerator,THIRTEENTH FLOOR is a specialized creator and distributor of VR Content.,Seed,Yes,$1M to $10M,,USD,,Seed,1,,1,,"481,092"
Series A - Lotus Tissue Repair,https://www.crunchbase.com/funding_round/lotus-tissue-repair-series-a--913b5040,"Biotechnology, Health Care, Medical","Cambridge, Massachusetts, United States, North America",Series A,26000000,USD,26000000,2011-06-30,Lotus Tissue Repair,https://www.crunchbase.com/organization/lotus-tissue-repair,http://www.lotustissuerepair.com,,,,Third Rock Ventures,Lotus Tissue Repair develops an accelerating chronic wound healing technology for the treatment dermatologic conditions such as foot ulcers.,Early Stage Venture,Yes,$10M to $50M,26000000,USD,26000000,Early Stage Venture,1,Third Rock Ventures,1,2,"481,093"
