Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Hydrant,https://www.crunchbase.com/funding_round/hydrant-inc-series-a--dee129cf,"Fitness, Food and Beverage, Health Care, Wellness","New York, New York, United States, North America",Series A,5700000,USD,5700000,2020-05-07,Hydrant,https://www.crunchbase.com/organization/hydrant-inc,http://www.drinkhydrant.com,,,,"Coefficient Capital, Equinox Fitness, Rx3 Growth Partners","Hydrant is a wellness brand company providing a balanced mix of electrolytes, minerals, and vitamins.",Early Stage Venture,Yes,$1M to $10M,23900000,USD,23900000,,4,Coefficient Capital,3,2,"592,613"
Angel Round - Didi Health,https://www.crunchbase.com/funding_round/didi-health-angel--0a59f8dd,"Health Care, Wellness","Nanning, Guangdong, China, Asia",Angel,5000000,CNY,727632,2019-07-04,Didi Health,https://www.crunchbase.com/organization/didi-health,http://www.didihealthy.com/,,,,Yizhan Group,Didi Health is a Health and wellness service software,Seed,Yes,,5000000,CNY,727633,Seed,1,Yizhan Group,1,,"592,615"
Seed Round - Our Mayberry,https://www.crunchbase.com/funding_round/our-mayberry-d73c-seed--4e577354,"Consumer Goods, E-Commerce, Internet, Non Profit, Retail","Bellevue, Washington, United States, North America",Seed,1200000,USD,1200000,2021-05-13,Our Mayberry,https://www.crunchbase.com/organization/our-mayberry-d73c,https://www.ourmayberry.com/,,,,,Our Mayberry is an online e-commerce platform that connects businesses and nonprofits.,Seed,Yes,,1252540,USD,1252540,Seed,2,,,,"592,635"
Seed Round - Negotraining,https://www.crunchbase.com/funding_round/negotraining-seed--bbdd7de2,"Education, Internet, Small and Medium Businesses, Software","Moscow, Moscow City, Russian Federation, Europe",Seed,,,,2016-07-04,Negotraining,https://www.crunchbase.com/organization/negotraining,http://negotraining.skillary.com/,,,,Internet Initiatives Development Fund (IIDF),"Online platform for bargaining, helps to improve the skills of communication, negotiations and sales.",Seed,Yes,,,USD,,Seed,1,,1,,"592,639"
Seed Round - TradeYourTrip,https://www.crunchbase.com/funding_round/tradeyourtrip-seed--b2c92bbf,"E-Commerce, Leisure, Marketplace, Travel","Haarlem, Noord-Holland, The Netherlands, Europe",Seed,,,,2016-01-01,TradeYourTrip,https://www.crunchbase.com/organization/tradeyourtrip,https://www.tradeyourtrip.com,,,,,TradeYourTrip is a marketplace where you can re-sell your holiday if you’ve changed your plans. Sell directly or buy a last-minute holiday.,Seed,Yes,Less than $1M,,USD,,Seed,3,,,,"592,641"
Series A - AlterG,https://www.crunchbase.com/funding_round/alterg-series-a--0ee455ea,"Health Care, Medical Device","Fremont, California, United States, North America",Series A,2500000,USD,2500000,2008-06-23,AlterG,https://www.crunchbase.com/organization/alterg,http://www.alterg.com,,,,"Astrolabe Ventures, Frog & Peach Investments, Funk Ventures",AlterG is a company researching pressure-unweighting technology in producing Anti-Gravity Treadmill™ for physical therapy and training.,Early Stage Venture,Yes,$10M to $50M,54000200,USD,54000200,M&A,9,"Astrolabe Ventures, Funk Ventures",3,,"592,660"
Equity Crowdfunding - AVIDA Global,https://www.crunchbase.com/funding_round/avida-global-equity-crowdfunding--f50d16d3,"Cannabis, Health Care, Medical","San Ramón, Galicia, Spain, Europe",Equity Crowdfunding,1107894,GBP,1563128,2021-06-11,AVIDA Global,https://www.crunchbase.com/organization/avida-global,https://www.avidaglobal.com/en/,15500000,GBP,21868963,,AVIDA Global producer of high-grade medicinal cannabis oils and isolates.,,Yes,,3007894,GBP,4016480,,2,,,,"592,671"
Pre Seed Round - Sparkbay,https://www.crunchbase.com/funding_round/sparkbay-pre-seed--7ec8507e,"B2B, Human Resources","Montreal, Quebec, Canada, North America",Pre-Seed,,,,2020-09-24,Sparkbay,https://www.crunchbase.com/organization/sparkbay,https://sparkbay.com,,,,"Next AI, NEXT Canada",Sparkbay is an employee engagement software development company.,Seed,Yes,,,USD,,Seed,1,,2,,"592,672"
Venture Round - GateGuru,https://www.crunchbase.com/funding_round/gateguru-series-unknown--11148222,"Mobile Apps, Service Industry, Travel","New York, New York, United States, North America",Venture - Series Unknown,800000,USD,800000,2011-06-29,GateGuru,https://www.crunchbase.com/organization/gateguru,http://gateguruapp.com,,,,"Chamath Palihapitiya, Idealab, Matthew Daimler, Neal Rapoport, Scout Ventures, Thomas Glocer, Thomas Lehrman, Tim Csontos, William Lohse",GateGuru is a 'day-of' travel mobile app that enhances in-airport consumer experience by providing planning and booking services.,,Yes,$1M to $10M,1300000,USD,1300000,M&A,2,,9,2,"592,678"
Venture Round - Outsourcia,https://www.crunchbase.com/funding_round/outsourcia-series-unknown--c3857ddb,"Consumer, Customer Service, Outsourcing","Casablanca, Grand Casablanca, Morocco, Africa",Venture - Series Unknown,,,,2016-03-30,Outsourcia,https://www.crunchbase.com/organization/outsourcia,http://www.outsourcia.com/,,,,AfricInvest,Outsourcia specializes in managing customer services for a large set of companies.,,Yes,,,USD,,,1,AfricInvest,1,,"592,681"
