Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - CoinJournal,https://www.crunchbase.com/funding_round/coinjournal-seed--2e484711,"Bitcoin, News, Social News","Manchester, Manchester, United Kingdom, Europe",Seed,,,,2017-01-01,CoinJournal,https://www.crunchbase.com/organization/coinjournal,https://coinjournal.net,,,,Kinetic Investments,"CoinJournal brings them quality bitcoin, blockchain, and cryptocurrency news.",Seed,Yes,$1M to $10M,,USD,,Seed,1,,1,,"24,601"
Funding Round - EdenRoc Sciences,https://www.crunchbase.com/funding_round/edenroc-sciences-undisclosed--bb4df307,"Biotechnology, Life Science","Cambridge, Massachusetts, United States, North America",Funding Round,55525000,USD,55525000,2023-12-26,EdenRoc Sciences,https://www.crunchbase.com/organization/edenroc-sciences,https://edenrocsciences.com/,,,,,EdenRoc Sciences is a privately backed holding or operating company managing bioscience and pharmaceutical startup companies.,,Yes,Less than $1M,229438629,USD,229438629,,10,,,,"24,625"
Funding Round - Equilibrium Energy,https://www.crunchbase.com/funding_round/equilibrium-energy-2779-undisclosed--72f7159e,"Commercial, Energy, Power Grid","San Francisco, California, United States, North America",Funding Round,38699995,USD,38699995,2023-12-26,Equilibrium Energy,https://www.crunchbase.com/organization/equilibrium-energy-2779,https://www.equilibriumenergy.com,,,,,Equilibrium Energy is a Climate Generation power company focused on the creation and proliferation of clean energy.,,Yes,$50M to $100M,71699995,USD,71699995,,2,,,,"24,623"
Grant - Teas With Meaning,https://www.crunchbase.com/funding_round/teas-with-meaning-grant--7b30d033,"Food and Beverage, Organic, Tea","Oakland, California, United States, North America",Grant,10000,USD,10000,2021-11-01,Teas With Meaning,https://www.crunchbase.com/organization/teas-with-meaning,https://www.withmeaning.org/,,,,Comcast RISE,Teas With Meaning is an organic loose leaf and bottled tea blend company.,,No,,10000,USD,10000,Seed,2,Comcast RISE,1,,"24,675"
Grant - Bhakti Yoga DC,https://www.crunchbase.com/funding_round/bhakti-yoga-dc-grant--1adea719,Health Care,"Washington, District of Columbia, United States, North America",Grant,10000,USD,10000,2021-11-01,Bhakti Yoga DC,https://www.crunchbase.com/organization/bhakti-yoga-dc,https://www.bhaktiyogadc.com,,,,Comcast RISE,"Bhakti Yoga DC provides people with mindful living practices that alter the mind, body, and heart.",,No,,10000,USD,10000,,1,Comcast RISE,1,,"24,678"
Debt Financing - Talonvest Capital,https://www.crunchbase.com/funding_round/talonvest-capital-debt-financing--55fece62,"Commercial, Commercial Real Estate, Finance, Financial Services, Real Estate","Irvine, California, United States, North America",Debt Financing,13800000,USD,13800000,2023-10-13,Talonvest Capital,https://www.crunchbase.com/organization/talonvest-capital,http://talonvest.com/,,,,,"Talonvest Capital, Inc. is a boutique real estate firm",,No,$10M to $50M,98900000,USD,98900000,,6,,,,"24,737"
Seed Round - Array Labs,https://www.crunchbase.com/funding_round/array-labs-seed--bb7742b1,Manufacturing,"Los Angeles, California, United States, North America",Seed,5000000,USD,5000000,2022-10-25,Array Labs,https://www.crunchbase.com/organization/array-labs,https://www.arraylabs.io/,,,,"BBQ Capital, Great Wave Ventures, Rebel Fund, Seraphim Space, TRAC, Y Combinator",Array Labs is a technology company that creates high-quality 3D imagery that is used to better understand the world.,Seed,Yes,,5600000,USD,5600000,Seed,3,,6,1,"24,688"
Grant - Adjusted Crowns,https://www.crunchbase.com/funding_round/adjusted-crowns-grant--0b3e9471,"Recreation, Recycling","Milwaukee, Wisconsin, United States, North America",Grant,,,,2023-06-23,Adjusted Crowns,https://www.crunchbase.com/organization/adjusted-crowns,https://crownsadjusted.com,,,,Brew City Match,Adjusted Crowns is a wig and hair replacement company. It provides wigs made of 100% RAW HUMAN HAIR!,,No,,,USD,,,1,Brew City Match,1,,"24,724"
Grant - GateHub,https://www.crunchbase.com/funding_round/gatehub-grant--1ee49aa6,"Banking, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",Grant,200000,USD,200000,2022-07-19,GateHub,https://www.crunchbase.com/organization/gatehub,https://gatehub.net,,,,XRPL Grants,Platform for the Internet of Value.,,No,Less than $1M,535492,USD,535492,Seed,2,XRPL Grants,1,,"24,740"
Corporate Round - Hyphenate Media Group,https://www.crunchbase.com/funding_round/hyphenate-media-group-corporate-round--ce6e635c,Media and Entertainment,"West Hollywood, California, United States, North America",Corporate Round,,,,2023-10-16,Hyphenate Media Group,https://www.crunchbase.com/organization/hyphenate-media-group,,,,,Banijay Group,Hyphenate Media Group operates as a premium content studio.,,Yes,,,USD,,,1,Banijay Group,1,,"24,725"
Seed Round - nkoda,https://www.crunchbase.com/funding_round/nkoda-seed--d8df7a12,"Apps, Music, Subscription Service","London, England, United Kingdom, Europe",Seed,,,,2017-01-01,nkoda,https://www.crunchbase.com/organization/nkoda,https://www.nkoda.com/,,,,KM Capital,nkoda is a digital sheet music subscription service.,Seed,Yes,,,USD,,Seed,1,,1,,"24,602"
