Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - PrescriberPoint,https://www.crunchbase.com/funding_round/prescriberpoint-seed--7793f9c8,"Health Care, Pharmaceutical","Boston, Massachusetts, United States, North America",Seed,,,,2023-01-31,PrescriberPoint,https://www.crunchbase.com/organization/prescriberpoint,https://prescriberpoint.com,,,,"Adobe, Eli Lilly & Company Foundation, Mastercard, Pfizer Venture Investments",Medical Practice Support,Seed,Yes,,,USD,,Seed,1,,4,4,"25,228"
Series B - Banksalad,https://www.crunchbase.com/funding_round/banksalad-series-b--2ef0b926,"Finance, Financial Services, FinTech, Mobile Apps","Yongdungpo, Seoul-t'ukpyolsi, South Korea, Asia",Series B,14000000000,KRW,12247611,2018-10-29,Banksalad,https://www.crunchbase.com/organization/banksalad,https://banksalad.com/,,,,"Atinum Partners, Bass Investment, Company K Partners, Dunamu & Partners, KB Investment, Murex Partners",Banksalad is a fintech company that develops financial applications.,Early Stage Venture,Yes,,194000000000,KRW,169780236,Late Stage Venture,3,,6,1,"25,231"
Convertible Note - Orapesce,https://www.crunchbase.com/funding_round/orapesce-convertible-note--eb42d02e,"Food and Beverage, Food Delivery, Seafood","Verona, Veneto, Italy, Europe",Convertible Note,500000,EUR,552504,2023-07-25,Orapesce,https://www.crunchbase.com/organization/orapesce,https://orapesce.it,,,,Intesa Sanpaolo,Orapesce is a fish delivery company.,,No,$1M to $10M,1650000,EUR,1906343,,2,Intesa Sanpaolo,1,1,"25,223"
Series C - Plus One Robotics,https://www.crunchbase.com/funding_round/plus-one-robotics-series-c--3771cdfb,"Industrial Automation, Logistics, Robotics, Software","San Antonio, Texas, United States, North America",Series C,50000000,EUR,52743951,2023-03-07,Plus One Robotics,https://www.crunchbase.com/organization/plus-one-robotics,https://plusonerobotics.com,,,,"BMW i Ventures, Dynamo, ff Venture Capital, Ironspring Ventures, Kensington Capital Partners Limited, Leonis Capital, Lerer Hippeau, McRock Capital, Pritzker Group Venture Capital, ROBO Global, Scale Venture Partners, Schematic Ventures, Top Tier Capital Partners, Translink Capital, Tyche Partners, Zebra Ventures",Plus One Robotics develops a parcel-handling robotics platform for logistics applications.,Late Stage Venture,Yes,$1M to $10M,96393947,USD,96393947,Late Stage Venture,4,Scale Venture Partners,16,6,"25,200"
Series A - TotoRegister,https://www.crunchbase.com/funding_round/totoregister-series-a--5f863211,"Data Integration, Data Visualization, Education, Non Profit, Underserved Children, Women's","Chuka, Eastern, Kenya, Africa",Series A,70000,USD,70000,2023-01-31,TotoRegister,https://www.crunchbase.com/organization/totoregister,https://totoregister.co.ke/,200000,USD,200000,Save the Children,"Hybrid attendance, analytics, referrals, evidence-based child protection for a brighter future. Saas, Mobile App",Early Stage Venture,Yes,,110000,USD,110000,Early Stage Venture,2,Save the Children,1,,"25,201"
Seed Round - HAI Solutions Inc.,https://www.crunchbase.com/funding_round/hai-solutions-inc-seed--9142d677,"Biotechnology, Health Care, Medical Device","Santa Barbara, California, United States, North America",Seed,,,,2021-01-01,HAI Solutions Inc.,https://www.crunchbase.com/organization/hai-solutions-inc,https://www.hai-solutions.com,,,,TiE SoCal Angels,HAI Solutions focuses on building innovative medical devices in the area of intravenous care and vascular access.,Seed,Yes,,1369000,USD,1369000,Seed,3,,1,,"25,289"
Private Equity Round - Bungaejangter,https://www.crunchbase.com/funding_round/quicket-private-equity--fa75993f,"E-Commerce, Marketplace, Mobile, Secondhand Goods","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Private Equity,,,,2019-12-17,Bungaejangter,https://www.crunchbase.com/organization/quicket,https://bgzt.co.kr/,,,,"Atinum Partners, Praxis Capital Partners",Bungaejangter is an operator of an online C2C secondhand marketplace.,Private Equity,Yes,$10M to $50M,138000000000,KRW,113630697,M&A,4,Praxis Capital Partners,2,,"25,202"
Seed Round - Runpeng Semiconductor,https://www.crunchbase.com/funding_round/shenzhen-runpeng-precision-hardware-seed--2d1bca5f,"Electronics, Manufacturing, Semiconductor","Shenzhen, Guangdong, China, Asia",Seed,100000000,CNY,14956178,2022-06-01,Runpeng Semiconductor,https://www.crunchbase.com/organization/shenzhen-runpeng-precision-hardware,,,,,China Resources Microelectronics,Runpeng Semiconductor is a chip and integrated circuit producer and developer.,Seed,Yes,,15000000000,CNY,2086286436,Private Equity,3,China Resources Microelectronics,1,,"25,207"
Series D - Carbon Health,https://www.crunchbase.com/funding_round/carbon-health-series-d--0d093133,"Electronic Health Record (EHR), Health Care, Medical, mHealth, Mobile Apps","San Francisco, California, United States, North America",Series D,,,,2023-03-31,Carbon Health,https://www.crunchbase.com/organization/carbon-health,https://carbonhealth.com,,,,"BAM Elevate, The K Fund, WP Global Partners",Carbon Health is a tech-enabled healthcare company that delivers a virtual care experience.,Late Stage Venture,Yes,$10M to $50M,622500000,USD,622500000,Late Stage Venture,11,,3,,"25,203"
Seed Round - Metalink,https://www.crunchbase.com/funding_round/metalink-a625-seed--136ea4e2,"Apps, Blockchain, Messaging, Real Time","Los Angeles, California, United States, North America",Seed,6000000,USD,6000000,2023-03-15,Metalink,https://www.crunchbase.com/organization/metalink-a625,https://www.metalink.com/,,,,"Arrington XRP Capital, Balaji Srinivasan, Baller ventures, Gary Vaynerchuk, Gemini Frontier Fund, Guy Oseary, Humans ventures, Justin David Blau, Reade Seiff, Sebastien Borget, Social Capital, Sound Ventures",Metalink is a crypto-native chat app.,Seed,Yes,,6300000,USD,6300000,Seed,2,,12,,"25,204"
