Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - Gravity,https://www.crunchbase.com/funding_round/gravity-series-b--0396b4de,"Advertising, Artificial Intelligence (AI), Content, Internet, Personalization","Santa Monica, California, United States, North America",Series B,10600000,USD,10600000,2012-10-02,Gravity,https://www.crunchbase.com/organization/gravity,http://www.gravity.com/,,,,"August Capital, Redpoint, Upfront Ventures","Our mission is to personalize the web. We specifically focus on content personalization, surfacing the best organic and native ad content.",Early Stage Venture,Yes,$1M to $10M,20600000,USD,20600000,M&A,2,Upfront Ventures,3,3,"264,602"
Series A - Youmai Sports,https://www.crunchbase.com/funding_round/youmai-sports-series-a--2e9b6f69,"eSports, Event Management, Events, Sports","Nanjing, Jiangsu, China, Asia",Series A,,,,2018-05-01,Youmai Sports,https://www.crunchbase.com/organization/youmai-sports,https://www.changaosports.com,,,,,"Youmai Sports is a sports event operator engaged in the promotion & operation of marathon events, e-sports, basketball, volleyball, etc.",Early Stage Venture,Yes,,120000000,CNY,18125383,Late Stage Venture,3,,,,"264,604"
Series A - Unisic,https://www.crunchbase.com/funding_round/unisic-series-a--ad9fca46,"Electronics, Energy, Industrial, Manufacturing","Suzhou, Jiangsu, China, Asia",Series A,15710000,USD,15710000,2022-03-16,Unisic,https://www.crunchbase.com/organization/unisic,http://www.unisic-tech.com,,,,"Atom Ventures, Dongfang Jiafu",Unisic designs and manufactures silicon carbide core power components.,Early Stage Venture,Yes,,43600885,USD,43600885,,3,,2,,"264,605"
Seed Round - Você Pede Softwares,https://www.crunchbase.com/funding_round/você-pede-softwares-seed--50334968,"Finance, Mobile Apps, Restaurants, Software","Jaraguá Do Sul, Santa Catarina, Brazil, South America",Seed,60000,USD,60000,2022-04-02,Você Pede Softwares,https://www.crunchbase.com/organization/você-pede-softwares,https://www.vocepede.com.br,,,,Confidential .,"Você Pede é uma plataforma voltada para gastronomia, cobrindo 360 graus de um restaurante.",Seed,Yes,,60000,USD,60000,Seed,1,Confidential .,1,,"264,607"
Seed Round - O:,https://www.crunchbase.com/funding_round/o-2-seed--28a66187,"Internet, Internet of Things","Tokyo, Tokyo, Japan, Asia",Seed,110000000,JPY,970779,2017-12-25,O:,https://www.crunchbase.com/organization/o-2,http://o-inc.jp/en,,,,"DNX Ventures, Future Venture Capital",O: is a company attempting to visualize the human circadian clock through an original IoT device.,Seed,Yes,,366000000,JPY,3344802,,4,DNX Ventures,2,1,"264,608"
Series A - Adway,https://www.crunchbase.com/funding_round/adway-81f4-series-a--16116f63,"Human Resources, Marketing Automation, Recruiting, Social Recruiting, Software","Stockholm, Stockholms Lan, Sweden, Europe",Series A,10000000,EUR,10393433,2022-11-16,Adway,https://www.crunchbase.com/organization/adway-81f4,https://adway.ai,,,,"Brightly Ventures, Octopus Ventures, Spintop Ventures","Adway specializes in recruitment marketing, employer branding, HR-tech and candidate journey solutions.",Early Stage Venture,Yes,Less than $1M,13200000,EUR,14303033,Early Stage Venture,2,Octopus Ventures,3,1,"264,609"
Seed Round - Plunk,https://www.crunchbase.com/funding_round/plunk-1950-seed--47634aaa,"Analytics, Artificial Intelligence (AI), Computer Vision, Image Recognition, Machine Learning, Real Estate, Software","Bellevue, Washington, United States, North America",Seed,,,,2020-03-10,Plunk,https://www.crunchbase.com/organization/plunk-1950,https://www.getplunk.com,,,,Unlock Venture Partners,Plunk is the first AI-powered and real-time analytics platform for residential real estate.,Seed,Yes,$1M to $10M,6500000,USD,6500000,Seed,7,,1,,"264,611"
Grant - GalaPro,https://www.crunchbase.com/funding_round/galapro-grant--31cc0fff,"Artificial Intelligence (AI), Audio, Lifestyle, Machine Learning, Media and Entertainment","Herzliya, Tel Aviv, Israel, Asia",Grant,1000000,USD,1000000,2018-01-01,GalaPro,https://www.crunchbase.com/organization/galapro,http://www.galapro.com,,,,Office of the Chief Scientist,"Real-time Synchronized Subtitles, Dubbing & Amplification for Theater Shows, Movies, Museums & Conferences using Artificial intelligence",,No,Less than $1M,6700000,USD,6700000,,5,Office of the Chief Scientist,1,,"264,612"
Grant - Cryptyx Bioscience,https://www.crunchbase.com/funding_round/cryptyx-bioscience-grant--bbad5cb4,"Biotechnology, Pharmaceutical, Product Research","Princeton, New Jersey, United States, North America",Grant,256000,USD,256000,2022-03-21,Cryptyx Bioscience,https://www.crunchbase.com/organization/cryptyx-bioscience,https://www.cryptyxbioscience.com,,,,National Science Foundation,Cryptyx Bioscience is a princeton-based biopharmaceutical platform company.,,No,,256000,USD,256000,,1,National Science Foundation,1,,"264,613"
Series A - WellFX,https://www.crunchbase.com/funding_round/wellfx-series-a--cd80c42a,"Communities, Health Care, Internet, Online Portals, Social","Petaluma, California, United States, North America",Series A,5000000,USD,5000000,2012-07-17,WellFX,https://www.crunchbase.com/organization/wellfx,http://www.well-fx.com,,,,,WellFX provides a cloud-based social platform and online community for healthcare providers and patients.,Early Stage Venture,Yes,$1M to $10M,5000000,USD,5000000,Early Stage Venture,1,,,,"264,614"
