Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Atmo,https://www.crunchbase.com/funding_round/froglabs-pre-seed--80e2f3e0,"Analytics, Artificial Intelligence (AI), Government, Hardware, Information Technology, Machine Learning, Military, Software","Berkeley, California, United States, North America",Pre-Seed,,,,2020-11-18,Atmo,https://www.crunchbase.com/organization/froglabs,https://atmo.ai/,,,,,AI-powered climate computing for governments and enterprises.,Seed,Yes,$1M to $10M,,USD,,Seed,4,,,,"182,400"
Post-IPO Equity - HESKA,https://www.crunchbase.com/funding_round/heska-post-ipo-equity--a04ae050,"Biotechnology, Medical Device, Pet","Loveland, Colorado, United States, North America",Post-IPO Equity,175000000,USD,175000000,2021-03-02,HESKA,https://www.crunchbase.com/organization/heska,http://heska.com,,,,,Heska develops medical devices to improve the quality of pet care and to ensure positive outcomes for veterinarians and their patients.,,Yes,$10M to $50M,178570000,USD,178570000,M&A,2,,,,"182,401"
Series B - Modulus Discovery,https://www.crunchbase.com/funding_round/modulus-discovery-series-b--d30cd5ea,"Biotechnology, Clinical Trials, Medical, Nursing and Residential Care, Pharmaceutical","Tokyo, Tokyo, Japan, Asia",Series B,25500000,USD,25500000,2020-05-13,Modulus Discovery,https://www.crunchbase.com/organization/modulus-discovery,http://modulusdiscovery.com,,,,"Dai-ichi Life, Essential Pharma, Fast Track Initiative, Inc., JAFCO, Keio Innovation Initiative, Media Future, Mizuho Capital, Mobile Internet Capital, SBI Investment, SMBC Venture Capital, UTokyo Innovation Platform",Modulus Discovery is a preclinical-stage technology-driven drug discovery firm.,Early Stage Venture,Yes,$1M to $10M,53077727,USD,53077727,Late Stage Venture,3,,11,5,"182,402"
Angel Round - LikeWhere,https://www.crunchbase.com/funding_round/likewhere-angel--11a863b5,"Advertising, Big Data, Guides, Local, Personalization, Travel","Dublin, Dublin, Ireland, Europe",Angel,550000,EUR,583247,2017-01-05,LikeWhere,https://www.crunchbase.com/organization/likewhere,http://www.likewhere.com,,,,"Bobby Healy, Colm Lyon, Enterprise Ireland",Smart Content Marketing for Leading Travel Brands.,Seed,Yes,Less than $1M,655000,EUR,724593,Seed,4,,3,1,"182,403"
Seed Round - Localzz,https://www.crunchbase.com/funding_round/localzz-seed--b8982703,"Ad Network, Advertising, Digital Media, Local, Local Advertising, Local Business, Marketing, Publishing","Duluth, Minnesota, United States, North America",Seed,,,,2019-11-01,Localzz,https://www.crunchbase.com/organization/localzz,http://LocalzzNetwork.com,,,,,Localzz | Localzz Media - Digital Local Media | Digital National Media | Digital Diversified Media | Digital USA Media,Seed,Yes,Less than $1M,,USD,,Seed,3,,,,"182,404"
Series A - Booste,https://www.crunchbase.com/funding_round/booste-series-a--a7743a77,"E-Commerce, Financial Services, FinTech","Szczecin, Zachodniopomorskie, Poland, Europe",Series A,12000000,EUR,14550745,2021-06-15,Booste,https://www.crunchbase.com/organization/booste,https://booste.com/,,,,"DialCom24, Tar Heel Capital Pathfinder",Booste is a fintech company that provides revenue-based financing to e-commerce companies.,Early Stage Venture,Yes,,12000000,EUR,14550746,Early Stage Venture,2,DialCom24,2,,"182,406"
Pre Seed Round - Carbon Blue,https://www.crunchbase.com/funding_round/carbon-blue-pre-seed--711b9177,"CleanTech, Environmental Engineering, GreenTech","Maagan Michael, Hefa, Israel, Asia",Pre-Seed,,,,2022-10-20,Carbon Blue,https://www.crunchbase.com/organization/carbon-blue,https://carbonblue.cc/,,,,Jibe Ventures,Carbon Blue is developing an 'ocean-capture' scalable method for removing CO2 from the atmosphere.,Seed,Yes,,,USD,,Seed,2,Jibe Ventures,1,,"182,407"
Seed Round - Webacy,https://www.crunchbase.com/funding_round/webacy-seed--b1d2caf3,"Bitcoin, Blockchain, Cryptocurrency, Software","San Francisco, California, United States, North America",Seed,4000000,USD,4000000,2023-02-07,Webacy,https://www.crunchbase.com/organization/webacy,https://www.webacy.co/,,,,"AJ Vaynerchuk, DG Daiwa Ventures, Dreamers VC, Gary Vaynerchuk, Gmjp, MIRAISE, Mozilla, Quantstamp, Soma Capital",Secure Your Digital Assets for the Unexpected,Seed,Yes,$1M to $10M,5000000,USD,5000000,Seed,2,Gmjp,9,1,"182,408"
Venture Round - TaKaDu,https://www.crunchbase.com/funding_round/takadu-series-unknown--660a76e4,"Customer Service, Event Management, Power Grid","Yehud, HaMerkaz, Israel, Asia",Venture - Series Unknown,6000000,USD,6000000,2013-10-16,TaKaDu,https://www.crunchbase.com/organization/takadu,http://www.takadu.com,,,,3M New Ventures,TaKaDu is a water network management company offering water utilities to improve network efficiency and planning decisions.,,Yes,,6000000,USD,6000000,,4,3M New Ventures,1,,"182,409"
Pre Seed Round - Powners,https://www.crunchbase.com/funding_round/powners-pre-seed--34121f52,Gaming,"Tel Aviv, Tel Aviv, Israel, Asia",Pre-Seed,,,,2019-01-01,Powners,https://www.crunchbase.com/organization/powners,https://www.powners.com,,,,,Powners is a coaching bot for eSport gamers,Seed,Yes,,,USD,,Seed,1,,,,"182,410"
