Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Circle of Life Healthcare,https://www.crunchbase.com/funding_round/circle-of-life-healthcare-seed--bcb633a9,"Health Care, Hospital, Medical","New Delhi, Delhi, India, Asia",Seed,250000,USD,250000,2021-07-23,Circle of Life Healthcare,https://www.crunchbase.com/organization/circle-of-life-healthcare,http://mycol.in/,,,,Newchip Accelerator,Circle of Life provides healthcare services by efficiently taking data backed decision.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"48,672"
Pre Seed Round - LightBee,https://www.crunchbase.com/funding_round/lightbee-pre-seed--af2a349a,"Energy Management, Service Industry","Las Palmas De Gran Canaria, Canarias, Spain, Europe",Pre-Seed,250000,USD,250000,2021-05-26,LightBee,https://www.crunchbase.com/organization/lightbee,http://lightbeecorp.com/,,,,Newchip Accelerator,LightBee is a company with a solid background team in Visible Light Communications Technology (VLC).,Seed,Yes,Less than $1M,1291851,USD,1291851,Seed,3,,1,,"48,673"
Series A - Vesuvius Media,https://www.crunchbase.com/funding_round/vesuvius-media-series-a--20949cc3,"Animation, Casual Games, Comics, Computer, Online Games","Halifax, Nova Scotia, Canada, North America",Series A,250000,USD,250000,2022-01-06,Vesuvius Media,https://www.crunchbase.com/organization/vesuvius-media,https://www.vesuviusmedia.com/,,,,Newchip Accelerator,Vesuvius Media is a community-driven game development company.,Early Stage Venture,Yes,,2047873,USD,2047873,Early Stage Venture,14,,1,,"48,610"
Seed Round - Vendah,https://www.crunchbase.com/funding_round/vendah-seed--e05303dd,"E-Commerce, Marketplace, Social Shopping","São Paulo, Sao Paulo, Brazil, South America",Seed,,,,2023-01-01,Vendah,https://www.crunchbase.com/organization/vendah,https://vendah.com.br,,,,Pioneer Fund,Vendah enables women in LATAM to earn extra money by reselling kitchen and homeware to neighbors and friends.,Seed,Yes,$1M to $10M,4112246,USD,4112246,Seed,3,,1,,"48,654"
Grant - Prevention Strategies,https://www.crunchbase.com/funding_round/prevention-strategies-grant--9114e9d6,"Health Care, Sports, Wellness","Browns Summit, North Carolina, United States, North America",Grant,75000,USD,75000,2022-09-22,Prevention Strategies,https://www.crunchbase.com/organization/prevention-strategies,https://preventionstrategies.com/,,,,One North Carolina Small Business Program,Prevention Strategies promotes athlete health and wellness at UNC Greensboro.,,No,$1M to $10M,75000,USD,75000,,1,One North Carolina Small Business Program,1,,"48,655"
Pre Seed Round - Rozmova,https://www.crunchbase.com/funding_round/rozmova-pre-seed--522ab2e3,"Health Care, Wellness","Kyiv, Kyyiv, Ukraine, Europe",Pre-Seed,200000,USD,200000,2023-06-04,Rozmova,https://www.crunchbase.com/organization/rozmova,https://www.rozmova.me/en,,,,Angel One,Rozmova is the platform that efficiently and swiftly connects clients with psychotherapists.,Seed,Yes,,200000,USD,200000,Seed,1,Angel One,1,1,"48,691"
Seed Round - Everipe,https://www.crunchbase.com/funding_round/everipe-seed--48d4d8c2,"E-Commerce, Food and Beverage, Food Delivery, Nutrition","New York, New York, United States, North America",Seed,250000,USD,250000,2021-06-23,Everipe,https://www.crunchbase.com/organization/everipe,https://www.everipe.com,,,,Newchip Accelerator,Everipe is an online shop that delivers smoothies based on the individual ingredients.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"48,669"
Grant - Nanoloom,https://www.crunchbase.com/funding_round/nanoloom-grant--557ffb45,"Advanced Materials, Building Material, Industrial","London, England, United Kingdom, Europe",Grant,200000,EUR,215641,2023-06-08,Nanoloom,https://www.crunchbase.com/organization/nanoloom,https://www.nanoloom.co.uk/,,,,H&M Foundation - Global Change Award,Nanoloom is creating the biodegradable material of the future from graphene that will transform industries and propel them into the future.,,No,,200000,EUR,215641,,1,H&M Foundation - Global Change Award,1,2,"48,665"
Series A - Circadian Risk Inc.,https://www.crunchbase.com/funding_round/circadian-risk-inc-series-a--67cdcb20,"Apps, Security, Software","Ann Arbor, Michigan, United States, North America",Series A,250000,USD,250000,2022-11-30,Circadian Risk Inc.,https://www.crunchbase.com/organization/circadian-risk-inc,http://www.circadianrisk.com/,,,,Newchip Accelerator,Circadian Risk provides physical security risk assessment software to reduce risk to people and critical assets.,Early Stage Venture,Yes,Less than $1M,3741207,USD,3741207,Early Stage Venture,4,,1,,"48,670"
Seed Round - PurpleCloud Technologies,https://www.crunchbase.com/funding_round/purplecloud-technologies-seed--e63f6efe,"Computer, Enterprise Software, Software","Philadelphia, Pennsylvania, United States, North America",Seed,250000,USD,250000,2022-07-05,PurpleCloud Technologies,https://www.crunchbase.com/organization/purplecloud-technologies,http://purplecloudtech.com/,,,,Newchip Accelerator,PurpleCloud Technologies offers a mobile enterprise platform to simplify hotel management and operations.,Seed,Yes,$1M to $10M,375000,USD,375000,Seed,2,,1,,"48,603"
Angel Round - futurefactor,https://www.crunchbase.com/funding_round/futurefactor-angel--d2d753e8,"Communications Infrastructure, Public Relations","Amsterdam, Noord-Holland, The Netherlands, Europe",Angel,,,,2023-07-03,futurefactor,https://www.crunchbase.com/organization/futurefactor,https://www.futurefactor.com/,,,,"Michael Schmitt, Timo Krasko","futurefactor is works with creative companies,tech innovators and ambitious brands to make them future-fit for the coming earned era.",Seed,Yes,,,USD,,Seed,1,,2,,"48,637"
Series A - Wayland Additive,https://www.crunchbase.com/funding_round/wayland-additive-series-a--f8a081c6,"3D Printing, Machinery Manufacturing, Manufacturing","Huddersfield, Kirklees, United Kingdom, Europe",Series A,4600000,GBP,5716877,2023-04-19,Wayland Additive,https://www.crunchbase.com/organization/wayland-additive,http://www.waylandadditive.com/,,,,"ACF Investors, Longwall Venture, Metrea Discovery, Parkwalk Advisors",Wayland Additive Limited is a West-Yorkshire based company pushing the boundaries of electron beam 3D printing.,Early Stage Venture,Yes,$10M to $50M,16512000,GBP,21041476,Early Stage Venture,4,Metrea Discovery,4,2,"48,618"
Pre Seed Round - Tripoverse,https://www.crunchbase.com/funding_round/tripoverse-pre-seed--fa8dc525,"Apps, Information Technology, Virtual Reality","New York, New York, United States, North America",Pre-Seed,250000,USD,250000,2022-01-31,Tripoverse,https://www.crunchbase.com/organization/tripoverse,https://tripoverse.com/,,,,Newchip Accelerator,Tripoverse is a travel app providing 3D virtual reality experience and video sharing feature.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"48,674"
Pre Seed Round - Leadr,https://www.crunchbase.com/funding_round/leadr-8cbf-pre-seed--38b790ff,"Advertising, Apps, Gamification, Messaging, Mobile, Mobile Apps, Photo Sharing, Social, Social Media, Social Network","Los Angeles, California, United States, North America",Pre-Seed,100000,USD,100000,2019-08-08,Leadr,https://www.crunchbase.com/organization/leadr-8cbf,https://www.theleadrapp.com,2500000,USD,2500000,Wve Ventures,"Leadr specializes in the fields of iOS, application, social media, advertising, marketing, and advertising.",Seed,Yes,Less than $1M,100000,USD,100000,Seed,1,,1,,"48,639"
