Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - 100e.com,https://www.crunchbase.com/funding_round/100e-com-angel--a136f7eb,"Cloud Computing, Collaboration, Education, Language Learning, Software, Video Conferencing","Beijing, Beijing, China, Asia",Angel,1500000,USD,1500000,2005-09-01,100e.com,https://www.crunchbase.com/organization/100e-com,http://www.100e.com,,,,Mark Lee,100e.com operates an online language learning and communication platform.,Seed,Yes,,12500000,USD,12500000,Early Stage Venture,3,,1,,"302,636"
Seed Round - Ask a Stranger,https://www.crunchbase.com/funding_round/ask-a-stranger-seed--cc505b95,"Apps, Location Based Services",,Seed,,,,2015-07-30,Ask a Stranger,https://www.crunchbase.com/organization/ask-a-stranger,http://askastrangerapp.com/,,,,,Ask a Stranger is an app that provides location based help.,Seed,Yes,,,USD,,Seed,1,,,,"302,644"
Venture Round - Fleet Management Solutions,https://www.crunchbase.com/funding_round/fleet-management-solutions-series-unknown--6f350e98,"Cyber Security, Fleet Management","Garden Grove, California, United States, North America",Venture - Series Unknown,2400000,USD,2400000,2006-09-12,Fleet Management Solutions,https://www.crunchbase.com/organization/fleet-management-solutions,http://www.fmsgps.com,,,,Snowbird Capital,Fleet Management Solutions provides turn-key mobile asset-tracking and management solutions for multiple industries.,,Yes,$10M to $50M,2400000,USD,2400000,,1,Snowbird Capital,1,,"302,664"
Series C - Navigenics,https://www.crunchbase.com/funding_round/navigenics-series-c--7d0b21bd,"Biotechnology, Genetics, Health Care, Pet","Foster City, California, United States, North America",Series C,18000000,USD,18000000,2010-02-04,Navigenics,https://www.crunchbase.com/organization/navigenics,http://www.navigenics.com,,,,"Kleiner Perkins, Mohr Davidow Ventures, Procter & Gamble Company",Navigenics is a personal genomics company that uses genetic testing to help people determine their individual risk for health conditions.,Late Stage Venture,Yes,$1M to $10M,43000000,USD,43000000,M&A,2,,3,3,"302,697"
Venture Round - CSD Beijing Water Affairs Op,https://www.crunchbase.com/funding_round/csd-beijing-water-affairs-op-series-unknown--c9e05fb0,Water Purification,"Beijing, Beijing, China, Asia",Venture - Series Unknown,,,,2011-03-01,CSD Beijing Water Affairs Op,https://www.crunchbase.com/organization/csd-beijing-water-affairs-op,http://www.zchb-water.net,,,,Qiming Venture Partners,CSD Beijing Water Affairs Op provides professional operational services and total solutions for waste-water treatment facilities.,,Yes,,,USD,,,1,Qiming Venture Partners,1,,"302,705"
Series B - TurboLinux,https://www.crunchbase.com/funding_round/turbolinux-series-b--78d4de6b,"Linux, Open Source, Operating Systems, Software","Tokyo, Tokyo, Japan, Asia",Series B,,,,2000-01-01,TurboLinux,https://www.crunchbase.com/organization/turbolinux,http://www.turbolinux.com,,,,"August Capital, Broadview Capital Partners",TurboLinux develops Linux software clustering technology.,Early Stage Venture,Yes,$10M to $50M,30000000,USD,30000000,Late Stage Venture,2,,2,,"302,726"
Seed Round - Fittr,https://www.crunchbase.com/funding_round/squats-seed--eb115195,"Fitness, Health Care, Wellness","Pune, Maharashtra, India, Asia",Seed,,,,2019-05-10,Fittr,https://www.crunchbase.com/organization/squats,https://www.fittr.com/,,,,Suniel Shetty,"Fittr is a health and wellness startup offering personalized online coaching in fitness and nutrition, plus tailored training sessions.",Seed,Yes,$1M to $10M,16839760,USD,16839760,,4,Suniel Shetty,1,,"302,736"
Debt Financing - Rapid Micro Biosystems,https://www.crunchbase.com/funding_round/rapid-micro-biosystems-debt-financing--2c93cecc,"Biotechnology, Manufacturing, Pharmaceutical","Bedford, Massachusetts, United States, North America",Debt Financing,6000000,USD,6000000,2015-03-18,Rapid Micro Biosystems,https://www.crunchbase.com/organization/rapid-micro-biosystems,http://www.rapidmicrobio.com,,,,,"Rapid Micro Biosystems offers tools that detect microbial contamination in manufacturing pharmaceutical, biotechnology and other products.",,No,$10M to $50M,377401413,USD,377401413,IPO,11,,,,"302,752"
Venture Round - ClaimIt,https://www.crunchbase.com/funding_round/claimit-series-unknown--68b4c36f,"Billing, Financial Services, Health Care, Payments","Houston, Texas, United States, North America",Venture - Series Unknown,100000,USD,100000,2014-08-27,ClaimIt,https://www.crunchbase.com/organization/claimit,http://claimitinc.com,,,,,"Founded in 1998 by Diana Drain, who is an experienced billing and collections specialist with a certification",,Yes,,100000,USD,100000,,1,,,,"302,762"
Venture Round - Dubai MercantileExchange,https://www.crunchbase.com/funding_round/dubai-mercantileexchange-series-unknown--b23bc445,"Energy, Renewable Energy","Dubai, Dubai, United Arab Emirates, Asia",Venture - Series Unknown,,,,2008-08-11,Dubai MercantileExchange,https://www.crunchbase.com/organization/dubai-mercantileexchange,http://www.dubaimerc.com/,,,,"Concert Energy Partners, LLC, Goldman Sachs, JP Morgan, Morgan Stanley, Shell Oil Company, Vitol",DME is the premier energy-focused commodities exchange in the East of Suez and home to the world's third crude benchmark.,,Yes,,,USD,,,1,,6,,"302,783"
Seed Round - Careerflo,https://www.crunchbase.com/funding_round/careerflo-seed--de988a04,"Dating, Human Resources, Recruiting, SaaS, Software","La Jolla, California, United States, North America",Seed,100000,USD,100000,2013-01-01,Careerflo,https://www.crunchbase.com/organization/careerflo,http://www.Careerflo.com,,,,"Dilip Patel, Robin Prema",Matchmaker between recent graduates and employers. Think eHarmony for university job recruiting.,Seed,Yes,,100000,USD,100000,Seed,1,,2,,"302,802"
Convertible Note - GOGO Band,https://www.crunchbase.com/funding_round/gogo-band-convertible-note--0bc1af99,"Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning, Medical","Ashland, Virginia, United States, North America",Convertible Note,200000,USD,200000,2021-04-27,GOGO Band,https://www.crunchbase.com/organization/gogo-band,https://mygogoband.com/,,,,,GOGO Band is pioneering the use of biometric data from wearables using AI/ML predictive analytics to manage chronic health conditions.,,No,Less than $1M,2130000,USD,2130000,Seed,7,,,,"302,804"
Seed Round - Quarion Technology,https://www.crunchbase.com/funding_round/quarion-technology-seed--6136efa9,Industrial,"Evansville, Indiana, United States, North America",Seed,700000,USD,700000,2020-01-28,Quarion Technology,https://www.crunchbase.com/organization/quarion-technology,https://quariontechnology.com/,,,,Elevate Ventures,Quarion Technology is a company that develops precision location technology for forklifts and personnel.,Seed,Yes,$1M to $10M,700000,USD,700000,Seed,1,Elevate Ventures,1,,"302,806"
Pre Seed Round - Udrive,https://www.crunchbase.com/funding_round/udrive-car-sharing-pre-seed--cedcdbcf,"Apps, Car Sharing, Information Technology, Mobile Apps, Transportation","Dubai, Dubai, United Arab Emirates, Asia",Pre-Seed,1000000,USD,1000000,2018-01-01,Udrive,https://www.crunchbase.com/organization/udrive-car-sharing,http://www.udrive.ae,,,,,Udrive is the first pay-per-minute car sharing provider in the Middle East which offers car rental through mobile access on the street.,Seed,Yes,$1M to $10M,14300000,USD,14300000,,6,,,,"302,852"
Seed Round - OmniVis,https://www.crunchbase.com/funding_round/omnivis-seed--e1de8b92,"AgTech, Biotechnology, Food and Beverage, Food Processing, Health Care, Humanitarian, Information Technology","South San Francisco, California, United States, North America",Seed,380000,USD,380000,2021-05-14,OmniVis,https://www.crunchbase.com/organization/omnivis,https://www.omnivistech.com/,,,,"Ali Capital, Halcyon, Propel Bio Partners, Purdue Research Foundation",Put the power of the lab in the palm of your hand,Seed,Yes,,3472351,USD,3472351,Seed,20,,4,,"302,856"
Seed Round - Gryzzly,https://www.crunchbase.com/funding_round/gryzzly-seed--b3455d29,"Artificial Intelligence (AI), Productivity Tools, Software","Lyon, Rhone-Alpes, France, Europe",Seed,1000000,EUR,972149,2022-10-14,Gryzzly,https://www.crunchbase.com/organization/gryzzly,https://www.gryzzly.io/,,,,"HUB612, KREAXI",Time and budget AI bot that help teams to work together,Seed,Yes,,1500000,EUR,1521674,Seed,2,,2,,"302,863"
Post-IPO Debt - Unibail-Rodamco-Westfield,https://www.crunchbase.com/funding_round/unibail-rodamco-post-ipo-debt--d87582cd,"Property Management, Real Estate","Paris, Ile-de-France, France, Europe",Post-IPO Debt,100000,EUR,114024,2018-11-22,Unibail-Rodamco-Westfield,https://www.crunchbase.com/organization/unibail-rodamco,https://www.urw.com/,,,,October,Unibail-Rodamco-Westfield is a global developer and operator of flagship shopping destinations.,,No,$500M to $1B,100000,EUR,114025,IPO,1,October,1,,"302,881"
Venture Round - CJSC Uralplastic-N,https://www.crunchbase.com/funding_round/cjsc-uralplastic-n-series-unknown--f5248200,"Manufacturing, Plastics and Rubber Manufacturing","Aramil, Sverdlovsk, Russian Federation, Europe",Venture - Series Unknown,,,,2009-10-22,CJSC Uralplastic-N,https://www.crunchbase.com/organization/cjsc-uralplastic-n,http://www.uralplastic.ru/,,,,RUSNANO,CJSC Uralplastic-N is manufactures a range of consumer flexible packaging products.,,Yes,,,USD,,M&A,1,,1,,"302,886"
Post-IPO Equity - Dada,https://www.crunchbase.com/funding_round/dada-spa-post-ipo-equity--6a204984,"Advertising Platforms, Mobile, Web Hosting","Firenze, Toscana, Italy, Europe",Post-IPO Equity,,,,2013-07-01,Dada,https://www.crunchbase.com/organization/dada-spa,https://www.dada.eu/en/,,,,Accelero Capital,Dada is provides online presence and visibility services.,,Yes,$100M to $500M,7100000,GBP,9872355,M&A,2,,1,,"302,907"
