Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
"Seed Round - Divvy Up, Inc.",https://www.crunchbase.com/funding_round/divvy-up-inc-seed--732b12a5,"Apps, FinTech, Internet","Manhattan Beach, California, United States, North America",Seed,25000,USD,25000,2018-04-15,"Divvy Up, Inc.",https://www.crunchbase.com/organization/divvy-up-inc,https://www.divvyupnow.com,2000000,USD,2000000,Blue Skies Ventures,"The first social-saving company to harness the power of community to help people save and do more, together.",Seed,Yes,Less than $1M,175000,USD,175000,Seed,2,,1,,"51,720"
Convertible Note - Innitius,https://www.crunchbase.com/funding_round/innitius-convertible-note--267e12de,Medical Device,"Derio, Pais Vasco, Spain, Europe",Convertible Note,450000,EUR,483894,2023-09-12,Innitius,https://www.crunchbase.com/organization/innitius,https://www.innitius.com/,,,,European Innovation Council,Innitius is focus on ultrasound waves technologies development.,,No,,10132351,USD,10132351,Seed,7,,1,,"51,656"
Venture Round - Designlab,https://www.crunchbase.com/funding_round/designlab-series-unknown--5c2d70eb,"Apps, Education, Training, UX Design, Web Design, Web Development","San Francisco, California, United States, North America",Venture - Series Unknown,,,,2019-01-01,Designlab,https://www.crunchbase.com/organization/designlab,http://trydesignlab.com,,,,,"Designlab empowers creators to do the work they love, through mentor-led, online design education with a focus on quality and outcomes.",,Yes,$1M to $10M,998000,USD,998000,,4,,,,"51,633"
Grant - Obsidian,https://www.crunchbase.com/funding_round/obsidian-422f-grant--e478cb21,"Ethereum, Payments","New Delhi, Delhi, India, Asia",Grant,200000,USD,200000,2023-06-28,Obsidian,https://www.crunchbase.com/organization/obsidian-422f,https://obsidian-evmos.vercel.app,,,,Web3athon,"Obsidian, an Ethereum protocol that enables ""stealth"" payments.",,No,,200000,USD,200000,,1,Web3athon,1,,"51,608"
Grant - Novelis,https://www.crunchbase.com/funding_round/novelis-grant--24d588a1,"Food and Beverage, Manufacturing, Mining, Precious Metals","Atlanta, Georgia, United States, North America",Grant,4600000,GBP,5815320,2023-06-28,Novelis,https://www.crunchbase.com/organization/novelis,http://novelis.com,,,,Department for Energy Security & Net Zero,Novelis is the leading producer of flat-rolled aluminum products and the world’s largest recycler of aluminum. ,,No,$10B+,4600000,GBP,5815321,M&A,1,Department for Energy Security & Net Zero,1,,"51,624"
Series C - Tulip Retail,https://www.crunchbase.com/funding_round/tulip-retail-series-c--6d207de7,"E-Commerce, Mobile, Mobile Apps, Retail, Retail Technology, Software","Toronto, Ontario, Canada, North America",Series C,28000000,USD,28000000,2021-06-24,Tulip Retail,https://www.crunchbase.com/organization/tulip-retail,https://www.tulip.com,,,,"Arrowroot Capital Management, Business Development Bank of Canada, LFX Venture Partners",Tulip Retail is a mobile app platform built exclusively for next generation store associates to offer a world-class omnichannel experience.,Late Stage Venture,Yes,$1M to $10M,79200000,USD,79200000,Late Stage Venture,6,Arrowroot Capital Management,3,2,"51,629"
Private Equity Round - Frette,https://www.crunchbase.com/funding_round/frette-1fc7-private-equity--ba5b99e0,"Home Decor, Home Improvement, Manufacturing, Textiles","New York, New York, United States, North America",Private Equity,,,,2015-01-01,Frette,https://www.crunchbase.com/organization/frette-1fc7,https://frette.com,,,,Ingleside Investors,"Frette produces masterfully-crafted linens and home furnishings for homes, hotels, yachts, and jets.",Private Equity,Yes,$50M to $100M,,USD,,Private Equity,2,,1,,"51,666"
Series A - Activate,https://www.crunchbase.com/funding_round/activate-c61c-series-a--1416f1fe,"Operating Systems, Software","Holmdel, New Jersey, United States, North America",Series A,3000000,USD,3000000,2023-06-27,Activate,https://www.crunchbase.com/organization/activate-c61c,https://www.activateos.com/,,,,Legacy Capital Ventures,"Activate OS is a fully-integrated operating system for equipment owners, dealers and rental companies.",Early Stage Venture,Yes,,3000000,USD,3000000,Early Stage Venture,1,Legacy Capital Ventures,1,1,"51,675"
Venture Round - Ethereum Foundation,https://www.crunchbase.com/funding_round/ethereum-series-unknown--5173c963,"Application Performance Management, Blockchain, Consumer Applications, Cryptocurrency, Decentralized Finance (DeFi), Ethereum, Internet, Smart Contracts, Transaction Processing, Virtual Currency","Zug, Zug, Switzerland, Europe",Venture - Series Unknown,,,,2017-01-01,Ethereum Foundation,https://www.crunchbase.com/organization/ethereum,https://www.ethereum.org/,,,,"Breyer Labs, Placeholder",Ethereum is a platform and a programming language that helps developers to build and publish next-generation distributed applications.,,Yes,$1M to $10M,18400000,USD,18400000,,9,,2,,"51,676"
Venture Round - Peeled Snacks,https://www.crunchbase.com/funding_round/peeled-snacks-series-unknown--febf4d66,"E-Commerce, Retail","Brooklyn, New York, United States, North America",Venture - Series Unknown,,,,2017-01-01,Peeled Snacks,https://www.crunchbase.com/organization/peeled-snacks,http://peeledsnacks.com/,,,,ID8 Investments,"Strives to bring you natural, premium ingredients so you can feel good about snacking.",,Yes,$10M to $50M,667007,USD,667007,,4,,1,,"51,672"
Seed Round - BeyondHQ,https://www.crunchbase.com/funding_round/beyondhq-seed--97cc29a3,"Commercial Real Estate, Recruiting","San Francisco, California, United States, North America",Seed,,,,2021-02-08,BeyondHQ,https://www.crunchbase.com/organization/beyondhq,http://beyondhq.co,,,,"2 | Twelve, Alumni Ventures, DST Global, Lorimer Ventures, Oceans",BeyondHQ is a distributed workforce planning platform.,Seed,Yes,,,USD,,Seed,2,,5,,"51,736"
Series A - Pera,https://www.crunchbase.com/funding_round/seedlink-technologies-series-a--b876bd51,"Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, Natural Language Processing, Predictive Analytics, Recruiting","Den Bosch, Noord-Brabant, The Netherlands, Europe",Series A,5000000,EUR,5452223,2023-03-30,Pera,https://www.crunchbase.com/organization/seedlink-technologies,https://www.getpera.com/,,,,"BOM, ECG Ventures","Talent Assessment, HR tech, Predictive hiring software",Early Stage Venture,Yes,,13000000,EUR,14822228,Early Stage Venture,3,,2,,"51,730"
Grant - Legal Aid Service of Collier County,https://www.crunchbase.com/funding_round/legal-aid-service-of-collier-county-grant--1bc706ff,"Child Care, Education, Non Profit, Service Industry","Naples, Florida, United States, North America",Grant,600000,USD,600000,2023-03-20,Legal Aid Service of Collier County,https://www.crunchbase.com/organization/legal-aid-service-of-collier-county,https://www.collierlegalaid.org,,,,Naples Children & Education Foundation,"Legal Aid Service of Collier County's mission is to provide quality free civil legal advice, representation, and education to people.",,No,,600000,USD,600000,,1,Naples Children & Education Foundation,1,,"51,691"
Venture Round - Lumeris,https://www.crunchbase.com/funding_round/lumeris-series-unknown--9e65f4ce,"Health Care, Information Technology","Saint Louis, Missouri, United States, North America",Venture - Series Unknown,24231508,USD,24231508,2010-09-08,Lumeris,https://www.crunchbase.com/organization/lumeris,http://lumeris.com/,,,,,Lumeris is an accountable care delivery innovation company,,Yes,$500M to $1B,225263809,USD,225263809,,5,,,,"51,622"
Post-IPO Secondary - CTOS Digital,https://www.crunchbase.com/funding_round/ctos-digital-post-ipo-secondary--f2ca6f41,"Outsourcing, Software, Training","Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",Post-IPO Secondary,413000000,MYR,97268016,2023-02-02,CTOS Digital,https://www.crunchbase.com/organization/ctos-digital,https://ctosdigital.com/,2931000000,MYR,690296749,Abrdn,"CTOS Digital engages in the credit reporting, software development, and digital software related services.",,No,,413000000,MYR,97268017,IPO,1,,1,,"51,759"
Grant - Deemea,https://www.crunchbase.com/funding_round/deemea-grant--72fb2dce,"Artificial Intelligence (AI), Database, Health Care, Software","Paris, Ile-de-France, France, Europe",Grant,697000,EUR,821245,2021-07-20,Deemea,https://www.crunchbase.com/organization/deemea,https://deemea.com,,,,Bpifrance,Re-imaging biomedical research,,No,,1762000,EUR,2046382,Seed,4,Bpifrance,1,,"51,663"
Series A - Recount Media,https://www.crunchbase.com/funding_round/recount-media-series-a--e2740583,"Broadcasting, Media and Entertainment","New York, New York, United States, North America",Series A,13000000,USD,13000000,2020-03-10,Recount Media,https://www.crunchbase.com/organization/recount-media,https://therecount.com/,,,,"Arba Seed Investment Group, Burda Principal Investments, True Ventures, Union Square Ventures, ViacomCBS",Recount Media is a fast-growing startup focused on high quality journalism and short form video,Early Stage Venture,Yes,,31000000,USD,31000000,Early Stage Venture,3,Union Square Ventures,5,1,"51,789"
Venture Round - OcuDoc,https://www.crunchbase.com/funding_round/ocudoc-series-unknown--4f02bbd6,"Medical, Mobile Apps","Columbus, Ohio, United States, North America",Venture - Series Unknown,2509652,USD,2509652,2023-02-15,OcuDoc,https://www.crunchbase.com/organization/ocudoc,https://www.ocudocmobile.com/,,,,Baker & Eastlack Ventures,OcuDoc is a MedTech startup that develops and markets innovations in eyecare technologies.,,Yes,,5098664,USD,5098664,,3,,1,,"51,751"
Private Equity Round - Aquaback Technologies,https://www.crunchbase.com/funding_round/aquaback-technologies-private-equity--7c2e7ccf,"Consumer Goods, Water, Water Purification","Salem, New Hampshire, United States, North America",Private Equity,110000000,USD,110000000,2023-06-28,Aquaback Technologies,https://www.crunchbase.com/organization/aquaback-technologies,http://aquaback.com,,,,The Global Emerging Markets Group,"AquaBack Technologies develops self-cleaning, compact, and lightweight water purification devices and systems.",Private Equity,Yes,,114420979,USD,114420979,Private Equity,3,The Global Emerging Markets Group,1,,"51,701"
Series A - Polemos,https://www.crunchbase.com/funding_round/polemos-series-a--7ccd240b,"Artificial Intelligence (AI), Big Data, E-Learning, Gaming, Metaverse, Predictive Analytics, Software, Video Games, Web3","Singapore, Central Region, Singapore, Asia",Series A,1800000,AUD,1155957,2023-11-01,Polemos,https://www.crunchbase.com/organization/polemos,https://polemos.io,62500000,USD,62500000,Framework Ventures,"Polemos is a Global Gaming Company - Delivering advanced audience systems, game and player analytics, asset management and media solutions.",Early Stage Venture,Yes,,22949472,USD,22949472,Early Stage Venture,4,,1,,"51,699"
Seed Round - Metabob,https://www.crunchbase.com/funding_round/metabob-seed--0173673a,"Developer Tools, Enterprise Software, Information Technology, Software","Mountain View, California, United States, North America",Seed,,,,2022-01-01,Metabob,https://www.crunchbase.com/organization/metabob,https://metabob.com/,,,,K20 Fund,Metabob automatically finds complex logic-based errors hiding in your code and offers advanced developer productivity metrics,Seed,Yes,$1M to $10M,200000,USD,200000,Seed,2,,1,,"51,680"
Seed Round - Creature Comforts Brewing,https://www.crunchbase.com/funding_round/creature-comforts-brewing-seed--24c353c5,"Brewing, Craft Beer, Food and Beverage","Athens, Georgia, United States, North America",Seed,1633339,USD,1633339,2013-11-08,Creature Comforts Brewing,https://www.crunchbase.com/organization/creature-comforts-brewing,https://creaturecomfortsbeer.com,,,,30WEST,Creature Comforts Brewing offers finely balanced artisanal beers.,Seed,Yes,$1M to $10M,1633339,USD,1633339,Seed,1,,1,,"51,722"
Series A - Neogene Therapeutics,https://www.crunchbase.com/funding_round/neogene-therapeutics-series-a--ca6aa54e,"Biotechnology, Health Care, Medical, Therapeutics","Amsterdam, Noord-Holland, The Netherlands, Europe",Series A,110000000,USD,110000000,2020-09-14,Neogene Therapeutics,https://www.crunchbase.com/organization/neogene-therapeutics,https://www.neogene.com/,,,,"Bellco Capital, EcoR1 Capital, Jeito Capital, Polaris Partners, Pontifax, Syncona Partners LLP, TPG, Two River, Vida Ventures",Neogene Therapeutics is a biotech company providing cancer patients with T cell therapies targeting mutated proteins called neo-antigens.,Early Stage Venture,Yes,$1M to $10M,125000000,USD,125000000,M&A,2,"EcoR1 Capital, Jeito Capital, Syncona Partners LLP",9,3,"51,640"
Pre Seed Round - Dropverse,https://www.crunchbase.com/funding_round/dropverse-pre-seed--4a9fbc1b,"Blockchain, Cryptocurrency, Gaming, Information Technology, Software, Web Development","New City, New York, United States, North America",Pre-Seed,2000000,USD,2000000,2021-11-10,Dropverse,https://www.crunchbase.com/organization/dropverse,https://www.dropverse.com,,,,Beat Ventures,Geolocation-based mobile gaming platform.,Seed,Yes,,2000000,USD,2000000,Seed,1,,1,,"51,683"
Grant - National Center for Appropriate Technology,https://www.crunchbase.com/funding_round/national-center-for-appropriate-technology-grant--8ddb300c,"Agriculture, Information Technology, Renewable Energy","Butte, Montana, United States, North America",Grant,244800,USD,244800,2023-02-05,National Center for Appropriate Technology,https://www.crunchbase.com/organization/national-center-for-appropriate-technology,https://www.ncat.org/,,,,California Department of Food and Agriculture,National Center for Appropriate Technology has been helping people build resilient communities through local & sustainable solutions.,,No,,244800,USD,244800,,1,California Department of Food and Agriculture,1,,"51,793"
Pre Seed Round - TeacherEA,https://www.crunchbase.com/funding_round/teacherea-pre-seed--9ea8daa1,"EdTech, Education, Information Technology","Perth, Western Australia, Australia, Oceania",Pre-Seed,225000,AUD,143579,2023-09-06,TeacherEA,https://www.crunchbase.com/organization/teacherea,https://teacherea.com/,,,,Antler Australia,TeacherEA is a digital assesment platform for Maths teachers.,Seed,Yes,,225000,AUD,143580,Seed,1,,1,,"51,723"
Seed Round - Squadio,https://www.crunchbase.com/funding_round/ibtikar-technologies-seed--de41fdbf,"Android, Apps, CMS, iOS, Mobile, Software","Riyad, Ar Riyad, Saudi Arabia, Asia",Seed,,,,2022-01-09,Squadio,https://www.crunchbase.com/organization/ibtikar-technologies,https://squadio.com/,,,,"Arizona Bay LLC, SEEDRA Ventures",Squadio is a Team as Service platform where organizations find vetted tech squads to manage; for building or improving digital products.,Seed,Yes,,,USD,,Seed,2,SEEDRA Ventures,2,1,"51,724"
Seed Round - Wisecut,https://www.crunchbase.com/funding_round/wisecut-seed--b083ee33,"Artificial Intelligence (AI), B2B, B2C, Consumer Software, Content Creators, EdTech, Generative AI, Machine Learning, SaaS, Sharing Economy","Miami, Florida, United States, North America",Seed,40000,USD,40000,2023-07-10,Wisecut,https://www.crunchbase.com/organization/wisecut,https://www.wisecut.video/,,,,Mana Ventures,Wisecut leverages GenAI to turn long videos into engaging clips,Seed,Yes,,1340000,USD,1340000,Seed,7,,1,1,"51,726"
