Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - ELIIY Power,https://www.crunchbase.com/funding_round/eliiy-power-series-unknown--4c6dbf87,"Electrical Distribution, Energy Storage, Manufacturing, Renewable Energy","Tokyo, Tokyo, Japan, Asia",Venture - Series Unknown,5000000000,JPY,50823029,2009-04-01,ELIIY Power,https://www.crunchbase.com/organization/eliiy-power,http://eliiypower.co.jp/,,,,"DaiwaHouse, ENESERVE, INPEX Corporation, JAFCO, Mitsuuroko Group Holdings, Sharp",ELIIY Power is a manufacturing and sales of large lithium-ion batteries and power storage system.,,Yes,$10M to $50M,26559950000,JPY,310785545,,10,,6,,"560,822"
Seed Round - EasyStore,https://www.crunchbase.com/funding_round/easystore-seed--da3e1b43,"E-Commerce, E-Commerce Platforms","Puchong, Selangor, Malaysia, Asia",Seed,750000,USD,750000,2013-01-01,EasyStore,https://www.crunchbase.com/organization/easystore,https://www.easystore.co,,,,Exabytes,EasyStore is an easy-to-use tool for sellers to create store and sell products online.,Seed,Yes,Less than $1M,750000,USD,750000,Seed,1,,1,,"560,828"
Venture Round - Epsilon Imaging,https://www.crunchbase.com/funding_round/epsilon-imaging-series-unknown--3a952487,"Analytics, Health Care, Medical, Medical Device","Ann Arbor, Michigan, United States, North America",Venture - Series Unknown,1465750,USD,1465750,2013-02-06,Epsilon Imaging,https://www.crunchbase.com/organization/epsilon-imaging,http://www.epsilonimaging.com/,,,,,"Designed for the clinical environment, EchoInsight is creating a new standard for analysis and interpretation of echocardiography studies.",,Yes,$1M to $10M,8306879,USD,8306879,,7,,,,"560,837"
Pre Seed Round - Dietz,https://www.crunchbase.com/funding_round/dietz-a38b-pre-seed--fce55b96,"Health Care, Telehealth","Bangkok, Krung Thep, Thailand, Asia",Pre-Seed,,,,2019-11-01,Dietz,https://www.crunchbase.com/organization/dietz-a38b,https://dietz.asia,,,,Pawoot Pom Pongvitayapanu,Dietz is a telemedicine system for patients suffering from chronic diseases.,Seed,Yes,,,USD,,Seed,1,Pawoot Pom Pongvitayapanu,1,,"560,842"
Series A - Rockets of Awesome,https://www.crunchbase.com/funding_round/rockets-of-awesome-series-a--037b46cc,"Apparel, Children, Consumer, E-Commerce, Fashion, Personalization, Retail, Retail Technology","New York, New York, United States, North America",Series A,12500000,USD,12500000,2017-01-03,Rockets of Awesome,https://www.crunchbase.com/organization/rockets-of-awesome,https://www.rocketsofawesome.com/,,,,"August Capital, Forerunner Ventures, General Catalyst, Gwyneth Paltrow, Serena Ventures","Rockets of Awesome is a direct-to-consumer kids' apparel brand, designing and selling over-the-top clothes.",Early Stage Venture,Yes,$1M to $10M,49000000,USD,49000000,Late Stage Venture,4,August Capital,5,3,"560,849"
Series B - Tiantian Jian Bao,https://www.crunchbase.com/funding_round/tiantian-jian-bao-series-b--87d2392d,"E-Commerce, Jewelry, Sales","Zhengzhou, Henan, China, Asia",Series B,20000000,CNY,2871747,2020-01-02,Tiantian Jian Bao,https://www.crunchbase.com/organization/tiantian-jian-bao,https://www.ttjianbao.com,,,,"ByteDance, INCE Capital, Susquehanna International Group (SIG)",Tiantian Jian Bao is a vertical e-commerce enterprise focusing on the field of wenwan jewelry.,Early Stage Venture,Yes,,9499003,USD,9499003,Early Stage Venture,5,"ByteDance, INCE Capital",3,,"560,871"
Seed Round - Citymixr,https://www.crunchbase.com/funding_round/citymixr-seed--6eb17365,"Internet, Social Network","Dallas, Texas, United States, North America",Seed,250000,USD,250000,2017-09-01,Citymixr,https://www.crunchbase.com/organization/citymixr,http://www.citymixr.io,,,,,Citymixr is an online social platform that provides crowdsourcing services for single-venue and multi-venue group events.,Seed,Yes,,250000,USD,250000,Seed,1,,,,"560,887"
Debt Financing - Lyncée Tec,https://www.crunchbase.com/funding_round/lyncée-tec-debt-financing--383fd468,"Information Technology, Nanotechnology","Lausanne, Vaud, Switzerland, Europe",Debt Financing,100000,CHF,73807,2003-02-06,Lyncée Tec,https://www.crunchbase.com/organization/lyncée-tec,http://www.lynceetec.com/,,,,Foundation for Technological Innovation (FIT),"Lyncée Tec is an innovative, dynamic and customer focused company based in Lausanne, Switzerland.",,No,$1M to $10M,100000,CHF,73807,,1,Foundation for Technological Innovation (FIT),1,,"560,888"
Venture Round - Messagepoint,https://www.crunchbase.com/funding_round/messagepoint-series-unknown--efe44135,"Customer Service, InsurTech, SaaS, Software","Toronto, Ontario, Canada, North America",Venture - Series Unknown,17000000,USD,17000000,2016-06-27,Messagepoint,https://www.crunchbase.com/organization/messagepoint,http://www.messagepoint.com,,,,Volition Capital,"Messagepoint is a customer communications management software solutions platform for the healthcare, financial, and insurance industries.",,Yes,$10M to $50M,27000000,USD,27000000,Private Equity,3,Volition Capital,1,,"560,892"
Corporate Round - TNQ InGage,https://www.crunchbase.com/funding_round/tnq-ingage-corporate-round--e5a064ab,"Computer, Software","Chennai, Tamil Nadu, India, Asia",Corporate Round,2000000,USD,2000000,2019-08-28,TNQ InGage,https://www.crunchbase.com/organization/tnq-ingage,https://www.tnqingage.com/,,,,"InGage Technologies India, TNQ Technologies","TNQ InGage provides enterprises in the healthcare, manufacturing, and construction industries",,Yes,,2000000,USD,2000000,,1,"InGage Technologies India, TNQ Technologies",2,1,"560,903"
