Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Ysance,https://www.crunchbase.com/funding_round/ysance-seed--46cd784b,"Artificial Intelligence (AI), Big Data, CRM, Digital Marketing, Machine Learning, SaaS, Software","Paris, Ile-de-France, France, Europe",Seed,,,,2019-01-01,Ysance,https://www.crunchbase.com/organization/ysance,http://www.ysance.com/en,,,,Pleiade Venture,Ysance provides SaaS AI and marketing solutions for retailers around the world.,Seed,Yes,$1M to $10M,5000000,EUR,5588453,M&A,2,,1,,"244,883"
Seed Round - Matter,https://www.crunchbase.com/funding_round/matter-c0f0-seed--a3e94d5a,Waste Management,"Oporto, Porto, Portugal, Europe",Seed,,,,2017-08-24,Matter,https://www.crunchbase.com/organization/matter-c0f0,http://www.matter.eco/,,,,IKEA Bootcamp,Matter rematerializes agro-industrial waste into innovative surface materials.,Seed,Yes,,,USD,,Seed,1,IKEA Bootcamp,1,,"244,889"
Seed Round - Vitraum GmbH,https://www.crunchbase.com/funding_round/vitraum-gmbh-seed--25c70017,"Building Material, Construction, Home Services, Real Estate","Hamburg, Hamburg, Germany, Europe",Seed,,,,2015-11-01,Vitraum GmbH,https://www.crunchbase.com/organization/vitraum-gmbh,http://www.vitraum.de/,,,,Hanse Ventures,Vitraum support homeowners and building owners from the planning phase to the installation of new windows and/or doors.,Seed,Yes,$1M to $10M,,USD,,Seed,1,,1,,"244,894"
Seed Round - Vave Health,https://www.crunchbase.com/funding_round/vave-health-seed--bdc9bdfe,"Health Care, Medical Device","Santa Clara, California, United States, North America",Seed,,,,2017-07-24,Vave Health,https://www.crunchbase.com/organization/vave-health,http://www.vavehealth.com,,,,Cota Capital,Vave Health is a medical device company redefining point-of-care ultrasound imaging with a handheld wireless ultrasound solution.,Seed,Yes,$1M to $10M,2000000,USD,2000000,Early Stage Venture,3,,1,,"244,925"
Series B - Eglue Business Technologies,https://www.crunchbase.com/funding_round/eglue-business-technologies-series-b--e8bfd28e,"Customer Service, Real Time, Software","Hoboken, New Jersey, United States, North America",Series B,10000000,USD,10000000,2006-07-02,Eglue Business Technologies,https://www.crunchbase.com/organization/eglue-business-technologies,http://www.eglue.com,,,,"Cedar Fund, Evergreen Venture Partners, Giza Venture Capital",Eglue Business Technologies offers real-time customer interaction management solutions that help enterprises increase customer loyalty.,Early Stage Venture,Yes,,27000000,USD,27000000,M&A,3,,3,,"244,938"
Series A - CalmCar Vision System,https://www.crunchbase.com/funding_round/calmcar-vehicle-vision-series-a--046a80a2,"Autonomous Vehicles, Computer Vision, Machine Learning","Suzhou, Jiangsu, China, Asia",Series A,,,,2018-04-04,CalmCar Vision System,https://www.crunchbase.com/organization/calmcar-vehicle-vision,http://www.calmcar.com/,,,,Unicom Venture Capital,CalmCar enables deep learning based embedded system for complex road data recognition and localization.,Early Stage Venture,Yes,,168712334,USD,168712334,Late Stage Venture,4,,1,,"244,969"
Seed Round - Hillridge Technology,https://www.crunchbase.com/funding_round/hillridge-technology-seed--5765fee2,"Agriculture, Farmers Market, Information Services","Sydney, New South Wales, Australia, Oceania",Seed,2300000,AUD,1555839,2022-09-08,Hillridge Technology,https://www.crunchbase.com/organization/hillridge-technology,http://www.hillridge.com.au/,,,,"ACTAI Ventures, Artesian VC, InterValley Ventures Pty Ltd, Sangha Capital, Wavia",Hillridge Technology helps farmers mitigate the financial impact of poor weather on their crops or livestock.,Seed,Yes,,3555839,USD,3555839,Seed,2,"Artesian VC, InterValley Ventures Pty Ltd",5,2,"244,989"
Series B - ECM PCB Stator Tech,https://www.crunchbase.com/funding_round/e-circuit-motors-series-b--89b5edb1,"Clean Energy, Consumer Electronics, Electronics, Energy, Energy Efficiency, Industrial Automation, Product Design, Robotics, SaaS, Software","Needham Heights, Massachusetts, United States, North America",Series B,4820400,USD,4820400,2020-03-02,ECM PCB Stator Tech,https://www.crunchbase.com/organization/e-circuit-motors,https://pcbstator.com/,,,,,ECM uses proprietary PCB Stator technology and SaaS to design optimized electric motors for multiple applications.,Early Stage Venture,Yes,Less than $1M,12070400,USD,12070400,Early Stage Venture,2,,,,"244,993"
Debt Financing - Vytelle,https://www.crunchbase.com/funding_round/vytelle-debt-financing--ff6971f6,"Agriculture, Biotechnology, Livestock","Lenexa, Kansas, United States, North America",Debt Financing,,,,2018-01-01,Vytelle,https://www.crunchbase.com/organization/vytelle,http://vytelle.com,,,,Grosvenor Food & AgTech,Vytelle is a precision livestock company reshaping how cattle producers worldwide optimize their herds.,,No,$1M to $10M,33200000,USD,33200000,Early Stage Venture,3,Grosvenor Food & AgTech,1,,"244,996"
Venture Round - DoraHacks,https://www.crunchbase.com/funding_round/dorahacks-series-unknown--c1b6bd7f,"Communities, Information Services, Information Technology, Web3","San Francisco, California, United States, North America",Venture - Series Unknown,8000000,USD,8000000,2021-11-19,DoraHacks,https://www.crunchbase.com/organization/dorahacks,https://dorahacks.io/,,,,Binance Labs,"Global hacker community, Web3 infrastructure provider and developer incentive platform.",,Yes,$1M to $10M,35000000,USD,35000000,Early Stage Venture,8,Binance Labs,1,2,"244,999"
