Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - wxiao.net,https://www.crunchbase.com/funding_round/wxiao-net-angel--357e2f3f,"Blockchain, Information Technology, Software","Wuhan, Hubei, China, Asia",Angel,4000000,CNY,600127,2016-09-07,wxiao.net,https://www.crunchbase.com/organization/wxiao-net,https://www.xiaolianhao.com/,,,,Songda Investment,wxiao.net provides information technology services for primary and secondary users.,Seed,Yes,,15000000,CNY,2345806,Seed,3,,1,,"449,856"
Seed Round - Tpot,https://www.crunchbase.com/funding_round/tpot-seed--dedabaa7,"Consumer Goods, Food and Beverage, Tea","New Delhi, Delhi, India, Asia",Seed,,,,2016-05-31,Tpot,https://www.crunchbase.com/organization/tpot,http://www.tpot.in/,,,,Ashish Gupta,Tpot is a global tea and bites startup that uses technology to make tea and bites available to customers.,Seed,Yes,$1M to $10M,,USD,,Seed,3,Ashish Gupta,1,,"449,871"
Pre Seed Round - nOps,https://www.crunchbase.com/funding_round/nops-inc-pre-seed--ae9969b6,"Cloud Computing, Cloud Infrastructure, Cloud Security, Compliance, SaaS, Software","San Francisco, California, United States, North America",Pre-Seed,850000,USD,850000,2020-11-01,nOps,https://www.crunchbase.com/organization/nops-inc,https://www.nops.io/,,,,"Golden Gate Ventures, H. Barton Co-Invest Fund",nOps is a cloud cost optimization platform for AWS.,Seed,Yes,$1M to $10M,9500000,USD,9500000,Seed,4,,2,,"449,875"
Grant - University of Utah Huntsman Mental Health Institute,https://www.crunchbase.com/funding_round/university-of-utah-huntsman-mental-health-institute-grant--fffd601a,"Education, Health Care, Mental Health","Salt Lake City, Utah, United States, North America",Grant,125000,USD,125000,2021-12-15,University of Utah Huntsman Mental Health Institute,https://www.crunchbase.com/organization/university-of-utah-huntsman-mental-health-institute,https://healthcare.utah.edu/hmhi/,,,,The Katz Amsterdam Foundation,"University of Utah Huntsman Mental Health Institute provides patient care, education, and all in service to the community.",,No,,125000,USD,125000,,1,,1,,"450,315"
Debt Financing - Puppet,https://www.crunchbase.com/funding_round/puppet-labs-debt-financing--34798266,"Application Performance Management, Data Center Automation, Information Services, Information Technology, IT Infrastructure, Software","Portland, Oregon, United States, North America",Debt Financing,40000000,USD,40000000,2020-07-16,Puppet,https://www.crunchbase.com/organization/puppet-labs,https://www.puppet.com ,,,,BlackRock,Puppet is an information technology automation software company designed for system administrators.,,No,$100M to $500M,189500000,USD,189500000,M&A,8,BlackRock,1,1,"449,916"
Seed Round - Prova Systems,https://www.crunchbase.com/funding_round/prova-systems-seed--58b9f204,"Automotive, Fleet Management, Health Diagnostics, Software, Wireless","Carbondale, Pennsylvania, United States, North America",Seed,,,,2012-01-27,Prova Systems,https://www.crunchbase.com/organization/prova-systems,http://www.fleet-genius.com,,,,Ben Franklin Technology Partners of Northeastern Pennsylvania,Prova Systems is a fleet management software system for small- and medium-sized enterprises.,Seed,Yes,Less than $1M,,USD,,Seed,5,,1,,"449,996"
Series A - KIDZDIARY,https://www.crunchbase.com/funding_round/kidzdiary-series-a--afd20633,"Cloud Data Services, EdTech, Education, Information Technology, Software","Noida, Uttar Pradesh, India, Asia",Series A,874000,USD,874000,2018-01-17,KIDZDIARY,https://www.crunchbase.com/organization/kidzdiary,https://www.kidzdiary.org/,1000000,USD,1000000,,"KIDZDIARY is an AI-integrated parental engagement cloud software that provides a solution that connects parents, students, and schools.",Early Stage Venture,Yes,,874000,USD,874000,Early Stage Venture,1,,,,"450,005"
Series A - Entrada,https://www.crunchbase.com/funding_round/entrada-series-a--5cba183e,"Electronic Health Record (EHR), Information Technology, Mobile, Software","Brentwood, Tennessee, United States, North America",Series A,1749166,USD,1749166,2010-02-02,Entrada,https://www.crunchbase.com/organization/entrada,,,,,"Claritas Capital, FCA Venture Partners",Entrada provides clinical documentation and information sharing technologies.,Early Stage Venture,Yes,,5870301,USD,5870301,M&A,5,,2,,"450,035"
Series B - Krossover,https://www.crunchbase.com/funding_round/krossover-intelligence-series-b--948343db,"Analytics, Mobile, SaaS, Software, Sports","New York, New York, United States, North America",Series B,12718435,USD,12718435,2015-07-20,Krossover,https://www.crunchbase.com/organization/krossover-intelligence,http://www.krossover.com,,,,"Admiral Capital Group, Dan Gilbert, RSE Ventures, SierraMaya360","Krossover, a video indexing platform, allows relationships to be built around keywords and then attached to the timeline of a video.",Early Stage Venture,Yes,$1M to $10M,53577765,USD,53577765,M&A,10,SierraMaya360,4,1,"450,058"
Venture Round - Vega Cloud,https://www.crunchbase.com/funding_round/vega-cloud-series-unknown--3483e17b,"SaaS, Software","Liberty Lake, Washington, United States, North America",Venture - Series Unknown,2300000,USD,2300000,2020-09-24,Vega Cloud,https://www.crunchbase.com/organization/vega-cloud,https://www.vegacloud.io,,,,"Kick Start Sales Force, Mind to Market, Morning Star Foundation, Voyager Capital",Vega Cloud is a SaaS application for public cloud infrastructure management.,,Yes,$1M to $10M,11550000,USD,11550000,,4,,4,,"450,068"
