Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Circularis Biotechnologies,https://www.crunchbase.com/funding_round/circularis-seed--950d90ee,"Biotechnology, Genetics, Medical, Therapeutics","Oakland, California, United States, North America",Seed,,,,2021-12-17,Circularis Biotechnologies,https://www.crunchbase.com/organization/circularis,http://circularisbiotech.com/,,,,Bioverge,"Using the power of circular RNA to control any gene, in any species, in any cell type",Seed,Yes,$1M to $10M,,USD,,M&A,5,,1,,"472,661"
Grant - CommunityWorks,https://www.crunchbase.com/funding_round/communityworks-grant--2eebfd2a,"Consumer Lending, Financial Services, Micro Lending, Non Profit","Greenville, South Carolina, United States, North America",Grant,400000,USD,400000,2016-06-16,CommunityWorks,https://www.crunchbase.com/organization/communityworks,http://communityworkscarolina.org/,,,,Wells Fargo,"CommunityWorks, a non-profit financial organization, helps people become financially stable through education, lending, and investing.",,No,$10M to $50M,4598327,USD,4598327,,6,,1,,"472,682"
Seed Round - Love Your Larder,https://www.crunchbase.com/funding_round/love-your-larder-seed--f4501370,E-Commerce,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom, Europe",Seed,100000,GBP,155425,2011-09-26,Love Your Larder,https://www.crunchbase.com/organization/love-your-larder,http://www.loveyourlarder.com,,,,Northstar Ventures,Love Your Larder is an online marketplace that provides a wide range of foods.,Seed,Yes,,100000,GBP,155426,Seed,1,Northstar Ventures,1,,"472,721"
Seed Round - Сибирьэко,https://www.crunchbase.com/funding_round/сибирьэко-seed--a6e4e748,,"Tomsk, Tomsk, Russian Federation, Europe",Seed,770000,USD,770000,2019-03-17,Сибирьэко,https://www.crunchbase.com/organization/сибирьэко,https://sibereco.com,,,,,Sibereco produces natural food products.,Seed,Yes,,4037000,USD,4037000,Seed,4,,,,"472,722"
Series B - Detu,https://www.crunchbase.com/funding_round/detu-series-b--5d275f18,"Software, Virtual Reality","Hangzhou, Zhejiang, China, Asia",Series B,25000000,CNY,3849849,2016-01-01,Detu,https://www.crunchbase.com/organization/detu,http://www.detu.com/,,,,"Handnice Capital, Jinkong Capital",Detu develops and implements VR technologies.,Early Stage Venture,Yes,$50M to $100M,55000000,CNY,8467513,Early Stage Venture,3,,2,,"472,745"
"Venture Round - Citadelle, Coopérative de producteurs de sirop d'érable",https://www.crunchbase.com/funding_round/citadelle-coopérative-de-producteurs-de-sirop-d-érable-series-unknown--0cf7a27c,"Food and Beverage, Food Processing, Organic Food, Wholesale","Plessisville, Quebec, Canada, North America",Venture - Series Unknown,12500000,USD,12500000,2014-01-01,"Citadelle, Coopérative de producteurs de sirop d'érable",https://www.crunchbase.com/organization/citadelle-coopérative-de-producteurs-de-sirop-d-érable,https://www.citadelle-camp.coop/en,,,,Desjardins Venture Capital,"Citadelle produces and distributes maple syrup, honey, and cranberries.",,Yes,,15950000,USD,15950000,,3,,1,,"472,755"
Pre Seed Round - EVStar,https://www.crunchbase.com/funding_round/evstar-pre-seed--041d7a3e,"Electric Vehicle, Insurance, Renewable Energy","Overland Park, Kansas, United States, North America",Pre-Seed,,,,2021-06-01,EVStar,https://www.crunchbase.com/organization/evstar,https://evstar.com/,,,,,"Our mission is to make life easier by making protection, repair, and lifecycle management for all your customer’s EVSE devices hassle free.",Seed,Yes,,,USD,,Seed,1,,,,"472,769"
Angel Round - HouseME,https://www.crunchbase.com/funding_round/houseme-pty-ltd-angel--6e4563a7,"Rental, Rental Property, Vacation Rental","Cape Town, NA - South Africa, South Africa, Africa",Angel,,,,2016-09-05,HouseME,https://www.crunchbase.com/organization/houseme-pty-ltd,http://www.house.me/,,,,,"HouseME is a digital rental management platform that provides tenants and landlords with fair pricing, security, and transparency.",Seed,Yes,$1M to $10M,3000000,USD,3000000,,7,,,,"472,772"
Non Equity Assistance - SuperHealos,https://www.crunchbase.com/funding_round/superhealos-non-equity-assistance--0fc1148d,"Child Care, Health Care","Boston, Massachusetts, United States, North America",Non-equity Assistance,,,,2015-05-20,SuperHealos,https://www.crunchbase.com/organization/superhealos,https://www.superhealos.com/,,,,MassChallenge,SuperHealos is a start-up company dedicated to reducing children's stress and anxiety when facing challenges like medical treatment.,,No,Less than $1M,,USD,,,1,,1,1,"472,774"
Series A - Parrot Software,https://www.crunchbase.com/funding_round/parrot-software-1f71-series-a--61d153ba,"Restaurants, Service Industry, Software","Monterrey, Nuevo Leon, Mexico, North America",Series A,9500000,USD,9500000,2022-01-10,Parrot Software,https://www.crunchbase.com/organization/parrot-software-1f71,https://pos.parrotsoftware.io,,,,F-Prime Capital,"Parrot Software helps restaurants migrate their systems to their own platform to provide the latest technologies, like automates sales.",Early Stage Venture,Yes,,9625000,USD,9625000,Early Stage Venture,2,F-Prime Capital,1,,"472,777"
Pre Seed Round - IN-HOUSE,https://www.crunchbase.com/funding_round/in-house-apparel-pre-seed--ccc98a07,"Apparel, E-Commerce, Fashion, Marketplace","New York, New York, United States, North America",Pre-Seed,850000,USD,850000,2020-04-01,IN-HOUSE,https://www.crunchbase.com/organization/in-house-apparel,http://www.shopinhouse.com,,,,,"IN-HOUSE is a next-generation online marketplace for fashion to search, discover, and shop apparel brands.",Seed,Yes,,2213000,USD,2213000,Seed,3,,,,"472,803"
