Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Instahome,https://www.crunchbase.com/funding_round/instahome-seed--9bd694ef,"Internet, Rental","Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",Seed,,,,2020-10-27,Instahome,https://www.crunchbase.com/organization/instahome,https://www.instahome.com/,,,,"Catcha Group, Eric Tan","Instahome is the new way to rent, built by a group of renters, for renters.",Seed,Yes,,,USD,,Seed,1,,2,,"290,409"
Seed Round - Insurely,https://www.crunchbase.com/funding_round/insurely-seed--19f33991,"Banking, Insurance, Personal Finance","Stockholm, Stockholms Lan, Sweden, Europe",Seed,2500000,EUR,3022992,2021-02-18,Insurely,https://www.crunchbase.com/organization/insurely,https://www.insurely.com,,,,Luminar Ventures,Insurely is an insurance company that offers personal finance and banking services.,Seed,Yes,$1M to $10M,22000000,EUR,24613461,Early Stage Venture,3,Luminar Ventures,1,1,"290,412"
Seed Round - evivecare,https://www.crunchbase.com/funding_round/evivecare-seed--376848c0,"Health Care, Information Technology, Software","Berlin, Berlin, Germany, Europe",Seed,,,,2017-01-01,evivecare,https://www.crunchbase.com/organization/evivecare,http://www.evivecare.com,,,,Egora Holding,evivecare is provides software solution with advanced speech technology to improve the results of speech therapy for dysarthric patients.,Seed,Yes,,,USD,,Seed,1,Egora Holding,1,,"290,415"
Non Equity Assistance - TCARE,https://www.crunchbase.com/funding_round/tailored-care-enterprises-non-equity-assistance--5950d9cf,"Health Care, PaaS, SaaS","Saint Louis, Missouri, United States, North America",Non-equity Assistance,,,,2017-12-14,TCARE,https://www.crunchbase.com/organization/tailored-care-enterprises,https://www.tcare.ai,,,,MassChallenge,TCARE is a caregiver support solution that offers a care management system for social workers and nurses.,,No,$10M to $50M,1550000,USD,1550000,,11,,1,1,"290,416"
Seed Round - BeckerSmith Medical,https://www.crunchbase.com/funding_round/beckersmith-medical-seed--69b4d919,"Health Care, Medical, Medical Device","Los Angeles, California, United States, North America",Seed,50000,USD,50000,2012-03-04,BeckerSmith Medical,https://www.crunchbase.com/organization/beckersmith-medical,http://www.beckersmithmedical.com/,,,,,"BeckerSmith Medical has transformed the old CSF drain into a safe new, fully-automated, programmable Drainage.",Seed,Yes,Less than $1M,150000,USD,150000,Seed,3,,,,"290,418"
Grant - Climeworks,https://www.crunchbase.com/funding_round/climeworks-grant--64905b39,"Carbon Capture, CleanTech, Environmental Engineering, GreenTech","Zürich, Zurich, Switzerland, Europe",Grant,10000,CHF,9207,2009-07-07,Climeworks,https://www.crunchbase.com/organization/climeworks,http://www.climeworks.com,,,,Venture Kick,Climeworks engages in capturing CO2 from the air via commercial carbon dioxide removal technology.,,No,$50M to $100M,733630000,CHF,784122928,Private Equity,8,Venture Kick,1,,"290,433"
Seed Round - SmartOn Learning,https://www.crunchbase.com/funding_round/smarton-learning-seed--4f03ca12,"EdTech, Education","New York, New York, United States, North America",Seed,220000,USD,220000,2013-08-15,SmartOn Learning,https://www.crunchbase.com/organization/smarton-learning,http://www.smarton.co,5000000,USD,5000000,"Kumar Shah, Sree Sreenivasan",SmartOn Learning ia an online bootcamp for digital skills teaching specific technology tools.,Seed,Yes,,370000,USD,370000,Seed,2,,2,,"290,451"
Seed Round - Asto CT,https://www.crunchbase.com/funding_round/asto-ct-seed--c2dbf83c,"Information Technology, Medical, Medical Device, Veterinary","Madison, Wisconsin, United States, North America",Seed,200000,USD,200000,2016-01-01,Asto CT,https://www.crunchbase.com/organization/asto-ct,http://www.astoct.com/,,,,,"WE COVER THE HORSE FROM HEAD TO HOOF WITH TRUE WEIGHT-BEARING, FAN-BEAM CT",Seed,Yes,$1M to $10M,30258152,USD,30258152,Early Stage Venture,5,,,,"290,457"
Series A - Greenwood Bank,https://www.crunchbase.com/funding_round/greenwood-bank-series-a--34c38e57,"Banking, Financial Services, FinTech","Atlanta, Georgia, United States, North America",Series A,40000000,USD,40000000,2021-03-25,Greenwood Bank,https://www.crunchbase.com/organization/greenwood-bank,https://bankgreenwood.com/,,,,"Alvin Mentian Kamara, Bank of America, Citi Impact Fund, FIS, Jesse Williams, JP Morgan Chase, Lightspeed Venture Partners, Mastercard, Newtype Ventures, Open Opportunity Fund, PNC, Popular, Quality Ventures, Truist Ventures, TTV Capital, Visa, Wells Fargo",Greenwood Bank is a digital banking platform for Black and Latinx people and business owners.,Early Stage Venture,Yes,$1M to $10M,88000000,USD,88000000,Early Stage Venture,4,Truist Ventures,17,3,"290,462"
Seed Round - Coverlease,https://www.crunchbase.com/funding_round/coverlease-seed--d00762cf,"Analytics, Business Intelligence, Commercial Real Estate","Bayport, Minnesota, United States, North America",Seed,873860,USD,873860,2021-10-28,Coverlease,https://www.crunchbase.com/organization/coverlease,https://coverlease.com/,,,,,Coverlease helps derive trends and insights into commercial real estate markets.,Seed,Yes,,2373860,USD,2373860,Seed,3,,,,"290,472"
