Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Kenoteq,https://www.crunchbase.com/funding_round/kenoteq-grant--5df0ade6,"Building Material, CleanTech, Construction","Edinburgh, Edinburgh, City of, United Kingdom, Europe",Grant,1000000,GBP,1404630,2021-05-13,Kenoteq,https://www.crunchbase.com/organization/kenoteq,http://www.kenoteq.com/,,,,Zero Waste Scotland,Kenoteq is a clean tech company.,,No,$1M to $10M,1500000,GBP,2062180,,2,Zero Waste Scotland,1,1,"247,201"
Private Equity Round - Revel Systems,https://www.crunchbase.com/funding_round/revel-systems-private-equity--6f5bf825,"Enterprise Resource Planning (ERP), Point of Sale, SaaS, Software","Atlanta, Georgia, United States, North America",Private Equity,34999998,USD,34999998,2017-02-16,Revel Systems,https://www.crunchbase.com/organization/revel-systems,https://revelsystems.com,,,,Welsh Carson Anderson & Stowe,Revel Systems is a cloud-based point of sale and business management platform that helps restaurants and retailers with their businesses.,Private Equity,Yes,$100M to $500M,189607985,USD,189607985,Private Equity,10,Welsh Carson Anderson & Stowe,1,1,"247,204"
Venture Round - Codamation,https://www.crunchbase.com/funding_round/codamation-series-unknown--3778a263,"Developer Tools, E-Commerce, Financial Services, FinTech, Mobile, Mobile Payments, Payments, Point of Sale, Shopping, Transaction Processing","Buenos Aires, Distrito Federal, Argentina, South America",Venture - Series Unknown,5500000,USD,5500000,2014-12-01,Codamation,https://www.crunchbase.com/organization/codamation,http://www.codamation.com,,,,Grupo Roggio,We’re a company builder with a new model: we co-create companies by providing our digital transactions platform: Keeaccount.,,Yes,$1M to $10M,16000000,USD,16000000,,3,Grupo Roggio,1,,"247,216"
Venture Round - Anti-Microbial Solutions,https://www.crunchbase.com/funding_round/anti-microbial-solutions-series-unknown--f7649564,"Biotechnology, Health Care, Health Diagnostics","Bedford, New Hampshire, United States, North America",Venture - Series Unknown,1600000,USD,1600000,2013-02-27,Anti-Microbial Solutions,https://www.crunchbase.com/organization/anti-microbial-solutions,http://anti-microbialsolutions.com,,,,,Anti-Microbial Solutions provides anti-microbial technology to prevent the transmission of bacteria from one source to another.,,Yes,$1M to $10M,1600000,USD,1600000,,1,,,,"247,222"
Seed Round - OpenMed,https://www.crunchbase.com/funding_round/openmed-seed--fe854b0c,"Health Care, Medical, Software","Miami, Florida, United States, North America",Seed,5000000,USD,5000000,2019-06-11,OpenMed,https://www.crunchbase.com/organization/openmed,http://www.openmed.com,,,,,"OpenMed is a digital innovator in closing care gaps, enabling access to care, and supporting real-time collaboration.",Seed,Yes,$1M to $10M,9500000,USD,9500000,M&A,2,,,,"247,238"
Debt Financing - Cirrus Identity,https://www.crunchbase.com/funding_round/cirrus-identity-debt-financing--4bc1c358,"Education, Identity Management, Security","Oakland, California, United States, North America",Debt Financing,50000,USD,50000,2016-05-20,Cirrus Identity,https://www.crunchbase.com/organization/cirrus-identity,http://cirrusidentity.com,,,,Lighter Capital,Hosted identity solutions to manage user login so businesses can focus on core product and engage customers faster.,,No,Less than $1M,400000,USD,400000,Seed,3,,1,,"247,243"
Pre Seed Round - Adaptis,https://www.crunchbase.com/funding_round/adaptis-technologies-pre-seed--0451d5e0,"Architecture, Construction, Home Renovation, Innovation Management","Toronto, Ontario, Canada, North America",Pre-Seed,,,,2022-10-05,Adaptis,https://www.crunchbase.com/organization/adaptis-technologies,https://adaptis.ai/,,,,2048 Ventures,Adaptis is a decision-support platform for whole life cycle carbon reduction planning of existing and new construction buildings.,Seed,Yes,,10000,USD,10000,Seed,3,2048 Ventures,1,,"247,252"
Pre Seed Round - Ravacan,https://www.crunchbase.com/funding_round/ravacan-pre-seed--edbf0bd2,"B2B, Hardware, Industrial Engineering, Information Technology, Mechanical Engineering, Small and Medium Businesses, Software","San Francisco, California, United States, North America",Pre-Seed,1600000,USD,1600000,2020-10-05,Ravacan,https://www.crunchbase.com/organization/ravacan,https://ravacan.com,,,,"Bling Capital, FJ Labs, Interlace Ventures, Royal Street Ventures, SaaS Ventures","Ravacan is a Purchasing & Procurement software for commodity & supply managers, with a central place to analyze costs and manage suppliers.",Seed,Yes,,1600000,USD,1600000,Seed,1,Bling Capital,5,,"247,270"
Seed Round - Kiddo.id,https://www.crunchbase.com/funding_round/kiddo-1f56-seed--7d005846,"Apps, Children, Education, Marketplace","Jakarta, Jakarta Raya, Indonesia, Asia",Seed,,,,2020-07-23,Kiddo.id,https://www.crunchbase.com/organization/kiddo-1f56,https://kiddo.id/,,,,OCBC Ventura,"Kiddo.id is an edutech platform that develops kids' potential through activities, courses, and quality content.",Seed,Yes,,,USD,,Seed,1,,1,,"247,292"
Seed Round - Foodlve,https://www.crunchbase.com/funding_round/foodlve-seed--2d824d10,"Blogging Platforms, Social Media","Sunnyvale, California, United States, North America",Seed,140000,USD,140000,2014-01-12,Foodlve,https://www.crunchbase.com/organization/foodlve,http://www.foodlve.com/,,,,"Hala Fadel, Oasis500",Foodlve is a social networking portal established to offer an enormous variety of information related to food.,Seed,Yes,Less than $1M,252000,USD,252000,Seed,4,,2,,"247,293"
