Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - Zhangtongjiayuan,https://www.crunchbase.com/funding_round/zhang-tong-jia-yuan-series-b--e48ff179,"Children, Education, Management Information Systems, Primary Education, Software","Xiamen, Fujian, China, Asia",Series B,100000000,CNY,15704548,2015-09-01,Zhangtongjiayuan,https://www.crunchbase.com/organization/zhang-tong-jia-yuan,http://www.ztjy.cn/,,,,"Hotung Venture Capital, Qualcomm, ShouTaiJinXin Fund, ZhenFund",Zhang Tong Jia Yuan is a high-tech enterprise specializing in R & D management platform.,Early Stage Venture,Yes,$50M to $100M,171881810,USD,171881810,Late Stage Venture,7,,4,,"289,200"
Post-IPO Equity - WELL Health Technologies,https://www.crunchbase.com/funding_round/well-health-technologies-corp-post-ipo-equity--ffdc39dc,"Health Care, Hospital","Vancouver, British Columbia, Canada, North America",Post-IPO Equity,14400000,CAD,10283877,2020-05-22,WELL Health Technologies,https://www.crunchbase.com/organization/well-health-technologies-corp,https://well.company,,,,,WELL Health Technologies is the owner and operator of a portfolio of Primary Healthcare facilities.,,Yes,$1M to $10M,210543766,USD,210543766,IPO,10,,,,"289,208"
Venture Round - Likely.co,https://www.crunchbase.com/funding_round/likely-co-series-unknown--af42eaa8,"Advertising, Analytics, Big Data, Communities, Social Media","London, England, United Kingdom, Europe",Venture - Series Unknown,1600000,EUR,2076015,2012-11-24,Likely.co,https://www.crunchbase.com/organization/likely-co,http://likely.co,,,,"Charlotte Street Capital, New World Private Equity",Likely provides social data analytics to businesses and connects audiences with content.,,Yes,Less than $1M,1600000,EUR,2076016,,1,New World Private Equity,2,2,"289,246"
Seed Round - NUWIEL GmbH,https://www.crunchbase.com/funding_round/nüwiel-gmbh-seed--ac93fec8,"Last Mile Transportation, Logistics, Transportation","Hamburg, Hamburg, Germany, Europe",Seed,,,,2017-08-24,NUWIEL GmbH,https://www.crunchbase.com/organization/nüwiel-gmbh,http://www.nuwiel.de,,,,IKEA Bootcamp,NUWIEL specializes in producing clean transportation solutions for last mile delivery.,Seed,Yes,,71429,EUR,81868,,4,IKEA Bootcamp,1,,"289,251"
Seed Round - Wetaca,https://www.crunchbase.com/funding_round/wetaca-seed--3b19495e,"Delivery Service, Food and Beverage, Food Delivery, Food Processing, Health Care","Madrid, Madrid, Spain, Europe",Seed,274000,EUR,301851,2020-03-17,Wetaca,https://www.crunchbase.com/organization/wetaca,http://wetaca.com/,,,,"Bewater Funds, Cabiedes & Partners","Wetaca helps people to eat well by selling and cooking enjoyable, healthy, and varied meals delivered once a week.",Seed,Yes,$1M to $10M,4947656,EUR,5691008,,6,Bewater Funds,2,,"289,252"
Series A - Cloudo Kids,https://www.crunchbase.com/funding_round/cloudo-kids-series-a--eb4efbe4,"E-Commerce, Fashion, Shopping","Beijing, Beijing, China, Asia",Series A,20000000,CNY,3156316,2018-03-22,Cloudo Kids,https://www.crunchbase.com/organization/cloudo-kids,http://www.cloudokids.com,,,,"K2VC, Lele Yang, Zero2IPO",Cloudo Kids is an international e-commerce platform that offers children's clothing.,Early Stage Venture,Yes,$1M to $10M,30000000,CNY,4603331,Early Stage Venture,2,Zero2IPO,3,,"289,261"
Pre Seed Round - Cloud 9,https://www.crunchbase.com/funding_round/cloud-9-2-pre-seed--f5922880,"B2C, Consulting, Health Care, Information Technology, Mobile Apps, Software, Wellness","Austin, Texas, United States, North America",Pre-Seed,,,,2015-01-04,Cloud 9,https://www.crunchbase.com/organization/cloud-9-2,https://www.cloud9telehealth.com,,,,"Chris Camillo, Health Wildcatters, JC Adams",Cloud 9 creates a dual treatment solution for behavioral healthcare prevention and intervention.,Seed,Yes,$50M to $100M,,USD,,Seed,4,,3,,"289,264"
Venture Round - Neater Pet Brands,https://www.crunchbase.com/funding_round/neater-pet-brands-series-unknown--a21bd585,"Animal Feed, Commercial, Pet","Malvern, Pennsylvania, United States, North America",Venture - Series Unknown,572751,USD,572751,2011-03-15,Neater Pet Brands,https://www.crunchbase.com/organization/neater-pet-brands,http://neaterfeeder.com,,,,,"Neater Pet Brands develops and commercializes feeder systems for cats, kittens, and dogs in the United States.",,Yes,Less than $1M,1942753,USD,1942753,Seed,4,,,,"289,269"
Grant - Widetronix,https://www.crunchbase.com/funding_round/widetronix-grant--9c4f9e46,"Electronics, Energy, Manufacturing, National Security, Semiconductor","Ithaca, New York, United States, North America",Grant,249067,USD,249067,2014-07-08,Widetronix,https://www.crunchbase.com/organization/widetronix,http://www.widetronix.com,,,,NYSERDA,Widetronix develops and commercializes lifelong ultra-low power sensor platforms.,,No,$1M to $10M,2454147,USD,2454147,Early Stage Venture,5,,1,,"289,284"
Grant - MigVax,https://www.crunchbase.com/funding_round/migvax-grant--5a31610c,"Health Care, Pharmaceutical","Misgav, HaZafon, Israel, Asia",Grant,4300000,USD,4300000,2021-11-04,MigVax,https://www.crunchbase.com/organization/migvax,https://www.migvax.com/,,,,Coalition for Epidemic Preparedness Innovations,MigVax is an Israeli medical technology startup.,,No,$10M to $50M,16300000,USD,16300000,,2,Coalition for Epidemic Preparedness Innovations,1,1,"289,307"
