Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Non Equity Assistance - eFishery,https://www.crunchbase.com/funding_round/efishery-non-equity-assistance--66e1d170,"AgTech, Aquaculture, Farming, Nutrition, Sustainability","Bandung, Jawa Barat, Indonesia, Asia",Non-equity Assistance,15000,EUR,16007,2017-02-16,eFishery,https://www.crunchbase.com/organization/efishery,http://efishery.com,,,,The Pearse Lyons Accelerator,EFishery is an ag-tech company that offers integrated feeding solutions for fish and shrimp farming.,,No,$100M to $500M,342915623,USD,342915623,Late Stage Venture,12,,1,,"443,802"
Seed Round - PrimaHealth Credit,https://www.crunchbase.com/funding_round/primahealth-credit-seed--1f67a939,"Cloud Management, Finance, Financial Services, FinTech, Health Care, Payments","Newport Beach, California, United States, North America",Seed,1000000,USD,1000000,2015-06-09,PrimaHealth Credit,https://www.crunchbase.com/organization/primahealth-credit,http://www.primahealthcredit.com,,,,,PrimaHealth Credit is a FinTech platform empowering healthcare providers to offer payment solutions to the credit-challenged and underbanked,Seed,Yes,$1M to $10M,1000000,USD,1000000,,3,,,,"443,827"
Debt Financing - Proteostasis Therapeutics,https://www.crunchbase.com/funding_round/proteostasis-therapeutics-debt-financing--7c5919f2,"Biotechnology, Medical, Therapeutics","Cambridge, Massachusetts, United States, North America",Debt Financing,3012271,USD,3012271,2014-08-15,Proteostasis Therapeutics,https://www.crunchbase.com/organization/proteostasis-therapeutics,http://www.proteostasis.com/,,,,,Proteostasis Therapeutics is a clinical stage biopharmaceutical company developing small molecule therapeutics to treat cystic fibrosis.,,No,$1M to $10M,105012271,USD,105012271,M&A,4,,,,"443,838"
Debt Financing - Eyewitness Surveillance,https://www.crunchbase.com/funding_round/eyewitness-surveillance-debt-financing--668fbb26,"Hardware, Security, Software","Hanover, Maryland, United States, North America",Debt Financing,15000000,USD,15000000,2015-08-26,Eyewitness Surveillance,https://www.crunchbase.com/organization/eyewitness-surveillance,https://eyewitness.tech,,,,PrivateBancorp,"Eyewitness Surveillance, a provider of innovative remote video surveillance and monitoring services for automobile dealerships and other",,No,$1M to $10M,40000000,USD,40000000,,3,PrivateBancorp,1,,"443,899"
Series A - Oddup,https://www.crunchbase.com/funding_round/oddup-series-a--a36263b4,"Analytics, Data Visualization, Finance, Financial Services","Sheung Wan, Hong Kong Island, Hong Kong, Asia",Series A,6000000,USD,6000000,2017-04-26,Oddup,https://www.crunchbase.com/organization/oddup,http://www.oddup.com,,,,"500 Global, Bennett Coleman and Co Ltd, Click Ventures, Moneta Ventures, White Capital",Oddup is a data-driven research platform that provides analytical information on startups.,Early Stage Venture,Yes,$1M to $10M,20025000,USD,20025000,Late Stage Venture,6,Bennett Coleman and Co Ltd,5,,"443,935"
Series B - iConText,https://www.crunchbase.com/funding_round/icontext-series-b--7b3dacd7,"Ad Targeting, Advertising","Moscow, Moscow City, Russian Federation, Europe",Series B,4000000,USD,4000000,2013-08-21,iConText,https://www.crunchbase.com/organization/icontext,http://icontext.ru/,,,,iTech Capital,Agency iConText - the largest in the contextual advertising market in Russia. We know how to make a better context!,Early Stage Venture,Yes,Less than $1M,4000000,USD,4000000,Early Stage Venture,1,iTech Capital,1,2,"443,964"
Seed Round - SmarterBiz Technologies,https://www.crunchbase.com/funding_round/smarter-biz-technologies-private-limited-seed--52c51900,"Apps, Artificial Intelligence (AI), Customer Service, Information Technology, Internet, Machine Learning, Software","Bangalore, Karnataka, India, Asia",Seed,80000000,INR,1066593,2020-08-20,SmarterBiz Technologies,https://www.crunchbase.com/organization/smarter-biz-technologies-private-limited,https://smarterbiz.ai/,,,,"Aravind MJ, Bhaskar Pramanik, MJ Aniketh, Ramesh Radhakrishnan, Ranjan Biswas, Ravi Viswanath, StartupXseed Ventures",SmarterBiz Technologies is an artificial intelligence-based customer experience platform.,Seed,Yes,$1M to $10M,80000000,INR,1066593,Seed,1,StartupXseed Ventures,7,1,"443,998"
Non Equity Assistance - Lucent BioSciences,https://www.crunchbase.com/funding_round/lucent-biosciences-inc-non-equity-assistance--6d82d6ef,"Agriculture, AgTech, CleanTech, Farming","Vancouver, British Columbia, Canada, North America",Non-equity Assistance,,,,2021-01-01,Lucent BioSciences,https://www.crunchbase.com/organization/lucent-biosciences-inc,http://www.lucentbiosciences.com,,,,Creative Destruction Lab (CDL),Lucent BioSciences is a AgTech start-up that has developed a novel climate-positive smart fertilizer system.,,No,$1M to $10M,17789804,USD,17789804,Seed,9,,1,,"444,016"
Venture Round - Perfect Health,https://www.crunchbase.com/funding_round/perfect-health-series-unknown--e048e53c,"Health Care, Medical, Primary and Urgent Care","Woburn, Massachusetts, United States, North America",Venture - Series Unknown,25000000,USD,25000000,2020-09-03,Perfect Health,https://www.crunchbase.com/organization/perfect-health,http://perfecthealthinc.com,,,,,Perfect Health provides tech-enabled home-based primary care.,,Yes,$1M to $10M,25000000,USD,25000000,,1,,,,"444,032"
Series B - Bitmovin,https://www.crunchbase.com/funding_round/bitmovin-series-b--fa9c7fcd,"Consumer Electronics, Digital Media, Information Technology, Software, Video, Video Streaming","San Francisco, California, United States, North America",Series B,30000000,USD,30000000,2018-04-09,Bitmovin,https://www.crunchbase.com/organization/bitmovin,https://www.bitmovin.com,,,,"Atomico, CNB Capital, Dawn Capital, Highland Europe, Y Combinator",Bitmovin is a multimedia technology company providing adaptive streaming video infrastructure for global digital media companies.,Early Stage Venture,Yes,$1M to $10M,87321581,USD,87321581,Late Stage Venture,6,Highland Europe,5,4,"444,041"
Seed Round - iPrice Group,https://www.crunchbase.com/funding_round/iprice-seed--cb2ef23c,"Coupons, E-Commerce, Shopping","Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",Seed,550000,USD,550000,2015-05-21,iPrice Group,https://www.crunchbase.com/organization/iprice,http://www.ipricegroup.com,,,,"Asia Venture Group, Lazada Group, Rocket Internet, ZALORA Group","IPrice was set up to offer shoppers the widest selection of products and brands, provided by their partners.",Seed,Yes,$10M to $50M,26250000,USD,26250000,M&A,10,,4,,"444,059"
Series A - Currenxie,https://www.crunchbase.com/funding_round/currenxie-series-a--7f894bbc,"Financial Services, FinTech, Information Technology, Payments","Hong Kong, Hong Kong Island, Hong Kong, Asia",Series A,10000000,USD,10000000,2021-08-12,Currenxie,https://www.crunchbase.com/organization/currenxie,https://www.currenxie.com,,,,"Alison Capelvenere, BF Belmont, Riccardo Capelvenere","Currenxie is a fintech company that offers business accounts, bank and card payments, and currency exchange for the borderless economy.",Early Stage Venture,Yes,Less than $1M,10000000,USD,10000000,Early Stage Venture,1,BF Belmont,3,,"444,075"
Grant - The Natural Nipple,https://www.crunchbase.com/funding_round/the-natural-nipple-grant--bf51fbdc,"Baby, Wellness, Women's","Tampa, Florida, United States, North America",Grant,256000,USD,256000,2021-05-12,The Natural Nipple,https://www.crunchbase.com/organization/the-natural-nipple,https://thenaturalnipple.com/,,,,National Science Foundation,The Natural Nipple is a designer of feeding bottles that simulate a natural breastfeeding experience.,,No,,356000,USD,356000,,2,National Science Foundation,1,,"444,099"
Seed Round - Inventorum,https://www.crunchbase.com/funding_round/inventorum-seed--4a5c5a85,"Apps, Customer Service, E-Commerce, SaaS, Sales, Shopping, Software","Berlin, Berlin, Germany, Europe",Seed,,,,2013-10-17,Inventorum,https://www.crunchbase.com/organization/inventorum,https://shorepos.shore.com,,,,"Heissam Hartmann, High-Tech Grunderfonds, K - Invest, MCB Salt, Vogel Ventures","Inventorum is a point of sale, inventory management, live reporting and E-Commerce all in one iPad app.",Seed,Yes,$1M to $10M,4000000,EUR,5057945,M&A,3,,5,,"444,120"
Series D - Targeted Growth,https://www.crunchbase.com/funding_round/targeted-growth-series-d--fe939127,"Agriculture, AgTech, Biotechnology, Energy","Seattle, Washington, United States, North America",Series D,22300000,USD,22300000,2007-02-07,Targeted Growth,https://www.crunchbase.com/organization/targeted-growth,http://www.targetedgrowth.com,,,,"AllianceBernstein, Capricorn Holdings, GrowthWorks Capital, Integra Ventures, Washington Research Foundation",Targeted Growth is a crop-biotech company developing yield-enhanced and quality-improved products for the agriculture and energy industries.,Late Stage Venture,Yes,Less than $1M,44395000,USD,44395000,,7,"AllianceBernstein, Capricorn Holdings",5,1,"444,146"
Venture Round - Wattio,https://www.crunchbase.com/funding_round/wattio-series-unknown--1c34fcaa,"Consumer Electronics, Hardware, Software","San Sebastian, Pais Vasco, Spain, Europe",Venture - Series Unknown,170000,EUR,192584,2022-01-18,Wattio,https://www.crunchbase.com/organization/wattio,http://www.wattio.com,,,,"CTI Capital, Repsol Energy Ventures","Wattio is a SmartHome solution that combines gadgets, apps and a full automation system.",,Yes,$1M to $10M,3420000,EUR,4130431,,4,,2,,"444,199"
Venture Round - Monotony.ai,https://www.crunchbase.com/funding_round/monotony-ai-series-unknown--85fa744e,"Artificial Intelligence (AI), Information Technology, Machine Learning, Travel","Watertown, Massachusetts, United States, North America",Venture - Series Unknown,2650000,USD,2650000,2018-07-25,Monotony.ai,https://www.crunchbase.com/organization/monotony-ai,http://monotony.ai/,,,,,Monotony.ai is a technology based company and is currently operating in Stealth mode.,,Yes,,26350169,USD,26350169,,3,,,,"444,236"
Venture Round - Leeo,https://www.crunchbase.com/funding_round/leeo-series-unknown--cec863af,"Consumer Electronics, Electronics, Internet of Things","San Mateo, California, United States, North America",Venture - Series Unknown,625000,USD,625000,2013-04-24,Leeo,https://www.crunchbase.com/organization/leeo,https://www.leeo.com/,,,,,"We are a team of innovators with backgrounds in safety technology,",,Yes,$1M to $10M,40625000,USD,40625000,,4,,,,"444,298"
Non Equity Assistance - Class2Class,https://www.crunchbase.com/funding_round/class2class-inc-non-equity-assistance--247c88d2,E-Learning,"Mountain View, California, United States, North America",Non-equity Assistance,,,,2020-10-21,Class2Class,https://www.crunchbase.com/organization/class2class-inc,https://class2class.com/,,,,MassChallenge,"A collaborative learning platform that enables universities, businesses, and organizations to create virtual collaborative projects.",,No,,,USD,,,1,MassChallenge,1,,"444,300"
Grant - Scooppin,https://www.crunchbase.com/funding_round/stellariz-edtech-solutions-grant--b75c2c92,"Education, Information Technology, Professional Services, Training","Bangalore, Karnataka, India, Asia",Grant,10000,USD,10000,2019-06-26,Scooppin,https://www.crunchbase.com/organization/stellariz-edtech-solutions,https://www.scooppin.com/,,,,Kerala Startup Mission,Scooppin is a marketplace that creates unconnected market access between trainers and training providers.,,No,Less than $1M,10000,USD,10000,,1,Kerala Startup Mission,1,,"444,374"
Angel Round - The Student Hub,https://www.crunchbase.com/funding_round/the-student-hub-angel--a8cf26cd,E-Learning,"Cape Town, NA - South Africa, South Africa, Africa",Angel,4200000,ZAR,301438,2016-10-20,The Student Hub,https://www.crunchbase.com/organization/the-student-hub,http://www.thestudenthub.co.za,,,,"Bill Paladino, Jacques Ludik, Maude Gliwa",The Student Hub is a website cathered towards university and college aged students.,Seed,Yes,$1M to $10M,49200000,ZAR,3213340,,2,,3,,"444,381"
Series A - BigHat Biosciences,https://www.crunchbase.com/funding_round/bighat-biosciences-series-a--cbba8cab,"Artificial Intelligence (AI), Biotechnology, Medical, Therapeutics","San Mateo, California, United States, North America",Series A,19000000,USD,19000000,2021-02-10,BigHat Biosciences,https://www.crunchbase.com/organization/bighat-biosciences,http://www.bighatbio.com,,,,"8VC, AME Cloud Ventures, Andreessen Horowitz, Innovation Endeavors",BigHat Biosciences is a protein therapeutics company that develops an antibody design platform guided by artificial intelligence.,Early Stage Venture,Yes,,99302511,USD,99302511,Early Stage Venture,4,Andreessen Horowitz,4,1,"443,837"
Venture Round - Micropore,https://www.crunchbase.com/funding_round/micropore-series-unknown--6c6e6c95,"Manufacturing, Plastics and Rubber Manufacturing","Elkton, Maryland, United States, North America",Venture - Series Unknown,10300000,USD,10300000,2020-06-05,Micropore,https://www.crunchbase.com/organization/micropore,http://www.microporeinc.com,,,,,Micropore manufactures reactive plastics which incorporate various powders into a molded matrix.,,Yes,$1M to $10M,23934000,USD,23934000,Late Stage Venture,4,,,,"443,882"
Venture Round - Greengage Lighting,https://www.crunchbase.com/funding_round/greengage-lighting-series-unknown--bbcacf14,"Agriculture, AgTech, Information Technology, Lighting","Edinburgh, Edinburgh, City of, United Kingdom, Europe",Venture - Series Unknown,567875,GBP,731828,2020-02-27,Greengage Lighting,https://www.crunchbase.com/organization/greengage-lighting,http://greengage.global/,,,,"Hotspur Capital, Par Equity",Agri-Tech company providing LED lighting induction systems.,,Yes,$10M to $50M,17110383,USD,17110383,,20,,2,1,"443,883"
