Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Debt Financing - The Studios 24,https://www.crunchbase.com/funding_round/the-studios-24-debt-financing--ad19683c,Real Estate,"Wolverhampton, Wolverhampton, United Kingdom, Europe",Debt Financing,6400000,GBP,8053414,2020-06-16,The Studios 24,https://www.crunchbase.com/organization/the-studios-24,https://www.thestudios24.co.uk/,,,,Cynergy Bank,The Studios 24 operates as a co-living developer.,,No,,6400000,GBP,8053414,,1,Cynergy Bank,1,1,"228,601"
Debt Financing - Lowden Street Capital,https://www.crunchbase.com/funding_round/lowden-street-capital-debt-financing--97cdc609,"Aerospace, Financial Services, Real Estate, Staffing Agency","Homewood, Alabama, United States, North America",Debt Financing,,,,2021-03-15,Lowden Street Capital,https://www.crunchbase.com/organization/lowden-street-capital,https://www.lowdenstreet.com,,,,Matt Bean,Rural Private Equity Buyouts,,No,,10950000,USD,10950000,Private Equity,7,Matt Bean,1,,"228,607"
Seed Round - CryoLogistics,https://www.crunchbase.com/funding_round/cryologistics-seed--6ba72813,"Industrial Manufacturing, Logistics, Manufacturing","Victoria, British Columbia, Canada, North America",Seed,,,,2018-01-01,CryoLogistics,https://www.crunchbase.com/organization/cryologistics,https://cryologistics.ca/,,,,WUTIF,CryoLogistics is a Canadian manufacturer specializing in shipping solutions for the global cold chain.,Seed,Yes,,2982074,USD,2982074,Seed,4,,1,,"228,608"
Convertible Note - Venture Med Group,https://www.crunchbase.com/funding_round/venture-med-group-convertible-note--201c1c4c,"Biotechnology, Health Care, Medical, Medical Device","Plymouth, Minnesota, United States, North America",Convertible Note,,,,2021-11-23,Venture Med Group,https://www.crunchbase.com/organization/venture-med-group,http://www.venturemedgroup.com/,,,,"Endeavour Vision, RiverVest","VMG designs, develops which enable interventionalists to cost effectively treat peripheral artery diseases.",,No,$1M to $10M,28000000,USD,28000000,,6,,2,2,"228,613"
Pre Seed Round - Muthopay,https://www.crunchbase.com/funding_round/muthopay-pre-seed--67463ff2,"FinTech, Internet, Payments, Retail Technology","Dhaka, Dhaka, Bangladesh, Asia",Pre-Seed,3500,USD,3500,2019-03-01,Muthopay,https://www.crunchbase.com/organization/muthopay,https://www.muthopay.com/,,,,,Financial Inclusion Across Borders.,Seed,Yes,Less than $1M,40000,USD,40000,Seed,4,,,,"228,618"
Seed Round - RV ID,https://www.crunchbase.com/funding_round/rv-id-seed--4d59795c,"Automotive, Manufacturing, Web Browsers","Solana Beach, California, United States, North America",Seed,500000,USD,500000,2011-01-13,RV ID,https://www.crunchbase.com/organization/rv-id,http://www.rv-id.com,,,,,RV ID provides web-based collateral management and loss control tools that facilitate remote vehicle tracking services.,Seed,Yes,,800000,USD,800000,Seed,2,,,,"228,625"
Series B - ClearCount Medical Solutions,https://www.crunchbase.com/funding_round/clearcount-medical-solutions-series-b--fdea122c,"Electronics, Health Care, Medical Device","Pittsburgh, Pennsylvania, United States, North America",Series B,,,,2015-05-29,ClearCount Medical Solutions,https://www.crunchbase.com/organization/clearcount-medical-solutions,http://www.clearcount.com,,,,Previz Ventures,ClearCount Medical Solutions is a provider of a sponge management system that combines the benefits of counting and detection.,Early Stage Venture,Yes,$10M to $50M,19735275,USD,19735275,Early Stage Venture,10,Previz Ventures,1,,"228,640"
Series B - ipharmacare,https://www.crunchbase.com/funding_round/ipharmacare-series-b--558bde29,"Health Care, Medical, Pharmaceutical","Yuhang, Zhejiang, China, Asia",Series B,20000000,CNY,2905097,2017-05-19,ipharmacare,https://www.crunchbase.com/organization/ipharmacare,https://www.ipharmacare.net/,,,,Hangzhou Aiyi Investment Management,ipharmacare provides clinically rational drug use support and monitoring management.,Early Stage Venture,Yes,,63000000,CNY,9451397,Late Stage Venture,4,Hangzhou Aiyi Investment Management,1,,"228,641"
Seed Round - The Banana Chronicle,https://www.crunchbase.com/funding_round/the-banana-chronicle-seed--d0bb4aa8,Farming,"Paján, Manabi, Ecuador, South America",Seed,,,,2016-05-27,The Banana Chronicle,https://www.crunchbase.com/organization/the-banana-chronicle,https://www.thebananachronicle.com/,,,,"RebelBio, SOSV",The Banana Chronicle is a startup devoted to making commercial species of banana's resistant to fungal blights and infections.,Seed,Yes,,,USD,,Seed,1,SOSV,2,1,"228,674"
Seed Round - Deep Isolation,https://www.crunchbase.com/funding_round/deep-isolation-seed--aacc2be8,"Clean Energy, Environmental Engineering, Impact Investing, Nuclear, Renewable Energy, Risk Management","Berkeley, California, United States, North America",Seed,600000,USD,600000,2017-09-15,Deep Isolation,https://www.crunchbase.com/organization/deep-isolation,http://www.deepisolation.com/,8000000,USD,8000000,,"Innovative startup with an equitable and environmentally protective solution for nuclear waste storage or disposal, a $500B untapped market.",Seed,Yes,$1M to $10M,22600000,USD,22600000,Early Stage Venture,7,,,,"228,675"
