Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - LookB4,https://www.crunchbase.com/funding_round/lookb4-seed--c2e5f0e6,"Advice, Market Research, Online Portals","Sydney, New South Wales, Australia, Oceania",Seed,20000,AUD,14731,2021-09-01,LookB4,https://www.crunchbase.com/organization/lookb4,https://lookb4.com,,,,UNSW Founders,LookB4 is an online platform that helps customers review before purchasing products with advisory and market research services.,Seed,Yes,Less than $1M,20000,AUD,14732,Seed,1,,1,,"32,418"
Seed Round - PVMaster Renewable Energy Laboratory,https://www.crunchbase.com/funding_round/pvmaster-renewable-energy-laboratory-seed--a3b566a7,"Asset Management, Information Technology, Power Grid, Renewable Energy","Kensington, South Australia, Australia, Oceania",Seed,20000,AUD,14754,2020-09-01,PVMaster Renewable Energy Laboratory,https://www.crunchbase.com/organization/pvmaster-renewable-energy-laboratory,http://www.pvmaster.com,,,,UNSW Founders,Renewable Energy Laboratory (REL) provides power forecasting and asset management services for renewable power generation and integration.,Seed,Yes,,20000,AUD,14754,Seed,1,,1,,"32,411"
Seed Round - Real,https://www.crunchbase.com/funding_round/real-e284-seed--3bdf8435,"Electronics, Information Technology, Internet of Things, Solar","Beijing, Beijing, China, Asia",Seed,,,,2023-06-05,Real,https://www.crunchbase.com/organization/real-e284,https://www.real-smart.tech,,,,Cathay Capital,Real offers proficient carbon asset value-added and realization services to customers in the solar sector.,Seed,Yes,,,USD,,Seed,1,Cathay Capital,1,,"32,483"
Grant - University of Colorado Boulder,https://www.crunchbase.com/funding_round/university-of-colorado-boulder-566f-grant--2f3653cf,Universities,"Boulder, Colorado, United States, North America",Grant,1000000,USD,1000000,2014-01-01,University of Colorado Boulder,https://www.crunchbase.com/organization/university-of-colorado-boulder-566f,https://www.colorado.edu,,,,Alfred P. Sloan Foundation,"University of Colorado Boulder is a bold, innovative community of scholars and learners who accelerate human potential",,No,,29192668,USD,29192668,,8,Alfred P. Sloan Foundation,1,,"32,450"
Grant - Connecticut Public,https://www.crunchbase.com/funding_round/connecticut-public-grant--268d7f9e,"Advertising, Broadcasting, Media and Entertainment, TV","New Haven, Connecticut, United States, North America",Grant,1196390,USD,1196390,2011-01-01,Connecticut Public,https://www.crunchbase.com/organization/connecticut-public,https://ctpublic.org,,,,Alfred P. Sloan Foundation,Connecticut Public is a broadcasting media that offers various programs and services through a variety of multi-media platforms.,,No,$10M to $50M,1196390,USD,1196390,,1,,1,,"32,484"
Private Equity Round - Fantasy Cookie,https://www.crunchbase.com/funding_round/fantasy-cookie-private-equity--926c7424,"Food and Beverage, Manufacturing","Sylmar, California, United States, North America",Private Equity,,,,2015-06-06,Fantasy Cookie,https://www.crunchbase.com/organization/fantasy-cookie,http://www.fantasycookie.com,,,,Encore Consumer Capital,"Fantasy Cookie is a contract manufacturer of private-label products with scalable resources, R&D services, and a wide range of offerings.",Private Equity,Yes,$1M to $10M,,USD,,Private Equity,1,Encore Consumer Capital,1,1,"32,507"
Grant - CLIR,https://www.crunchbase.com/funding_round/clir-grant--61d80ec4,"Information Services, Non Profit","Arlington, Virginia, United States, North America",Grant,1299616,USD,1299616,2013-01-01,CLIR,https://www.crunchbase.com/organization/clir,https://www.clir.org/,,,,Alfred P. Sloan Foundation,"CLIR is a nonprofit organization that forges strategies to enhance research, teaching, and learning environments.",,No,,1299616,USD,1299616,,1,Alfred P. Sloan Foundation,1,,"32,511"
Grant - Advocates for Children,https://www.crunchbase.com/funding_round/advocates-for-children-grant--6343f3a0,Education,"New York, New York, United States, North America",Grant,1150000,USD,1150000,2010-01-01,Advocates for Children,https://www.crunchbase.com/organization/advocates-for-children,http://www.advocatesforchildren.org,,,,Alfred P. Sloan Foundation,Advocates for Children is one of the non-profit organization to protect every child rights to learn and greatest risk for school-based.,,No,$1M to $10M,1150000,USD,1150000,,1,Alfred P. Sloan Foundation,1,,"32,549"
Grant - Ensemble Studio Theatre,https://www.crunchbase.com/funding_round/ensemble-studio-theatre-grant--33a4c49b,"Art, Performing Arts, Theatre","New York, New York, United States, North America",Grant,1800000,USD,1800000,2016-01-01,Ensemble Studio Theatre,https://www.crunchbase.com/organization/ensemble-studio-theatre,https://www.ensemblestudiotheatre.org,,,,Alfred P. Sloan Foundation,Ensemble Studio Theatre develops and produces provocative and authentic new plays to engage and challenge the audiences.,,No,$1M to $10M,9132000,USD,9132000,,5,Alfred P. Sloan Foundation,1,,"32,474"
Grant - BioSimulytics,https://www.crunchbase.com/funding_round/biosimulytics-grant--7b3f1117,"Artificial Intelligence (AI), Machine Learning, Pharmaceutical, Software","Dublin, Dublin, Ireland, Europe",Grant,,,,2023-06-20,BioSimulytics,https://www.crunchbase.com/organization/biosimulytics,https://www.biosimulytics.ai/,,,,EIC Accelerator,BioSimulytics develops AI-powered software for drug researchers.,,No,,595000,EUR,706502,Seed,2,EIC Accelerator,1,,"32,415"
