Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Isto Technologies,https://www.crunchbase.com/funding_round/isto-technologies-series-unknown--0607ee24,"Biotechnology, Information Technology, Medical Device","St Louis, Missouri, United States, North America",Venture - Series Unknown,2009365,USD,2009365,2013-06-19,Isto Technologies,https://www.crunchbase.com/organization/isto-technologies,http://www.istotech.com,,,,,ISTO Technologies is an orthobiologics firm developing biologic products to regenerate and restore function to damaged cartilage and bone.,,Yes,$10M to $50M,33897298,USD,33897298,M&A,9,,,,"460,600"
Seed Round - Pinion.gg,https://www.crunchbase.com/funding_round/pinion-gg-seed--140e0ab2,"Advertising, Gaming, Infrastructure","Surry Hills, New South Wales, Australia, Oceania",Seed,,,,2013-04-19,Pinion.gg,https://www.crunchbase.com/organization/pinion-gg,http://www.pinion.gg,,,,Microsoft Accelerator,Helping Gaming Communities,Seed,Yes,,,USD,,M&A,2,,1,,"460,601"
Seed Round - Road To Succes,https://www.crunchbase.com/funding_round/road-to-succes-seed--81e230b9,"Data Mining, Information Technology, Software","Zhoushan, Zhejiang, China, Asia",Seed,5000000,CNY,808771,2015-06-01,Road To Succes,https://www.crunchbase.com/organization/road-to-succes,http://www.truckroad.cn/,,,,,"Road To Succes is an information construction service provider in the software field, especially in data mining and data processing.",Seed,Yes,,5000000,CNY,808771,Seed,1,,,,"460,603"
Series A - Zippin,https://www.crunchbase.com/funding_round/zippin-series-a--8768c572,"Artificial Intelligence (AI), Computer, Retail Technology, Shopping, Software","San Francisco, California, United States, North America",Series A,12000000,USD,12000000,2019-12-11,Zippin,https://www.crunchbase.com/organization/zippin,https://www.getzippin.com/,,,,"Arca Continental, Core Ventures, Evolv Ventures, Maven Ventures, Montage Ventures, Nomura Research Institute, NTT DOCOMO Ventures, Pear VC, SAP.iO, Scrum Ventures",Zippin is the next generation of checkout-free technology enabling retailers to quickly deploy frictionless shopping in their stores. ,Early Stage Venture,Yes,Less than $1M,44000000,USD,44000000,Early Stage Venture,3,Evolv Ventures,10,3,"460,604"
Angel Round - BAIHANG TECHNOLOGY,https://www.crunchbase.com/funding_round/baihang-technology-angel--fac8909b,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Information Technology, Software","Hangzhou, Zhejiang, China, Asia",Angel,3000000,CNY,471874,2015-10-28,BAIHANG TECHNOLOGY,https://www.crunchbase.com/organization/baihang-technology,http://www.baihang-china.com,,,,Zhejiang Lechuang Investment Management,"Baihang Information Technology is a financial technology company that uses big data, risk control clouds, and artificial intelligence.",Seed,Yes,,3000000,CNY,471874,Seed,1,Zhejiang Lechuang Investment Management,1,,"460,605"
Seed Round - Tapin2,https://www.crunchbase.com/funding_round/tap-in2-seed--56cdc9cb,"Hospitality, Mobile, Music Venues, Software, Sports, Vending and Concessions","Pasadena, California, United States, North America",Seed,200000,USD,200000,2015-09-01,Tapin2,https://www.crunchbase.com/organization/tap-in2,http://www.tapin2.co/,3000000,USD,3000000,,"Tapin2 is a software platform that enables mobile, portable, and self-service ordering for venues and cultural attractions.",Seed,Yes,Less than $1M,3988125,USD,3988125,,5,,,,"460,609"
Seed Round - FORWARD Platform,https://www.crunchbase.com/funding_round/livestories-seed--827fb9e4,"Analytics, Big Data, CivicTech, Collaboration, Data Mining, Data Visualization, Government, Non Profit, Software","Seattle, Washington, United States, North America",Seed,120000,USD,120000,2014-08-11,FORWARD Platform,https://www.crunchbase.com/organization/livestories,https://www.forwardplatform.com,,,,"Right Side Capital Management, Techstars",FORWARD is the trusted program administration partner accelerating access and equity for communities.,Seed,Yes,Less than $1M,14120000,USD,14120000,Early Stage Venture,4,,2,1,"460,610"
Pre Seed Round - Parallux,https://www.crunchbase.com/funding_round/parallux-pre-seed--f155171b,"Augmented Reality, Media and Entertainment, Virtual Reality","New York, New York, United States, North America",Pre-Seed,,,,2020-01-01,Parallux,https://www.crunchbase.com/organization/parallux,https://parallux.co/,,,,Exponential Creativity Ventures,Parallux is a creative technology company empowering immersive storytelling and collaboration at scale.,Seed,Yes,,,USD,,Seed,2,,1,,"460,611"
Pre Seed Round - TournamentOS,https://www.crunchbase.com/funding_round/tournamentos-pre-seed--847c9b27,"Education, eSports, Fantasy Sports, Information Technology, Internet, Software, Sports","Chennai, Tamil Nadu, India, Asia",Pre-Seed,2000000,INR,31232,2017-09-04,TournamentOS,https://www.crunchbase.com/organization/tournamentos,https://tournamentos.com,,,,"Akshay Sasikumar, Aparna Rajkumar, Lakshmi Narayanan, Saravanan Sundaramoorthy",An enterprise platform that helps event managers and sports organisations digitally create and manage tournaments.,Seed,Yes,,19500000,INR,275803,Seed,2,,4,,"460,612"
Non Equity Assistance - Agora Solutions,https://www.crunchbase.com/funding_round/agora-solutions-software-kft-non-equity-assistance--0e7fe132,Software,"Nyíregyháza, Szabolcs-Szatmar-Bereg, Hungary, Europe",Non-equity Assistance,,,,2021-02-01,Agora Solutions,https://www.crunchbase.com/organization/agora-solutions-software-kft,https://agorasoftwares.com/en/,,,,Newchip Accelerator,Agora Solutions is a software development company that provides applications for real estate agents.,,No,Less than $1M,130000,EUR,147040,Seed,3,,1,,"460,614"
Angel Round - EEKESHOP,https://www.crunchbase.com/funding_round/eekeshop-angel--40ec562f,"E-Commerce, Fashion, Jewelry","Futian, Guangdong, China, Asia",Angel,3000000,USD,3000000,2015-05-01,EEKESHOP,https://www.crunchbase.com/organization/eekeshop,http://www.eekeshop.com/,,,,YuLing Li,EEKESHOP is an online jewelry and fashion accessory platform.,Seed,Yes,,3152062,USD,3152062,Early Stage Venture,2,,1,,"460,615"
"Angel Round - GymFly Fitness, Inc.",https://www.crunchbase.com/funding_round/gymfly-fitness-inc-angel--1934e1cd,"Fitness, Personal Health, Travel","Oklahoma City, Oklahoma, United States, North America",Angel,40000,USD,40000,2016-12-01,"GymFly Fitness, Inc.",https://www.crunchbase.com/organization/gymfly-fitness-inc,http://gymfly.io,,,,"Joshua Richardson, Raymond Bohac","GymFly facilitates on demand access to fitness centers across the US, offering a full workout or personal trainer with just a click.",Seed,Yes,Less than $1M,40000,USD,40000,Seed,1,,2,,"460,616"
Seed Round - Xoinka,https://www.crunchbase.com/funding_round/xoinka-seed--bceed212,Food Processing,"Memphis, Tennessee, United States, North America",Seed,40000,USD,40000,2012-09-01,Xoinka,https://www.crunchbase.com/organization/xoinka,http://xoinka-now.com/,,,,,Xoinka is a food and beverages restaurant serving all natural functional beverage solution.,Seed,Yes,,40000,USD,40000,Seed,1,,,,"460,617"
Post-IPO Equity - Tocagen,https://www.crunchbase.com/funding_round/tocagen-post-ipo-equity--7a2ebf77,"Biopharma, Biotechnology, Genetics, Therapeutics","San Diego, California, United States, North America",Post-IPO Equity,72500000,USD,72500000,2017-04-20,Tocagen,https://www.crunchbase.com/organization/tocagen,http://www.tocagen.com,,,,Whiz Partners,Tocagen is a biopharmaceutical company developing gene therapy products for the treatment of cancer.,,Yes,Less than $1M,168611970,USD,168611970,M&A,11,,1,1,"460,618"
Venture Round - Experiment,https://www.crunchbase.com/funding_round/experiment-series-unknown--e45e264a,"Crowdfunding, Finance, Financial Services","New York, New York, United States, North America",Venture - Series Unknown,,,,2014-12-17,Experiment,https://www.crunchbase.com/organization/experiment,http://www.experiment.com,,,,"Evan Cheng, Jude Gomila, Marc Bell Ventures, Wei Guo",Experiment is an online community and a crowdfunding platform for scientific research.,,Yes,$1M to $10M,1230000,USD,1230000,,3,Jude Gomila,4,,"460,619"
