Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Flash Coffee,https://www.crunchbase.com/funding_round/flash-coffee-series-a--737dc002,"Coffee, E-Commerce, Food and Beverage, Food Delivery, Retail","Singapore, Central Region, Singapore, Asia",Series A,15000000,USD,15000000,2021-04-07,Flash Coffee,https://www.crunchbase.com/organization/flash-coffee,https://www.flash-coffee.com/,,,,"Conny & Co, Delivery Hero Ventures, Global Founders Capital, Ingo Drexler, White Star Capital",Flash Coffee is a tech-enabled coffee chain that customers use to order and pay online through an app.,Early Stage Venture,Yes,$50M to $100M,70030000,USD,70030000,M&A,6,White Star Capital,5,3,"250,817"
Series C - HotSpot Therapeutics,https://www.crunchbase.com/funding_round/hotspot-therapeutics-series-c--7c826b8c,"Biopharma, Biotechnology, Health Care, Life Science, Therapeutics","Boston, Massachusetts, United States, North America",Series C,100000000,USD,100000000,2021-11-29,HotSpot Therapeutics,https://www.crunchbase.com/organization/hotspot-therapeutics,http://www.hotspotthera.com,,,,"Atlas Venture, B Capital, CaaS Capital Management, LSP BioVentures, Monashee Investment Management, Pavilion Capital, Pivotal bioVenture Partners, Revelation Partners, Sofinnova Partners, SR One",HotSpot Therapeutics is a developer of a therapy platform designed to discover medicines and provide proper treatment.,Late Stage Venture,Yes,$1M to $10M,210000000,USD,210000000,Late Stage Venture,4,Pivotal bioVenture Partners,10,5,"250,838"
Seed Round - 2ULaundry,https://www.crunchbase.com/funding_round/2u-laundry-seed--07a31768,"E-Commerce, Laundry and Dry-cleaning, Logistics, Mobile","Charlotte, North Carolina, United States, North America",Seed,300000,USD,300000,2018-10-19,2ULaundry,https://www.crunchbase.com/organization/2u-laundry,https://www.2ulaundry.com/,,,,Techstars,2ULaundry is the new way to do laundry and dry cleaning that helps people make time for what matters most in their lives.,Seed,Yes,$1M to $10M,29220000,USD,29220000,Early Stage Venture,6,Techstars,1,,"250,857"
Grant - ChargeGuard,https://www.crunchbase.com/funding_round/chargeguard-grant--45d18b3e,"Electronics, Mobile","Hornnes, Sogn og Fjordane, Norway, Europe",Grant,71429,EUR,81868,2019-01-01,ChargeGuard,https://www.crunchbase.com/organization/chargeguard,https://www.getchargeguard.com/,,,,EASME - EU Executive Agency for SMEs,ChargeGuard is the intelligent charging solution for safer charging and extended battery life on your mobile devices.,,No,Less than $1M,71429,EUR,81868,,1,,1,,"250,869"
Seed Round - FanAnywhere,https://www.crunchbase.com/funding_round/fananywhere-seed--c294e989,"Blockchain, Cryptocurrency, Trading Platform","Amsterdam, Noord-Holland, The Netherlands, Europe",Seed,,,,2021-12-13,FanAnywhere,https://www.crunchbase.com/organization/fananywhere,https://fananywhere.com/,,,,"7 O’Clock Capital, DeltaHub Capital, Dutch Crypto Investors, Halvings Capital, Hello Capital, Hotbit, International Blockchain Consulting, Kangaroo Capital, Magnus Capital, Mars Ventures, Moon Carl, Oasis Capital, R-930 Capital, Scorpio VC, Unilayer capital, ZBS CAPITAL",FanAnywhere is an NFT infrastructure company providing a domain agnostic no-code platform for brands.,Seed,Yes,,,USD,,Seed,1,,16,1,"250,886"
Seed Round - Grivy,https://www.crunchbase.com/funding_round/grivy-seed--a579e0f7,"Analytics, Artificial Intelligence (AI), Big Data, Consumer Electronics, Internet, Retail, Software","Jakarta, Jakarta Raya, Indonesia, Asia",Seed,150000,USD,150000,2019-03-31,Grivy,https://www.crunchbase.com/organization/grivy,https://business.grivy.com,,,,,Enabling data driven growth for brands and retailers.,Seed,Yes,$1M to $10M,1300000,USD,1300000,Seed,5,,,,"250,954"
Private Equity Round - TaizinaiGroup,https://www.crunchbase.com/funding_round/taizinaigroup-private-equity--25c75812,"Food and Beverage, Food Processing, Manufacturing","Zhuzhou, Hunan, China, Asia",Private Equity,40000000,USD,40000000,2007-01-05,TaizinaiGroup,https://www.crunchbase.com/organization/taizinaigroup,https://www.taizinai.com.cn,,,,"Goldman Sachs, Morgan Stanley","TaizinaiGroup, a China-basedlactobacillus drink manufacturer.",Private Equity,Yes,,40000000,USD,40000000,Private Equity,1,,2,,"250,995"
Non Equity Assistance - Information Mediary Corp,https://www.crunchbase.com/funding_round/information-mediary-corp-non-equity-assistance--6e505271,"Market Research, Medical, Pharmaceutical, Software","Ottawa, Ontario, Canada, North America",Non-equity Assistance,484000,CAD,501804,2011-06-30,Information Mediary Corp,https://www.crunchbase.com/organization/information-mediary-corp,http://Www.informationmediary.com,,,,,"Information Mediary Corp offers innovative adherence data tools to improve clinical trials, reduce costs and speed up market introduction",,No,,21496942,USD,21496942,Seed,22,,,,"250,996"
Seed Round - Bunny Studio,https://www.crunchbase.com/funding_round/bunny-inc-seed--01f118b6,"Collaborative Consumption, Content Creators, Digital Media, Internet, Service Industry","San Francisco, California, United States, North America",Seed,,,,2012-01-11,Bunny Studio,https://www.crunchbase.com/organization/bunny-inc,http://bunnystudio.com,,,,"Alexander Torrenegra, ZT Labs","Bunny Studio is a project fulfillment platform that provides end-to-end creative services, delivered by the world's top 4% of professionals.",Seed,Yes,,,USD,,Seed,1,,2,,"251,002"
Venture Round - Platinum Data Solutions,https://www.crunchbase.com/funding_round/platinum-data-solutions-series-unknown--51495639,Analytics,"Aliso Viejo, California, United States, North America",Venture - Series Unknown,896228,USD,896228,2014-10-16,Platinum Data Solutions,https://www.crunchbase.com/organization/platinum-data-solutions,http://www.platdata.com/,,,,,Platinum Data Solutions is a provider of valuation data and analytics solutions.,,Yes,$1M to $10M,896228,USD,896228,M&A,1,,,,"251,004"
