Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Private Equity Round - Superfly,https://www.crunchbase.com/funding_round/superfly-2-private-equity--ce5af5e5,"Advertising, Digital Entertainment, Marketing, Music, Small and Medium Businesses, Social Media","New York, New York, United States, North America",Private Equity,,,,2018-09-12,Superfly,https://www.crunchbase.com/organization/superfly-2,http://superf.ly/,,,,Virgo Investment Group,"Superfly is an entertainment company and creative agency with offices in New York City, San Francisco and Chicago.",Private Equity,Yes,Less than $1M,42548000,USD,42548000,Private Equity,3,,1,,"262,200"
Grant - Dimagi,https://www.crunchbase.com/funding_round/dimagi-grant--72d6ed15,"Enterprise Software, Health Care, Information Technology, Open Source, Social Impact, Software","Cambridge, Massachusetts, United States, North America",Grant,25000000,USD,25000000,2022-09-20,Dimagi,https://www.crunchbase.com/organization/dimagi,http://www.dimagi.com/,,,,Steele Foundation for Hope,"Dimagi is an award-winning technology company, developing scalable ICT solutions for low-resource settings.",,No,$1M to $10M,34999972,USD,34999972,,3,Steele Foundation for Hope,1,1,"262,201"
Series E - Sera Prognostics,https://www.crunchbase.com/funding_round/sera-prognostics-series-e--e676359c,"Biotechnology, Health Care, Hospital, Medical, Medical Device","Salt Lake City, Utah, United States, North America",Series E,100000000,USD,100000000,2021-04-28,Sera Prognostics,https://www.crunchbase.com/organization/sera-prognostics,http://www.seraprognostics.com,,,,"aMoon Fund, Blue Ox Healthcare Partners, Elevance Health, Parian Global Management, Vivo Capital","Sera Prognostics develops blood tests that are predictive of preterm birth, preeclampsia, and other pregnancy complications.",Late Stage Venture,Yes,$10M to $50M,245586850,USD,245586850,IPO,11,"Blue Ox Healthcare Partners, Elevance Health",5,2,"262,203"
Non Equity Assistance - Omash.com,https://www.crunchbase.com/funding_round/omash-com-non-equity-assistance--2ccf2816,"E-Commerce, Fashion, Retail","Cairo, Al Qahirah, Egypt, Africa",Non-equity Assistance,,,,2015-12-09,Omash.com,https://www.crunchbase.com/organization/omash-com,http://www.omash.com/?lang=en,,,,AUC Venture Lab,"Omash.com is an online directory that collects fabrics from tailors all across Egypt, and displays them online for customers to purchase.",,No,,,USD,,,2,,1,,"262,204"
Convertible Note - Eyegroove,https://www.crunchbase.com/funding_round/eyegroove-convertible-note--86a84fc2,"Mobile, Music, Social Media, Video","San Francisco, California, United States, North America",Convertible Note,1250000,USD,1250000,2014-05-05,Eyegroove,https://www.crunchbase.com/organization/eyegroove,http://eyegroove.com,,,,"Aditya Agarwal, Amarjit Gill, Andrew Gray IV, David B. Kirk, Doug Solomon, Joel Seligstein, Joshua Schachter, Marwan Fawaz, Matthew Papakipos, Michael Hayashi, Michael LaJoie, Mike La Joie, Oren Tversky, Puneet Kumar, Riley Welch, Roger McNamee, Ruchi Sanghvi, William McLean","Eyegroove is a social network for mobile video creativity that enables video editing, music presentation, and video effects.",,No,$1M to $10M,3550000,USD,3550000,M&A,3,,18,,"262,205"
Series A - Rebiotix,https://www.crunchbase.com/funding_round/rebiotix-series-a--c0bd53c4,"Biotechnology, Health Care, Health Diagnostics","Rockville, Minnesota, United States, North America",Series A,2800000,USD,2800000,2011-12-15,Rebiotix,https://www.crunchbase.com/organization/rebiotix,http://rebiotix.com,,,,Sofia Fund,Rebiotix is a development-stage biotechnology company focusing on the treatment of GI diseases by developing human microbiome.,Early Stage Venture,Yes,$1M to $10M,36315000,USD,36315000,M&A,3,,1,,"262,206"
Venture Round - Kivuto Solutions,https://www.crunchbase.com/funding_round/e-academy-series-unknown--6a5e08ba,"Education, Software","Ottawa, Ontario, Canada, North America",Venture - Series Unknown,,,,2009-08-31,Kivuto Solutions,https://www.crunchbase.com/organization/e-academy,http://www.kivuto.com,,,,"Innovacorp, Ticonderoga Capital",Kivuto Solutions is a software distribution company that is specialized in hosted electronic software delivery.,,Yes,$1M to $10M,7600000,USD,7600000,M&A,3,,2,,"262,207"
Seed Round - Fio,https://www.crunchbase.com/funding_round/fio-seed--fc063d32,"Data Mining, Digital Entertainment, Health Care, Health Diagnostics, Information Technology, Media and Entertainment, Predictive Analytics","Toronto, Ontario, Canada, North America",Seed,12600000,CAD,10327073,2008-12-31,Fio,https://www.crunchbase.com/organization/fio,http://fio.com,,,,,Fio is a developer of a point-of-care medical device used to gather data through interactions with a healthcare system.,Seed,Yes,$10M to $50M,72176293,USD,72176293,Seed,7,,,,"262,209"
Private Equity Round - SELAGIP,https://www.crunchbase.com/funding_round/selagip-private-equity--fef0923e,"Commercial, Service Industry","Pont-Évêque, Rhone-Alpes, France, Europe",Private Equity,1600000,EUR,1738756,2017-05-10,SELAGIP,https://www.crunchbase.com/organization/selagip,http://www.selagip.fr/,,,,Siparex Groupe,"SELAGIP is specialises in paintless dent removal, a specific car bodywork technique, particularly used for repairing hail damage on vehicles",Private Equity,Yes,,1600000,EUR,1738756,Private Equity,1,,1,,"262,210"
Series A - GladCloud,https://www.crunchbase.com/funding_round/gladcloud-series-a--c1f8ddbd,"Enterprise Software, Location Based Services, Mobile Advertising, Social Media Advertising, Social Media Marketing, Video Advertising","Dún Laoghaire, Dublin, Ireland, Europe",Series A,,,,2018-11-21,GladCloud,https://www.crunchbase.com/organization/gladcloud,http://www.gladcloud.io,,,,,GladCloud is a social media marketing platform that enables brands to activate campaigns at scale.,Early Stage Venture,Yes,$1M to $10M,375000,EUR,444532,Early Stage Venture,4,,,,"262,211"
Series C - Innoviti,https://www.crunchbase.com/funding_round/innoviti-series-c--98f33801,"Financial Services, FinTech, Payments, Software","Bangalore, Karnataka, India, Asia",Series C,5630000,USD,5630000,2021-03-02,Innoviti,https://www.crunchbase.com/organization/innoviti,https://innoviti.com,,,,"Bessemer Venture Partners, Trifecta Capital","Innoviti develops payment processing, credit distribution, and payment management software solutions.",Late Stage Venture,Yes,,92724346,USD,92724346,Late Stage Venture,11,,2,1,"262,212"
Seed Round - Zeifie,https://www.crunchbase.com/funding_round/zeifie-seed--6512f05c,"Apps, Fraud Detection, Mobile, Mobile Apps, Public Safety, Security","Stockholm, Stockholms Lan, Sweden, Europe",Seed,4000000,SEK,481510,2016-05-18,Zeifie,https://www.crunchbase.com/organization/zeifie,http://zeifie.com,135000000,SEK,16250976,,Zeifie offers an application that sends its users location to a selected group and alerts people around them in case of an emergency.,Seed,Yes,Less than $1M,542767,USD,542767,Seed,2,,,,"262,213"
Seed Round - Glidian,https://www.crunchbase.com/funding_round/glidian-seed--e1f0a975,"Health Care, Online Portals, Software","South San Francisco, California, United States, North America",Seed,,,,2018-02-28,Glidian,https://www.crunchbase.com/organization/glidian,https://www.glidian.com,6000000,USD,6000000,"1984 Ventures, Alchemist Accelerator, Angivest Ventures, Bantam Group, Gyan Kapur, Plug and Play",Glidian provides authorization solutions to streamline communication between healthcare providers and payers.,Seed,Yes,Less than $1M,,USD,,,6,,6,3,"262,215"
Series B - Lirio,https://www.crunchbase.com/funding_round/lirio-series-b--3628336f,"Artificial Intelligence (AI), Health Care, Information Technology, Machine Learning","Knoxville, Tennessee, United States, North America",Series B,13200000,USD,13200000,2020-11-13,Lirio,https://www.crunchbase.com/organization/lirio,https://lirio.com,,,,"Bon Secours Mercy Health, Ultra HNWI",Lirio is a behavior change AI platform that delivers behavioral engagement solutions for organizations.,Early Stage Venture,Yes,$1M to $10M,64998708,USD,64998708,,9,,2,,"262,216"
Grant - Ligence,https://www.crunchbase.com/funding_round/ligence-grant--45708964,"Analytics, Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical, Software","Vilnius, Vilniaus Apskritis, Lithuania, Europe",Grant,34782,EUR,42120,2020-12-07,Ligence,https://www.crunchbase.com/organization/ligence,https://www.ligence.io/,,,,,Deep Tech Company developing AI solutions in Healthcare. Main product - CardioEchoAI is a heart ultrasound image analysis tool.,,No,$1M to $10M,3515508,EUR,4016981,,8,,,,"262,218"
Venture Round - FreshBev,https://www.crunchbase.com/funding_round/freshbev-series-unknown--3286fb5a,"Food and Beverage, Manufacturing, Retail","Wallingford, Connecticut, United States, North America",Venture - Series Unknown,825000,USD,825000,2013-02-13,FreshBev,https://www.crunchbase.com/organization/freshbev,https://www.drinkripe.com,,,,,FreshBev offers cold-pressed juice that is squeezed by a proprietary method that maximizes fresh taste and minimizes bitterness.,,Yes,$1M to $10M,9825000,USD,9825000,,3,,,,"262,219"
Series A - Junxin Wealth,https://www.crunchbase.com/funding_round/junxin-wealth-series-a--1233814d,"Financial Services, Wealth Management","Beijing, Beijing, China, Asia",Series A,10000000,CNY,1423588,2019-08-14,Junxin Wealth,https://www.crunchbase.com/organization/junxin-wealth,http://www.junxinwealth.com,,,,eBroker,Junxin Wealth is a new wealth management platform,Early Stage Venture,Yes,,10000000,CNY,1423589,Early Stage Venture,2,eBroker,1,,"262,220"
Venture Round - BrightTALK,https://www.crunchbase.com/funding_round/brighttalk-series-unknown--6c961990,"Advertising, E-Learning, Lead Generation, Semantic Web, Video, Video Streaming","San Francisco, California, United States, North America",Venture - Series Unknown,20500000,USD,20500000,2011-09-27,BrightTALK,https://www.crunchbase.com/organization/brighttalk,http://www.brighttalk.com,,,,North Bridge Venture Partners & Growth Equity,BrightTALK provides videos and webinars for professionals and their communities.,,Yes,$10M to $50M,20500000,USD,20500000,M&A,1,North Bridge Venture Partners & Growth Equity,1,1,"262,221"
Post-IPO Equity - Forever OSS,https://www.crunchbase.com/funding_round/forever-oss-post-ipo-equity--eb79fcef,"Aerospace, Information Technology, Open Source","Haidian, Beijing, China, Asia",Post-IPO Equity,64000000,CNY,9181155,2020-02-06,Forever OSS,https://www.crunchbase.com/organization/forever-oss,https://www.foreveross.com/,,,,,Hengtuo Kaiyuan is an open source technology company that offers IT consulting and outsourcing.,,Yes,,305312800,CNY,46180675,IPO,8,,,,"262,224"
Series C - Yottaa,https://www.crunchbase.com/funding_round/yottaa-series-c--3663a3b3,"Content Delivery Network, E-Commerce, E-Commerce Platforms, Internet, SaaS","Waltham, Massachusetts, United States, North America",Series C,16000000,USD,16000000,2013-07-10,Yottaa,https://www.crunchbase.com/organization/yottaa,http://www.yottaa.com,,,,"General Catalyst, Intel Capital",Yottaa is an eCommerce acceleration platform that enables online brands to improve web performance and increase online conversion.,Late Stage Venture,Yes,$10M to $50M,63445469,USD,63445469,Private Equity,7,Intel Capital,2,1,"262,225"
Venture Round - ClearApp,https://www.crunchbase.com/funding_round/clearapp-series-unknown--bcbd5f5c,"Application Performance Management, Enterprise Software, Software","Mountain View, California, United States, North America",Venture - Series Unknown,5000000,USD,5000000,2007-03-12,ClearApp,https://www.crunchbase.com/organization/clearapp,http://www.clearapp.com,,,,TriplePoint Capital,ClearApp is a provider of management solutions for composite applications in enterprises.,,Yes,,25200000,USD,25200000,M&A,3,TriplePoint Capital,1,,"262,226"
Series A - GK8,https://www.crunchbase.com/funding_round/gk8-series-a--28a70ca2,"Asset Management, Blockchain, Cyber Security, Financial Services, Software","Tel Aviv, Tel Aviv, Israel, Asia",Series A,8000000,USD,8000000,2020-10-01,GK8,https://www.crunchbase.com/organization/gk8,https://www.gk8.io/,,,,"Eden Block, IN Venture",GK8 is a cybersecurity company that offers a high-security custodian technology for managing and safeguarding digital assets.,Early Stage Venture,Yes,$1M to $10M,12000000,USD,12000000,M&A,3,IN Venture,2,,"262,227"
Post-IPO Equity - Mitesco,https://www.crunchbase.com/funding_round/true-nature-holding-inc-post-ipo-equity--4b26cdc9,"Health Care, Information Technology, Pharmaceutical, Software","Minnetonka, Minnesota, United States, North America",Post-IPO Equity,1568000,USD,1568000,2021-04-22,Mitesco,https://www.crunchbase.com/organization/true-nature-holding-inc,https://www.mitescoinc.com/,,,,,"Mitesco is a development stage company that engages in the development, production, and sale of pharmaceuticals.",,Yes,,4568000,USD,4568000,IPO,2,,,,"262,229"
