Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - HepaTx,https://www.crunchbase.com/funding_round/hepatx-seed--f683c2e6,"Biotechnology, Medical, Therapeutics","Palo Alto, California, United States, North America",Seed,,,,2021-05-20,HepaTx,https://www.crunchbase.com/organization/hepatx,http://hepatx.com,,,,Bioverge,Hepatx is developing regenerative medicine solutions.,Seed,Yes,Less than $1M,2100000,USD,2100000,Seed,4,,1,,"308,401"
Series B - NextInput,https://www.crunchbase.com/funding_round/nextinput-series-b--8bfd46b9,"Hardware, Semiconductor, Software","San Jose, California, United States, North America",Series B,13000000,USD,13000000,2018-06-06,NextInput,https://www.crunchbase.com/organization/nextinput,http://www.nextinput.com,,,,"Cota Capital, Sehat Sutardja, Sierra Ventures, UMC Capital, Weili Dai",NextInput markets a set of proprietary touch technologies to solve key drawbacks in the market of touch technology.,Early Stage Venture,Yes,$1M to $10M,29447924,USD,29447924,M&A,12,,5,1,"308,409"
Series A - NetLaw,https://www.crunchbase.com/funding_round/netlaw-series-a--faf275e2,"Enterprise Software, Legal","Louisville, Kentucky, United States, North America",Series A,3000000,USD,3000000,2017-12-31,NetLaw,https://www.crunchbase.com/organization/netlaw,https://www.netlaw.com,,,,,"Quality Estate Planning, Intelligently Delivered",Early Stage Venture,Yes,$1M to $10M,13000000,USD,13000000,Early Stage Venture,4,,,,"308,421"
Series B - Crowdcube,https://www.crunchbase.com/funding_round/crowdcube-series-b--383ee7f0,"Business Development, Crowdfunding, Financial Services, FinTech, Funding Platform, Venture Capital","Exeter, Devon, United Kingdom, Europe",Series B,6500000,GBP,11139674,2014-07-16,Crowdcube,https://www.crunchbase.com/organization/crowdcube,https://www.crowdcube.com/,,,,"Balderton Capital, Crowd Capital Ventures LLC, Monday Capital, Unfold.vc",Crowdcube enables individuals to invest in small companies in return for equity or an annual return.,Early Stage Venture,Yes,$1M to $10M,70781511,USD,70781511,,12,"Balderton Capital, Unfold.vc",4,2,"308,428"
Grant - Osivax,https://www.crunchbase.com/funding_round/osivax-grant--0c267688,"Biotechnology, Clinical Trials, Health Care","Lyon, Rhone-Alpes, France, Europe",Grant,10000000,EUR,10520114,2022-06-23,Osivax,https://www.crunchbase.com/organization/osivax,http://www.osivax.com/,,,,Bpifrance,Osivax is a clinical stage biotechnology company developing a pipeline of vaccines and immunotherapies.,,No,$1M to $10M,59164046,USD,59164046,Early Stage Venture,7,Bpifrance,1,1,"308,432"
Post-IPO Debt - Innergex,https://www.crunchbase.com/funding_round/innergex-post-ipo-debt--07ea3fc4,"Energy, Environmental Engineering, Renewable Energy","Longueuil, Quebec, Canada, North America",Post-IPO Debt,80500000,CAD,79316049,2010-03-16,Innergex,https://www.crunchbase.com/organization/innergex,https://www.innergex.com,,,,,"Innergex Renewable Energy is a hydro, wind and solar energy resources.",,No,$500M to $1B,2506642774,USD,2506642774,IPO,17,,,,"308,434"
Debt Financing - Power Gen Components,https://www.crunchbase.com/funding_round/power-gen-components-debt-financing--cd382258,Manufacturing,"Las Vegas, Nevada, United States, North America",Debt Financing,,,,2020-02-07,Power Gen Components,https://www.crunchbase.com/organization/power-gen-components,https://www.powergencomponents.com/,,,,Advantage Capital,Power Gen Components manufactures precision fasteners engineered specifically for power generation and oil and gas applications.,,No,,,USD,,,3,,1,,"308,446"
Series C - Epigenomics,https://www.crunchbase.com/funding_round/epigenomics-ag-series-c--9a4bc461,"Biotechnology, Health Diagnostics, Manufacturing","Berlin, Berlin, Germany, Europe",Series C,21000000,EUR,22533155,2003-04-03,Epigenomics,https://www.crunchbase.com/organization/epigenomics-ag,http://epigenomics.com,,,,"3i Group, Abingworth, Deutsche Venture Capital, MPM Capital, Wellcome Trust",Epigenomics is a molecular diagnostics company developing and manufacturing a pipeline of products for the diagnosis of cancer.,Late Stage Venture,Yes,$1M to $10M,105835444,USD,105835444,M&A,7,,5,3,"308,452"
Venture Round - Valisure,https://www.crunchbase.com/funding_round/valisure-series-unknown--39478bc5,"Biotechnology, Health Care","New Haven, Connecticut, United States, North America",Venture - Series Unknown,680000,USD,680000,2018-02-04,Valisure,https://www.crunchbase.com/organization/valisure,http://www.valisure.com,,,,,Valisure is a digital pharmacy to chemically validate medications for quality and consistency.,,Yes,$50M to $100M,7433774,USD,7433774,,5,,,,"308,456"
Seed Round - Chronomics,https://www.crunchbase.com/funding_round/chronomics-seed--3187b83a,"Biotechnology, Life Science, Medical, Medical Device","London, England, United Kingdom, Europe",Seed,,,,2017-12-22,Chronomics,https://www.crunchbase.com/organization/chronomics,https://www.chronomics.com,,,,"RebelBio, SOSV","Tech-bio company, providing access to a ‘bio-infrastructure’ to simplify and speed-up the use of biomarkers to improve everyday decisions.",Seed,Yes,Less than $1M,1120000,GBP,1426744,Seed,2,SOSV,2,1,"308,470"
Grant - Boys & Girls Clubs of Warwick,https://www.crunchbase.com/funding_round/boys-girls-clubs-of-warwick-grant--05ce6e9d,"Social, Sports","Warwick, Rhode Island, United States, North America",Grant,114424,USD,114424,2020-12-02,Boys & Girls Clubs of Warwick,https://www.crunchbase.com/organization/boys-girls-clubs-of-warwick,https://www.wbgclubs.org/,,,,The Champlin Foundation,"Boys & Girls Clubs of Warwick is a organization working to help the youth of all backgrounds, with a special concern.",,No,$1M to $10M,114424,USD,114424,,2,The Champlin Foundation,1,1,"308,495"
