Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - LOCONDO,https://www.crunchbase.com/funding_round/locondo-series-b--ca939353,"Consumer Goods, E-Commerce, Fashion","Tokyo, Tokyo, Japan, Asia",Series B,6200000,USD,6200000,2013-06-13,LOCONDO,https://www.crunchbase.com/organization/locondo,http://www.locondo.co.jp/index.html,,,,"Excite Japan, Lead Capital Management",Locondo is an e-commerce company that sells shoes and fashion.,Early Stage Venture,Yes,$50M to $100M,32254833,USD,32254833,IPO,6,Excite Japan,2,,"509,800"
Seed Round - Adurcup,https://www.crunchbase.com/funding_round/adurcup-seed--8a1643c6,"B2B, E-Commerce, Food and Beverage, SaaS, Service Industry","Noida, Uttar Pradesh, India, Asia",Seed,325000,USD,325000,2017-03-22,Adurcup,https://www.crunchbase.com/organization/adurcup,http://www.adurcup.com/,,,,,Adurcup is India's leading restaurant procurement platform.With a vision to create automation in F&B by providing right sourcing solutions,Seed,Yes,$1M to $10M,925000,USD,925000,Seed,5,,,,"509,801"
Pre Seed Round - Elemental Coatings,https://www.crunchbase.com/funding_round/surfellent-pre-seed--70199fcb,"Aerospace, Automotive, Chemical, Infrastructure, Manufacturing, Power Grid, Railroad, Wind Energy","Houston, Texas, United States, North America",Pre-Seed,470000,USD,470000,2019-09-25,Elemental Coatings,https://www.crunchbase.com/organization/surfellent,https://www.elementalcoatings.com/,,,,,Elemental Coatings was founded with one goal in mind: make the many problems associated with ice and scale buildup a thing of the past.,Seed,Yes,,655000,USD,655000,Seed,4,,,,"509,802"
Angel Round - Any.do,https://www.crunchbase.com/funding_round/any-do-angel--98b6a090,"Android, iOS, Mobile, Productivity Tools, Task Management, Virtual Assistant","Tel Aviv, Tel Aviv, Israel, Asia",Angel,1000000,USD,1000000,2011-11-10,Any.do,https://www.crunchbase.com/organization/any-do,https://www.any.do,,,,"Auren Hoffman, Blumberg Capital, Bon Woong Koo, Felicis, Genesis Partners, Innovation Endeavors",Over 25M people rely on Any.do to stay organized and get more done.,Seed,Yes,$10M to $50M,6000000,USD,6000000,,7,,6,4,"509,806"
Venture Round - Cetek Corporation,https://www.crunchbase.com/funding_round/cetek-corporation-series-unknown--a3374618,"Biopharma, Biotechnology, Medical, Therapeutics","Marlborough, Massachusetts, United States, North America",Venture - Series Unknown,6000000,USD,6000000,2003-04-02,Cetek Corporation,https://www.crunchbase.com/organization/cetek-corporation,http://www.cetek.com/,,,,"Gainesborough Investment Partners, James L. Waters",Cetek Corporation is a biopharmaceutical company that engages in the discovery and development of novel cancer therapeutics.,,Yes,,20000000,USD,20000000,,2,,2,,"509,811"
Grant - Oxitone Medical,https://www.crunchbase.com/funding_round/oxitone-grant--84f4e36e,"Artificial Intelligence (AI), Health Care, Home Health Care, Medical Device, mHealth, Wearables","Kfar Saba, HaMerkaz, Israel, Asia",Grant,50000,EUR,62623,2014-11-01,Oxitone Medical,https://www.crunchbase.com/organization/oxitone,http://oxitone.com,,,,EASME - EU Executive Agency for SMEs,"Oxitone is a medtech and digital health company that offers patient monitoring support for stress, anxiety, and chronic conditions.",,No,$1M to $10M,10462624,USD,10462624,Seed,5,,1,,"509,812"
Seed Round - WeSpire,https://www.crunchbase.com/funding_round/wespire-seed--90abf06c,"Human Resources, SaaS, Sustainability, Wellness","Boston, Massachusetts, United States, North America",Seed,1000000,USD,1000000,2012-04-12,WeSpire,https://www.crunchbase.com/organization/wespire,http://www.wespire.com,,,,CVP Management,WeSpire offers a behavior change platform helping global companies engage their employees in purpose based initiatives.,Seed,Yes,$1M to $10M,24471306,USD,24471306,M&A,12,,1,,"509,813"
Angel Round - Optio,https://www.crunchbase.com/funding_round/robotic-materials-inc-angel--bb982b68,"Artificial Intelligence (AI), E-Commerce, Industrial Automation, Information Technology, Machine Learning, Manufacturing, Productivity Tools, Robotics, Software","Boulder, Colorado, United States, North America",Angel,200000,USD,200000,2017-04-01,Optio,https://www.crunchbase.com/organization/robotic-materials-inc,https://optio.cloud,,,,,Optio provides solutions to improve efficiency in manufacturing and e-commerce by leveraging robotic AI.,Seed,Yes,$1M to $10M,2084043,USD,2084043,Seed,9,,,,"509,814"
Venture Round - Nuna,https://www.crunchbase.com/funding_round/nuna-series-unknown--6f7e6d10,"Health Care, Information Technology, Marketplace, Mental Health, SaaS, Software","Barcelona, Catalonia, Spain, Europe",Venture - Series Unknown,,,,2020-12-01,Nuna,https://www.crunchbase.com/organization/nuna,https://www.holanuna.com/en,,,,"JME Ventures, K Founders",Nuna is a SaaS-enabled marketplace for mental health experts.,,Yes,,,USD,,,2,,2,,"509,815"
Venture Round - Leap24,https://www.crunchbase.com/funding_round/leap24-series-unknown--f4faa0d3,"Automotive, Electric Vehicle","Amersfoort, Utrecht, The Netherlands, Europe",Venture - Series Unknown,15000000,EUR,15308324,2022-07-27,Leap24,https://www.crunchbase.com/organization/leap24,https://leap24.eu/,,,,Meewind,Leap24 facilitates a charging network for electric vans and trucks.,,Yes,,19250000,EUR,20110731,,2,Meewind,1,1,"509,816"
