Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - IST Precision,https://www.crunchbase.com/funding_round/ist-precision-grant--3a1bac0b,"Industrial, Industrial Automation, Manufacturing","Mooresville, North Carolina, United States, North America",Grant,,,,2006-01-01,IST Precision,https://www.crunchbase.com/organization/ist-precision,https://www.istprecision.com,,,,NC IDEA,IST Precision is an engineering and manufacturing company that focuses in developing precision automation processes and product development.,,No,Less than $1M,225000,USD,225000,,2,NC IDEA,1,,"607,001"
Funding Round - Renderforest,https://www.crunchbase.com/funding_round/renderforest-undisclosed--d0f1d21f,"Animation, Internet, Marketing, Video, Video Editing","Yerevan, Yerevan, Armenia, Asia",Funding Round,12000000,USD,12000000,2021-01-01,Renderforest,https://www.crunchbase.com/organization/renderforest,http://renderforest.com,,,,,"Renderforest is an online video and animation maker that provides design tools for videos, animations, and graphics.",,Yes,Less than $1M,20050000,USD,20050000,,3,,,,"607,026"
Venture Round - Inzen Studio,https://www.crunchbase.com/funding_round/inzen-studio-series-unknown--f98e804a,"Animation, Gaming, Video Games","Singapore, Central Region, Singapore, Asia",Venture - Series Unknown,550000,USD,550000,2013-12-05,Inzen Studio,https://www.crunchbase.com/organization/inzen-studio,http://www.inzenstudio.com,,,,"Hans de Back, Harveen Narulla",Inzen Studio is a Singapore-based developer of manga and anime games.,,Yes,$1M to $10M,1298000,USD,1298000,M&A,2,,2,,"607,135"
Grant - DOCi,https://www.crunchbase.com/funding_round/doci-grant--d9072bb4,"Advice, Health Care, Online Portals, Personal Health","Lagos, Lagos, Nigeria, Africa",Grant,,,,2020-08-25,DOCi,https://www.crunchbase.com/organization/doci,http://doci.com.ng/home,,,,lasric,DOCi is a digital platform that connects people to healthcare professionals and facilities to encourage healthy living.,,No,,,USD,,,1,,1,,"607,162"
Seed Round - KidsChaupal,https://www.crunchbase.com/funding_round/kidschaupal-seed--b80241a3,"EdTech, Education","Bengaluru, Karnataka, India, Asia",Seed,500000,USD,500000,2019-07-13,KidsChaupal,https://www.crunchbase.com/organization/kidschaupal,https://kidschaupal.com,3000000,USD,3000000,,KidsChaupal is a comprehensive service curation platform for creative and technical interest discovery.,Seed,Yes,Less than $1M,500000,USD,500000,Seed,1,,,,"607,172"
Venture Round - KargoCard,https://www.crunchbase.com/funding_round/kargocard-series-unknown--c69aba19,"E-Commerce, Gift Card, Payments, Retail","Shanghai, Shanghai, China, Asia",Venture - Series Unknown,10300000,USD,10300000,2014-05-20,KargoCard,https://www.crunchbase.com/organization/kargocard,http://www.kargocard.com,,,,"Cathay Financial Holding, CID Group, InComm",KargoCard is the leading prepaid gift card distribution and processing platform in China.,,Yes,Less than $1M,22500000,USD,22500000,,3,,3,,"607,220"
Series A - MOGL,https://www.crunchbase.com/funding_round/mogl-series-a--15f49f36,"Credit, Customer Service, Hospitality, Internet, Restaurants","San Diego, California, United States, North America",Series A,2400000,USD,2400000,2011-02-08,MOGL,https://www.crunchbase.com/organization/mogl,http://mogl.com,,,,"Austin Ventures, Avalon Ventures",MOGL provides an online cash back service for dining at affiliated restaurants.,Early Stage Venture,Yes,$10M to $50M,45236966,USD,45236966,Seed,9,,2,1,"607,231"
Post-IPO Equity - Camtek,https://www.crunchbase.com/funding_round/camtek-post-ipo-equity--a1625af6,"3D Printing, Manufacturing, Semiconductor","Migdal Hameq, HaZafon, Israel, Asia",Post-IPO Equity,68425000,USD,68425000,2020-11-19,Camtek,https://www.crunchbase.com/organization/camtek,http://www.camtek.co.il/,,,,,Camtek provides automated and technologically advanced solutions dedicated to enhancing production processes and increasing yields.,,Yes,,243425000,USD,243425000,IPO,3,,,,"607,232"
Seed Round - Atidiv,https://www.crunchbase.com/funding_round/atidiv-seed--563d5f76,"Analytics, Consulting, Information Technology, Internet","Chicago, Illinois, United States, North America",Seed,,,,2009-01-01,Atidiv,https://www.crunchbase.com/organization/atidiv,https://www.atidiv.com/,,,,Guild Capital,"Our team of expert practitioners use process expertise, data science & technology to provide scalable solutions to clients.",Seed,Yes,$1M to $10M,,USD,,Seed,1,,1,1,"607,241"
Angel Round - China Remanufacturing E-Commerce Platform,https://www.crunchbase.com/funding_round/china-remanufacturing-e-commerce-platform-angel--db19ddd8,"E-Commerce, Industrial","Suzhou, Jiangsu, China, Asia",Angel,3000000,CNY,475589,2012-04-12,China Remanufacturing E-Commerce Platform,https://www.crunchbase.com/organization/china-remanufacturing-e-commerce-platform,http://www.chinaremanufacturing.com,,,,Zhangjiagang Furui Special Equipment,China Remanufacturing E-Commerce Platform offers remanufacturing technology services.,Seed,Yes,,13000000,CNY,2081746,Early Stage Venture,2,,1,,"607,255"
