Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Iterait,https://www.crunchbase.com/funding_round/iterait-seed--53d01453,"Artificial Intelligence (AI), Machine Learning","Prague, Hlavni mesto Praha, Czech Republic, Europe",Seed,55000000,CZK,2427388,2020-01-01,Iterait,https://www.crunchbase.com/organization/iterait,https://www.iterait.com,,,,,Experts in AI development for edge (IoT) devices,Seed,Yes,$1M to $10M,2877388,USD,2877388,Seed,2,,,,"473,806"
Funding Round - JSC Eco Baltia,https://www.crunchbase.com/funding_round/jsc-eco-baltia-undisclosed--ba207cd9,Commercial,"Riga, Riga, Latvia, Europe",Funding Round,,,,2015-08-25,JSC Eco Baltia,https://www.crunchbase.com/organization/jsc-eco-baltia,http://www.ecobaltia.lv/,,,,European Bank for Reconstruction and Development,JSC Eco Baltia is the largest environment management group in the Baltics in terms of net sales.,,Yes,$50M to $100M,,USD,,M&A,1,,1,,"473,808"
Seed Round - Ignite Tournaments,https://www.crunchbase.com/funding_round/ignite-tournaments-seed--3f4537ac,"Blockchain, Cryptocurrency, eSports, Mobile Apps, Online Games, Video Games","Singapore, Central Region, Singapore, Asia",Seed,3000000,USD,3000000,2021-12-02,Ignite Tournaments,https://www.crunchbase.com/organization/ignite-tournaments,https://www.ignitetournaments.com/,,,,"Arca, Ascensive Assets, D1 Ventures, Danish Chaudhry, Eden Holdings, Genblock Capital, Ghaf Capital Partners, Kieran Warwick, Mechanism Capital, MoonBoots Capital, Morningstar Ventures, Richard Ma, SkyVision Capital, Tess Ventures, Yield Guild Games",Ignite Tournaments is an esports tournament mobile app that makes esports accessible to 3 billion gamers worldwide.,Seed,Yes,$1M to $10M,10000000,USD,10000000,Seed,2,"Ascensive Assets, Yield Guild Games",15,2,"473,809"
Seed Round - TBTM,https://www.crunchbase.com/funding_round/amp-it-seed--c36914d6,"Content Creators, Digital Entertainment, Information Technology, Media and Entertainment","Dubai, Dubai, United Arab Emirates, Asia",Seed,150000,USD,150000,2018-03-30,TBTM,https://www.crunchbase.com/organization/amp-it,https://www.tbtm.app,10000000,USD,10000000,,"TBTM is the world’s first blockchain-based Media Fintech, turning Culture into Currency by rewarding fans & creators",Seed,Yes,$1M to $10M,6150000,USD,6150000,Seed,4,,,,"473,823"
Series A - Contactually,https://www.crunchbase.com/funding_round/contactually-series-a--76fd3516,"CRM, Email, PaaS, SaaS, Software","Washington, District of Columbia, United States, North America",Series A,10828807,USD,10828807,2015-11-16,Contactually,https://www.crunchbase.com/organization/contactually,https://www.contactually.com,,,,"Bull City Venture Partners, Correlation Ventures, Grotech Ventures, Middleland Capital, Point Nine, Rally Ventures, Tom Ferry",Contactually is a relationship marketing platform that helps companies and individuals keep and generate business from their network.,Early Stage Venture,Yes,$1M to $10M,17828807,USD,17828807,M&A,10,"Grotech Ventures, Rally Ventures",7,1,"473,824"
Venture Round - Pahal,https://www.crunchbase.com/funding_round/pahal-series-unknown--58cafe03,"Credit, Financial Services, Insurance, Life Insurance","Ahmedabad, Gujarat, India, Asia",Venture - Series Unknown,750000000,INR,9889429,2022-04-11,Pahal,https://www.crunchbase.com/organization/pahal,https://www.pahalfinance.com/,,,,Fondo Huruma,"Pahal renders financial products & services that include micro-credits, life insurance, personal, and vehicle loans for low-income families.",,Yes,$10M to $50M,21889429,USD,21889429,,3,Fondo Huruma,1,,"473,826"
Seed Round - Betterfrost Technologies,https://www.crunchbase.com/funding_round/betterfrost-technologies-seed--1a17a327,"Electronics, Information Technology, Software","Toronto, Ontario, Canada, North America",Seed,30000,USD,30000,2016-07-18,Betterfrost Technologies,https://www.crunchbase.com/organization/betterfrost-technologies,http://www.betterfrost.com/,,,,Innovation Guelph,Betterfrost Technologies develops de-icing technology to make energy-saving and ice-management systems refrigeration.,Seed,Yes,,100000,USD,100000,,4,,1,,"473,828"
Convertible Note - GradFly,https://www.crunchbase.com/funding_round/gradfly-convertible-note--9fa33eb5,"Crowdsourcing, EdTech, Hardware, Software","Buffalo, New York, United States, North America",Convertible Note,10000,USD,10000,2013-04-01,GradFly,https://www.crunchbase.com/organization/gradfly,http://www.gradfly.co,,,,Z80 Labs Technology Incubator,GradFly is a community of hardware and software developers that help speed up the trajectory of other people's projects.,,No,,191500,USD,191500,Seed,2,,1,,"473,831"
Grant - University of Maryland,https://www.crunchbase.com/funding_round/university-of-maryland-grant--cdd92669,"EdTech, Education, Universities","College Park, Maryland, United States, North America",Grant,3000000,USD,3000000,2018-09-05,University of Maryland,https://www.crunchbase.com/organization/university-of-maryland,https://www.umd.edu/,,,,,The University of Maryland is a public research university and is the flagship institution of the University System of Maryland.,,No,$500M to $1B,219387217,USD,219387217,,12,,,,"473,833"
Angel Round - deleted,https://www.crunchbase.com/funding_round/aulerion-angel--0c6ebebf,,,Angel,,,,2018-08-01,deleted,https://www.crunchbase.com/organization/aulerion,,,,,,deleted,Seed,Yes,,,USD,,Seed,2,,,,"473,835"
