Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Pocket Money Group,https://www.crunchbase.com/funding_round/pocket-money-pre-seed--27b5f5e2,"Financial Services, FinTech","Singapore, Central Region, Singapore, Asia",Pre-Seed,100000,USD,100000,2018-08-01,Pocket Money Group,https://www.crunchbase.com/organization/pocket-money,https://pocketmoney.group/,500000,USD,500000,,Empowering Differently Banked Communities,Seed,Yes,,750000,USD,750000,Seed,3,,,,"222,000"
Post-IPO Equity - Bionomics,https://www.crunchbase.com/funding_round/bionomics-post-ipo-equity--37678a13,"Biotechnology, Health Diagnostics, Medical","Thebarton, South Australia, Australia, Oceania",Post-IPO Equity,5000000,USD,5000000,2022-11-21,Bionomics,https://www.crunchbase.com/organization/bionomics,http://www.bionomics.com.au,,,,Korify Capital,Bionomics discovers and develops therapeutics for cancer and diseases of the central nervous system.,,Yes,Less than $1M,43640472,USD,43640472,IPO,5,,1,,"222,001"
Post-IPO Debt - Headwaters,https://www.crunchbase.com/funding_round/headwaters-post-ipo-debt--d9bed3b7,"Building Material, Construction, Manufacturing","South Jordan, Utah, United States, North America",Post-IPO Debt,425000000,USD,425000000,2015-03-24,Headwaters,https://www.crunchbase.com/organization/headwaters,http://www.headwaters.com/,,,,,"Headwaters is a manufacturer of building products for the residential construction, residential remodeling, commercial and instituti",,No,,571200000,USD,571200000,M&A,2,,,,"222,002"
Pre Seed Round - Peccala,https://www.crunchbase.com/funding_round/peccala-pre-seed--d2b7af04,"Cryptocurrency, Financial Services, FinTech","Prague, Hlavni mesto Praha, Czech Republic, Europe",Pre-Seed,170000,EUR,198683,2021-09-22,Peccala,https://www.crunchbase.com/organization/peccala,https://www.peccala.com/,,,,Antler,Peccala is a crypto robo-advisor that allows retail investors to easily and effectively invest in cryptocurrencies.,Seed,Yes,,695000,EUR,788200,Seed,3,Antler,1,3,"222,004"
Series A - Citymapper,https://www.crunchbase.com/funding_round/citymapper-limited-series-a--46cccc4f,"Big Data, Mobile Apps, Transportation, Travel","London, England, United Kingdom, Europe",Series A,10000000,USD,10000000,2014-04-17,Citymapper,https://www.crunchbase.com/organization/citymapper-limited,https://citymapper.com,,,,"Balderton Capital, Connect Ventures, Greylock, Index Ventures, SAATCHiNVEST",Citymapper is a transportation app created to address urban mobility challenges.,Early Stage Venture,Yes,$1M to $10M,59451252,USD,59451252,M&A,5,Balderton Capital,5,3,"222,005"
Series A - Citylitics,https://www.crunchbase.com/funding_round/citylitics-series-a--8b1e66a8,"Artificial Intelligence (AI), Machine Learning, Predictive Analytics","Toronto, Ontario, Canada, North America",Series A,6200000,CAD,4960591,2022-03-29,Citylitics,https://www.crunchbase.com/organization/citylitics,http://www.citylitics.com/,,,,"Cerium Technology Ventures, Dallas Venture Capital, GCI, Klister Credit",Citylitics delivers predictive intelligence on local utility and public infrastructure markets.​,Early Stage Venture,Yes,$1M to $10M,5820574,USD,5820574,Early Stage Venture,2,"Cerium Technology Ventures, Dallas Venture Capital",4,2,"222,006"
Seed Round - AMP Global Technologies,https://www.crunchbase.com/funding_round/amp-global-technologies-seed--d2d8c45d,"Audio, Media and Entertainment","Los Angeles, California, United States, North America",Seed,5600000,USD,5600000,2022-05-24,AMP Global Technologies,https://www.crunchbase.com/organization/amp-global-technologies,https://poweredby.amp.it/,,,,MaC Venture Capital,"AMP Global Technologies builds communities around great content, giving media companies.",Seed,Yes,,5600000,USD,5600000,Seed,1,MaC Venture Capital,1,1,"222,007"
Debt Financing - Path 1 Network Technologies,https://www.crunchbase.com/funding_round/path-1-debt-financing--d20f982b,,"San Diego, California, United States, North America",Debt Financing,1000000,USD,1000000,2006-04-26,Path 1 Network Technologies,https://www.crunchbase.com/organization/path-1,http://path1.com,,,,Laurus Funds,"Path 1 Network Technologies designs and supplies products that enable the adaptation, transportation and delivery of real-time video.",,No,$1M to $10M,5770000,USD,5770000,,4,,1,,"222,008"
Series A - PuraCath Medical,https://www.crunchbase.com/funding_round/puracath-medical-series-a--6afdd273,"Health Care, Medical","San Francisco, California, United States, North America",Series A,1800000,USD,1800000,2015-04-23,PuraCath Medical,https://www.crunchbase.com/organization/puracath-medical,http://puracath.com/,,,,"Cota Capital, Signatures Capital",PuraCath Medical is dedicated to improving the quality of life for the dialysis patient by reducing infections.,Early Stage Venture,Yes,Less than $1M,2905000,USD,2905000,Early Stage Venture,4,,2,1,"222,009"
Seed Round - Pobuca,https://www.crunchbase.com/funding_round/pobuca-seed--f18300c8,"Artificial Intelligence (AI), CRM, Customer Service, Loyalty Programs, Machine Learning, Marketing Automation, Software","London, England, United Kingdom, Europe",Seed,849000,USD,849000,2016-08-01,Pobuca,https://www.crunchbase.com/organization/pobuca,http://www.pobuca.com,,,,,"The Customer Experience company. Connect with your customers at any time, on any device, and at any point in the customer journey.",Seed,Yes,$10M to $50M,6636000,USD,6636000,Seed,6,,,,"222,012"
