Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Vidcode,https://www.crunchbase.com/funding_round/vidcode-seed--4e3f7e4f,"Education, Internet, Video","New York, New York, United States, North America",Seed,,,,2016-10-01,Vidcode,https://www.crunchbase.com/organization/vidcode,http://www.vidcode.com,,,,NYU Innovation Venture Fund,Vidcode is an online coding platform for tweens and teens.,Seed,Yes,$1M to $10M,1500000,USD,1500000,Seed,4,,1,,"314,405"
Series B - Aires Pharmaceuticals,https://www.crunchbase.com/funding_round/aires-pharmaceuticals-series-b--dd68f851,"Biotechnology, Health Care, Medical Device, Therapeutics","San Diego, California, United States, North America",Series B,20000000,USD,20000000,2010-11-11,Aires Pharmaceuticals,https://www.crunchbase.com/organization/aires-pharmaceuticals,http://www.airespharma.com,,,,"MPM Capital, ProQuest Investments",Aires Pharmaceuticals is a clinical stage pharmaceutical company developing therapies to treat pulmonary disorders.,Early Stage Venture,Yes,,20000000,USD,20000000,M&A,1,MPM Capital,2,1,"314,408"
Angel Round - reportbrain,https://www.crunchbase.com/funding_round/reportbrain-angel--84f7df31,"Information Services, Market Research","London, England, United Kingdom, Europe",Angel,200000,USD,200000,2013-01-10,reportbrain,https://www.crunchbase.com/organization/reportbrain,http://www.reportbrain.com,,,,,reportbrain is a news research engine platform.,Seed,Yes,,1580000,USD,1580000,Early Stage Venture,4,,,,"314,410"
Pre Seed Round - Automatica,https://www.crunchbase.com/funding_round/automatica-e97c-pre-seed--9421e099,"Apps, Artificial Intelligence (AI), Chatbot, Messaging","Moscow, Moscow City, Russian Federation, Europe",Pre-Seed,20000,USD,20000,2019-11-01,Automatica,https://www.crunchbase.com/organization/automatica-e97c,https://automatica.ly,,,,Winno Moscow,Automatica is a corporate communications platform using chatbots and artificial intelligence.,Seed,Yes,,20000,USD,20000,Seed,1,Winno Moscow,1,,"314,474"
Series B - Dashu Finance,https://www.crunchbase.com/funding_round/dashu-finance-series-b--3355c5cd,"Finance, Financial Services, FinTech, Internet","Shenzhen, Guangdong, China, Asia",Series B,77000000,USD,77000000,2015-12-14,Dashu Finance,https://www.crunchbase.com/organization/dashu-finance,http://dashuf.com,,,,"PAG, Sequoia Capital China",Dashu Finance is an online small and micro loan startup that offers personal and small enterprise loans.,Early Stage Venture,Yes,$1M to $10M,211000000,USD,211000000,Late Stage Venture,3,PAG,2,,"314,516"
Private Equity Round - PowerFlex Systems,https://www.crunchbase.com/funding_round/powerflex-systems-private-equity--4bf682ad,"Computer, Information Technology","Los Altos, California, United States, North America",Private Equity,100000000,USD,100000000,2022-12-13,PowerFlex Systems,https://www.crunchbase.com/organization/powerflex-systems,http://powerflex.com/,,,,Manulife Investment Management,PowerFlex Systems is a provider of renewable energy infrastructure solutions for commercial and industrial customers.,Private Equity,Yes,$1M to $10M,100969018,USD,100969018,Private Equity,3,Manulife Investment Management,1,1,"314,523"
Seed Round - Bliimo,https://www.crunchbase.com/funding_round/bliimo-seed--2a307b96,"Concerts, E-Commerce, Event Management, Event Promotion, Events, Mobile Apps, Ticketing","Pasig, Rizal, Philippines, Asia",Seed,10000000,PHP,194916,2018-01-29,Bliimo,https://www.crunchbase.com/organization/bliimo,http://bliimo.com/#home,30000000,PHP,584749,,"Book, pay, and get your event passes all in one app!",Seed,Yes,$1M to $10M,20000000,PHP,395967,Early Stage Venture,3,,,,"314,565"
Pre Seed Round - Yr Plans,https://www.crunchbase.com/funding_round/yr-plans-pre-seed--3282092a,"Employee Benefits, Financial Services, Internet","Calgary, Alberta, Canada, North America",Pre-Seed,370000,CAD,282452,2019-02-01,Yr Plans,https://www.crunchbase.com/organization/yr-plans,https://yrplans.com/,,,,,Yr Plans is a developer of a financial platform that offers financial plans for employees.,Seed,Yes,Less than $1M,557000,CAD,426323,Seed,3,,,,"314,607"
Series B - CARVI,https://www.crunchbase.com/funding_round/carvi-series-b--d7758b33,"Autonomous Vehicles, Big Data, Computer Vision, Fleet Management, InsurTech, Mapping Services, Rental, Ride Sharing, Software","San Francisco, California, United States, North America",Series B,16500000,USD,16500000,2020-04-30,CARVI,https://www.crunchbase.com/organization/carvi,http://getcarvi.com,,,,"G.N. Tech Venture, IMM Private Equity, SBI Investment Korea, TIGRIS investment",CARVI offers Vision-based Advanced Driver Assistance System (ADAS) + Contextual Data Platform based on Driver Behaviors and 3D road data,Early Stage Venture,Yes,Less than $1M,20000000,USD,20000000,Early Stage Venture,2,"IMM Private Equity, TIGRIS investment",4,,"314,625"
Seed Round - Lal10,https://www.crunchbase.com/funding_round/lal10-com-seed--ba8a1237,"Consumer Goods, E-Commerce, Lifestyle, Shopping, Wholesale","Noida, Uttar Pradesh, India, Asia",Seed,1100000,USD,1100000,2020-03-13,Lal10,https://www.crunchbase.com/organization/lal10-com,https://lal10.com,,,,"Amit Ranjan, Beyond Capital, Gemba Capital, Mekin Maheshwari, Pegasus FinInvest, Pravin Gandhi, Sorenson Impact, Upaya Social Ventures","Lal10 enables creative manufacturing MSMEs to easily digitize, manage, and sell their inventories for cross-border wholesale.",Seed,Yes,$1M to $10M,9080000,USD,9080000,Seed,7,Sorenson Impact,8,,"314,640"
Venture Round - mmCHANNEL,https://www.crunchbase.com/funding_round/mmchannel-series-unknown--b814c8b6,"Content, Digital Entertainment, Service Industry","Pozuelo De Alarcón, Madrid, Spain, Europe",Venture - Series Unknown,,,,2008-03-01,mmCHANNEL,https://www.crunchbase.com/organization/mmchannel,http://www.mmchannel.com,,,,,"MmCHANNEL is a multimedia company that provides digital entertainment products and services to address retail, telco, and broadcast markets.",,Yes,,2000000,EUR,2966413,,2,,,,"314,641"
Seed Round - Polisofia,https://www.crunchbase.com/funding_round/polisofia-seed--3bf3b30c,"Crowdsourcing, Enterprise Software, SaaS","Santiago, Region Metropolitana, Chile, South America",Seed,120000,USD,120000,2012-03-31,Polisofia,https://www.crunchbase.com/organization/polisofia,http://www.polisofia.com,,,,Wayra,Polisofia is an online platform that allows users to design challenges that are resolved by the community at large using crowdsourcing.,Seed,Yes,Less than $1M,185416,USD,185416,Seed,3,,1,,"314,652"
Seed Round - Cultovo,https://www.crunchbase.com/funding_round/cultovo-seed--1b6beefe,"AgTech, Big Data, Farming, Finance, Image Recognition, Insurance, InsurTech","Toronto, Ontario, Canada, North America",Seed,,,,2018-03-13,Cultovo,https://www.crunchbase.com/organization/cultovo,http://cultovo.com/,,,,"Food-X, SOSV",Cultovo helps develop climate insurance products that provide affordable protection from changing climatic events in agriculture industry.,Seed,Yes,,,USD,,Seed,3,,2,2,"314,684"
Debt Financing - Ufone,https://www.crunchbase.com/funding_round/ufone-debt-financing--0ddc1323,"Internet, Telecommunications","Islamabad, Islamabad, Pakistan, Asia",Debt Financing,,,,2021-11-03,Ufone,https://www.crunchbase.com/organization/ufone,http://www.ufone.com/,,,,"Allied Bank Limited, Muslim Commercial Bank, National Bank of Pakistan, The Bank of Punjab, United Bank Limited","Ufone has always been proud of its quality network, that offers customers with clear voice and instant connectivity.",,No,,,USD,,,1,Muslim Commercial Bank,5,,"314,703"
