Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Debt Financing - Evolv Technology,https://www.crunchbase.com/funding_round/evolv-technologies-debt-financing--a5562e4a,"Artificial Intelligence (AI), Intrusion Detection, Machine Learning, Physical Security","Waltham, Massachusetts, United States, North America",Debt Financing,14500000,USD,14500000,2021-02-02,Evolv Technology,https://www.crunchbase.com/organization/evolv-technologies,http://www.evolvtechnology.com,,,,,Evolv Technology an AI-enabled touchless security screening system that uses digital sensors and artificial intelligence to detect threats.,,No,$50M to $100M,473319107,USD,473319107,IPO,9,,,,"174,852"
Seed Round - Evercast,https://www.crunchbase.com/funding_round/evercast-seed--8c8ae9c3,"Broadcasting, Collaboration, Media and Entertainment, SaaS, Software, Video Conferencing, Video Streaming","Scottsdale, Arizona, United States, North America",Seed,3200000,USD,3200000,2019-05-04,Evercast,https://www.crunchbase.com/organization/evercast,https://www.evercast.us,,,,,Evercast is a remote collaboration platform designed for the creatives.,Seed,Yes,$1M to $10M,34126000,USD,34126000,Seed,5,,,,"174,893"
Grant - Kation Scientific,https://www.crunchbase.com/funding_round/kation-scientific-grant--1a19756d,"Advanced Materials, Manufacturing","Kunfehértó, Bacs-Kiskun, Hungary, Europe",Grant,50000,EUR,56567,2015-02-01,Kation Scientific,https://www.crunchbase.com/organization/kation-scientific,http://www.kationscientific.com/,,,,EASME - EU Executive Agency for SMEs,Kation Scientific makes and sells carbon fiber and related products.,,No,$1M to $10M,50000,EUR,56567,,1,EASME - EU Executive Agency for SMEs,1,,"174,905"
Series B - Snapfish,https://www.crunchbase.com/funding_round/snapfish-series-b--1580f8c0,"Internet, Photo Sharing, Photography","San Francisco, California, United States, North America",Series B,36000000,USD,36000000,2000-05-01,Snapfish,https://www.crunchbase.com/organization/snapfish,http://snapfish.com,,,,"Audax Group, BellSouth, Compaq, Kodak, Mayfield Fund, Steel Connect, TransCosmos",Snapfish is a photo sharing and hosting service that allows individuals to create customized digital prints and gifts using their photos.,Early Stage Venture,Yes,$50M to $100M,43500000,USD,43500000,M&A,2,TransCosmos,7,,"174,941"
Equity Crowdfunding - Sharematic,https://www.crunchbase.com/funding_round/sharematic-equity-crowdfunding--52406003,"Information Technology, Mobile Apps, Photo Sharing","Bear, Delaware, United States, North America",Equity Crowdfunding,,,,2014-05-28,Sharematic,https://www.crunchbase.com/organization/sharematic,http://www.sharematic.net/,,,,,Sharematic is a new age mobile app for photo sharing.,,Yes,,,USD,,,1,,,,"174,950"
Seed Round - Skyrock Entertainment,https://www.crunchbase.com/funding_round/skyrock-entertainment-seed--0df6777e,"Computer, Gaming, Robotics, Software, Video Games","Mohali, Punjab, India, Asia",Seed,65000,EUR,87334,2013-02-12,Skyrock Entertainment,https://www.crunchbase.com/organization/skyrock-entertainment,https://zoomusdownload.com/,,,,Visionplus,"The company's business area is the subcontracting of computer software and computer, console and mobile gaming design.",Seed,Yes,,65000,EUR,87334,Seed,1,,1,1,"174,958"
Venture Round - Hydrobuilder.com,https://www.crunchbase.com/funding_round/hydrobuilder-com-series-unknown--4f4f9255,"E-Commerce, Hydroponics","Chico, California, United States, North America",Venture - Series Unknown,60000000,USD,60000000,2021-05-07,Hydrobuilder.com,https://www.crunchbase.com/organization/hydrobuilder-com,https://hydrobuilder.com,,,,SternAegis,"Hydrobuilder.com is a gardening supplier shop offers indoor grow lights, hydroponic system, plant nutrients, ventilation systems, grow tent.",,Yes,$1M to $10M,60000000,USD,60000000,,2,,1,,"174,969"
Post-IPO Equity - TIANTU LOGISTICS,https://www.crunchbase.com/funding_round/tiantu-logistics-post-ipo-equity--a19bb234,"Delivery, Logistics","Guangzhou, Guangdong, China, Asia",Post-IPO Equity,58880000,CNY,8505966,2017-01-10,TIANTU LOGISTICS,https://www.crunchbase.com/organization/tiantu-logistics,http://www.honotop.com/,,,,"Dazhou Fund, Shourun Shenggu Investment",TIANTU LOGISTICS provides logistic and warehouse management services.,,Yes,$500M to $1B,139380000,CNY,20713217,IPO,4,,2,,"174,972"
Series A - Speedoc,https://www.crunchbase.com/funding_round/speedoc-series-a--b4ed930d,"Health Care, Home Health Care, Medical, mHealth","Singapore, Central Region, Singapore, Asia",Series A,5000000,USD,5000000,2020-12-16,Speedoc,https://www.crunchbase.com/organization/speedoc,https://speedoc.com,,,,"Decacorn Capital, Global Grand Leisure, Momentum VC, Vertex Ventures Southeast Asia & India",Speedoc is a virtual clinic and healthcare solutions platform that connects medical professionals to patients.,Early Stage Venture,Yes,$10M to $50M,34728177,USD,34728177,Early Stage Venture,5,Vertex Ventures Southeast Asia & India,4,1,"174,982"
Seed Round - Bolo Live,https://www.crunchbase.com/funding_round/bolo-indya-seed--e4ee9c5b,"Apps, Content Creators, Mobile, Social, Video Streaming","Gurgaon, Haryana, India, Asia",Seed,300000,USD,300000,2020-08-03,Bolo Live,https://www.crunchbase.com/organization/bolo-indya,https://www.bololive.com/en/,,,,"Eagle10 Ventures, India Accelerator, Sunil Kamath","Creator Economy Platform, Bolo Live empowers content creators to monetise content through video live streaming and consumer transactions.",Seed,Yes,Less than $1M,3518339,USD,3518339,Seed,5,Eagle10 Ventures,3,1,"175,046"
Debt Financing - Oodle Car Finance,https://www.crunchbase.com/funding_round/oodle-car-finance-debt-financing--87e73255,"Finance, Financial Services","Oxford, Oxfordshire, United Kingdom, Europe",Debt Financing,100000000,GBP,141766954,2018-03-27,Oodle Car Finance,https://www.crunchbase.com/organization/oodle-car-finance,https://oodlecarfinance.com/,,,,Citi,Oodle Car Finance is a car finance company that match-makes customers with UK's best car dealers.,,No,$10M to $50M,160000000,GBP,215453221,Private Equity,2,Citi,1,,"174,600"
Series A - BrightScope,https://www.crunchbase.com/funding_round/brightscope-series-a--ef8ed2b0,"Finance, Financial Services, Internet","San Diego, California, United States, North America",Series A,900000,USD,900000,2008-05-31,BrightScope,https://www.crunchbase.com/organization/brightscope,http://www.brightscope.com,,,,,BrightScope is a financial information company providing services for retirement planning and wealth management through web-based software.,Early Stage Venture,Yes,$10M to $50M,5900000,USD,5900000,M&A,3,,,,"174,601"
